species1,gene1,species2,gene2,cluster_id
S. cerevisiae,gene-YOR065W,K. lactis,gene:KLLA0_F16555g,Cluster1648
K. lactis,gene:KLLA0_C12639g,S. cerevisiae,gene-YKL053C-A,Cluster1650
K. lactis,gene:KLLA0_E15313g,S. cerevisiae,gene-YJL128C,Cluster1651
S. cerevisiae,gene-YDL045C,K. lactis,gene:KLLA0_E13377g,Cluster1652
K. lactis,gene:KLLA0_F07425g,S. cerevisiae,gene-YDL085C-A,Cluster1659
K. lactis,gene:KLLA0_A09339g,S. cerevisiae,gene-YHR183W,Cluster166
K. lactis,gene:KLLA0_B07953g,S. cerevisiae,gene-YGR065C,Cluster1664
S. cerevisiae,gene-YLL055W,K. lactis,gene:KLLA0_C18678g,Cluster1665
S. cerevisiae,gene-YBR096W,K. lactis,gene:KLLA0_B11968g,Cluster1668
S. cerevisiae,gene-YNL157W,K. lactis,gene:KLLA0_F27907g,Cluster167
S. cerevisiae,gene-YHR132W-A,K. lactis,gene:KLLA0_F27907g,Cluster167
S. cerevisiae,gene-YBR186W,K. lactis,gene:KLLA0_E23783g,Cluster1674
S. cerevisiae,gene-YNL072W,K. lactis,gene:KLLA0_F04774g,Cluster1675
S. cerevisiae,gene-YLR351C,K. lactis,gene:KLLA0_A02453g,Cluster1676
S. cerevisiae,gene-YOR307C,K. lactis,gene:KLLA0_F08569g,Cluster1678
S. cerevisiae,gene-YGR229C,K. lactis,gene:KLLA0_E15775g,Cluster168
S. cerevisiae,gene-YCL008C,K. lactis,gene:KLLA0_D04752g,Cluster1681
S. cerevisiae,gene-YEL054C,K. lactis,gene:KLLA0_A01903g,Cluster1682
K. lactis,gene:KLLA0_A01903g,S. cerevisiae,gene-YDR418W,Cluster1682
S. cerevisiae,gene-YPL037C,K. lactis,gene:KLLA0_D11924g,Cluster1683
K. lactis,gene:KLLA0_D11924g,S. cerevisiae,gene-YDR252W,Cluster1683
S. cerevisiae,gene-YOL051W,K. lactis,gene:KLLA0_F07579g,Cluster1684
S. cerevisiae,gene-YBR274W,K. lactis,gene:KLLA0_F01276g,Cluster1685
K. lactis,gene:KLLA0_A06820g,S. cerevisiae,gene-YKL168C,Cluster1693
K. lactis,gene:KLLA0_E04379g,S. cerevisiae,gene-YER047C,Cluster1695
S. cerevisiae,gene-YDR363W,K. lactis,gene:KLLA0_E21275g,Cluster1696
K. lactis,gene:KLLA0_C14366g,S. cerevisiae,gene-YOR320C,Cluster1697
K. lactis,gene:KLLA0_F17094g,S. cerevisiae,gene-YMR137C,Cluster1698
K. lactis,gene:KLLA0_D09889g,S. cerevisiae,gene-YMR166C,Cluster17
K. lactis,gene:KLLA0_D15565g,S. cerevisiae,gene-YPR120C,Cluster170
S. cerevisiae,gene-YBL084C,K. lactis,gene:KLLA0_E20857g,Cluster1700
S. cerevisiae,gene-YGR238C,K. lactis,gene:KLLA0_E15511g,Cluster1702
K. lactis,gene:KLLA0_E15511g,S. cerevisiae,gene-YHR158C,Cluster1702
K. lactis,gene:KLLA0_F04037g,S. cerevisiae,gene-YNL036W,Cluster1703
K. lactis,gene:KLLA0_C03300g,S. cerevisiae,gene-YJL204C,Cluster1704
K. lactis,gene:KLLA0_E24509g,S. cerevisiae,gene-YBR173C,Cluster1705
S. cerevisiae,gene-YGR255C,K. lactis,gene:KLLA0_C02761g,Cluster1706
K. lactis,gene:KLLA0_C05786g,S. cerevisiae,gene-YGL127C,Cluster1708
S. cerevisiae,gene-YLR175W,K. lactis,gene:KLLA0_D04796g,Cluster1709
K. lactis,gene:KLLA0_D12980g,S. cerevisiae,gene-YDR321W,Cluster171
S. cerevisiae,gene-YPL170W,K. lactis,gene:KLLA0_C09757g,Cluster1710
K. lactis,gene:KLLA0_F20900g,S. cerevisiae,gene-YNL194C,Cluster1711
K. lactis,gene:KLLA0_F20900g,S. cerevisiae,gene-YDL222C,Cluster1711
K. lactis,gene:KLLA0_A08184g,S. cerevisiae,gene-YML052W,Cluster1712
S. cerevisiae,gene-YNL262W,K. lactis,gene:KLLA0_C02585g,Cluster1724
K. lactis,gene:KLLA0_B13948g,S. cerevisiae,gene-YJR066W,Cluster1727
K. lactis,gene:KLLA0_B13948g,S. cerevisiae,gene-YKL203C,Cluster1727
S. cerevisiae,gene-YDR104C,K. lactis,gene:KLLA0_F12034g,Cluster1729
K. lactis,gene:KLLA0_E02289g,S. cerevisiae,gene-YOR122C,Cluster1730
S. cerevisiae,gene-YDL040C,K. lactis,gene:KLLA0_F08459g,Cluster1732
S. cerevisiae,gene-YLR035C,K. lactis,gene:KLLA0_F17347g,Cluster1733
S. cerevisiae,gene-YNL255C,K. lactis,gene:KLLA0_C02805g,Cluster1734
K. lactis,gene:KLLA0_C10901g,S. cerevisiae,gene-YDR286C,Cluster1735
K. lactis,gene:KLLA0_E16589g,S. cerevisiae,gene-YGR203W,Cluster1736
S. cerevisiae,gene-YOL111C,K. lactis,gene:KLLA0_A07513g,Cluster1737
S. cerevisiae,gene-YFL059W,K. lactis,gene:KLLA0_A00374g,Cluster174
S. cerevisiae,gene-YDL176W,K. lactis,gene:KLLA0_F05819g,Cluster1742
K. lactis,gene:KLLA0_C15741g,S. cerevisiae,gene-YGR079W,Cluster1744
S. cerevisiae,gene-YOR368W,K. lactis,gene:KLLA0_F00330g,Cluster1747
K. lactis,gene:KLLA0_B12496g,S. cerevisiae,gene-YMR111C,Cluster175
S. cerevisiae,gene-YGR002C,K. lactis,gene:KLLA0_C18315g,Cluster1758
S. cerevisiae,gene-YGR270W,K. lactis,gene:KLLA0_A09823g,Cluster176
K. lactis,gene:KLLA0_E09615g,S. cerevisiae,gene-YLR005W,Cluster1761
S. cerevisiae,gene-YER010C,K. lactis,gene:KLLA0_D13442g,Cluster1763
K. lactis,gene:KLLA0_C07579g,S. cerevisiae,gene-YER080W,Cluster1764
S. cerevisiae,gene-YDR282C,K. lactis,gene:KLLA0_C11165g,Cluster1766
K. lactis,gene:KLLA0_F07293g,S. cerevisiae,gene-YMR150C,Cluster1767
K. lactis,gene:KLLA0_C13772g,S. cerevisiae,gene-YOR087W,Cluster1768
S. cerevisiae,gene-YEL019C,K. lactis,gene:KLLA0_A11462g,Cluster177
K. lactis,gene:KLLA0_F20504g,S. cerevisiae,gene-YOR171C,Cluster1771
K. lactis,gene:KLLA0_E06931g,S. cerevisiae,gene-YER119C,Cluster1775
K. lactis,gene:KLLA0_D10615g,S. cerevisiae,gene-YJR124C,Cluster1777
S. cerevisiae,gene-YHR141C,K. lactis,gene:KLLA0_D07832g,Cluster1778
K. lactis,gene:KLLA0_D07832g,S. cerevisiae,gene-YNL162W,Cluster1778
S. cerevisiae,gene-YMR140W,K. lactis,gene:KLLA0_E22045g,Cluster1779
K. lactis,gene:KLLA0_F10593g,S. cerevisiae,gene-YGL111W,Cluster1780
S. cerevisiae,gene-YEL050C,K. lactis,gene:KLLA0_A02035g,Cluster1781
K. lactis,gene:KLLA0_D05819g,S. cerevisiae,gene-YFL047W,Cluster1784
K. lactis,gene:KLLA0_B06237g,S. cerevisiae,gene-YGR024C,Cluster1785
S. cerevisiae,gene-YBL086C,K. lactis,gene:KLLA0_E20923g,Cluster1786
K. lactis,gene:KLLA0_D11814g,S. cerevisiae,gene-YPL042C,Cluster1787
S. cerevisiae,gene-YER155C,K. lactis,gene:KLLA0_E00903g,Cluster1788
S. cerevisiae,gene-YER155C,K. lactis,gene:KLLA0_F00814g,Cluster1788
K. lactis,gene:KLLA0_E00903g,S. cerevisiae,gene-YPL115C,Cluster1788
S. cerevisiae,gene-YPL115C,K. lactis,gene:KLLA0_F00814g,Cluster1788
S. cerevisiae,gene-YBL104C,K. lactis,gene:KLLA0_E06469g,Cluster1789
S. cerevisiae,gene-YOR134W,K. lactis,gene:KLLA0_E02597g,Cluster1795
S. cerevisiae,gene-YDR379W,K. lactis,gene:KLLA0_E02597g,Cluster1795
S. cerevisiae,gene-YPL153C,K. lactis,gene:KLLA0_F11143g,Cluster1798
S. cerevisiae,gene-YPL189W,K. lactis,gene:KLLA0_E19185g,Cluster180
S. cerevisiae,gene-YGL084C,K. lactis,gene:KLLA0_E19185g,Cluster180
K. lactis,gene:KLLA0_D15961g,S. cerevisiae,gene-YIL017C,Cluster1800
S. cerevisiae,gene-YNL302C,K. lactis,gene:KLLA0_A07194g,Cluster1801
K. lactis,gene:KLLA0_A07194g,S. cerevisiae,gene-YOL121C,Cluster1801
K. lactis,gene:KLLA0_A04961g,S. cerevisiae,gene-YGL009C,Cluster1803
K. lactis,gene:KLLA0_E23937g,S. cerevisiae,gene-YPL086C,Cluster1804
K. lactis,gene:KLLA0_A05951g,S. cerevisiae,gene-YKR062W,Cluster1805
S. cerevisiae,gene-YER009W,K. lactis,gene:KLLA0_D13508g,Cluster1807
K. lactis,gene:KLLA0_F07249g,S. cerevisiae,gene-YDL087C,Cluster1809
S. cerevisiae,gene-YBL091C,K. lactis,gene:KLLA0_E06887g,Cluster1811
S. cerevisiae,gene-YGR191W,K. lactis,gene:KLLA0_A11770g,Cluster1813
K. lactis,gene:KLLA0_F18909g,S. cerevisiae,gene-YBR072W,Cluster1814
S. cerevisiae,gene-YOL020W,K. lactis,gene:KLLA0_A10813g,Cluster1815
S. cerevisiae,gene-YBR068C,K. lactis,gene:KLLA0_C01606g,Cluster1819
S. cerevisiae,gene-YBR251W,K. lactis,gene:KLLA0_B11473g,Cluster182
S. cerevisiae,gene-YBR132C,K. lactis,gene:KLLA0_C15873g,Cluster1823
S. cerevisiae,gene-YPL265W,K. lactis,gene:KLLA0_E16281g,Cluster1825
S. cerevisiae,gene-YPL274W,K. lactis,gene:KLLA0_B06776g,Cluster1826
S. cerevisiae,gene-YLL061W,K. lactis,gene:KLLA0_B06776g,Cluster1826
S. cerevisiae,gene-YPL161C,K. lactis,gene:KLLA0_C10098g,Cluster1830
S. cerevisiae,gene-YCL054W,K. lactis,gene:KLLA0_C00737g,Cluster1837
K. lactis,gene:KLLA0_E09769g,S. cerevisiae,gene-YGR194C,Cluster1838
K. lactis,gene:KLLA0_F20570g,S. cerevisiae,gene-YER134C,Cluster1839
K. lactis,gene:KLLA0_F16643g,S. cerevisiae,gene-YOR069W,Cluster184
K. lactis,gene:KLLA0_F18414g,S. cerevisiae,gene-YBR061C,Cluster1840
K. lactis,gene:KLLA0_B01980g,S. cerevisiae,gene-YGL136C,Cluster1842
S. cerevisiae,gene-YMR035W,K. lactis,gene:KLLA0_F27027g,Cluster1843
K. lactis,gene:KLLA0_A11308g,S. cerevisiae,gene-YEL015W,Cluster1844
S. cerevisiae,gene-YPL254W,K. lactis,gene:KLLA0_B10351g,Cluster1845
S. cerevisiae,gene-YOR236W,K. lactis,gene:KLLA0_D07458g,Cluster1846
S. cerevisiae,gene-YKR030W,K. lactis,gene:KLLA0_F21230g,Cluster1847
S. cerevisiae,gene-YGL124C,K. lactis,gene:KLLA0_F09768g,Cluster1848
S. cerevisiae,gene-YJL156C,K. lactis,gene:KLLA0_B07491g,Cluster185
K. lactis,gene:KLLA0_D08393g,S. cerevisiae,gene-YDL213C,Cluster1850
K. lactis,gene:KLLA0_E15225g,S. cerevisiae,gene-YJL125C,Cluster1851
S. cerevisiae,gene-YOR166C,K. lactis,gene:KLLA0_F20361g,Cluster1852
S. cerevisiae,gene-YPL231W,K. lactis,gene:KLLA0_C15983g,Cluster1853
S. cerevisiae,gene-YJR024C,K. lactis,gene:KLLA0_E16435g,Cluster1854
S. cerevisiae,gene-YBL035C,K. lactis,gene:KLLA0_B12309g,Cluster1855
S. cerevisiae,gene-YNL259C,K. lactis,gene:KLLA0_C02673g,Cluster1856
S. cerevisiae,gene-YLR108C,K. lactis,gene:KLLA0_F19965g,Cluster1857
S. cerevisiae,gene-YDR132C,K. lactis,gene:KLLA0_F19965g,Cluster1857
K. lactis,gene:KLLA0_A02739g,S. cerevisiae,gene-YGR053C,Cluster1858
S. cerevisiae,gene-YNL185C,K. lactis,gene:KLLA0_D08437g,Cluster186
K. lactis,gene:KLLA0_D09581g,S. cerevisiae,gene-YHR050W,Cluster1861
K. lactis,gene:KLLA0_C01045g,S. cerevisiae,gene-YDR519W,Cluster1863
K. lactis,gene:KLLA0_A07535g,S. cerevisiae,gene-YOL110W,Cluster1865
K. lactis,gene:KLLA0_A11704g,S. cerevisiae,gene-YNL135C,Cluster1866
K. lactis,gene:KLLA0_D18436g,S. cerevisiae,gene-YLR244C,Cluster1867
K. lactis,gene:KLLA0_F11979g,S. cerevisiae,gene-YDR101C,Cluster1868
S. cerevisiae,gene-YBR265W,K. lactis,gene:KLLA0_F01749g,Cluster187
K. lactis,gene:KLLA0_F25872g,S. cerevisiae,gene-YHR005C-A,Cluster1873
K. lactis,gene:KLLA0_B12034g,S. cerevisiae,gene-YBR091C,Cluster1874
S. cerevisiae,gene-YLR289W,K. lactis,gene:KLLA0_C04862g,Cluster1875
K. lactis,gene:KLLA0_A04191g,S. cerevisiae,gene-YDR212W,Cluster1876
K. lactis,gene:KLLA0_C13365g,S. cerevisiae,gene-YOR103C,Cluster1877
K. lactis,gene:KLLA0_A00528g,S. cerevisiae,gene-YIL151C,Cluster1878
K. lactis,gene:KLLA0_A00528g,S. cerevisiae,gene-YKR096W,Cluster1878
S. cerevisiae,gene-YDR400W,K. lactis,gene:KLLA0_C06721g,Cluster1879
S. cerevisiae,gene-YMR009W,K. lactis,gene:KLLA0_D14487g,Cluster188
K. lactis,gene:KLLA0_C11869g,S. cerevisiae,gene-YDR084C,Cluster1880
K. lactis,gene:KLLA0_C04169g,S. cerevisiae,gene-YAR035W,Cluster1881
S. cerevisiae,gene-YAL041W,K. lactis,gene:KLLA0_C12969g,Cluster1882
K. lactis,gene:KLLA0_D13904g,S. cerevisiae,gene-YEL003W,Cluster189
S. cerevisiae,gene-YKR049C,K. lactis,gene:KLLA0_E15137g,Cluster1896
S. cerevisiae,gene-YNL113W,K. lactis,gene:KLLA0_F23760g,Cluster190
S. cerevisiae,gene-YOR128C,K. lactis,gene:KLLA0_E02685g,Cluster1900
S. cerevisiae,gene-YGR181W,K. lactis,gene:KLLA0_F15312g,Cluster1901
K. lactis,gene:KLLA0_E10473g,S. cerevisiae,gene-YBL019W,Cluster1903
S. cerevisiae,gene-YDL112W,K. lactis,gene:KLLA0_E09197g,Cluster1904
K. lactis,gene:KLLA0_E10803g,S. cerevisiae,gene-YGR150C,Cluster1905
S. cerevisiae,gene-YBR286W,K. lactis,gene:KLLA0_D06424g,Cluster1906
K. lactis,gene:KLLA0_F06292g,S. cerevisiae,gene-YMR203W,Cluster1907
K. lactis,gene:KLLA0_E19537g,S. cerevisiae,gene-YLR195C,Cluster1908
S. cerevisiae,gene-YBR294W,K. lactis,gene:KLLA0_F19338g,Cluster1909
S. cerevisiae,gene-YLR092W,K. lactis,gene:KLLA0_F19338g,Cluster1909
S. cerevisiae,gene-YDR012W,K. lactis,gene:KLLA0_B07139g,Cluster191
K. lactis,gene:KLLA0_B07139g,S. cerevisiae,gene-YBR031W,Cluster191
K. lactis,gene:KLLA0_C18216g,S. cerevisiae,gene-YLR325C,Cluster1910
K. lactis,gene:KLLA0_B03520g,S. cerevisiae,gene-YPR189W,Cluster1924
S. cerevisiae,gene-YGR020C,K. lactis,gene:KLLA0_D04400g,Cluster1925
K. lactis,gene:KLLA0_C12595g,S. cerevisiae,gene-YKL051W,Cluster1926
S. cerevisiae,gene-YML072C,K. lactis,gene:KLLA0_B04708g,Cluster1927
K. lactis,gene:KLLA0_D01617g,S. cerevisiae,gene-YML114C,Cluster1929
S. cerevisiae,gene-YHR018C,K. lactis,gene:KLLA0_A08404g,Cluster193
K. lactis,gene:KLLA0_F14080g,S. cerevisiae,gene-YJL100W,Cluster1932
K. lactis,gene:KLLA0_C04994g,S. cerevisiae,gene-YDR534C,Cluster1935
K. lactis,gene:KLLA0_E00991g,S. cerevisiae,gene-YDR078C,Cluster1936
K. lactis,gene:KLLA0_C18117g,S. cerevisiae,gene-YGR008C,Cluster1943
S. cerevisiae,gene-YKL154W,K. lactis,gene:KLLA0_E11705g,Cluster1945
S. cerevisiae,gene-YLR410W,K. lactis,gene:KLLA0_B02805g,Cluster1946
S. cerevisiae,gene-YLR186W,K. lactis,gene:KLLA0_C01914g,Cluster1947
K. lactis,gene:KLLA0_F21846g,S. cerevisiae,gene-YHR052W,Cluster1948
K. lactis,gene:KLLA0_A05753g,S. cerevisiae,gene-YKR060W,Cluster1949
K. lactis,gene:KLLA0_D14531g,S. cerevisiae,gene-YOR017W,Cluster195
S. cerevisiae,gene-YPR183W,K. lactis,gene:KLLA0_B03377g,Cluster1950
S. cerevisiae,gene-YPL227C,K. lactis,gene:KLLA0_C16071g,Cluster1951
S. cerevisiae,gene-YNL247W,K. lactis,gene:KLLA0_C03025g,Cluster1952
K. lactis,gene:KLLA0_A07249g,S. cerevisiae,gene-YOL119C,Cluster1955
K. lactis,gene:KLLA0_F18931g,S. cerevisiae,gene-YLR083C,Cluster1957
K. lactis,gene:KLLA0_F18931g,S. cerevisiae,gene-YDR107C,Cluster1957
K. lactis,gene:KLLA0_C07326g,S. cerevisiae,gene-YMR212C,Cluster1958
K. lactis,gene:KLLA0_E23013g,S. cerevisiae,gene-YGR263C,Cluster1963
K. lactis,gene:KLLA0_B07040g,S. cerevisiae,gene-YOR390W,Cluster1965
K. lactis,gene:KLLA0_E22991g,S. cerevisiae,gene-YBR205W,Cluster1968
S. cerevisiae,gene-YJL095W,K. lactis,gene:KLLA0_F14190g,Cluster1969
K. lactis,gene:KLLA0_E12365g,S. cerevisiae,gene-YMR056C,Cluster1970
S. cerevisiae,gene-YNL071W,K. lactis,gene:KLLA0_F04741g,Cluster1975
K. lactis,gene:KLLA0_D16522g,S. cerevisiae,gene-YDR148C,Cluster1976
S. cerevisiae,gene-YKR095W-A,K. lactis,gene:KLLA0_A00539g,Cluster1977
S. cerevisiae,gene-YLR414C,K. lactis,gene:KLLA0_B02585g,Cluster1978
K. lactis,gene:KLLA0_B04543g,S. cerevisiae,gene-YJR126C,Cluster1979
S. cerevisiae,gene-YOR155C,K. lactis,gene:KLLA0_A02365g,Cluster1981
S. cerevisiae,gene-YIL104C,K. lactis,gene:KLLA0_F03949g,Cluster1982
S. cerevisiae,gene-YOR090C,K. lactis,gene:KLLA0_C13706g,Cluster1983
S. cerevisiae,gene-YIL155C,K. lactis,gene:KLLA0_A00418g,Cluster1984
K. lactis,gene:KLLA0_D13376g,S. cerevisiae,gene-YIL014W,Cluster1987
K. lactis,gene:KLLA0_D13376g,S. cerevisiae,gene-YGL257C,Cluster1987
K. lactis,gene:KLLA0_D10219g,S. cerevisiae,gene-YML098W,Cluster1988
S. cerevisiae,gene-YDR302W,K. lactis,gene:KLLA0_C10252g,Cluster1989
S. cerevisiae,gene-YGR161C,K. lactis,gene:KLLA0_C11539g,Cluster199
K. lactis,gene:KLLA0_E03565g,S. cerevisiae,gene-YHR009C,Cluster1990
S. cerevisiae,gene-YHR086W,K. lactis,gene:KLLA0_F14861g,Cluster1992
K. lactis,gene:KLLA0_D10758g,S. cerevisiae,gene-YJR119C,Cluster1994
S. cerevisiae,gene-YGR252W,K. lactis,gene:KLLA0_A05115g,Cluster1996
K. lactis,gene:KLLA0_E08339g,S. cerevisiae,gene-YIL094C,Cluster1997
S. cerevisiae,gene-YLR399C,K. lactis,gene:KLLA0_B03113g,Cluster1999
S. cerevisiae,gene-YNL180C,K. lactis,gene:KLLA0_D08327g,Cluster2
K. lactis,gene:KLLA0_E10429g,S. cerevisiae,gene-YBL021C,Cluster200
K. lactis,gene:KLLA0_E05435g,S. cerevisiae,gene-YDL055C,Cluster2000
S. cerevisiae,gene-YDL226C,K. lactis,gene:KLLA0_D18942g,Cluster2001
S. cerevisiae,gene-YMR005W,K. lactis,gene:KLLA0_C05962g,Cluster2002
S. cerevisiae,gene-YFR035W-A,K. lactis,gene:KLLA0_D16192g,Cluster2003
S. cerevisiae,gene-YHL014C,K. lactis,gene:KLLA0_F25564g,Cluster2007
K. lactis,gene:KLLA0_B10626g,S. cerevisiae,gene-YPR165W,Cluster2011
K. lactis,gene:KLLA0_F03443g,S. cerevisiae,gene-YIL118W,Cluster2014
S. cerevisiae,gene-YGR247W,K. lactis,gene:KLLA0_A05412g,Cluster2015
S. cerevisiae,gene-YPR113W,K. lactis,gene:KLLA0_D15037g,Cluster2016
S. cerevisiae,gene-YMR293C,K. lactis,gene:KLLA0_A09845g,Cluster2017
S. cerevisiae,gene-YNL169C,K. lactis,gene:KLLA0_D08096g,Cluster2018
K. lactis,gene:KLLA0_F12826g,S. cerevisiae,gene-YCR003W,Cluster2019
K. lactis,gene:KLLA0_B08019g,S. cerevisiae,gene-YGR062C,Cluster202
S. cerevisiae,gene-YHR010W,K. lactis,gene:KLLA0_E03455g,Cluster2021
S. cerevisiae,gene-YDR471W,K. lactis,gene:KLLA0_E03455g,Cluster2021
K. lactis,gene:KLLA0_F03685g,S. cerevisiae,gene-YNL051W,Cluster2022
S. cerevisiae,gene-YLR355C,K. lactis,gene:KLLA0_A02673g,Cluster2025
S. cerevisiae,gene-YJR136C,K. lactis,gene:KLLA0_B04026g,Cluster2026
K. lactis,gene:KLLA0_F14234g,S. cerevisiae,gene-YJL092W,Cluster2028
K. lactis,gene:KLLA0_E24311g,S. cerevisiae,gene-YPL099C,Cluster2034
S. cerevisiae,gene-YLR132C,K. lactis,gene:KLLA0_D16478g,Cluster2036
K. lactis,gene:KLLA0_F07205g,S. cerevisiae,gene-YDL089W,Cluster2037
S. cerevisiae,gene-YMR001C,K. lactis,gene:KLLA0_C06138g,Cluster2038
K. lactis,gene:KLLA0_E05061g,S. cerevisiae,gene-YDL063C,Cluster2039
K. lactis,gene:KLLA0_C18381g,S. cerevisiae,gene-YLR318W,Cluster2040
K. lactis,gene:KLLA0_E24751g,S. cerevisiae,gene-YBR165W,Cluster2049
K. lactis,gene:KLLA0_B12650g,S. cerevisiae,gene-YMR107W,Cluster2050
S. cerevisiae,gene-YKL130C,K. lactis,gene:KLLA0_B12518g,Cluster2052
K. lactis,gene:KLLA0_A04752g,S. cerevisiae,gene-YGL048C,Cluster2056
S. cerevisiae,gene-YDL007W,K. lactis,gene:KLLA0_F14707g,Cluster2058
K. lactis,gene:KLLA0_E21209g,S. cerevisiae,gene-YOR117W,Cluster2059
K. lactis,gene:KLLA0_C01826g,S. cerevisiae,gene-YLR182W,Cluster2061
S. cerevisiae,gene-YBL006C,K. lactis,gene:KLLA0_A05049g,Cluster2063
K. lactis,gene:KLLA0_C03872g,S. cerevisiae,gene-YDL027C,Cluster2065
S. cerevisiae,gene-YDR369C,K. lactis,gene:KLLA0_E02201g,Cluster2067
S. cerevisiae,gene-YMR229C,K. lactis,gene:KLLA0_B08239g,Cluster2068
K. lactis,gene:KLLA0_E20791g,S. cerevisiae,gene-YER111C,Cluster2071
S. cerevisiae,gene-YJL132W,K. lactis,gene:KLLA0_E15401g,Cluster2080
S. cerevisiae,gene-YGR099W,K. lactis,gene:KLLA0_D15158g,Cluster2090
S. cerevisiae,gene-YGR119C,K. lactis,gene:KLLA0_B11143g,Cluster2091
S. cerevisiae,gene-YOR367W,K. lactis,gene:KLLA0_D06303g,Cluster2092
S. cerevisiae,gene-YOL143C,K. lactis,gene:KLLA0_E01959g,Cluster2093
K. lactis,gene:KLLA0_F09845g,S. cerevisiae,gene-YGL122C,Cluster2094
S. cerevisiae,gene-YNL193W,K. lactis,gene:KLLA0_F20944g,Cluster2095
K. lactis,gene:KLLA0_F09812g,S. cerevisiae,gene-YGL123W,Cluster2097
K. lactis,gene:KLLA0_E09791g,S. cerevisiae,gene-YGR193C,Cluster2098
S. cerevisiae,gene-YMR165C,K. lactis,gene:KLLA0_D09867g,Cluster2099
S. cerevisiae,gene-YDL210W,K. lactis,gene:KLLA0_E12959g,Cluster2102
S. cerevisiae,gene-YDL210W,K. lactis,gene:KLLA0_E24993g,Cluster2102
S. cerevisiae,gene-YLR034C,K. lactis,gene:KLLA0_F17391g,Cluster2104
K. lactis,gene:KLLA0_E11727g,S. cerevisiae,gene-YNCJ0011W,Cluster2108
S. cerevisiae,gene-YBL081W,K. lactis,gene:KLLA0_E20681g,Cluster211
S. cerevisiae,gene-YOR180C,K. lactis,gene:KLLA0_C04686g,Cluster2120
S. cerevisiae,gene-YHR039C,K. lactis,gene:KLLA0_C10615g,Cluster2121
K. lactis,gene:KLLA0_F14641g,S. cerevisiae,gene-YGR166W,Cluster2122
K. lactis,gene:KLLA0_F07447g,S. cerevisiae,gene-YDR270W,Cluster2123
S. cerevisiae,gene-YDL097C,K. lactis,gene:KLLA0_E01365g,Cluster2126
K. lactis,gene:KLLA0_D16731g,S. cerevisiae,gene-YDR158W,Cluster2127
K. lactis,gene:KLLA0_D04972g,S. cerevisiae,gene-YCL016C,Cluster2128
S. cerevisiae,gene-YKL196C,K. lactis,gene:KLLA0_D02684g,Cluster214
K. lactis,gene:KLLA0_F14751g,S. cerevisiae,gene-YDL005C,Cluster2144
K. lactis,gene:KLLA0_B01738g,S. cerevisiae,gene-YDR456W,Cluster2147
S. cerevisiae,gene-YAL027W,K. lactis,gene:KLLA0_A03960g,Cluster2148
S. cerevisiae,gene-YJL001W,K. lactis,gene:KLLA0_F12936g,Cluster215
K. lactis,gene:KLLA0_A01573g,S. cerevisiae,gene-YGL219C,Cluster2152
S. cerevisiae,gene-YKL063C,K. lactis,gene:KLLA0_F26939g,Cluster2157
K. lactis,gene:KLLA0_F17215g,S. cerevisiae,gene-YMR132C,Cluster216
K. lactis,gene:KLLA0_E17425g,S. cerevisiae,gene-YBL004W,Cluster2163
S. cerevisiae,gene-YLR390W,K. lactis,gene:KLLA0_E05083g,Cluster2164
S. cerevisiae,gene-YOL049W,K. lactis,gene:KLLA0_F07557g,Cluster2166
K. lactis,gene:KLLA0_F07777g,S. cerevisiae,gene-YAL014C,Cluster2167
K. lactis,gene:KLLA0_F11209g,S. cerevisiae,gene-YOR244W,Cluster2168
K. lactis,gene:KLLA0_E19515g,S. cerevisiae,gene-YLR196W,Cluster2169
K. lactis,gene:KLLA0_F02431g,S. cerevisiae,gene-YOR335C,Cluster2170
S. cerevisiae,gene-YGL190C,K. lactis,gene:KLLA0_F09053g,Cluster2171
S. cerevisiae,gene-YGL244W,K. lactis,gene:KLLA0_A00737g,Cluster2172
S. cerevisiae,gene-YOL067C,K. lactis,gene:KLLA0_F14685g,Cluster2173
S. cerevisiae,gene-YDR434W,K. lactis,gene:KLLA0_B01045g,Cluster2174
S. cerevisiae,gene-YDL077C,K. lactis,gene:KLLA0_B02849g,Cluster2178
S. cerevisiae,gene-YML129C,K. lactis,gene:KLLA0_D10417g,Cluster2179
K. lactis,gene:KLLA0_E16567g,S. cerevisiae,gene-YJR017C,Cluster218
K. lactis,gene:KLLA0_B02673g,S. cerevisiae,gene-YKL184W,Cluster2180
K. lactis,gene:KLLA0_B11407g,S. cerevisiae,gene-YPR124W,Cluster2182
K. lactis,gene:KLLA0_F04477g,S. cerevisiae,gene-YIL125W,Cluster2183
S. cerevisiae,gene-YPL091W,K. lactis,gene:KLLA0_E24069g,Cluster2184
S. cerevisiae,gene-YIL090W,K. lactis,gene:KLLA0_E08207g,Cluster2185
S. cerevisiae,gene-YJL171C,K. lactis,gene:KLLA0_A06556g,Cluster2186
K. lactis,gene:KLLA0_E07173g,S. cerevisiae,gene-YNL316C,Cluster2188
S. cerevisiae,gene-YFR007W,K. lactis,gene:KLLA0_E13971g,Cluster2190
S. cerevisiae,gene-YPL002C,K. lactis,gene:KLLA0_E14323g,Cluster2191
S. cerevisiae,gene-YFL028C,K. lactis,gene:KLLA0_F08833g,Cluster2194
K. lactis,gene:KLLA0_F14421g,S. cerevisiae,gene-YJL085W,Cluster2195
