species1,gene1,species2,gene2,cluster_id
S. cerevisiae,gene-YDR441C,C. glabrata,CAGL0G07106g,Cluster1620
S. cerevisiae,gene-YML022W,C. glabrata,CAGL0G07106g,Cluster1620
C. glabrata,CAGL0A03080g,S. cerevisiae,gene-YDR379C-A,Cluster1621
C. glabrata,CAGL0G07084g,S. cerevisiae,gene-YML021C,Cluster1622
S. cerevisiae,gene-YMR227C,C. glabrata,CAGL0M11264g,Cluster1623
C. glabrata,CAGL0M14113g,S. cerevisiae,gene-YOR192C,Cluster1624
C. glabrata,CAGL0M14113g,S. cerevisiae,gene-YLR237W,Cluster1624
S. cerevisiae,gene-YOR192C,C. glabrata,CAGL0L13354g,Cluster1624
C. glabrata,CAGL0L13354g,S. cerevisiae,gene-YLR237W,Cluster1624
C. glabrata,CAGL0L04554g,S. cerevisiae,gene-YLR260W,Cluster163
C. glabrata,CAGL0E04004g,S. cerevisiae,gene-YHL036W,Cluster1631
S. cerevisiae,gene-YJL023C,C. glabrata,CAGL0G06820g,Cluster1632
C. glabrata,CAGL0J11176g,S. cerevisiae,gene-YDL211C,Cluster1634
C. glabrata,CAGL0K01859g,S. cerevisiae,gene-YDL014W,Cluster1635
C. glabrata,CAGL0I09350g,S. cerevisiae,gene-YBR267W,Cluster1636
C. glabrata,CAGL0I03476g,S. cerevisiae,gene-YDL160C,Cluster1637
S. cerevisiae,gene-YGR005C,C. glabrata,CAGL0F08679g,Cluster1638
C. glabrata,CAGL0K02937g,S. cerevisiae,gene-YKL027W,Cluster164
C. glabrata,CAGL0K11198g,S. cerevisiae,gene-YDR243C,Cluster1640
S. cerevisiae,gene-YLL008W,C. glabrata,CAGL0D03124g,Cluster1641
S. cerevisiae,gene-YBR237W,C. glabrata,CAGL0K07029g,Cluster1642
S. cerevisiae,gene-YHR169W,C. glabrata,CAGL0I02354g,Cluster1643
C. glabrata,CAGL0H03377g,S. cerevisiae,gene-YGL078C,Cluster1644
S. cerevisiae,gene-YMR290C,C. glabrata,CAGL0M13519g,Cluster1645
C. glabrata,CAGL0L03846g,S. cerevisiae,gene-YNL112W,Cluster1646
C. glabrata,CAGL0L10406g,S. cerevisiae,gene-YOR065W,Cluster1648
S. cerevisiae,gene-YKL053C-A,C. glabrata,CAGL0M13057g,Cluster1650
C. glabrata,CAGL0L05632g,S. cerevisiae,gene-YJL128C,Cluster1651
S. cerevisiae,gene-YDL045C,C. glabrata,CAGL0K01397g,Cluster1652
C. glabrata,CAGL0G04213g,S. cerevisiae,gene-YGR180C,Cluster1654
C. glabrata,CAGL0L06930g,S. cerevisiae,gene-YDL085C-A,Cluster1659
S. cerevisiae,gene-YGR065C,C. glabrata,CAGL0K04609g,Cluster1664
S. cerevisiae,gene-YGR065C,C. glabrata,CAGL0K04565g,Cluster1664
C. glabrata,CAGL0H08459g,S. cerevisiae,gene-YBR096W,Cluster1668
C. glabrata,CAGL0G06094g,S. cerevisiae,gene-YNL157W,Cluster167
C. glabrata,CAGL0G06094g,S. cerevisiae,gene-YHR132W-A,Cluster167
C. glabrata,CAGL0M06435g,S. cerevisiae,gene-YBR186W,Cluster1674
S. cerevisiae,gene-YNL072W,C. glabrata,CAGL0J10208g,Cluster1675
C. glabrata,CAGL0G01210g,S. cerevisiae,gene-YLR351C,Cluster1676
C. glabrata,CAGL0M12551g,S. cerevisiae,gene-YIL057C,Cluster1677
S. cerevisiae,gene-YOR307C,C. glabrata,CAGL0I09746g,Cluster1678
S. cerevisiae,gene-YMR119W,C. glabrata,CAGL0K03641g,Cluster1679
C. glabrata,CAGL0L06534g,S. cerevisiae,gene-YGR229C,Cluster168
C. glabrata,CAGL0D01078g,S. cerevisiae,gene-YIL109C,Cluster1680
S. cerevisiae,gene-YCL008C,C. glabrata,CAGL0H03927g,Cluster1681
S. cerevisiae,gene-YEL054C,C. glabrata,CAGL0F02937g,Cluster1682
S. cerevisiae,gene-YDR418W,C. glabrata,CAGL0F02937g,Cluster1682
C. glabrata,CAGL0L12540g,S. cerevisiae,gene-YPL037C,Cluster1683
C. glabrata,CAGL0L12540g,S. cerevisiae,gene-YDR252W,Cluster1683
S. cerevisiae,gene-YOL051W,C. glabrata,CAGL0F00803g,Cluster1684
S. cerevisiae,gene-YOL051W,C. glabrata,CAGL0H06215g,Cluster1684
C. glabrata,CAGL0I09504g,S. cerevisiae,gene-YBR274W,Cluster1685
C. glabrata,CAGL0G01716g,S. cerevisiae,gene-YPR106W,Cluster1687
S. cerevisiae,gene-YJL165C,C. glabrata,CAGL0I06248g,Cluster1691
S. cerevisiae,gene-YJL013C,C. glabrata,CAGL0G06930g,Cluster1692
C. glabrata,CAGL0M08360g,S. cerevisiae,gene-YKL168C,Cluster1693
C. glabrata,CAGL0J02728g,S. cerevisiae,gene-YER047C,Cluster1695
C. glabrata,CAGL0A02706g,S. cerevisiae,gene-YDR363W,Cluster1696
S. cerevisiae,gene-YOR320C,C. glabrata,CAGL0I09922g,Cluster1697
S. cerevisiae,gene-YMR137C,C. glabrata,CAGL0I00880g,Cluster1698
C. glabrata,CAGL0F07711g,S. cerevisiae,gene-YMR166C,Cluster17
C. glabrata,CAGL0D04642g,S. cerevisiae,gene-YPR120C,Cluster170
C. glabrata,CAGL0C01903g,S. cerevisiae,gene-YBL084C,Cluster1700
S. cerevisiae,gene-YGR238C,C. glabrata,CAGL0F07997g,Cluster1702
S. cerevisiae,gene-YGR238C,C. glabrata,CAGL0I02090g,Cluster1702
C. glabrata,CAGL0F07997g,S. cerevisiae,gene-YHR158C,Cluster1702
S. cerevisiae,gene-YHR158C,C. glabrata,CAGL0I02090g,Cluster1702
S. cerevisiae,gene-YNL036W,C. glabrata,CAGL0G01540g,Cluster1703
C. glabrata,CAGL0F02497g,S. cerevisiae,gene-YJL204C,Cluster1704
S. cerevisiae,gene-YBR173C,C. glabrata,CAGL0M06171g,Cluster1705
C. glabrata,CAGL0F08239g,S. cerevisiae,gene-YGR255C,Cluster1706
S. cerevisiae,gene-YGL127C,C. glabrata,CAGL0I00308g,Cluster1708
S. cerevisiae,gene-YLR175W,C. glabrata,CAGL0H03685g,Cluster1709
S. cerevisiae,gene-YDR321W,C. glabrata,CAGL0H07051g,Cluster171
S. cerevisiae,gene-YPL170W,C. glabrata,CAGL0F03553g,Cluster1710
S. cerevisiae,gene-YNL194C,C. glabrata,CAGL0G05566g,Cluster1711
C. glabrata,CAGL0G05566g,S. cerevisiae,gene-YDL222C,Cluster1711
S. cerevisiae,gene-YML052W,C. glabrata,CAGL0L01551g,Cluster1712
C. glabrata,CAGL0K10802r,S. cerevisiae,gene-YNCM0005C,Cluster1720
C. glabrata,CAGL0L03355g,S. cerevisiae,gene-YKR045C,Cluster1723
C. glabrata,CAGL0J08030g,S. cerevisiae,gene-YNL262W,Cluster1724
C. glabrata,CAGL0K08492g,S. cerevisiae,gene-YKL100C,Cluster1726
S. cerevisiae,gene-YJR066W,C. glabrata,CAGL0F00495g,Cluster1727
S. cerevisiae,gene-YJR066W,C. glabrata,CAGL0K00517g,Cluster1727
C. glabrata,CAGL0F00495g,S. cerevisiae,gene-YKL203C,Cluster1727
S. cerevisiae,gene-YKL203C,C. glabrata,CAGL0K00517g,Cluster1727
C. glabrata,CAGL0I09042g,S. cerevisiae,gene-YFR027W,Cluster1728
C. glabrata,CAGL0C05313g,S. cerevisiae,gene-YDL040C,Cluster1732
C. glabrata,CAGL0A03498g,S. cerevisiae,gene-YLR035C,Cluster1733
C. glabrata,CAGL0J07898g,S. cerevisiae,gene-YNL255C,Cluster1734
S. cerevisiae,gene-YDR286C,C. glabrata,CAGL0H01111g,Cluster1735
S. cerevisiae,gene-YGR203W,C. glabrata,CAGL0K00935g,Cluster1736
S. cerevisiae,gene-YOL111C,C. glabrata,CAGL0E02167g,Cluster1737
S. cerevisiae,gene-YNCB0002W,C. glabrata,CAGL0K09636r,Cluster1739
S. cerevisiae,gene-YNCB0002W,C. glabrata,CAGL0F02189r,Cluster1739
C. glabrata,CAGL0K09636r,S. cerevisiae,gene-YNCG0020C,Cluster1739
S. cerevisiae,gene-YNCG0020C,C. glabrata,CAGL0F02189r,Cluster1739
S. cerevisiae,gene-YDL176W,C. glabrata,CAGL0J06270g,Cluster1742
S. cerevisiae,gene-YGR079W,C. glabrata,CAGL0K01155g,Cluster1744
S. cerevisiae,gene-YOR368W,C. glabrata,CAGL0J07216g,Cluster1747
S. cerevisiae,gene-YGR002C,C. glabrata,CAGL0F08613g,Cluster1758
C. glabrata,CAGL0G00528g,S. cerevisiae,gene-YGR270W,Cluster176
S. cerevisiae,gene-YLR005W,C. glabrata,CAGL0G04059g,Cluster1761
C. glabrata,CAGL0A01496r,S. cerevisiae,gene-YNCF0005C,Cluster1762
C. glabrata,CAGL0E03377r,S. cerevisiae,gene-YNCF0005C,Cluster1762
S. cerevisiae,gene-YER010C,C. glabrata,CAGL0H09636g,Cluster1763
C. glabrata,CAGL0J03322g,S. cerevisiae,gene-YER080W,Cluster1764
S. cerevisiae,gene-YMR194C-B,C. glabrata,CAGL0K10879g,Cluster1765
C. glabrata,CAGL0H01045g,S. cerevisiae,gene-YDR282C,Cluster1766
C. glabrata,CAGL0I00682g,S. cerevisiae,gene-YMR150C,Cluster1767
C. glabrata,CAGL0J08613g,S. cerevisiae,gene-YOR087W,Cluster1768
S. cerevisiae,gene-YBR222C,C. glabrata,CAGL0K06853g,Cluster1769
S. cerevisiae,gene-YEL019C,C. glabrata,CAGL0M03267g,Cluster177
S. cerevisiae,gene-YOR171C,C. glabrata,CAGL0K05995g,Cluster1771
S. cerevisiae,gene-YGR256W,C. glabrata,CAGL0M13343g,Cluster1774
C. glabrata,CAGL0G03619g,S. cerevisiae,gene-YER119C,Cluster1775
C. glabrata,CAGL0H00440g,S. cerevisiae,gene-YJR124C,Cluster1777
C. glabrata,CAGL0I00836g,S. cerevisiae,gene-YMR140W,Cluster1779
C. glabrata,CAGL0F07403g,S. cerevisiae,gene-YGL111W,Cluster1780
S. cerevisiae,gene-YEL050C,C. glabrata,CAGL0J11858g,Cluster1781
S. cerevisiae,gene-YBL089W,C. glabrata,CAGL0H04587g,Cluster1782
C. glabrata,CAGL0K12892g,S. cerevisiae,gene-YFL047W,Cluster1784
S. cerevisiae,gene-YGR024C,C. glabrata,CAGL0J00209g,Cluster1785
S. cerevisiae,gene-YBL086C,C. glabrata,CAGL0C01815g,Cluster1786
C. glabrata,CAGL0L12650g,S. cerevisiae,gene-YPL042C,Cluster1787
S. cerevisiae,gene-YER155C,C. glabrata,CAGL0I06512g,Cluster1788
S. cerevisiae,gene-YER155C,C. glabrata,CAGL0J06996g,Cluster1788
C. glabrata,CAGL0I06512g,S. cerevisiae,gene-YPL115C,Cluster1788
C. glabrata,CAGL0J06996g,S. cerevisiae,gene-YPL115C,Cluster1788
C. glabrata,CAGL0M09383g,S. cerevisiae,gene-YBL104C,Cluster1789
S. cerevisiae,gene-YLR328W,C. glabrata,CAGL0A01023g,Cluster179
S. cerevisiae,gene-YGR010W,C. glabrata,CAGL0A01023g,Cluster179
C. glabrata,CAGL0I07249g,S. cerevisiae,gene-YOR134W,Cluster1795
C. glabrata,CAGL0I07249g,S. cerevisiae,gene-YDR379W,Cluster1795
S. cerevisiae,gene-YOR134W,C. glabrata,CAGL0A03058g,Cluster1795
S. cerevisiae,gene-YDR379W,C. glabrata,CAGL0A03058g,Cluster1795
S. cerevisiae,gene-YPL153C,C. glabrata,CAGL0M02233g,Cluster1798
C. glabrata,CAGL0H03223g,S. cerevisiae,gene-YPL189W,Cluster180
C. glabrata,CAGL0H03223g,S. cerevisiae,gene-YGL084C,Cluster180
C. glabrata,CAGL0J02332g,S. cerevisiae,gene-YIL017C,Cluster1800
C. glabrata,CAGL0A00363g,S. cerevisiae,gene-YGL009C,Cluster1803
S. cerevisiae,gene-YPL086C,C. glabrata,CAGL0M06369g,Cluster1804
S. cerevisiae,gene-YKR062W,C. glabrata,CAGL0M05863g,Cluster1805
S. cerevisiae,gene-YER009W,C. glabrata,CAGL0H09658g,Cluster1807
S. cerevisiae,gene-YDL087C,C. glabrata,CAGL0L07040g,Cluster1809
S. cerevisiae,gene-YBL091C,C. glabrata,CAGL0G03641g,Cluster1811
S. cerevisiae,gene-YGR191W,C. glabrata,CAGL0B03773g,Cluster1813
C. glabrata,CAGL0D02178g,S. cerevisiae,gene-YOL020W,Cluster1815
S. cerevisiae,gene-YNCB0017C,C. glabrata,CAGL0H02915r,Cluster1816
C. glabrata,CAGL0H08393g,S. cerevisiae,gene-YBR069C,Cluster1817
C. glabrata,CAGL0H08393g,S. cerevisiae,gene-YDR046C,Cluster1817
C. glabrata,CAGL0L07546g,S. cerevisiae,gene-YBR068C,Cluster1819
C. glabrata,CAGL0D05412g,S. cerevisiae,gene-YBR251W,Cluster182
C. glabrata,CAGL0C00539g,S. cerevisiae,gene-YBR132C,Cluster1823
S. cerevisiae,gene-YPL265W,C. glabrata,CAGL0A01199g,Cluster1825
S. cerevisiae,gene-YPL161C,C. glabrata,CAGL0M02079g,Cluster1830
C. glabrata,CAGL0B00484g,S. cerevisiae,gene-YCL054W,Cluster1837
S. cerevisiae,gene-YGR194C,C. glabrata,CAGL0G09339g,Cluster1838
C. glabrata,CAGL0K02035g,S. cerevisiae,gene-YER134C,Cluster1839
C. glabrata,CAGL0L10472g,S. cerevisiae,gene-YOR069W,Cluster184
C. glabrata,CAGL0H10252g,S. cerevisiae,gene-YBR061C,Cluster1840
C. glabrata,CAGL0H08954g,S. cerevisiae,gene-YGL136C,Cluster1842
C. glabrata,CAGL0F05951g,S. cerevisiae,gene-YMR035W,Cluster1843
C. glabrata,CAGL0M03333g,S. cerevisiae,gene-YEL015W,Cluster1844
C. glabrata,CAGL0H00616g,S. cerevisiae,gene-YPL254W,Cluster1845
C. glabrata,CAGL0J03894g,S. cerevisiae,gene-YOR236W,Cluster1846
C. glabrata,CAGL0L03113g,S. cerevisiae,gene-YKR030W,Cluster1847
S. cerevisiae,gene-YGL124C,C. glabrata,CAGL0F07051g,Cluster1848
C. glabrata,CAGL0I06116g,S. cerevisiae,gene-YJL156C,Cluster185
S. cerevisiae,gene-YDL213C,C. glabrata,CAGL0G05742g,Cluster1850
S. cerevisiae,gene-YJL125C,C. glabrata,CAGL0L05566g,Cluster1851
C. glabrata,CAGL0L04488g,S. cerevisiae,gene-YOR166C,Cluster1852
S. cerevisiae,gene-YPL231W,C. glabrata,CAGL0E06138g,Cluster1853
C. glabrata,CAGL0M07876g,S. cerevisiae,gene-YJR024C,Cluster1854
S. cerevisiae,gene-YBL035C,C. glabrata,CAGL0F04323g,Cluster1855
C. glabrata,CAGL0J07980g,S. cerevisiae,gene-YNL259C,Cluster1856
C. glabrata,CAGL0M11682g,S. cerevisiae,gene-YLR108C,Cluster1857
C. glabrata,CAGL0M11682g,S. cerevisiae,gene-YDR132C,Cluster1857
S. cerevisiae,gene-YLR108C,C. glabrata,CAGL0L06446g,Cluster1857
S. cerevisiae,gene-YDR132C,C. glabrata,CAGL0L06446g,Cluster1857
S. cerevisiae,gene-YGR053C,C. glabrata,CAGL0K04323g,Cluster1858
S. cerevisiae,gene-YNL185C,C. glabrata,CAGL0J11330g,Cluster186
C. glabrata,CAGL0J00407g,S. cerevisiae,gene-YHR050W,Cluster1861
C. glabrata,CAGL0H01705g,S. cerevisiae,gene-YDR519W,Cluster1863
S. cerevisiae,gene-YOL110W,C. glabrata,CAGL0E02189g,Cluster1865
C. glabrata,CAGL0K09724g,S. cerevisiae,gene-YNL135C,Cluster1866
S. cerevisiae,gene-YLR244C,C. glabrata,CAGL0G08250g,Cluster1867
C. glabrata,CAGL0L06314g,S. cerevisiae,gene-YDR101C,Cluster1868
C. glabrata,CAGL0I09328g,S. cerevisiae,gene-YBR265W,Cluster187
C. glabrata,CAGL0F06693g,S. cerevisiae,gene-YHR005C-A,Cluster1873
S. cerevisiae,gene-YBR091C,C. glabrata,CAGL0H08525g,Cluster1874
C. glabrata,CAGL0I00660g,S. cerevisiae,gene-YLR289W,Cluster1875
C. glabrata,CAGL0F07887g,S. cerevisiae,gene-YDR212W,Cluster1876
C. glabrata,CAGL0B04499g,S. cerevisiae,gene-YOR103C,Cluster1877
S. cerevisiae,gene-YIL151C,C. glabrata,CAGL0G02541g,Cluster1878
S. cerevisiae,gene-YIL151C,C. glabrata,CAGL0H06611g,Cluster1878
S. cerevisiae,gene-YKR096W,C. glabrata,CAGL0G02541g,Cluster1878
S. cerevisiae,gene-YKR096W,C. glabrata,CAGL0H06611g,Cluster1878
S. cerevisiae,gene-YDR400W,C. glabrata,CAGL0F02585g,Cluster1879
C. glabrata,CAGL0K08800g,S. cerevisiae,gene-YMR009W,Cluster188
C. glabrata,CAGL0K09988g,S. cerevisiae,gene-YDR084C,Cluster1880
S. cerevisiae,gene-YAR035W,C. glabrata,CAGL0C05027g,Cluster1881
S. cerevisiae,gene-YAR035W,C. glabrata,CAGL0K01771g,Cluster1881
S. cerevisiae,gene-YAL041W,C. glabrata,CAGL0M11968g,Cluster1882
C. glabrata,CAGL0L01683g,S. cerevisiae,gene-YKL061W,Cluster1886
S. cerevisiae,gene-YEL003W,C. glabrata,CAGL0L02387g,Cluster189
S. cerevisiae,gene-YKR049C,C. glabrata,CAGL0M05951g,Cluster1896
C. glabrata,CAGL0L03872g,S. cerevisiae,gene-YNL113W,Cluster190
S. cerevisiae,gene-YOR128C,C. glabrata,CAGL0K10340g,Cluster1900
S. cerevisiae,gene-YGR181W,C. glabrata,CAGL0H09306g,Cluster1901
S. cerevisiae,gene-YBL019W,C. glabrata,CAGL0J04356g,Cluster1903
S. cerevisiae,gene-YDL112W,C. glabrata,CAGL0H10406g,Cluster1904
C. glabrata,CAGL0E02959g,S. cerevisiae,gene-YGR150C,Cluster1905
S. cerevisiae,gene-YBR286W,C. glabrata,CAGL0G07623g,Cluster1906
S. cerevisiae,gene-YMR203W,C. glabrata,CAGL0I05720g,Cluster1907
C. glabrata,CAGL0A04059g,S. cerevisiae,gene-YLR195C,Cluster1908
C. glabrata,CAGL0L12342g,S. cerevisiae,gene-YBR294W,Cluster1909
C. glabrata,CAGL0L12342g,S. cerevisiae,gene-YLR092W,Cluster1909
S. cerevisiae,gene-YDR012W,C. glabrata,CAGL0B04257g,Cluster191
C. glabrata,CAGL0B04257g,S. cerevisiae,gene-YBR031W,Cluster191
C. glabrata,CAGL0A00979g,S. cerevisiae,gene-YLR325C,Cluster1910
C. glabrata,CAGL0G10087g,S. cerevisiae,gene-YPR189W,Cluster1924
S. cerevisiae,gene-YGR020C,C. glabrata,CAGL0D04048g,Cluster1925
C. glabrata,CAGL0L12892g,S. cerevisiae,gene-YKL051W,Cluster1926
C. glabrata,CAGL0M13101g,S. cerevisiae,gene-YKL051W,Cluster1926
S. cerevisiae,gene-YML072C,C. glabrata,CAGL0L11440g,Cluster1927
S. cerevisiae,gene-YML114C,C. glabrata,CAGL0B02299g,Cluster1929
C. glabrata,CAGL0I08987g,S. cerevisiae,gene-YHR018C,Cluster193
S. cerevisiae,gene-YBR022W,C. glabrata,CAGL0B04411g,Cluster1931
C. glabrata,CAGL0K10142g,S. cerevisiae,gene-YDR078C,Cluster1936
C. glabrata,CAGL0G03751g,S. cerevisiae,gene-YLL022C,Cluster1937
S. cerevisiae,gene-YGR008C,C. glabrata,CAGL0F08745g,Cluster1943
S. cerevisiae,gene-YOR330C,C. glabrata,CAGL0E05324g,Cluster1944
C. glabrata,CAGL0E06336g,S. cerevisiae,gene-YKL154W,Cluster1945
C. glabrata,CAGL0M09823g,S. cerevisiae,gene-YLR410W,Cluster1946
C. glabrata,CAGL0B01232g,S. cerevisiae,gene-YLR186W,Cluster1947
S. cerevisiae,gene-YHR052W,C. glabrata,CAGL0J00473g,Cluster1948
S. cerevisiae,gene-YKR060W,C. glabrata,CAGL0H02673g,Cluster1949
S. cerevisiae,gene-YOR017W,C. glabrata,CAGL0F01331g,Cluster195
C. glabrata,CAGL0G09955g,S. cerevisiae,gene-YPR183W,Cluster1950
C. glabrata,CAGL0E06028g,S. cerevisiae,gene-YPL227C,Cluster1951
C. glabrata,CAGL0J07744g,S. cerevisiae,gene-YNL247W,Cluster1952
S. cerevisiae,gene-YLR177W,C. glabrata,CAGL0J08459g,Cluster1953
C. glabrata,CAGL0E02035g,S. cerevisiae,gene-YOL119C,Cluster1955
C. glabrata,CAGL0B01683g,S. cerevisiae,gene-YLR083C,Cluster1957
C. glabrata,CAGL0B01683g,S. cerevisiae,gene-YDR107C,Cluster1957
S. cerevisiae,gene-YMR212C,C. glabrata,CAGL0F03773g,Cluster1958
C. glabrata,CAGL0F08437g,S. cerevisiae,gene-YGR263C,Cluster1963
S. cerevisiae,gene-YER098W,C. glabrata,CAGL0I05522g,Cluster1967
C. glabrata,CAGL0M05489g,S. cerevisiae,gene-YBR205W,Cluster1968
S. cerevisiae,gene-YJL095W,C. glabrata,CAGL0L03520g,Cluster1969
S. cerevisiae,gene-YMR056C,C. glabrata,CAGL0F04213g,Cluster1970
C. glabrata,CAGL0J10186g,S. cerevisiae,gene-YNL071W,Cluster1975
C. glabrata,CAGL0E01287g,S. cerevisiae,gene-YDR148C,Cluster1976
C. glabrata,CAGL0J04466g,S. cerevisiae,gene-YLR414C,Cluster1978
S. cerevisiae,gene-YJR126C,C. glabrata,CAGL0M00616g,Cluster1979
C. glabrata,CAGL0H04169g,S. cerevisiae,gene-YML082W,Cluster1980
C. glabrata,CAGL0L04268g,S. cerevisiae,gene-YOR155C,Cluster1981
S. cerevisiae,gene-YIL104C,C. glabrata,CAGL0G02783g,Cluster1982
S. cerevisiae,gene-YOR090C,C. glabrata,CAGL0J08657g,Cluster1983
C. glabrata,CAGL0H06699g,S. cerevisiae,gene-YIL155C,Cluster1984
C. glabrata,CAGL0C03916g,S. cerevisiae,gene-YIL014W,Cluster1987
C. glabrata,CAGL0C03916g,S. cerevisiae,gene-YGL257C,Cluster1987
C. glabrata,CAGL0H06897g,S. cerevisiae,gene-YML098W,Cluster1988
C. glabrata,CAGL0H01485g,S. cerevisiae,gene-YDR302W,Cluster1989
C. glabrata,CAGL0E03267g,S. cerevisiae,gene-YGR161C,Cluster199
C. glabrata,CAGL0E04378g,S. cerevisiae,gene-YHR009C,Cluster1990
C. glabrata,CAGL0H02123g,S. cerevisiae,gene-YHR086W,Cluster1992
S. cerevisiae,gene-YJR119C,C. glabrata,CAGL0H00528g,Cluster1994
S. cerevisiae,gene-YML068W,C. glabrata,CAGL0L11330g,Cluster1995
C. glabrata,CAGL0F08283g,S. cerevisiae,gene-YGR252W,Cluster1996
C. glabrata,CAGL0G02585g,S. cerevisiae,gene-YIL094C,Cluster1997
C. glabrata,CAGL0M01958g,S. cerevisiae,gene-YBR073W,Cluster1998
C. glabrata,CAGL0C02541g,S. cerevisiae,gene-YLR399C,Cluster1999
C. glabrata,CAGL0J11242g,S. cerevisiae,gene-YNL180C,Cluster2
C. glabrata,CAGL0J04400g,S. cerevisiae,gene-YBL021C,Cluster200
S. cerevisiae,gene-YDL055C,C. glabrata,CAGL0H04983g,Cluster2000
S. cerevisiae,gene-YDL055C,C. glabrata,CAGL0D01034g,Cluster2000
C. glabrata,CAGL0G05445g,S. cerevisiae,gene-YDL226C,Cluster2001
S. cerevisiae,gene-YMR005W,C. glabrata,CAGL0J11726g,Cluster2002
S. cerevisiae,gene-YFR035W-A,C. glabrata,CAGL0D05148g,Cluster2003
S. cerevisiae,gene-YHL014C,C. glabrata,CAGL0K03113g,Cluster2007
S. cerevisiae,gene-YPR165W,C. glabrata,CAGL0I08459g,Cluster2011
S. cerevisiae,gene-YHR197W,C. glabrata,CAGL0D02706g,Cluster2013
S. cerevisiae,gene-YIL118W,C. glabrata,CAGL0G08558g,Cluster2014
S. cerevisiae,gene-YGR247W,C. glabrata,CAGL0F08173g,Cluster2015
S. cerevisiae,gene-YPR113W,C. glabrata,CAGL0G03157g,Cluster2016
C. glabrata,CAGL0M13585g,S. cerevisiae,gene-YMR293C,Cluster2017
C. glabrata,CAGL0J06226g,S. cerevisiae,gene-YNL169C,Cluster2018
C. glabrata,CAGL0G06776g,S. cerevisiae,gene-YCR003W,Cluster2019
S. cerevisiae,gene-YGR062C,C. glabrata,CAGL0K04521g,Cluster202
C. glabrata,CAGL0D05346g,S. cerevisiae,gene-YBR254C,Cluster2020
S. cerevisiae,gene-YHR010W,C. glabrata,CAGL0K06567g,Cluster2021
C. glabrata,CAGL0K06567g,S. cerevisiae,gene-YDR471W,Cluster2021
C. glabrata,CAGL0G01298g,S. cerevisiae,gene-YNL051W,Cluster2022
C. glabrata,CAGL0B03047g,S. cerevisiae,gene-YLR355C,Cluster2025
C. glabrata,CAGL0M00396g,S. cerevisiae,gene-YJR136C,Cluster2026
S. cerevisiae,gene-YJL092W,C. glabrata,CAGL0L03454g,Cluster2028
S. cerevisiae,gene-YPL099C,C. glabrata,CAGL0H05819g,Cluster2034
C. glabrata,CAGL0M04345g,S. cerevisiae,gene-YLR132C,Cluster2036
C. glabrata,CAGL0L07084g,S. cerevisiae,gene-YDL089W,Cluster2037
C. glabrata,CAGL0J11638g,S. cerevisiae,gene-YMR001C,Cluster2038
C. glabrata,CAGL0D00836g,S. cerevisiae,gene-YDL063C,Cluster2039
S. cerevisiae,gene-YLR318W,C. glabrata,CAGL0A00869g,Cluster2040
S. cerevisiae,gene-YBR165W,C. glabrata,CAGL0I10813g,Cluster2049
C. glabrata,CAGL0K03459g,S. cerevisiae,gene-YMR107W,Cluster2050
C. glabrata,CAGL0K07612g,S. cerevisiae,gene-YKL130C,Cluster2052
S. cerevisiae,gene-YGL048C,C. glabrata,CAGL0D06292g,Cluster2056
S. cerevisiae,gene-YDL007W,C. glabrata,CAGL0I04884g,Cluster2058
C. glabrata,CAGL0A02750g,S. cerevisiae,gene-YOR117W,Cluster2059
S. cerevisiae,gene-YLR182W,C. glabrata,CAGL0B01166g,Cluster2061
C. glabrata,CAGL0E02761g,S. cerevisiae,gene-YBL006C,Cluster2063
C. glabrata,CAGL0A02838g,S. cerevisiae,gene-YDR369C,Cluster2067
C. glabrata,CAGL0M04829g,S. cerevisiae,gene-YMR229C,Cluster2068
S. cerevisiae,gene-YER111C,C. glabrata,CAGL0A04565g,Cluster2071
S. cerevisiae,gene-YPL130W,C. glabrata,CAGL0M02717g,Cluster2074
S. cerevisiae,gene-YJL132W,C. glabrata,CAGL0L05720g,Cluster2080
C. glabrata,CAGL0I09196g,S. cerevisiae,gene-YBR259W,Cluster2085
C. glabrata,CAGL0G07755g,S. cerevisiae,gene-YGR099W,Cluster2090
C. glabrata,CAGL0L04862g,S. cerevisiae,gene-YGR119C,Cluster2091
S. cerevisiae,gene-YOR367W,C. glabrata,CAGL0J07172g,Cluster2092
S. cerevisiae,gene-YOL143C,C. glabrata,CAGL0B01419g,Cluster2093
S. cerevisiae,gene-YGL122C,C. glabrata,CAGL0F07095g,Cluster2094
C. glabrata,CAGL0J11528g,S. cerevisiae,gene-YNL193W,Cluster2095
S. cerevisiae,gene-YGL123W,C. glabrata,CAGL0F07073g,Cluster2097
C. glabrata,CAGL0G09361g,S. cerevisiae,gene-YGR193C,Cluster2098
S. cerevisiae,gene-YMR165C,C. glabrata,CAGL0F07689g,Cluster2099
S. cerevisiae,gene-YLR034C,C. glabrata,CAGL0A03476g,Cluster2104
C. glabrata,CAGL0A04631g,S. cerevisiae,gene-YBL081W,Cluster211
S. cerevisiae,gene-YNCL0031W,C. glabrata,CAGL0M14201r,Cluster2119
S. cerevisiae,gene-YHR039C,C. glabrata,CAGL0F08965g,Cluster2121
C. glabrata,CAGL0I08855g,S. cerevisiae,gene-YGR166W,Cluster2122
S. cerevisiae,gene-YDR270W,C. glabrata,CAGL0M08602g,Cluster2123
