species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_F27027g,C. albicans,orf19.1981,Cluster1843
C. albicans,orf19.6858,K. lactis,gene:KLLA0_A11308g,Cluster1844
C. albicans,orf19.307,K. lactis,gene:KLLA0_B10351g,Cluster1845
K. lactis,gene:KLLA0_D07458g,C. albicans,orf19.5142,Cluster1846
C. albicans,orf19.7228,K. lactis,gene:KLLA0_F21230g,Cluster1847
C. albicans,orf19.478,K. lactis,gene:KLLA0_F09768g,Cluster1848
C. albicans,orf19.1961,K. lactis,gene:KLLA0_C13035g,Cluster1849
C. albicans,orf19.6422,K. lactis,gene:KLLA0_B07491g,Cluster185
C. albicans,orf19.6236,K. lactis,gene:KLLA0_D08393g,Cluster1850
C. albicans,orf19.7291,K. lactis,gene:KLLA0_E15225g,Cluster1851
C. albicans,orf19.7059,K. lactis,gene:KLLA0_F20361g,Cluster1852
K. lactis,gene:KLLA0_C15983g,C. albicans,orf19.5949,Cluster1853
C. albicans,orf19.4306,K. lactis,gene:KLLA0_E16435g,Cluster1854
K. lactis,gene:KLLA0_B12309g,C. albicans,orf19.2796,Cluster1855
K. lactis,gene:KLLA0_C02673g,C. albicans,orf19.2369.1,Cluster1856
K. lactis,gene:KLLA0_F19965g,C. albicans,orf19.2749,Cluster1857
C. albicans,orf19.91,K. lactis,gene:KLLA0_A02739g,Cluster1858
C. albicans,orf19.2479,K. lactis,gene:KLLA0_E14675g,Cluster1859
C. albicans,orf19.6231,K. lactis,gene:KLLA0_D08437g,Cluster186
C. albicans,orf19.4690,K. lactis,gene:KLLA0_D09581g,Cluster1861
K. lactis,gene:KLLA0_D09581g,C. albicans,orf19.5022,Cluster1861
C. albicans,orf19.4952.1,K. lactis,gene:KLLA0_C01045g,Cluster1863
C. albicans,orf19.1955,K. lactis,gene:KLLA0_A07535g,Cluster1865
K. lactis,gene:KLLA0_A11704g,C. albicans,orf19.6452,Cluster1866
C. albicans,orf19.3124,K. lactis,gene:KLLA0_D18436g,Cluster1867
K. lactis,gene:KLLA0_F11979g,C. albicans,orf19.3015,Cluster1868
K. lactis,gene:KLLA0_F01749g,C. albicans,orf19.6131,Cluster187
K. lactis,gene:KLLA0_F25872g,C. albicans,orf19.4577.3,Cluster1873
K. lactis,gene:KLLA0_B12034g,C. albicans,orf19.4620,Cluster1874
K. lactis,gene:KLLA0_C04862g,C. albicans,orf19.5483,Cluster1875
C. albicans,orf19.401,K. lactis,gene:KLLA0_A04191g,Cluster1876
C. albicans,orf19.1761,K. lactis,gene:KLLA0_C13365g,Cluster1877
K. lactis,gene:KLLA0_A00528g,C. albicans,orf19.4686,Cluster1878
K. lactis,gene:KLLA0_C06721g,C. albicans,orf19.1888,Cluster1879
K. lactis,gene:KLLA0_D14487g,C. albicans,orf19.2306,Cluster188
K. lactis,gene:KLLA0_C11869g,C. albicans,orf19.4862,Cluster1880
K. lactis,gene:KLLA0_C04169g,C. albicans,orf19.4551,Cluster1881
K. lactis,gene:KLLA0_C12969g,C. albicans,orf19.3174,Cluster1882
K. lactis,gene:KLLA0_D13904g,C. albicans,orf19.2305,Cluster189
C. albicans,orf19.172,K. lactis,gene:KLLA0_F23760g,Cluster190
C. albicans,orf19.5906,K. lactis,gene:KLLA0_E02685g,Cluster1900
K. lactis,gene:KLLA0_F15312g,C. albicans,orf19.2754,Cluster1901
C. albicans,orf19.1836,K. lactis,gene:KLLA0_E10473g,Cluster1903
K. lactis,gene:KLLA0_E09197g,C. albicans,orf19.5038,Cluster1904
K. lactis,gene:KLLA0_E10803g,C. albicans,orf19.5704,Cluster1905
C. albicans,orf19.3591,K. lactis,gene:KLLA0_D06424g,Cluster1906
C. albicans,orf19.6524,K. lactis,gene:KLLA0_F06292g,Cluster1907
K. lactis,gene:KLLA0_E19537g,C. albicans,orf19.4641,Cluster1908
C. albicans,orf19.2738,K. lactis,gene:KLLA0_F19338g,Cluster1909
C. albicans,orf19.7217,K. lactis,gene:KLLA0_B07139g,Cluster191
K. lactis,gene:KLLA0_C18216g,C. albicans,orf19.2111.2,Cluster1910
K. lactis,gene:KLLA0_F09427g,C. albicans,orf19.552,Cluster1912
K. lactis,gene:KLLA0_B04818g,C. albicans,orf19.5250,Cluster1923
C. albicans,orf19.4848,K. lactis,gene:KLLA0_B03520g,Cluster1924
K. lactis,gene:KLLA0_D04400g,C. albicans,orf19.806,Cluster1925
K. lactis,gene:KLLA0_C12595g,C. albicans,orf19.2726,Cluster1926
C. albicans,orf19.3003,K. lactis,gene:KLLA0_B04708g,Cluster1927
C. albicans,orf19.5352,K. lactis,gene:KLLA0_E11309g,Cluster1928
C. albicans,orf19.5346,K. lactis,gene:KLLA0_D01617g,Cluster1929
K. lactis,gene:KLLA0_A08404g,C. albicans,orf19.6689,Cluster193
K. lactis,gene:KLLA0_C16687g,C. albicans,orf19.7595,Cluster1930
C. albicans,orf19.2447,K. lactis,gene:KLLA0_F14080g,Cluster1932
K. lactis,gene:KLLA0_E11705g,C. albicans,orf19.6284,Cluster1945
K. lactis,gene:KLLA0_B02805g,C. albicans,orf19.980,Cluster1946
C. albicans,orf19.665,K. lactis,gene:KLLA0_C01914g,Cluster1947
C. albicans,orf19.124,K. lactis,gene:KLLA0_F21846g,Cluster1948
C. albicans,orf19.154,K. lactis,gene:KLLA0_A05753g,Cluster1949
C. albicans,orf19.2309,K. lactis,gene:KLLA0_D14531g,Cluster195
C. albicans,orf19.5073,K. lactis,gene:KLLA0_B03377g,Cluster1950
C. albicans,orf19.2837,K. lactis,gene:KLLA0_C16071g,Cluster1951
C. albicans,orf19.4931,K. lactis,gene:KLLA0_C03025g,Cluster1952
C. albicans,orf19.6263,K. lactis,gene:KLLA0_F03168g,Cluster1954
C. albicans,orf19.5720,K. lactis,gene:KLLA0_A07249g,Cluster1955
C. albicans,orf19.1584,K. lactis,gene:KLLA0_F08525g,Cluster1956
K. lactis,gene:KLLA0_F18931g,C. albicans,orf19.2746,Cluster1957
C. albicans,orf19.4798,K. lactis,gene:KLLA0_C07326g,Cluster1958
C. albicans,orf19.2462,K. lactis,gene:KLLA0_D01243g,Cluster1960
K. lactis,gene:KLLA0_E23013g,C. albicans,orf19.1917,Cluster1963
K. lactis,gene:KLLA0_F14190g,C. albicans,orf19.5162,Cluster1969
C. albicans,orf19.6561,K. lactis,gene:KLLA0_F04741g,Cluster1975
C. albicans,orf19.6126,K. lactis,gene:KLLA0_D16522g,Cluster1976
K. lactis,gene:KLLA0_A00539g,C. albicans,orf19.2907.1,Cluster1977
C. albicans,orf19.6741,K. lactis,gene:KLLA0_B02585g,Cluster1978
K. lactis,gene:KLLA0_A02365g,C. albicans,orf19.3355,Cluster1981
C. albicans,orf19.5206,K. lactis,gene:KLLA0_F03949g,Cluster1982
K. lactis,gene:KLLA0_C13706g,C. albicans,orf19.6376,Cluster1983
K. lactis,gene:KLLA0_A00418g,C. albicans,orf19.3133,Cluster1984
K. lactis,gene:KLLA0_D13376g,C. albicans,orf19.4279,Cluster1987
K. lactis,gene:KLLA0_D13376g,C. albicans,orf19.4900,Cluster1987
K. lactis,gene:KLLA0_D10219g,C. albicans,orf19.5174,Cluster1988
C. albicans,orf19.2761,K. lactis,gene:KLLA0_C10252g,Cluster1989
K. lactis,gene:KLLA0_C11539g,C. albicans,orf19.7504,Cluster199
K. lactis,gene:KLLA0_E03565g,C. albicans,orf19.2333,Cluster1990
K. lactis,gene:KLLA0_F14861g,C. albicans,orf19.1876,Cluster1992
K. lactis,gene:KLLA0_B01892g,C. albicans,orf19.6973,Cluster1993
K. lactis,gene:KLLA0_D10758g,C. albicans,orf19.5651,Cluster1994
K. lactis,gene:KLLA0_A05115g,C. albicans,orf19.705,Cluster1996
K. lactis,gene:KLLA0_E08339g,C. albicans,orf19.2525,Cluster1997
C. albicans,orf19.978,K. lactis,gene:KLLA0_B03113g,Cluster1999
C. albicans,orf19.6237,K. lactis,gene:KLLA0_D08327g,Cluster2
K. lactis,gene:KLLA0_E10429g,C. albicans,orf19.4647,Cluster200
K. lactis,gene:KLLA0_E10429g,C. albicans,orf19.517,Cluster200
K. lactis,gene:KLLA0_E05435g,C. albicans,orf19.6190,Cluster2000
C. albicans,orf19.3683,K. lactis,gene:KLLA0_D18942g,Cluster2001
C. albicans,orf19.1885,K. lactis,gene:KLLA0_C05962g,Cluster2002
K. lactis,gene:KLLA0_D16192g,C. albicans,orf19.1247,Cluster2003
K. lactis,gene:KLLA0_F25564g,C. albicans,orf19.2128,Cluster2007
K. lactis,gene:KLLA0_B10626g,C. albicans,orf19.2843,Cluster2011
C. albicans,orf19.3534,K. lactis,gene:KLLA0_F03443g,Cluster2014
C. albicans,orf19.703,K. lactis,gene:KLLA0_A05412g,Cluster2015
K. lactis,gene:KLLA0_D15037g,C. albicans,orf19.6860,Cluster2016
C. albicans,orf19.3956,K. lactis,gene:KLLA0_A09845g,Cluster2017
C. albicans,orf19.6045,K. lactis,gene:KLLA0_D08096g,Cluster2018
K. lactis,gene:KLLA0_F12826g,C. albicans,orf19.549,Cluster2019
C. albicans,orf19.3946,K. lactis,gene:KLLA0_B08019g,Cluster202
C. albicans,orf19.5225.2,K. lactis,gene:KLLA0_E03455g,Cluster2021
K. lactis,gene:KLLA0_F03685g,C. albicans,orf19.4731,Cluster2022
C. albicans,orf19.88,K. lactis,gene:KLLA0_A02673g,Cluster2025
C. albicans,orf19.5041,K. lactis,gene:KLLA0_F07205g,Cluster2037
K. lactis,gene:KLLA0_C06138g,C. albicans,orf19.6010,Cluster2038
C. albicans,orf19.6418,K. lactis,gene:KLLA0_E05061g,Cluster2039
K. lactis,gene:KLLA0_C18381g,C. albicans,orf19.5089,Cluster2040
C. albicans,orf19.3593,K. lactis,gene:KLLA0_A04752g,Cluster2056
K. lactis,gene:KLLA0_F14707g,C. albicans,orf19.5440,Cluster2058
C. albicans,orf19.3123,K. lactis,gene:KLLA0_E21209g,Cluster2059
K. lactis,gene:KLLA0_C01826g,C. albicans,orf19.4725,Cluster2061
C. albicans,orf19.1578,K. lactis,gene:KLLA0_B08239g,Cluster2068
C. albicans,orf19.4545,K. lactis,gene:KLLA0_E20791g,Cluster2071
C. albicans,orf19.7101,K. lactis,gene:KLLA0_D15158g,Cluster2090
K. lactis,gene:KLLA0_B11143g,C. albicans,orf19.2820,Cluster2091
C. albicans,orf19.17,K. lactis,gene:KLLA0_D06303g,Cluster2092
K. lactis,gene:KLLA0_E01959g,C. albicans,orf19.410.3,Cluster2093
C. albicans,orf19.3333,K. lactis,gene:KLLA0_F09845g,Cluster2094
K. lactis,gene:KLLA0_F20944g,C. albicans,orf19.686,Cluster2095
C. albicans,orf19.827,K. lactis,gene:KLLA0_D12518g,Cluster2096
C. albicans,orf19.3334,K. lactis,gene:KLLA0_F09812g,Cluster2097
C. albicans,orf19.5021,K. lactis,gene:KLLA0_E09791g,Cluster2098
C. albicans,orf19.1462,K. lactis,gene:KLLA0_D09867g,Cluster2099
C. albicans,orf19.5826,K. lactis,gene:KLLA0_E12959g,Cluster2102
C. albicans,orf19.5826,K. lactis,gene:KLLA0_E24993g,Cluster2102
C. albicans,orf19.5820,K. lactis,gene:KLLA0_E12959g,Cluster2102
C. albicans,orf19.5820,K. lactis,gene:KLLA0_E24993g,Cluster2102
C. albicans,orf19.2069,K. lactis,gene:KLLA0_F17391g,Cluster2104
K. lactis,gene:KLLA0_C04686g,C. albicans,orf19.6443,Cluster2120
K. lactis,gene:KLLA0_C10615g,C. albicans,orf19.1865,Cluster2121
K. lactis,gene:KLLA0_F14641g,C. albicans,orf19.433,Cluster2122
K. lactis,gene:KLLA0_F07447g,C. albicans,orf19.4328,Cluster2123
K. lactis,gene:KLLA0_F16038g,C. albicans,orf19.4325,Cluster2124
K. lactis,gene:KLLA0_E01365g,C. albicans,orf19.1299,Cluster2126
C. albicans,orf19.1559,K. lactis,gene:KLLA0_D16731g,Cluster2127
C. albicans,orf19.7083,K. lactis,gene:KLLA0_D04972g,Cluster2128
C. albicans,orf19.2974,K. lactis,gene:KLLA0_D02684g,Cluster214
K. lactis,gene:KLLA0_B01738g,C. albicans,orf19.4201,Cluster2147
K. lactis,gene:KLLA0_F12936g,C. albicans,orf19.6991,Cluster215
C. albicans,orf19.1083,K. lactis,gene:KLLA0_F17215g,Cluster216
K. lactis,gene:KLLA0_E17425g,C. albicans,orf19.3159,Cluster2163
C. albicans,orf19.6419.1,K. lactis,gene:KLLA0_E05083g,Cluster2164
C. albicans,orf19.6404,K. lactis,gene:KLLA0_F07557g,Cluster2166
K. lactis,gene:KLLA0_F07777g,C. albicans,orf19.2411,Cluster2167
K. lactis,gene:KLLA0_F11209g,C. albicans,orf19.5416,Cluster2168
C. albicans,orf19.4640,K. lactis,gene:KLLA0_E19515g,Cluster2169
K. lactis,gene:KLLA0_F02431g,C. albicans,orf19.5746,Cluster2170
C. albicans,orf19.1468,K. lactis,gene:KLLA0_F09053g,Cluster2171
K. lactis,gene:KLLA0_A00737g,C. albicans,orf19.7047,Cluster2172
C. albicans,orf19.2315,K. lactis,gene:KLLA0_F14685g,Cluster2173
C. albicans,orf19.1567,K. lactis,gene:KLLA0_B02849g,Cluster2178
K. lactis,gene:KLLA0_E16567g,C. albicans,orf19.5196,Cluster218
C. albicans,orf19.6032,K. lactis,gene:KLLA0_B02673g,Cluster2180
C. albicans,orf19.3646,K. lactis,gene:KLLA0_B11407g,Cluster2182
C. albicans,orf19.6165,K. lactis,gene:KLLA0_F04477g,Cluster2183
K. lactis,gene:KLLA0_E24069g,C. albicans,orf19.4147,Cluster2184
K. lactis,gene:KLLA0_E08207g,C. albicans,orf19.698,Cluster2185
C. albicans,orf19.1911,K. lactis,gene:KLLA0_A06556g,Cluster2186
C. albicans,orf19.234,K. lactis,gene:KLLA0_E07173g,Cluster2188
K. lactis,gene:KLLA0_E13971g,C. albicans,orf19.7061,Cluster2190
C. albicans,orf19.6296,K. lactis,gene:KLLA0_E14323g,Cluster2191
C. albicans,orf19.388,K. lactis,gene:KLLA0_F08833g,Cluster2194
K. lactis,gene:KLLA0_F14421g,C. albicans,orf19.6512,Cluster2195
K. lactis,gene:KLLA0_F22627g,C. albicans,orf19.3363,Cluster2196
C. albicans,orf19.6294,K. lactis,gene:KLLA0_E11595g,Cluster2197
K. lactis,gene:KLLA0_F25366g,C. albicans,orf19.2031,Cluster2198
C. albicans,orf19.4153,K. lactis,gene:KLLA0_E14389g,Cluster2199
K. lactis,gene:KLLA0_A00462g,C. albicans,orf19.6792,Cluster220
K. lactis,gene:KLLA0_C06633g,C. albicans,orf19.7599,Cluster2200
C. albicans,orf19.6710,K. lactis,gene:KLLA0_B04180g,Cluster2201
C. albicans,orf19.903,K. lactis,gene:KLLA0_E11859g,Cluster2202
K. lactis,gene:KLLA0_F28017g,C. albicans,orf19.3455,Cluster2203
K. lactis,gene:KLLA0_E04841g,C. albicans,orf19.7344,Cluster2204
K. lactis,gene:KLLA0_C10483g,C. albicans,orf19.6952,Cluster2205
K. lactis,gene:KLLA0_E04863g,C. albicans,orf19.2835,Cluster2206
K. lactis,gene:KLLA0_C04081g,C. albicans,orf19.1067,Cluster2208
C. albicans,orf19.6286.2,K. lactis,gene:KLLA0_E11661g,Cluster2209
K. lactis,gene:KLLA0_B02134g,C. albicans,orf19.277,Cluster221
C. albicans,orf19.707,K. lactis,gene:KLLA0_A05137g,Cluster2210
K. lactis,gene:KLLA0_E09967g,C. albicans,orf19.6272,Cluster2211
K. lactis,gene:KLLA0_C03476g,C. albicans,orf19.6260,Cluster2212
C. albicans,orf19.7069,K. lactis,gene:KLLA0_F02101g,Cluster2213
C. albicans,orf19.5299,K. lactis,gene:KLLA0_F00484g,Cluster2214
K. lactis,gene:KLLA0_E19647g,C. albicans,orf19.1107,Cluster2215
C. albicans,orf19.7197,K. lactis,gene:KLLA0_D09735g,Cluster2216
K. lactis,gene:KLLA0_B07623g,C. albicans,orf19.6265.1,Cluster2217
K. lactis,gene:KLLA0_F03905g,C. albicans,orf19.6264.3,Cluster2218
K. lactis,gene:KLLA0_A02167g,C. albicans,orf19.119,Cluster2240
C. albicans,orf19.4603,K. lactis,gene:KLLA0_E24773g,Cluster2244
C. albicans,orf19.490,K. lactis,gene:KLLA0_C09845g,Cluster2247
C. albicans,orf19.5959,K. lactis,gene:KLLA0_C16335g,Cluster2259
C. albicans,orf19.1592,K. lactis,gene:KLLA0_D11836g,Cluster2260
K. lactis,gene:KLLA0_C09240g,C. albicans,orf19.4836,Cluster2261
K. lactis,gene:KLLA0_F27313g,C. albicans,orf19.4382,Cluster2262
C. albicans,orf19.3669,K. lactis,gene:KLLA0_D12100g,Cluster2263
C. albicans,orf19.3415,K. lactis,gene:KLLA0_B06501g,Cluster2264
C. albicans,orf19.1108,K. lactis,gene:KLLA0_B14058g,Cluster2265
K. lactis,gene:KLLA0_C10989g,C. albicans,orf19.1458,Cluster2266
K. lactis,gene:KLLA0_D11044g,C. albicans,orf19.7001,Cluster2267
K. lactis,gene:KLLA0_E13531g,C. albicans,orf19.2222,Cluster2268
K. lactis,gene:KLLA0_B04620g,C. albicans,orf19.1035,Cluster2273
C. albicans,orf19.7027,K. lactis,gene:KLLA0_C01716g,Cluster2286
C. albicans,orf19.2983,K. lactis,gene:KLLA0_D03036g,Cluster2287
C. albicans,orf19.6040,K. lactis,gene:KLLA0_F17820g,Cluster2288
K. lactis,gene:KLLA0_A07733g,C. albicans,orf19.2818,Cluster2289
C. albicans,orf19.5865,K. lactis,gene:KLLA0_F06204g,Cluster2290
K. lactis,gene:KLLA0_B11638g,C. albicans,orf19.4033,Cluster2291
C. albicans,orf19.1687,K. lactis,gene:KLLA0_B00561g,Cluster2292
C. albicans,orf19.746,K. lactis,gene:KLLA0_F01320g,Cluster2293
K. lactis,gene:KLLA0_F26224g,C. albicans,orf19.107,Cluster2294
C. albicans,orf19.7292,K. lactis,gene:KLLA0_C03850g,Cluster2295
K. lactis,gene:KLLA0_E02993g,C. albicans,orf19.5788,Cluster2309
C. albicans,orf19.1356,K. lactis,gene:KLLA0_C09966g,Cluster2317
K. lactis,gene:KLLA0_E15269g,C. albicans,orf19.2361,Cluster2318
K. lactis,gene:KLLA0_F11440g,C. albicans,orf19.1857,Cluster2319
K. lactis,gene:KLLA0_C14630g,C. albicans,orf19.5297,Cluster232
K. lactis,gene:KLLA0_E13663g,C. albicans,orf19.6286,Cluster2323
K. lactis,gene:KLLA0_F06622g,C. albicans,orf19.5507,Cluster2324
C. albicans,orf19.1499,K. lactis,gene:KLLA0_D11286g,Cluster2325
K. lactis,gene:KLLA0_D11286g,C. albicans,orf19.4145,Cluster2325
K. lactis,gene:KLLA0_D15268g,C. albicans,orf19.4093,Cluster2326
C. albicans,orf19.1396,K. lactis,gene:KLLA0_F27555g,Cluster2327
C. albicans,orf19.337,K. lactis,gene:KLLA0_B10285g,Cluster2328
C. albicans,orf19.4433,K. lactis,gene:KLLA0_E17139g,Cluster2329
C. albicans,orf19.7483,K. lactis,gene:KLLA0_E16061g,Cluster2330
C. albicans,orf19.2593,K. lactis,gene:KLLA0_A05863g,Cluster2333
C. albicans,orf19.5027,K. lactis,gene:KLLA0_D02134g,Cluster2348
C. albicans,orf19.5029,K. lactis,gene:KLLA0_D02156g,Cluster2349
C. albicans,orf19.5030,K. lactis,gene:KLLA0_E10297g,Cluster2350
K. lactis,gene:KLLA0_C09284g,C. albicans,orf19.5260,Cluster2353
C. albicans,orf19.5255,K. lactis,gene:KLLA0_B02563g,Cluster2354
K. lactis,gene:KLLA0_F11385g,C. albicans,orf19.3676,Cluster2355
K. lactis,gene:KLLA0_F00924g,C. albicans,orf19.2775,Cluster2356
C. albicans,orf19.3677,K. lactis,gene:KLLA0_F11363g,Cluster2357
C. albicans,orf19.1053,K. lactis,gene:KLLA0_F25124g,Cluster2360
K. lactis,gene:KLLA0_D15455g,C. albicans,orf19.2008,Cluster2361
C. albicans,orf19.3698,K. lactis,gene:KLLA0_F24266g,Cluster2363
K. lactis,gene:KLLA0_B00891g,C. albicans,orf19.1453,Cluster2364
C. albicans,orf19.2646,K. lactis,gene:KLLA0_A03443g,Cluster2366
C. albicans,orf19.3656,K. lactis,gene:KLLA0_E10385g,Cluster2376
K. lactis,gene:KLLA0_E22023g,C. albicans,orf19.2992,Cluster2377
K. lactis,gene:KLLA0_C17798g,C. albicans,orf19.3098,Cluster2380
K. lactis,gene:KLLA0_E03169g,C. albicans,orf19.3342,Cluster2427
C. albicans,orf19.7110,K. lactis,gene:KLLA0_A00759g,Cluster2428
C. albicans,orf19.4740,K. lactis,gene:KLLA0_C06380g,Cluster2430
C. albicans,orf19.2533.1,K. lactis,gene:KLLA0_E19823g,Cluster2431
K. lactis,gene:KLLA0_C03586g,C. albicans,orf19.5242,Cluster2432
K. lactis,gene:KLLA0_D12364g,C. albicans,orf19.5071,Cluster2434
C. albicans,orf19.1974,K. lactis,gene:KLLA0_C01738g,Cluster2435
C. albicans,orf19.5083,K. lactis,gene:KLLA0_F23287g,Cluster2436
C. albicans,orf19.4040,K. lactis,gene:KLLA0_F22022g,Cluster2437
K. lactis,gene:KLLA0_D19404g,C. albicans,orf19.4442,Cluster2452
C. albicans,orf19.4443,K. lactis,gene:KLLA0_D19338g,Cluster2453
K. lactis,gene:KLLA0_D13662g,C. albicans,orf19.2915,Cluster2454
K. lactis,gene:KLLA0_D13530g,C. albicans,orf19.2911,Cluster2455
C. albicans,orf19.2557,K. lactis,gene:KLLA0_D01925g,Cluster2456
C. albicans,orf19.2560,K. lactis,gene:KLLA0_D06105g,Cluster2457
K. lactis,gene:KLLA0_D18194g,C. albicans,orf19.3080,Cluster2458
K. lactis,gene:KLLA0_F12078g,C. albicans,orf19.3076,Cluster2460
C. albicans,orf19.6134,K. lactis,gene:KLLA0_B05115g,Cluster2461
C. albicans,orf19.3445,K. lactis,gene:KLLA0_B14322g,Cluster2463
K. lactis,gene:KLLA0_D16434g,C. albicans,orf19.1585,Cluster2464
K. lactis,gene:KLLA0_B09812g,C. albicans,orf19.3859,Cluster2465
C. albicans,orf19.2849,K. lactis,gene:KLLA0_B10010g,Cluster2466
K. lactis,gene:KLLA0_E01497g,C. albicans,orf19.2965,Cluster2468
C. albicans,orf19.2825,K. lactis,gene:KLLA0_F16236g,Cluster2469
C. albicans,orf19.7391,K. lactis,gene:KLLA0_F22220g,Cluster2470
C. albicans,orf19.639.1,K. lactis,gene:KLLA0_C06809g,Cluster2471
C. albicans,orf19.2676,K. lactis,gene:KLLA0_A09493g,Cluster2472
C. albicans,orf19.392,K. lactis,gene:KLLA0_F15246g,Cluster2487
C. albicans,orf19.5893,K. lactis,gene:KLLA0_E22573g,Cluster2488
K. lactis,gene:KLLA0_E17711g,C. albicans,orf19.7644,Cluster2489
K. lactis,gene:KLLA0_F17479g,C. albicans,orf19.2097,Cluster2490
K. lactis,gene:KLLA0_A07887g,C. albicans,orf19.3551,Cluster2491
K. lactis,gene:KLLA0_D06380g,C. albicans,orf19.6117,Cluster2492
K. lactis,gene:KLLA0_F08019g,C. albicans,orf19.190,Cluster2493
C. albicans,orf19.5008.1,K. lactis,gene:KLLA0_B06974g,Cluster2494
K. lactis,gene:KLLA0_A02959g,C. albicans,orf19.2041,Cluster2495
C. albicans,orf19.233.1,K. lactis,gene:KLLA0_E07151g,Cluster2496
K. lactis,gene:KLLA0_E23519g,C. albicans,orf19.3888,Cluster2498
K. lactis,gene:KLLA0_F02904g,C. albicans,orf19.2384,Cluster2499
K. lactis,gene:KLLA0_C14520g,C. albicans,orf19.4993,Cluster2500
C. albicans,orf19.482,K. lactis,gene:KLLA0_C09592g,Cluster2501
K. lactis,gene:KLLA0_A08107g,C. albicans,orf19.6082,Cluster2502
K. lactis,gene:KLLA0_B03234g,C. albicans,orf19.6432,Cluster2503
C. albicans,orf19.3205,K. lactis,gene:KLLA0_B08888g,Cluster2504
C. albicans,orf19.3939,K. lactis,gene:KLLA0_E06117g,Cluster2505
K. lactis,gene:KLLA0_E04929g,C. albicans,orf19.4340.1,Cluster2506
K. lactis,gene:KLLA0_D01221g,C. albicans,orf19.1843,Cluster2507
C. albicans,orf19.2385,K. lactis,gene:KLLA0_F02926g,Cluster2508
K. lactis,gene:KLLA0_C12859g,C. albicans,orf19.4624,Cluster2509
C. albicans,orf19.6844,K. lactis,gene:KLLA0_C08107g,Cluster2513
C. albicans,orf19.6727,K. lactis,gene:KLLA0_D01386g,Cluster2514
C. albicans,orf19.6810,K. lactis,gene:KLLA0_F07689g,Cluster2515
K. lactis,gene:KLLA0_B04884g,C. albicans,orf19.4777,Cluster2516
C. albicans,orf19.3047,K. lactis,gene:KLLA0_C02717g,Cluster2517
K. lactis,gene:KLLA0_B08932g,C. albicans,orf19.437,Cluster2518
K. lactis,gene:KLLA0_B11341g,C. albicans,orf19.3321,Cluster2519
K. lactis,gene:KLLA0_B09152g,C. albicans,orf19.5112,Cluster2520
K. lactis,gene:KLLA0_A10197g,C. albicans,orf19.4701,Cluster2521
K. lactis,gene:KLLA0_D10439g,C. albicans,orf19.7310,Cluster2522
C. albicans,orf19.7534,K. lactis,gene:KLLA0_E12475g,Cluster2523
K. lactis,gene:KLLA0_E15731g,C. albicans,orf19.5973,Cluster2524
C. albicans,orf19.3915,K. lactis,gene:KLLA0_A01001g,Cluster2525
C. albicans,orf19.5844,K. lactis,gene:KLLA0_F01100g,Cluster2526
C. albicans,orf19.5873,K. lactis,gene:KLLA0_C13255g,Cluster2527
K. lactis,gene:KLLA0_C03113g,C. albicans,orf19.7201,Cluster2528
C. albicans,orf19.7141,K. lactis,gene:KLLA0_A07821g,Cluster2529
C. albicans,orf19.4451,K. lactis,gene:KLLA0_D07898g,Cluster2530
K. lactis,gene:KLLA0_D17028g,C. albicans,orf19.6479,Cluster2531
K. lactis,gene:KLLA0_E14301g,C. albicans,orf19.779,Cluster2532
K. lactis,gene:KLLA0_F10087g,C. albicans,orf19.2611,Cluster2533
C. albicans,orf19.3693,K. lactis,gene:KLLA0_B05808g,Cluster2542
K. lactis,gene:KLLA0_E09021g,C. albicans,orf19.4384,Cluster2559
K. lactis,gene:KLLA0_E03873g,C. albicans,orf19.4742,Cluster2564
K. lactis,gene:KLLA0_D04422g,C. albicans,orf19.807,Cluster2566
C. albicans,orf19.2364,K. lactis,gene:KLLA0_E16545g,Cluster2571
C. albicans,orf19.6166,K. lactis,gene:KLLA0_B01375g,Cluster2581
C. albicans,orf19.5219,K. lactis,gene:KLLA0_E17887g,Cluster2582
C. albicans,orf19.2735,K. lactis,gene:KLLA0_F19866g,Cluster2583
C. albicans,orf19.7119,K. lactis,gene:KLLA0_C17776g,Cluster2584
K. lactis,gene:KLLA0_A03905g,C. albicans,orf19.5015,Cluster2587
C. albicans,orf19.3991,K. lactis,gene:KLLA0_E14829g,Cluster2588
C. albicans,orf19.4119,K. lactis,gene:KLLA0_D19899g,Cluster2599
C. albicans,orf19.4120,K. lactis,gene:KLLA0_A06017g,Cluster2600
K. lactis,gene:KLLA0_F19184g,C. albicans,orf19.954,Cluster2604
K. lactis,gene:KLLA0_C14542g,C. albicans,orf19.7547,Cluster261
K. lactis,gene:KLLA0_D10571g,C. albicans,orf19.4223,Cluster262
K. lactis,gene:KLLA0_C15851g,C. albicans,orf19.757,Cluster263
C. albicans,orf19.2831,K. lactis,gene:KLLA0_A11528g,Cluster2632
K. lactis,gene:KLLA0_B12243g,C. albicans,orf19.2786,Cluster2633
C. albicans,orf19.2743,K. lactis,gene:KLLA0_C17710g,Cluster2636
C. albicans,orf19.2730,K. lactis,gene:KLLA0_C17710g,Cluster2636
K. lactis,gene:KLLA0_E22595g,C. albicans,orf19.5894,Cluster264
C. albicans,orf19.4532,K. lactis,gene:KLLA0_C11671g,Cluster2642
