cluster_id,original_id,species
Cluster265,CAGL0H07755g,C_glabrata
Cluster265,gene-YGL242C,S_cerevisiae
Cluster265,orf19.7109,C_albicans
Cluster266,orf19.350,C_albicans
Cluster266,gene-YGR135W,S_cerevisiae
Cluster266,CAGL0I10406g,C_glabrata
Cluster266,gene:KLLA0_E03917g,K_lactis
Cluster267,orf19.4246,C_albicans
Cluster267,gene:KLLA0_A04125g,K_lactis
Cluster268,orf19.7312,C_albicans
Cluster268,gene:KLLA0_D10505g,K_lactis
Cluster268,CAGL0H04081g,C_glabrata
Cluster268,gene-YML126C,S_cerevisiae
Cluster269,orf19.4312,C_albicans
Cluster269,gene:KLLA0_F08811g,K_lactis
Cluster269,gene-YLR055C,S_cerevisiae
Cluster269,CAGL0F01837g,C_glabrata
Cluster270,gene:KLLA0_A10945g,K_lactis
Cluster270,orf19.4316,C_albicans
Cluster271,CAGL0F08151g,C_glabrata
Cluster271,gene-YGR246C,S_cerevisiae
Cluster271,gene:KLLA0_A05434g,K_lactis
Cluster271,orf19.6649,C_albicans
Cluster272,orf19.5379,C_albicans
Cluster272,gene-YGL012W,S_cerevisiae
Cluster272,CAGL0A00429g,C_glabrata
Cluster272,gene:KLLA0_A05071g,K_lactis
Cluster273,orf19.599,C_albicans
Cluster274,CAGL0H04059g,C_glabrata
Cluster275,gene:KLLA0_C07106g,K_lactis
Cluster276,gene-YIL054W,S_cerevisiae
Cluster277,orf19.1417,C_albicans
Cluster278,orf19.1409.3,C_albicans
Cluster279,orf19.1411,C_albicans
Cluster280,orf19.1412,C_albicans
Cluster281,snR67,unknown
Cluster282,snR68,unknown
Cluster283,snR5d,unknown
Cluster284,snR60,unknown
Cluster285,orf19.2857,C_albicans
Cluster285,gene:KLLA0_E13025g,K_lactis
Cluster285,gene-YIL143C,S_cerevisiae
Cluster285,CAGL0L08250g,C_glabrata
Cluster286,gene:KLLA0_F24816g,K_lactis
Cluster286,CAGL0M05159g,C_glabrata
Cluster286,gene-YMR239C,S_cerevisiae
Cluster286,orf19.3796,C_albicans
Cluster287,orf19.5818,C_albicans
Cluster287,CAGL0H01375g,C_glabrata
Cluster287,gene-YDR297W,S_cerevisiae
Cluster287,gene:KLLA0_C10406g,K_lactis
Cluster288,orf19.7655,C_albicans
Cluster288,gene:KLLA0_F05071g,K_lactis
Cluster288,CAGL0I03828g,C_glabrata
Cluster288,gene-YDL140C,S_cerevisiae
Cluster289,CAGL0I01342g,C_glabrata
Cluster289,gene-YEL046C,S_cerevisiae
Cluster289,gene:KLLA0_F16775g,K_lactis
Cluster289,orf19.986,C_albicans
Cluster290,gene:KLLA0_B09526g,K_lactis
Cluster290,gene-YPR066W,S_cerevisiae
Cluster290,CAGL0D01518g,C_glabrata
Cluster290,orf19.4209,C_albicans
Cluster291,orf19.3103,C_albicans
Cluster291,CAGL0L11660g,C_glabrata
Cluster291,gene-YOR116C,S_cerevisiae
Cluster291,gene:KLLA0_E21253g,K_lactis
Cluster292,gene:KLLA0_F01364g,K_lactis
Cluster292,CAGL0J04928g,C_glabrata
Cluster292,gene-YJL050W,S_cerevisiae
Cluster292,orf19.1335,C_albicans
Cluster293,orf19.6425,C_albicans
Cluster293,gene:KLLA0_B03179g,K_lactis
Cluster293,gene-YLR398C,S_cerevisiae
Cluster293,CAGL0C02563g,C_glabrata
Cluster294,gene:KLLA0_D10956g,K_lactis
Cluster294,CAGL0I08195g,C_glabrata
Cluster294,gene-YER020W,S_cerevisiae
Cluster294,orf19.1621,C_albicans
Cluster295,orf19.1461,C_albicans
Cluster295,gene:KLLA0_E04357g,K_lactis
Cluster296,orf19.5773,C_albicans
Cluster296,gene-YOL057W,S_cerevisiae
Cluster296,CAGL0C05093g,C_glabrata
Cluster296,gene:KLLA0_C04059g,K_lactis
Cluster297,orf19.5449,C_albicans
Cluster297,gene:KLLA0_D03751g,K_lactis
Cluster298,gene:KLLA0_B00187g,K_lactis
Cluster299,CAGL0J02706g,C_glabrata
Cluster300,gene:KLLA0_A12067g,K_lactis
Cluster301,CAGL0G09130g,C_glabrata
Cluster302,gene:KLLA0_B00166g,K_lactis
Cluster303,gene:KLLA0_F11033g,K_lactis
Cluster304,gene-YOR012W,S_cerevisiae
Cluster305,CAGL0L08547g,C_glabrata
Cluster306,gene-YDL227C,S_cerevisiae
Cluster306,CAGL0G05423g,C_glabrata
Cluster307,gene-YNCD0022C,S_cerevisiae
Cluster308,gene-YKL178C,S_cerevisiae
Cluster308,CAGL0M08184g,C_glabrata
Cluster308,gene:KLLA0_A06534g,K_lactis
Cluster308,orf19.2492,C_albicans
Cluster309,gene:KLLA0_F14256g,K_lactis
Cluster309,orf19.5970,C_albicans
Cluster310,CAGL0A04389g,C_glabrata
Cluster311,orf19.5681,C_albicans
Cluster312,CAGL0C03311g,C_glabrata
Cluster313,orf19.1109,C_albicans
Cluster314,orf19.1106,C_albicans
Cluster315,orf19.1105.3,C_albicans
Cluster316,CAGL0K07755g,C_glabrata
Cluster317,gene-YBR184W,S_cerevisiae
Cluster318,tL(AAG)1,unknown
Cluster319,gene:KLLA0_E11133g,K_lactis
Cluster319,gene:KLLA0_E11155g,K_lactis
Cluster319,CAGL0H02299g,C_glabrata
Cluster319,gene-YMR265C,S_cerevisiae
Cluster320,orf19.5334,C_albicans
Cluster320,CAGL0E01243g,C_glabrata
Cluster320,gene-YLR136C,S_cerevisiae
Cluster321,gene:KLLA0_E05941g,K_lactis
Cluster321,gene-YJR094W-A,S_cerevisiae
Cluster321,orf19.3942.1,C_albicans
Cluster322,gene:KLLA0_E16897g,K_lactis
Cluster322,gene-YDR258C,S_cerevisiae
Cluster322,CAGL0M08822g,C_glabrata
Cluster322,orf19.882,C_albicans
Cluster323,orf19.3553,C_albicans
Cluster323,gene:KLLA0_A07931g,K_lactis
Cluster323,CAGL0L10516g,C_glabrata
Cluster323,gene-YKR081C,S_cerevisiae
Cluster324,orf19.4262,C_albicans
Cluster324,CAGL0H08778g,C_glabrata
Cluster324,gene-YPR042C,S_cerevisiae
Cluster324,gene:KLLA0_E06029g,K_lactis
Cluster325,orf19.3139,C_albicans
Cluster325,orf19.3544,C_albicans
Cluster325,gene-YML131W,S_cerevisiae
Cluster325,CAGL0K12958g,C_glabrata
Cluster326,CAGL0K08184g,C_glabrata
Cluster326,gene-YKR066C,S_cerevisiae
Cluster326,gene:KLLA0_B07557g,K_lactis
Cluster326,orf19.238,C_albicans
Cluster326,orf19.584,C_albicans
Cluster327,orf19.5663,C_albicans
Cluster327,CAGL0F05929g,C_glabrata
Cluster327,gene-YMR034C,S_cerevisiae
Cluster327,gene:KLLA0_F27049g,K_lactis
Cluster328,gene:KLLA0_E14169g,K_lactis
Cluster328,gene-YFR003C,S_cerevisiae
Cluster328,CAGL0F02255g,C_glabrata
Cluster328,orf19.7227,C_albicans
Cluster329,orf19.6102,C_albicans
Cluster329,gene-YER045C,S_cerevisiae
Cluster329,CAGL0I05170g,C_glabrata
Cluster330,orf19.1027,C_albicans
Cluster330,CAGL0J07436g,C_glabrata
Cluster330,gene-YNL231C,S_cerevisiae
Cluster330,gene:KLLA0_C02519g,K_lactis
Cluster330,CAGL0J08074g,C_glabrata
Cluster330,gene-YNL264C,S_cerevisiae
Cluster331,orf19.4753,C_albicans
Cluster331,CAGL0D01100g,C_glabrata
Cluster331,gene:KLLA0_F03773g,K_lactis
Cluster331,CAGL0C01397g,C_glabrata
Cluster331,gene-YIL107C,S_cerevisiae
Cluster332,orf19.5210,C_albicans
Cluster332,gene:KLLA0_F04015g,K_lactis
Cluster332,gene-YIL101C,S_cerevisiae
Cluster332,CAGL0G02739g,C_glabrata
Cluster333,orf19.583,C_albicans
Cluster333,gene-YJR078W,S_cerevisiae
Cluster334,gene:KLLA0_A06886g,K_lactis
Cluster335,gene-YDR016C,S_cerevisiae
Cluster335,CAGL0D04394g,C_glabrata
Cluster336,orf19.5423,C_albicans
Cluster336,gene:KLLA0_D14289g,K_lactis
Cluster336,gene-YIL009C-A,S_cerevisiae
Cluster337,CAGL0J05390g,C_glabrata
Cluster338,orf19.3626.1,C_albicans
Cluster339,gene:KLLA0_C00891g,K_lactis
Cluster339,gene-YDR532C,S_cerevisiae
Cluster339,CAGL0H01573g,C_glabrata
Cluster340,orf19.5549,C_albicans
Cluster341,gene-YPL223C,S_cerevisiae
Cluster342,orf19.5558,C_albicans
Cluster343,orf19.4837.1,C_albicans
Cluster344,orf19.4118,C_albicans
Cluster345,orf19.3631,C_albicans
Cluster346,orf19.4842,C_albicans
Cluster347,orf19.3420,C_albicans
Cluster348,orf19.5522,C_albicans
Cluster349,orf19.5523,C_albicans
Cluster350,gene-YGR161C-C,S_cerevisiae
Cluster351,gene-YLR256W-A,S_cerevisiae
Cluster352,gene-YNL054W-B,S_cerevisiae
Cluster353,gene-YNCM0015W,S_cerevisiae
Cluster354,orf19.5518,C_albicans
Cluster355,orf19.7339,C_albicans
Cluster356,orf19.5520,C_albicans
Cluster357,orf19.741,C_albicans
Cluster358,gene:KLLA0_E03037g,K_lactis
Cluster358,CAGL0M01672g,C_glabrata
Cluster358,gene-YDR387C,S_cerevisiae
Cluster359,orf19.5930,C_albicans
Cluster360,orf19.2615,C_albicans
Cluster360,CAGL0E00385g,C_glabrata
Cluster360,gene-YLR188W,S_cerevisiae
Cluster360,gene:KLLA0_C01991g,K_lactis
Cluster361,orf19.7194,C_albicans
Cluster362,orf19.3503,C_albicans
Cluster363,TER1,unknown
Cluster364,orf19.1306,C_albicans
Cluster364,gene:KLLA0_D13002g,K_lactis
Cluster365,gene-YKL102C,S_cerevisiae
Cluster366,gene-YKL104W-A,S_cerevisiae
Cluster367,orf19.3128,C_albicans
Cluster367,gene:KLLA0_D18480g,K_lactis
Cluster367,gene-YDR189W,S_cerevisiae
Cluster367,CAGL0F05665g,C_glabrata
Cluster368,gene:KLLA0_E05633g,K_lactis
Cluster368,CAGL0F04477g,C_glabrata
Cluster368,gene-YBL041W,S_cerevisiae
Cluster368,orf19.2755,C_albicans
Cluster369,gene-YEL033W,S_cerevisiae
Cluster370,orf19.4445,C_albicans
Cluster371,gene-YKL106C-A,S_cerevisiae
Cluster372,gene-YJL052C-A,S_cerevisiae
Cluster373,orf19.6390,C_albicans
Cluster374,orf19.6391,C_albicans
Cluster375,orf19.4439,C_albicans
Cluster376,orf19.6392,C_albicans
Cluster377,orf19.428,C_albicans
Cluster377,gene-YJL057C,S_cerevisiae
Cluster377,CAGL0J05082g,C_glabrata
Cluster377,gene:KLLA0_F01507g,K_lactis
Cluster378,orf19.846,C_albicans
Cluster378,CAGL0M08316g,C_glabrata
Cluster378,gene-YKL171W,S_cerevisiae
Cluster378,gene:KLLA0_A06776g,K_lactis
Cluster379,orf19.5224,C_albicans
Cluster379,gene-YOL100W,S_cerevisiae
Cluster379,CAGL0I07513g,C_glabrata
Cluster379,gene:KLLA0_C12485g,K_lactis
Cluster379,gene-YDR490C,S_cerevisiae
Cluster379,CAGL0G04609g,C_glabrata
Cluster380,orf19.1196,C_albicans
Cluster380,CAGL0K06479g,C_glabrata
Cluster380,gene-YDR466W,S_cerevisiae
Cluster380,gene:KLLA0_E03587g,K_lactis
Cluster381,orf19.3699,C_albicans
Cluster381,gene:KLLA0_F24288g,K_lactis
Cluster381,gene-YNL128W,S_cerevisiae
Cluster381,CAGL0L04180g,C_glabrata
Cluster382,orf19.2382,C_albicans
Cluster382,gene-YPL040C,S_cerevisiae
Cluster382,CAGL0L12606g,C_glabrata
Cluster382,gene:KLLA0_D11858g,K_lactis
Cluster383,orf19.3518,C_albicans
Cluster383,gene:KLLA0_D07073g,K_lactis
Cluster383,gene-YPL134C,S_cerevisiae
Cluster383,gene-YOR222W,S_cerevisiae
Cluster383,CAGL0J04114g,C_glabrata
Cluster384,gene-YOR074C,S_cerevisiae
Cluster384,CAGL0K05467g,C_glabrata
Cluster384,gene:KLLA0_A07843g,K_lactis
Cluster384,orf19.3549,C_albicans
Cluster385,orf19.6623,C_albicans
Cluster385,gene-YKL160W,S_cerevisiae
Cluster385,CAGL0E06270g,C_glabrata
Cluster385,gene:KLLA0_F21868g,K_lactis
Cluster386,orf19.7672,C_albicans
Cluster386,gene-YDR411C,S_cerevisiae
Cluster386,CAGL0F02827g,C_glabrata
Cluster386,gene:KLLA0_A02101g,K_lactis
Cluster387,orf19.6020,C_albicans
Cluster387,gene:KLLA0_F06402g,K_lactis
Cluster387,gene-YNR007C,S_cerevisiae
Cluster387,CAGL0I05808g,C_glabrata
Cluster388,orf19.2594,C_albicans
Cluster388,gene:KLLA0_F02321g,K_lactis
Cluster388,gene-YOR340C,S_cerevisiae
Cluster388,CAGL0E05478g,C_glabrata
Cluster389,orf19.5279,C_albicans
Cluster389,CAGL0G01881g,C_glabrata
Cluster389,gene-YPR100W,S_cerevisiae
Cluster389,gene:KLLA0_F08349g,K_lactis
Cluster390,orf19.1977,C_albicans
Cluster390,CAGL0J04598g,C_glabrata
Cluster390,gene-YLR420W,S_cerevisiae
Cluster390,gene:KLLA0_D02926g,K_lactis
Cluster391,CAGL0K01243g,C_glabrata
Cluster391,gene-YGR076C,S_cerevisiae
Cluster391,gene:KLLA0_D03817g,K_lactis
Cluster391,orf19.7675,C_albicans
Cluster392,orf19.6981,C_albicans
Cluster392,CAGL0K08228g,C_glabrata
Cluster392,gene-YKR051W,S_cerevisiae
Cluster392,gene:KLLA0_E15423g,K_lactis
Cluster393,orf19.2098,C_albicans
Cluster393,gene-YGL202W,S_cerevisiae
Cluster393,CAGL0G01254g,C_glabrata
Cluster393,gene:KLLA0_F10021g,K_lactis
Cluster394,gene:KLLA0_F19096g,K_lactis
Cluster394,gene-YLR087C,S_cerevisiae
Cluster394,CAGL0L12210g,C_glabrata
Cluster394,orf19.956,C_albicans
Cluster395,gene:KLLA0_E18371g,K_lactis
Cluster395,orf19.3152,C_albicans
Cluster396,orf19.374,C_albicans
Cluster396,CAGL0K08976g,C_glabrata
Cluster396,CAGL0F03575g,C_glabrata
Cluster396,gene-YPL176C,S_cerevisiae
Cluster396,gene-YOR256C,S_cerevisiae
Cluster396,gene:KLLA0_C09735g,K_lactis
Cluster397,gene:KLLA0_E19779g,K_lactis
Cluster397,CAGL0I05126g,C_glabrata
Cluster397,gene-YER086W,S_cerevisiae
Cluster397,orf19.5480,C_albicans
Cluster398,gene:KLLA0_C04532g,K_lactis
Cluster398,gene-YOL073C,S_cerevisiae
Cluster398,CAGL0K01199g,C_glabrata
Cluster398,orf19.5984,C_albicans
Cluster399,orf19.1840,C_albicans
Cluster399,gene-YNL087W,S_cerevisiae
Cluster400,gene-YBR189W,S_cerevisiae
Cluster400,gene:KLLA0_E23673g,K_lactis
Cluster400,gene-YPL081W,S_cerevisiae
Cluster400,orf19.838.1,C_albicans
Cluster401,orf19.2248,C_albicans
Cluster401,CAGL0C02981g,C_glabrata
Cluster401,gene-YCR048W,S_cerevisiae
Cluster401,gene:KLLA0_C09152g,K_lactis
Cluster401,gene-YNR019W,S_cerevisiae
Cluster401,CAGL0M10571g,C_glabrata
Cluster402,gene:KLLA0_B12012g,K_lactis
Cluster402,CAGL0H08503g,C_glabrata
Cluster402,gene-YBR094W,S_cerevisiae
Cluster402,orf19.4621,C_albicans
Cluster403,orf19.423,C_albicans
Cluster403,gene:KLLA0_E01827g,K_lactis
Cluster403,CAGL0B01331g,C_glabrata
Cluster403,gene-YOL149W,S_cerevisiae
Cluster404,orf19.6821,C_albicans
Cluster404,gene:KLLA0_D16324g,K_lactis
Cluster404,gene-YLR127C,S_cerevisiae
Cluster404,CAGL0M04235g,C_glabrata
Cluster405,orf19.5835,C_albicans
Cluster405,gene:KLLA0_C01408g,K_lactis
Cluster405,CAGL0B00880g,C_glabrata
Cluster405,gene-YCL031C,S_cerevisiae
Cluster406,gene:KLLA0_C01342g,K_lactis
Cluster406,gene-YCL033C,S_cerevisiae
Cluster406,CAGL0B00836g,C_glabrata
Cluster406,orf19.3292,C_albicans
Cluster407,gene:KLLA0_D06897g,K_lactis
Cluster407,CAGL0L02673g,C_glabrata
Cluster407,gene-YOR217W,S_cerevisiae
Cluster407,orf19.6891,C_albicans
Cluster408,gene:KLLA0_D06875g,K_lactis
Cluster408,CAGL0L02695g,C_glabrata
Cluster408,gene-YOR216C,S_cerevisiae
Cluster408,orf19.6893,C_albicans
Cluster409,orf19.6822,C_albicans
Cluster409,gene:KLLA0_D16346g,K_lactis
Cluster409,gene-YLR128W,S_cerevisiae
Cluster409,CAGL0M04257g,C_glabrata
Cluster410,CAGL0M00484g,C_glabrata
Cluster410,gene-YJR133W,S_cerevisiae
Cluster410,gene:KLLA0_B04158g,K_lactis
Cluster410,orf19.5832,C_albicans
Cluster410,gene-YDR399W,S_cerevisiae
Cluster410,CAGL0F02563g,C_glabrata
Cluster410,gene:KLLA0_C06655g,K_lactis
Cluster411,gene:KLLA0_C17985g,K_lactis
Cluster411,CAGL0F08833g,C_glabrata
Cluster411,gene-YGR014W,S_cerevisiae
Cluster411,orf19.1490,C_albicans
Cluster412,orf19.1480,C_albicans
Cluster412,gene-YMR118C,S_cerevisiae
Cluster412,gene:KLLA0_E12123g,K_lactis
Cluster412,gene-YKL141W,S_cerevisiae
Cluster412,CAGL0D01958g,C_glabrata
Cluster413,gene-YIL124W,S_cerevisiae
Cluster413,CAGL0G08690g,C_glabrata
Cluster413,gene:KLLA0_F04455g,K_lactis
Cluster413,orf19.6167,C_albicans
Cluster414,gene:KLLA0_E13817g,K_lactis
Cluster414,CAGL0L02167g,C_glabrata
Cluster414,gene-YKR009C,S_cerevisiae
Cluster414,orf19.1288,C_albicans
Cluster415,gene-YPR166C,S_cerevisiae
Cluster415,CAGL0I08481g,C_glabrata
Cluster415,gene:KLLA0_B10648g,K_lactis
Cluster415,orf19.4023,C_albicans
Cluster416,orf19.6322,C_albicans
Cluster416,gene:KLLA0_A11352g,K_lactis
Cluster417,gene:KLLA0_F18370g,K_lactis
Cluster417,orf19.2863,C_albicans
Cluster418,orf19.6827,C_albicans
Cluster418,gene:KLLA0_F14531g,K_lactis
Cluster418,CAGL0H04917g,C_glabrata
Cluster418,gene-YDR088C,S_cerevisiae
Cluster419,orf19.6955,C_albicans
Cluster419,CAGL0G01991g,C_glabrata
Cluster419,gene-YOR056C,S_cerevisiae
Cluster419,gene:KLLA0_F16280g,K_lactis
Cluster420,gene:KLLA0_E24531g,K_lactis
Cluster420,gene-YBR172C,S_cerevisiae
Cluster420,CAGL0M06149g,C_glabrata
Cluster420,CAGL0H05929g,C_glabrata
Cluster420,gene-YPL105C,S_cerevisiae
Cluster420,orf19.3141,C_albicans
Cluster421,orf19.7357,C_albicans
Cluster421,CAGL0M06721g,C_glabrata
Cluster421,gene-YIL083C,S_cerevisiae
Cluster421,gene:KLLA0_E08757g,K_lactis
Cluster422,gene:KLLA0_E23299g,K_lactis
Cluster422,gene-YPL069C,S_cerevisiae
Cluster422,CAGL0H05269g,C_glabrata
Cluster422,orf19.6674,C_albicans
Cluster423,gene-YPR117W,S_cerevisiae
Cluster423,CAGL0D04510g,C_glabrata
Cluster423,gene:KLLA0_D15180g,K_lactis
Cluster423,orf19.1240,C_albicans
Cluster424,gene:KLLA0_E09857g,K_lactis
Cluster424,gene:KLLA0_D19933g,K_lactis
Cluster424,gene-YMR226C,S_cerevisiae
Cluster424,CAGL0M11242g,C_glabrata
Cluster424,orf19.4633,C_albicans
Cluster425,gene:KLLA0_F20614g,K_lactis
Cluster426,gene-YIL102C,S_cerevisiae
Cluster427,CAGL0J06446r,C_glabrata
Cluster427,CAGL0E02277r,C_glabrata
Cluster427,gene-YNCO0001C,S_cerevisiae
Cluster427,gene-YNCN0002C,S_cerevisiae
Cluster427,gene-YNCG0035W,S_cerevisiae
Cluster428,gene-YGL230C,S_cerevisiae
Cluster429,CAGL0G06050g,C_glabrata
Cluster430,CAGL0G06160g,C_glabrata
Cluster431,orf19.4227,C_albicans
Cluster432,orf19.3430,C_albicans
Cluster433,orf19.3429,C_albicans
Cluster434,gene:KLLA0_F19921g,K_lactis
Cluster434,gene-YDR130C,S_cerevisiae
Cluster434,CAGL0B02057g,C_glabrata
Cluster435,orf19.840,C_albicans
Cluster435,gene-YPL079W,S_cerevisiae
Cluster435,gene:KLLA0_E23651g,K_lactis
Cluster435,gene-YBR191W,S_cerevisiae
Cluster436,orf19.4923,C_albicans
Cluster437,orf19.3186,C_albicans
Cluster438,CAGL0L07568g,C_glabrata
Cluster439,gene-YGL015C,S_cerevisiae
Cluster440,gene:KLLA0_E01783g,K_lactis
Cluster441,gene-YMR147W,S_cerevisiae
Cluster442,CAGL0A03410g,C_glabrata
Cluster443,gene-YPR109W,S_cerevisiae
Cluster443,CAGL0B04103g,C_glabrata
Cluster443,gene:KLLA0_D14828g,K_lactis
Cluster444,orf19.362,C_albicans
Cluster445,CAGL0A03278g,C_glabrata
Cluster446,orf19.5233,C_albicans
Cluster447,orf19.5063,C_albicans
Cluster448,orf19.5064.1,C_albicans
Cluster449,orf19.6899,C_albicans
Cluster450,orf19.6142,C_albicans
Cluster450,gene-YGL183C,S_cerevisiae
Cluster450,CAGL0L06050g,C_glabrata
Cluster450,gene:KLLA0_C17094g,K_lactis
Cluster451,gene:KLLA0_C01562g,K_lactis
Cluster451,CAGL0B00990g,C_glabrata
Cluster451,gene-YCL026C-B,S_cerevisiae
Cluster452,CAGL0D05456g,C_glabrata
Cluster453,gene:KLLA0_F09867g,K_lactis
Cluster454,gene-YNL195C,S_cerevisiae
Cluster454,CAGL0J11550g,C_glabrata
Cluster455,CAGL0K04598r,C_glabrata
Cluster456,CAGL0E01309g,C_glabrata
Cluster457,gene-YML122C,S_cerevisiae
Cluster458,gene-YHR125W,S_cerevisiae
Cluster459,CAGL0M03773g,C_glabrata
Cluster460,gene:KLLA0_E03477g,K_lactis
Cluster461,gene:KLLA0_D13772g,K_lactis
Cluster461,gene-YIR001C,S_cerevisiae
Cluster461,CAGL0J02200g,C_glabrata
Cluster461,orf19.7097,C_albicans
Cluster461,orf19.1389,C_albicans
Cluster462,orf19.1409.1,C_albicans
Cluster462,gene-YLR061W,S_cerevisiae
Cluster462,gene:KLLA0_D05181g,K_lactis
Cluster462,gene-YFL034C-A,S_cerevisiae
Cluster463,CAGL0F02475g,C_glabrata
Cluster463,gene-YJL203W,S_cerevisiae
Cluster463,gene:KLLA0_C03322g,K_lactis
Cluster463,orf19.4659,C_albicans
Cluster464,orf19.923,C_albicans
Cluster464,gene-YHR025W,S_cerevisiae
Cluster464,CAGL0J00649g,C_glabrata
Cluster464,gene:KLLA0_E11551g,K_lactis
Cluster465,orf19.5417,C_albicans
Cluster465,gene:KLLA0_D14333g,K_lactis
Cluster465,CAGL0C03850g,C_glabrata
Cluster465,gene-YIL010W,S_cerevisiae
Cluster466,CAGL0J01067g,C_glabrata
Cluster467,gene:KLLA0_D09603g,K_lactis
Cluster467,gene-YGR196C,S_cerevisiae
Cluster467,CAGL0G09295g,C_glabrata
Cluster468,gene-YNCP0005C,S_cerevisiae
Cluster469,CAGL0J11616g,C_glabrata
Cluster470,gene-YLR161W,S_cerevisiae
Cluster471,gene-YLR159C-A,S_cerevisiae
Cluster472,CAGL0C00858g,C_glabrata
Cluster473,gene:KLLA0_B06644g,K_lactis
Cluster474,CAGL0A02167r,C_glabrata
Cluster475,CAGL0C00836g,C_glabrata
Cluster476,gene-YLR395C,S_cerevisiae
Cluster476,CAGL0C02623g,C_glabrata
Cluster476,gene:KLLA0_B03311g,K_lactis
Cluster476,orf19.5213.1,C_albicans
Cluster477,orf19.3319,C_albicans
Cluster477,gene-YGR209C,S_cerevisiae
Cluster478,orf19.6494,C_albicans
Cluster478,gene-YDL224C,S_cerevisiae
Cluster478,CAGL0G05401g,C_glabrata
Cluster479,CAGL0K08624g,C_glabrata
Cluster480,orf19.3245,C_albicans
Cluster481,orf19.3248,C_albicans
Cluster482,gene-YBR209W,S_cerevisiae
Cluster483,gene-YNCD0032C,S_cerevisiae
Cluster484,CAGL0F06699g,C_glabrata
Cluster485,CAGL0F09141g,C_glabrata
Cluster486,CAGL0F06600r,C_glabrata
Cluster487,gene-YHR055C,S_cerevisiae
Cluster488,gene-YNCG0049W,S_cerevisiae
Cluster489,orf19.5130,C_albicans
Cluster489,CAGL0B00704g,C_glabrata
Cluster489,gene-YCL043C,S_cerevisiae
Cluster489,gene:KLLA0_C01111g,K_lactis
Cluster490,gene-YGL259W,S_cerevisiae
Cluster491,gene-YPL281C,S_cerevisiae
Cluster492,gene:KLLA0_F07117g,K_lactis
Cluster492,gene-YDL092W,S_cerevisiae
Cluster492,CAGL0L07150g,C_glabrata
Cluster493,gene:KLLA0_B00286g,K_lactis
Cluster494,CAGL0D01672g,C_glabrata
Cluster494,gene-YPR055W,S_cerevisiae
Cluster494,gene:KLLA0_E11419g,K_lactis
Cluster494,orf19.3647,C_albicans
Cluster495,orf19.4754,C_albicans
Cluster495,gene:KLLA0_D19855g,K_lactis
Cluster495,gene-YNL241C,S_cerevisiae
Cluster495,CAGL0J07612g,C_glabrata
Cluster496,gene:KLLA0_F00704g,K_lactis
Cluster496,gene-YPL111W,S_cerevisiae
Cluster496,CAGL0J07062g,C_glabrata
Cluster496,orf19.3934,C_albicans
Cluster497,gene-YHR165C,S_cerevisiae
Cluster497,CAGL0I02266g,C_glabrata
Cluster497,gene:KLLA0_A05280g,K_lactis
Cluster497,orf19.6442,C_albicans
Cluster498,orf19.6847,C_albicans
Cluster498,gene-YPL030W,S_cerevisiae
Cluster498,CAGL0L12408g,C_glabrata
Cluster498,gene:KLLA0_D12012g,K_lactis
Cluster499,gene:KLLA0_F23507g,K_lactis
Cluster499,gene-YOR351C,S_cerevisiae
Cluster499,CAGL0D02244g,C_glabrata
Cluster499,orf19.1874,C_albicans
Cluster500,gene-YDL108W,S_cerevisiae
Cluster500,CAGL0H10318g,C_glabrata
Cluster500,gene:KLLA0_E14785g,K_lactis
Cluster500,orf19.6239,C_albicans
Cluster501,gene:KLLA0_C12111g,K_lactis
Cluster501,gene-YOL107W,S_cerevisiae
Cluster501,CAGL0I07381g,C_glabrata
Cluster501,orf19.2928,C_albicans
Cluster502,gene:KLLA0_C04004g,K_lactis
Cluster502,CAGL0C05137g,C_glabrata
Cluster502,gene-YOL059W,S_cerevisiae
Cluster502,gene-YDL022W,S_cerevisiae
Cluster502,CAGL0K01683g,C_glabrata
Cluster502,orf19.1756,C_albicans
Cluster503,orf19.1171,C_albicans
Cluster503,gene:KLLA0_F22198g,K_lactis
Cluster504,gene-YMR323W,S_cerevisiae
Cluster504,CAGL0F08261g,C_glabrata
Cluster505,CAGL0M05379g,C_glabrata
Cluster505,gene-YBR201W,S_cerevisiae
Cluster505,gene:KLLA0_E23277g,K_lactis
Cluster506,orf19.3264,C_albicans
Cluster507,gene-YPL248C,S_cerevisiae
Cluster507,gene:KLLA0_D12672g,K_lactis
Cluster507,orf19.5338,C_albicans
Cluster508,orf19.5246,C_albicans
Cluster509,gene-YER184C,S_cerevisiae
Cluster509,CAGL0F09229g,C_glabrata
Cluster509,gene:KLLA0_A02585g,K_lactis
Cluster509,orf19.6817,C_albicans
Cluster510,gene:KLLA0_A02145g,K_lactis
Cluster510,CAGL0J11814g,C_glabrata
Cluster510,gene-YML041C,S_cerevisiae
Cluster510,orf19.4677,C_albicans
Cluster511,CAGL0D06226g,C_glabrata
Cluster512,gene-YDR063W,S_cerevisiae
Cluster512,CAGL0G05049g,C_glabrata
Cluster512,gene:KLLA0_F18062g,K_lactis
Cluster512,orf19.4193,C_albicans
Cluster513,gene:KLLA0_F02750g,K_lactis
Cluster513,CAGL0I07755g,C_glabrata
Cluster513,gene-YOL089C,S_cerevisiae
Cluster513,orf19.3190,C_albicans
Cluster514,orf19.557,C_albicans
