species1,gene1,species2,gene2,source,pillar_id,gene_pair
K. lactis,KLLA0C18315g,C. albicans,orf19.7492,CGOB/YGOB_bridge,-1,"('KLLA0C18315g', 'orf19.7492')"
C. albicans,orf19.1163,K. lactis,KLLA0F21626g,CGOB/YGOB_bridge,-1,"('orf19.1163', 'KLLA0F21626g')"
K. lactis,KLLA0F21626g,C. albicans,orf19.1163,CGOB/YGOB_bridge,-1,"('KLLA0F21626g', 'orf19.1163')"
C. albicans,orf19.3693,K. lactis,KLLA0B05808g,CGOB/YGOB_bridge,-1,"('orf19.3693', 'KLLA0B05808g')"
K. lactis,KLLA0B05808g,C. albicans,orf19.3693,CGOB/YGOB_bridge,-1,"('KLLA0B05808g', 'orf19.3693')"
C. albicans,orf19.5413,K. lactis,KLLA0F11231g,CGOB/YGOB_bridge,-1,"('orf19.5413', 'KLLA0F11231g')"
K. lactis,KLLA0F11231g,C. albicans,orf19.5413,CGOB/YGOB_bridge,-1,"('KLLA0F11231g', 'orf19.5413')"
C. albicans,orf19.36,K. lactis,KLLA0B04730g,CGOB/YGOB_bridge,-1,"('orf19.36', 'KLLA0B04730g')"
K. lactis,KLLA0B04730g,C. albicans,orf19.36,CGOB/YGOB_bridge,-1,"('KLLA0B04730g', 'orf19.36')"
C. albicans,orf19.3428,K. lactis,KLLA0B10802g,CGOB/YGOB_bridge,-1,"('orf19.3428', 'KLLA0B10802g')"
K. lactis,KLLA0B10802g,C. albicans,orf19.3428,CGOB/YGOB_bridge,-1,"('KLLA0B10802g', 'orf19.3428')"
C. albicans,orf19.6284,K. lactis,KLLA0E11705g,CGOB/YGOB_bridge,-1,"('orf19.6284', 'KLLA0E11705g')"
K. lactis,KLLA0E11705g,C. albicans,orf19.6284,CGOB/YGOB_bridge,-1,"('KLLA0E11705g', 'orf19.6284')"
C. albicans,orf19.846,K. lactis,KLLA0A06776g,CGOB/YGOB_bridge,-1,"('orf19.846', 'KLLA0A06776g')"
K. lactis,KLLA0A06776g,C. albicans,orf19.846,CGOB/YGOB_bridge,-1,"('KLLA0A06776g', 'orf19.846')"
C. albicans,orf19.6220,K. lactis,KLLA0E03961g,CGOB/YGOB_bridge,-1,"('orf19.6220', 'KLLA0E03961g')"
K. lactis,KLLA0E03961g,C. albicans,orf19.6220,CGOB/YGOB_bridge,-1,"('KLLA0E03961g', 'orf19.6220')"
C. albicans,orf19.5281,K. lactis,KLLA0D02398g,CGOB/YGOB_bridge,-1,"('orf19.5281', 'KLLA0D02398g')"
K. lactis,KLLA0D02398g,C. albicans,orf19.5281,CGOB/YGOB_bridge,-1,"('KLLA0D02398g', 'orf19.5281')"
C. albicans,orf19.2631,K. lactis,KLLA0E05237g,CGOB/YGOB_bridge,-1,"('orf19.2631', 'KLLA0E05237g')"
K. lactis,KLLA0E05237g,C. albicans,orf19.2631,CGOB/YGOB_bridge,-1,"('KLLA0E05237g', 'orf19.2631')"
C. albicans,orf19.1297,K. lactis,KLLA0E09175g,CGOB/YGOB_bridge,-1,"('orf19.1297', 'KLLA0E09175g')"
K. lactis,KLLA0E09175g,C. albicans,orf19.1297,CGOB/YGOB_bridge,-1,"('KLLA0E09175g', 'orf19.1297')"
C. albicans,orf19.6479,K. lactis,KLLA0D17028g,CGOB/YGOB_bridge,-1,"('orf19.6479', 'KLLA0D17028g')"
K. lactis,KLLA0D17028g,C. albicans,orf19.6479,CGOB/YGOB_bridge,-1,"('KLLA0D17028g', 'orf19.6479')"
C. albicans,orf19.891,K. lactis,KLLA0D06171g,CGOB/YGOB_bridge,-1,"('orf19.891', 'KLLA0D06171g')"
K. lactis,KLLA0D06171g,C. albicans,orf19.891,CGOB/YGOB_bridge,-1,"('KLLA0D06171g', 'orf19.891')"
C. albicans,orf19.6053,K. lactis,KLLA0C05236g,CGOB/YGOB_bridge,-1,"('orf19.6053', 'KLLA0C05236g')"
K. lactis,KLLA0C05236g,C. albicans,orf19.6053,CGOB/YGOB_bridge,-1,"('KLLA0C05236g', 'orf19.6053')"
C. albicans,orf19.6951,K. lactis,KLLA0C10505g,CGOB/YGOB_bridge,-1,"('orf19.6951', 'KLLA0C10505g')"
K. lactis,KLLA0C10505g,C. albicans,orf19.6951,CGOB/YGOB_bridge,-1,"('KLLA0C10505g', 'orf19.6951')"
C. albicans,orf19.6340,K. lactis,KLLA0F21098g,CGOB/YGOB_bridge,-1,"('orf19.6340', 'KLLA0F21098g')"
K. lactis,KLLA0F21098g,C. albicans,orf19.6340,CGOB/YGOB_bridge,-1,"('KLLA0F21098g', 'orf19.6340')"
C. albicans,orf19.6480,K. lactis,KLLA0F10131g,CGOB/YGOB_bridge,-1,"('orf19.6480', 'KLLA0F10131g')"
K. lactis,KLLA0F10131g,C. albicans,orf19.6480,CGOB/YGOB_bridge,-1,"('KLLA0F10131g', 'orf19.6480')"
C. albicans,orf19.7598,K. lactis,KLLA0E09395g,CGOB/YGOB_bridge,-1,"('orf19.7598', 'KLLA0E09395g')"
K. lactis,KLLA0E09395g,C. albicans,orf19.7598,CGOB/YGOB_bridge,-1,"('KLLA0E09395g', 'orf19.7598')"
C. albicans,orf19.392,K. lactis,KLLA0F15246g,CGOB/YGOB_bridge,-1,"('orf19.392', 'KLLA0F15246g')"
K. lactis,KLLA0F15246g,C. albicans,orf19.392,CGOB/YGOB_bridge,-1,"('KLLA0F15246g', 'orf19.392')"
C. albicans,orf19.3483,K. lactis,KLLA0B02464g,CGOB/YGOB_bridge,-1,"('orf19.3483', 'KLLA0B02464g')"
K. lactis,KLLA0B02464g,C. albicans,orf19.3483,CGOB/YGOB_bridge,-1,"('KLLA0B02464g', 'orf19.3483')"
C. albicans,orf19.434,K. lactis,KLLA0C00572g,CGOB/YGOB_bridge,-1,"('orf19.434', 'KLLA0C00572g')"
K. lactis,KLLA0C00572g,C. albicans,orf19.434,CGOB/YGOB_bridge,-1,"('KLLA0C00572g', 'orf19.434')"
C. albicans,orf19.4497,K. lactis,KLLA0E23607g,CGOB/YGOB_bridge,-1,"('orf19.4497', 'KLLA0E23607g')"
K. lactis,KLLA0E23607g,C. albicans,orf19.4497,CGOB/YGOB_bridge,-1,"('KLLA0E23607g', 'orf19.4497')"
C. albicans,orf19.3812,K. lactis,KLLA0C14652g,CGOB/YGOB_bridge,-1,"('orf19.3812', 'KLLA0C14652g')"
K. lactis,KLLA0C14652g,C. albicans,orf19.3812,CGOB/YGOB_bridge,-1,"('KLLA0C14652g', 'orf19.3812')"
C. albicans,orf19.5438,K. lactis,KLLA0E07019g,CGOB/YGOB_bridge,-1,"('orf19.5438', 'KLLA0E07019g')"
K. lactis,KLLA0E07019g,C. albicans,orf19.5438,CGOB/YGOB_bridge,-1,"('KLLA0E07019g', 'orf19.5438')"
C. albicans,orf19.5485,K. lactis,KLLA0C04840g,CGOB/YGOB_bridge,-1,"('orf19.5485', 'KLLA0C04840g')"
K. lactis,KLLA0C04840g,C. albicans,orf19.5485,CGOB/YGOB_bridge,-1,"('KLLA0C04840g', 'orf19.5485')"
C. albicans,orf19.5854,K. lactis,KLLA0E00551g,CGOB/YGOB_bridge,-1,"('orf19.5854', 'KLLA0E00551g')"
K. lactis,KLLA0E00551g,C. albicans,orf19.5854,CGOB/YGOB_bridge,-1,"('KLLA0E00551g', 'orf19.5854')"
C. albicans,orf19.6008,K. lactis,KLLA0E00881g,CGOB/YGOB_bridge,-1,"('orf19.6008', 'KLLA0E00881g')"
K. lactis,KLLA0E00881g,C. albicans,orf19.6008,CGOB/YGOB_bridge,-1,"('KLLA0E00881g', 'orf19.6008')"
C. albicans,orf19.2549,K. lactis,KLLA0E20043g,CGOB/YGOB_bridge,-1,"('orf19.2549', 'KLLA0E20043g')"
K. lactis,KLLA0E20043g,C. albicans,orf19.2549,CGOB/YGOB_bridge,-1,"('KLLA0E20043g', 'orf19.2549')"
C. albicans,orf19.6971,K. lactis,KLLA0E15797g,CGOB/YGOB_bridge,-1,"('orf19.6971', 'KLLA0E15797g')"
K. lactis,KLLA0E15797g,C. albicans,orf19.6971,CGOB/YGOB_bridge,-1,"('KLLA0E15797g', 'orf19.6971')"
C. albicans,orf19.6285,K. lactis,KLLA0F12496g,CGOB/YGOB_bridge,-1,"('orf19.6285', 'KLLA0F12496g')"
K. lactis,KLLA0F12496g,C. albicans,orf19.6285,CGOB/YGOB_bridge,-1,"('KLLA0F12496g', 'orf19.6285')"
C. albicans,orf19.1646,K. lactis,KLLA0D14949g,CGOB/YGOB_bridge,-1,"('orf19.1646', 'KLLA0D14949g')"
K. lactis,KLLA0D14949g,C. albicans,orf19.1646,CGOB/YGOB_bridge,-1,"('KLLA0D14949g', 'orf19.1646')"
C. albicans,orf19.3064,K. lactis,KLLA0F02035g,CGOB/YGOB_bridge,-1,"('orf19.3064', 'KLLA0F02035g')"
K. lactis,KLLA0F02035g,C. albicans,orf19.3064,CGOB/YGOB_bridge,-1,"('KLLA0F02035g', 'orf19.3064')"
C. albicans,orf19.5735,K. lactis,KLLA0C18634g,CGOB/YGOB_bridge,-1,"('orf19.5735', 'KLLA0C18634g')"
K. lactis,KLLA0C18634g,C. albicans,orf19.5735,CGOB/YGOB_bridge,-1,"('KLLA0C18634g', 'orf19.5735')"
C. albicans,orf19.6105,K. lactis,KLLA0F10285g,CGOB/YGOB_bridge,-1,"('orf19.6105', 'KLLA0F10285g')"
K. lactis,KLLA0F10285g,C. albicans,orf19.6105,CGOB/YGOB_bridge,-1,"('KLLA0F10285g', 'orf19.6105')"
C. albicans,orf19.4756,K. lactis,KLLA0D19789g,CGOB/YGOB_bridge,-1,"('orf19.4756', 'KLLA0D19789g')"
K. lactis,KLLA0D19789g,C. albicans,orf19.4756,CGOB/YGOB_bridge,-1,"('KLLA0D19789g', 'orf19.4756')"
C. albicans,orf19.2407,K. lactis,KLLA0D03839g,CGOB/YGOB_bridge,-1,"('orf19.2407', 'KLLA0D03839g')"
K. lactis,KLLA0D03839g,C. albicans,orf19.2407,CGOB/YGOB_bridge,-1,"('KLLA0D03839g', 'orf19.2407')"
C. albicans,orf19.1813,K. lactis,KLLA0A03355g,CGOB/YGOB_bridge,-1,"('orf19.1813', 'KLLA0A03355g')"
K. lactis,KLLA0A03355g,C. albicans,orf19.1813,CGOB/YGOB_bridge,-1,"('KLLA0A03355g', 'orf19.1813')"
C. albicans,orf19.6100,K. lactis,KLLA0F05027g,CGOB/YGOB_bridge,-1,"('orf19.6100', 'KLLA0F05027g')"
K. lactis,KLLA0F05027g,C. albicans,orf19.6100,CGOB/YGOB_bridge,-1,"('KLLA0F05027g', 'orf19.6100')"
C. albicans,orf19.6873.1,K. lactis,KLLA0E20439g,CGOB/YGOB_bridge,-1,"('orf19.6873.1', 'KLLA0E20439g')"
K. lactis,KLLA0E20439g,C. albicans,orf19.6873.1,CGOB/YGOB_bridge,-1,"('KLLA0E20439g', 'orf19.6873.1')"
C. albicans,orf19.3012,K. lactis,KLLA0A01804g,CGOB/YGOB_bridge,-1,"('orf19.3012', 'KLLA0A01804g')"
K. lactis,KLLA0A01804g,C. albicans,orf19.3012,CGOB/YGOB_bridge,-1,"('KLLA0A01804g', 'orf19.3012')"
C. albicans,orf19.5408,K. lactis,KLLA0C07535g,CGOB/YGOB_bridge,-1,"('orf19.5408', 'KLLA0C07535g')"
K. lactis,KLLA0C07535g,C. albicans,orf19.5408,CGOB/YGOB_bridge,-1,"('KLLA0C07535g', 'orf19.5408')"
C. albicans,orf19.3136,K. lactis,KLLA0A00440g,CGOB/YGOB_bridge,-1,"('orf19.3136', 'KLLA0A00440g')"
K. lactis,KLLA0A00440g,C. albicans,orf19.3136,CGOB/YGOB_bridge,-1,"('KLLA0A00440g', 'orf19.3136')"
C. albicans,orf19.3672,K. lactis,KLLA0F08415g,CGOB/YGOB_bridge,-1,"('orf19.3672', 'KLLA0F08415g')"
K. lactis,KLLA0F08415g,C. albicans,orf19.3672,CGOB/YGOB_bridge,-1,"('KLLA0F08415g', 'orf19.3672')"
C. albicans,orf19.819,K. lactis,KLLA0D02838g,CGOB/YGOB_bridge,-1,"('orf19.819', 'KLLA0D02838g')"
K. lactis,KLLA0D02838g,C. albicans,orf19.819,CGOB/YGOB_bridge,-1,"('KLLA0D02838g', 'orf19.819')"
C. albicans,orf19.1233,K. lactis,KLLA0A10109g,CGOB/YGOB_bridge,-1,"('orf19.1233', 'KLLA0A10109g')"
K. lactis,KLLA0A10109g,C. albicans,orf19.1233,CGOB/YGOB_bridge,-1,"('KLLA0A10109g', 'orf19.1233')"
C. albicans,orf19.6399,K. lactis,KLLA0F15906g,CGOB/YGOB_bridge,-1,"('orf19.6399', 'KLLA0F15906g')"
K. lactis,KLLA0F15906g,C. albicans,orf19.6399,CGOB/YGOB_bridge,-1,"('KLLA0F15906g', 'orf19.6399')"
C. albicans,orf19.1793,K. lactis,KLLA0E15885g,CGOB/YGOB_bridge,-1,"('orf19.1793', 'KLLA0E15885g')"
K. lactis,KLLA0E15885g,C. albicans,orf19.1793,CGOB/YGOB_bridge,-1,"('KLLA0E15885g', 'orf19.1793')"
C. albicans,orf19.4177,K. lactis,KLLA0F03509g,CGOB/YGOB_bridge,-1,"('orf19.4177', 'KLLA0F03509g')"
K. lactis,KLLA0F03509g,C. albicans,orf19.4177,CGOB/YGOB_bridge,-1,"('KLLA0F03509g', 'orf19.4177')"
C. albicans,orf19.230,K. lactis,KLLA0B08657g,CGOB/YGOB_bridge,-1,"('orf19.230', 'KLLA0B08657g')"
K. lactis,KLLA0B08657g,C. albicans,orf19.230,CGOB/YGOB_bridge,-1,"('KLLA0B08657g', 'orf19.230')"
C. albicans,orf19.6318,K. lactis,KLLA0E06205g,CGOB/YGOB_bridge,-1,"('orf19.6318', 'KLLA0E06205g')"
K. lactis,KLLA0E06205g,C. albicans,orf19.6318,CGOB/YGOB_bridge,-1,"('KLLA0E06205g', 'orf19.6318')"
C. albicans,orf19.5949,K. lactis,KLLA0C15983g,CGOB/YGOB_bridge,-1,"('orf19.5949', 'KLLA0C15983g')"
K. lactis,KLLA0C15983g,C. albicans,orf19.5949,CGOB/YGOB_bridge,-1,"('KLLA0C15983g', 'orf19.5949')"
C. albicans,orf19.1545,K. lactis,KLLA0E01453g,CGOB/YGOB_bridge,-1,"('orf19.1545', 'KLLA0E01453g')"
K. lactis,KLLA0E01453g,C. albicans,orf19.1545,CGOB/YGOB_bridge,-1,"('KLLA0E01453g', 'orf19.1545')"
C. albicans,orf19.3173,K. lactis,KLLA0F12254g,CGOB/YGOB_bridge,-1,"('orf19.3173', 'KLLA0F12254g')"
K. lactis,KLLA0F12254g,C. albicans,orf19.3173,CGOB/YGOB_bridge,-1,"('KLLA0F12254g', 'orf19.3173')"
C. albicans,orf19.4826,K. lactis,KLLA0F04103g,CGOB/YGOB_bridge,-1,"('orf19.4826', 'KLLA0F04103g')"
K. lactis,KLLA0F04103g,C. albicans,orf19.4826,CGOB/YGOB_bridge,-1,"('KLLA0F04103g', 'orf19.4826')"
C. albicans,orf19.5964.2,K. lactis,KLLA0F05247g,CGOB/YGOB_bridge,-1,"('orf19.5964.2', 'KLLA0F05247g')"
K. lactis,KLLA0F05247g,C. albicans,orf19.5964.2,CGOB/YGOB_bridge,-1,"('KLLA0F05247g', 'orf19.5964.2')"
C. albicans,orf19.4848,K. lactis,KLLA0B03520g,CGOB/YGOB_bridge,-1,"('orf19.4848', 'KLLA0B03520g')"
K. lactis,KLLA0B03520g,C. albicans,orf19.4848,CGOB/YGOB_bridge,-1,"('KLLA0B03520g', 'orf19.4848')"
C. albicans,orf19.3810,K. lactis,KLLA0A07953g,CGOB/YGOB_bridge,-1,"('orf19.3810', 'KLLA0A07953g')"
K. lactis,KLLA0A07953g,C. albicans,orf19.3810,CGOB/YGOB_bridge,-1,"('KLLA0A07953g', 'orf19.3810')"
C. albicans,orf19.3176,K. lactis,KLLA0A07469g,CGOB/YGOB_bridge,-1,"('orf19.3176', 'KLLA0A07469g')"
K. lactis,KLLA0A07469g,C. albicans,orf19.3176,CGOB/YGOB_bridge,-1,"('KLLA0A07469g', 'orf19.3176')"
C. albicans,orf19.5039,K. lactis,KLLA0E09219g,CGOB/YGOB_bridge,-1,"('orf19.5039', 'KLLA0E09219g')"
K. lactis,KLLA0E09219g,C. albicans,orf19.5039,CGOB/YGOB_bridge,-1,"('KLLA0E09219g', 'orf19.5039')"
C. albicans,orf19.1598,K. lactis,KLLA0C12265g,CGOB/YGOB_bridge,-1,"('orf19.1598', 'KLLA0C12265g')"
K. lactis,KLLA0C12265g,C. albicans,orf19.1598,CGOB/YGOB_bridge,-1,"('KLLA0C12265g', 'orf19.1598')"
C. albicans,orf19.4315,K. lactis,KLLA0F08789g,CGOB/YGOB_bridge,-1,"('orf19.4315', 'KLLA0F08789g')"
K. lactis,KLLA0F08789g,C. albicans,orf19.4315,CGOB/YGOB_bridge,-1,"('KLLA0F08789g', 'orf19.4315')"
C. albicans,orf19.5519,K. lactis,KLLA0B06754g,CGOB/YGOB_bridge,-1,"('orf19.5519', 'KLLA0B06754g')"
K. lactis,KLLA0B06754g,C. albicans,orf19.5519,CGOB/YGOB_bridge,-1,"('KLLA0B06754g', 'orf19.5519')"
C. albicans,orf19.6076,K. lactis,KLLA0E03411g,CGOB/YGOB_bridge,-1,"('orf19.6076', 'KLLA0E03411g')"
K. lactis,KLLA0E03411g,C. albicans,orf19.6076,CGOB/YGOB_bridge,-1,"('KLLA0E03411g', 'orf19.6076')"
C. albicans,orf19.3539,K. lactis,KLLA0C11275g,CGOB/YGOB_bridge,-1,"('orf19.3539', 'KLLA0C11275g')"
K. lactis,KLLA0C11275g,C. albicans,orf19.3539,CGOB/YGOB_bridge,-1,"('KLLA0C11275g', 'orf19.3539')"
C. albicans,orf19.850,K. lactis,KLLA0B13816g,CGOB/YGOB_bridge,-1,"('orf19.850', 'KLLA0B13816g')"
K. lactis,KLLA0B13816g,C. albicans,orf19.850,CGOB/YGOB_bridge,-1,"('KLLA0B13816g', 'orf19.850')"
C. albicans,orf19.1674,K. lactis,KLLA0F05467g,CGOB/YGOB_bridge,-1,"('orf19.1674', 'KLLA0F05467g')"
K. lactis,KLLA0F05467g,C. albicans,orf19.1674,CGOB/YGOB_bridge,-1,"('KLLA0F05467g', 'orf19.1674')"
C. albicans,orf19.7046,K. lactis,KLLA0B11880g,CGOB/YGOB_bridge,-1,"('orf19.7046', 'KLLA0B11880g')"
K. lactis,KLLA0B11880g,C. albicans,orf19.7046,CGOB/YGOB_bridge,-1,"('KLLA0B11880g', 'orf19.7046')"
C. albicans,orf19.1260,K. lactis,KLLA0B02156g,CGOB/YGOB_bridge,-1,"('orf19.1260', 'KLLA0B02156g')"
K. lactis,KLLA0B02156g,C. albicans,orf19.1260,CGOB/YGOB_bridge,-1,"('KLLA0B02156g', 'orf19.1260')"
C. albicans,orf19.5147,K. lactis,KLLA0F15774g,CGOB/YGOB_bridge,-1,"('orf19.5147', 'KLLA0F15774g')"
K. lactis,KLLA0F15774g,C. albicans,orf19.5147,CGOB/YGOB_bridge,-1,"('KLLA0F15774g', 'orf19.5147')"
C. albicans,orf19.5423,K. lactis,KLLA0D14289g,CGOB/YGOB_bridge,-1,"('orf19.5423', 'KLLA0D14289g')"
K. lactis,KLLA0D14289g,C. albicans,orf19.5423,CGOB/YGOB_bridge,-1,"('KLLA0D14289g', 'orf19.5423')"
C. albicans,orf19.4168,K. lactis,KLLA0E24663g,CGOB/YGOB_bridge,-1,"('orf19.4168', 'KLLA0E24663g')"
K. lactis,KLLA0E24663g,C. albicans,orf19.4168,CGOB/YGOB_bridge,-1,"('KLLA0E24663g', 'orf19.4168')"
C. albicans,orf19.4029,K. lactis,KLLA0D15873g,CGOB/YGOB_bridge,-1,"('orf19.4029', 'KLLA0D15873g')"
K. lactis,KLLA0D15873g,C. albicans,orf19.4029,CGOB/YGOB_bridge,-1,"('KLLA0D15873g', 'orf19.4029')"
C. albicans,orf19.6225,K. lactis,KLLA0C08305g,CGOB/YGOB_bridge,-1,"('orf19.6225', 'KLLA0C08305g')"
K. lactis,KLLA0C08305g,C. albicans,orf19.6225,CGOB/YGOB_bridge,-1,"('KLLA0C08305g', 'orf19.6225')"
C. albicans,orf19.3732,K. lactis,KLLA0B08085g,CGOB/YGOB_bridge,-1,"('orf19.3732', 'KLLA0B08085g')"
K. lactis,KLLA0B08085g,C. albicans,orf19.3732,CGOB/YGOB_bridge,-1,"('KLLA0B08085g', 'orf19.3732')"
C. albicans,orf19.4473,K. lactis,KLLA0D18821g,CGOB/YGOB_bridge,-1,"('orf19.4473', 'KLLA0D18821g')"
K. lactis,KLLA0D18821g,C. albicans,orf19.4473,CGOB/YGOB_bridge,-1,"('KLLA0D18821g', 'orf19.4473')"
C. albicans,orf19.4435,K. lactis,KLLA0B12331g,CGOB/YGOB_bridge,-1,"('orf19.4435', 'KLLA0B12331g')"
K. lactis,KLLA0B12331g,C. albicans,orf19.4435,CGOB/YGOB_bridge,-1,"('KLLA0B12331g', 'orf19.4435')"
C. albicans,orf19.7128,K. lactis,KLLA0F15730g,CGOB/YGOB_bridge,-1,"('orf19.7128', 'KLLA0F15730g')"
K. lactis,KLLA0F15730g,C. albicans,orf19.7128,CGOB/YGOB_bridge,-1,"('KLLA0F15730g', 'orf19.7128')"
C. albicans,orf19.3540,K. lactis,KLLA0C11253g,CGOB/YGOB_bridge,-1,"('orf19.3540', 'KLLA0C11253g')"
K. lactis,KLLA0C11253g,C. albicans,orf19.3540,CGOB/YGOB_bridge,-1,"('KLLA0C11253g', 'orf19.3540')"
C. albicans,orf19.6769,K. lactis,KLLA0D03861g,CGOB/YGOB_bridge,-1,"('orf19.6769', 'KLLA0D03861g')"
K. lactis,KLLA0D03861g,C. albicans,orf19.6769,CGOB/YGOB_bridge,-1,"('KLLA0D03861g', 'orf19.6769')"
C. albicans,orf19.2229,K. lactis,KLLA0C15697g,CGOB/YGOB_bridge,-1,"('orf19.2229', 'KLLA0C15697g')"
K. lactis,KLLA0C15697g,C. albicans,orf19.2229,CGOB/YGOB_bridge,-1,"('KLLA0C15697g', 'orf19.2229')"
C. albicans,orf19.2901,K. lactis,KLLA0A08756g,CGOB/YGOB_bridge,-1,"('orf19.2901', 'KLLA0A08756g')"
K. lactis,KLLA0A08756g,C. albicans,orf19.2901,CGOB/YGOB_bridge,-1,"('KLLA0A08756g', 'orf19.2901')"
C. albicans,orf19.7664,K. lactis,KLLA0F10219g,CGOB/YGOB_bridge,-1,"('orf19.7664', 'KLLA0F10219g')"
K. lactis,KLLA0F10219g,C. albicans,orf19.7664,CGOB/YGOB_bridge,-1,"('KLLA0F10219g', 'orf19.7664')"
C. albicans,orf19.1240,K. lactis,KLLA0D15180g,CGOB/YGOB_bridge,-1,"('orf19.1240', 'KLLA0D15180g')"
K. lactis,KLLA0D15180g,C. albicans,orf19.1240,CGOB/YGOB_bridge,-1,"('KLLA0D15180g', 'orf19.1240')"
C. albicans,orf19.6558,K. lactis,KLLA0C10461g,CGOB/YGOB_bridge,-1,"('orf19.6558', 'KLLA0C10461g')"
K. lactis,KLLA0C10461g,C. albicans,orf19.6558,CGOB/YGOB_bridge,-1,"('KLLA0C10461g', 'orf19.6558')"
C. albicans,orf19.5243,K. lactis,KLLA0B14366g,CGOB/YGOB_bridge,-1,"('orf19.5243', 'KLLA0B14366g')"
K. lactis,KLLA0B14366g,C. albicans,orf19.5243,CGOB/YGOB_bridge,-1,"('KLLA0B14366g', 'orf19.5243')"
C. albicans,orf19.5014,K. lactis,KLLA0E19163g,CGOB/YGOB_bridge,-1,"('orf19.5014', 'KLLA0E19163g')"
K. lactis,KLLA0E19163g,C. albicans,orf19.5014,CGOB/YGOB_bridge,-1,"('KLLA0E19163g', 'orf19.5014')"
C. albicans,orf19.2621,K. lactis,KLLA0B00627g,CGOB/YGOB_bridge,-1,"('orf19.2621', 'KLLA0B00627g')"
K. lactis,KLLA0B00627g,C. albicans,orf19.2621,CGOB/YGOB_bridge,-1,"('KLLA0B00627g', 'orf19.2621')"
C. albicans,orf19.5663,K. lactis,KLLA0F27049g,CGOB/YGOB_bridge,-1,"('orf19.5663', 'KLLA0F27049g')"
K. lactis,KLLA0F27049g,C. albicans,orf19.5663,CGOB/YGOB_bridge,-1,"('KLLA0F27049g', 'orf19.5663')"
C. albicans,orf19.4825,K. lactis,KLLA0F04081g,CGOB/YGOB_bridge,-1,"('orf19.4825', 'KLLA0F04081g')"
K. lactis,KLLA0F04081g,C. albicans,orf19.4825,CGOB/YGOB_bridge,-1,"('KLLA0F04081g', 'orf19.4825')"
C. albicans,orf19.2939,K. lactis,KLLA0D05731g,CGOB/YGOB_bridge,-1,"('orf19.2939', 'KLLA0D05731g')"
K. lactis,KLLA0D05731g,C. albicans,orf19.2939,CGOB/YGOB_bridge,-1,"('KLLA0D05731g', 'orf19.2939')"
C. albicans,orf19.4701,K. lactis,KLLA0A10197g,CGOB/YGOB_bridge,-1,"('orf19.4701', 'KLLA0A10197g')"
K. lactis,KLLA0A10197g,C. albicans,orf19.4701,CGOB/YGOB_bridge,-1,"('KLLA0A10197g', 'orf19.4701')"
C. albicans,orf19.7509.1,K. lactis,KLLA0E02553g,CGOB/YGOB_bridge,-1,"('orf19.7509.1', 'KLLA0E02553g')"
K. lactis,KLLA0E02553g,C. albicans,orf19.7509.1,CGOB/YGOB_bridge,-1,"('KLLA0E02553g', 'orf19.7509.1')"
C. albicans,orf19.4858,K. lactis,KLLA0C11759g,CGOB/YGOB_bridge,-1,"('orf19.4858', 'KLLA0C11759g')"
K. lactis,KLLA0C11759g,C. albicans,orf19.4858,CGOB/YGOB_bridge,-1,"('KLLA0C11759g', 'orf19.4858')"
C. albicans,orf19.6866,K. lactis,KLLA0C08019g,CGOB/YGOB_bridge,-1,"('orf19.6866', 'KLLA0C08019g')"
K. lactis,KLLA0C08019g,C. albicans,orf19.6866,CGOB/YGOB_bridge,-1,"('KLLA0C08019g', 'orf19.6866')"
C. albicans,orf19.1285,K. lactis,KLLA0C15763g,CGOB/YGOB_bridge,-1,"('orf19.1285', 'KLLA0C15763g')"
K. lactis,KLLA0C15763g,C. albicans,orf19.1285,CGOB/YGOB_bridge,-1,"('KLLA0C15763g', 'orf19.1285')"
C. albicans,orf19.6854,K. lactis,KLLA0E06667g,CGOB/YGOB_bridge,-1,"('orf19.6854', 'KLLA0E06667g')"
K. lactis,KLLA0E06667g,C. albicans,orf19.6854,CGOB/YGOB_bridge,-1,"('KLLA0E06667g', 'orf19.6854')"
C. albicans,orf19.512,K. lactis,KLLA0F24398g,CGOB/YGOB_bridge,-1,"('orf19.512', 'KLLA0F24398g')"
K. lactis,KLLA0F24398g,C. albicans,orf19.512,CGOB/YGOB_bridge,-1,"('KLLA0F24398g', 'orf19.512')"
C. albicans,orf19.2831,K. lactis,KLLA0A11528g,CGOB/YGOB_bridge,-1,"('orf19.2831', 'KLLA0A11528g')"
K. lactis,KLLA0A11528g,C. albicans,orf19.2831,CGOB/YGOB_bridge,-1,"('KLLA0A11528g', 'orf19.2831')"
C. albicans,orf19.2644,K. lactis,KLLA0B03564g,CGOB/YGOB_bridge,-1,"('orf19.2644', 'KLLA0B03564g')"
K. lactis,KLLA0B03564g,C. albicans,orf19.2644,CGOB/YGOB_bridge,-1,"('KLLA0B03564g', 'orf19.2644')"
C. albicans,orf19.4206,K. lactis,KLLA0E03015g,CGOB/YGOB_bridge,-1,"('orf19.4206', 'KLLA0E03015g')"
K. lactis,KLLA0E03015g,C. albicans,orf19.4206,CGOB/YGOB_bridge,-1,"('KLLA0E03015g', 'orf19.4206')"
C. albicans,orf19.5410,K. lactis,KLLA0C07513g,CGOB/YGOB_bridge,-1,"('orf19.5410', 'KLLA0C07513g')"
