species1,gene1,species2,gene2,source,pillar_id,gene_pair
C. glabrata,CAGL0M08552g,K. lactis,Klac_YGOB_Anc_5.642,YGOB,253,"('CAGL0M08552g', 'Klac_YGOB_Anc_5.642')"
K. lactis,Klac_YGOB_Anc_5.642,C. glabrata,CAGL0M08552g,YGOB,253,"('Klac_YGOB_Anc_5.642', 'CAGL0M08552g')"
C. glabrata,CAGL0L10043g,K. lactis,KLLA0F15928g,YGOB,255,"('CAGL0L10043g', 'KLLA0F15928g')"
K. lactis,KLLA0F15928g,C. glabrata,CAGL0L10043g,YGOB,255,"('KLLA0F15928g', 'CAGL0L10043g')"
C. glabrata,CAGL0H01023g,K. lactis,KLLA0C11077g,YGOB,258,"('CAGL0H01023g', 'KLLA0C11077g')"
K. lactis,KLLA0C11077g,C. glabrata,CAGL0H01023g,YGOB,258,"('KLLA0C11077g', 'CAGL0H01023g')"
C. glabrata,CAGL0J00275g,K. lactis,KLLA0C11099g,YGOB,259,"('CAGL0J00275g', 'KLLA0C11099g')"
K. lactis,KLLA0C11099g,C. glabrata,CAGL0J00275g,YGOB,259,"('KLLA0C11099g', 'CAGL0J00275g')"
C. glabrata,CAGL0D00242g,K. lactis,KLLA0F00462g,YGOB,261,"('CAGL0D00242g', 'KLLA0F00462g')"
K. lactis,KLLA0F00462g,C. glabrata,CAGL0D00242g,YGOB,261,"('KLLA0F00462g', 'CAGL0D00242g')"
C. glabrata,CAGL0G03641g,K. lactis,KLLA0E06887g,YGOB,262,"('CAGL0G03641g', 'KLLA0E06887g')"
K. lactis,KLLA0E06887g,C. glabrata,CAGL0G03641g,YGOB,262,"('KLLA0E06887g', 'CAGL0G03641g')"
C. glabrata,CAGL0H01045g,K. lactis,KLLA0C11165g,YGOB,263,"('CAGL0H01045g', 'KLLA0C11165g')"
K. lactis,KLLA0C11165g,C. glabrata,CAGL0H01045g,YGOB,263,"('KLLA0C11165g', 'CAGL0H01045g')"
C. glabrata,CAGL0H01199g,K. lactis,KLLA0C10802g,YGOB,264,"('CAGL0H01199g', 'KLLA0C10802g')"
K. lactis,KLLA0C10802g,C. glabrata,CAGL0H01199g,YGOB,264,"('KLLA0C10802g', 'CAGL0H01199g')"
C. glabrata,CAGL0H01177g,K. lactis,KLLA0C10835g,YGOB,265,"('CAGL0H01177g', 'KLLA0C10835g')"
K. lactis,KLLA0C10835g,C. glabrata,CAGL0H01177g,YGOB,265,"('KLLA0C10835g', 'CAGL0H01177g')"
C. glabrata,CAGL0H01144g,K. lactis,KLLA0C10879g,YGOB,266,"('CAGL0H01144g', 'KLLA0C10879g')"
K. lactis,KLLA0C10879g,C. glabrata,CAGL0H01144g,YGOB,266,"('KLLA0C10879g', 'CAGL0H01144g')"
C. glabrata,CAGL0H01111g,K. lactis,KLLA0C10901g,YGOB,267,"('CAGL0H01111g', 'KLLA0C10901g')"
K. lactis,KLLA0C10901g,C. glabrata,CAGL0H01111g,YGOB,267,"('KLLA0C10901g', 'CAGL0H01111g')"
C. glabrata,CAGL0H01067g,K. lactis,KLLA0D08734g,YGOB,269,"('CAGL0H01067g', 'KLLA0D08734g')"
K. lactis,KLLA0D08734g,C. glabrata,CAGL0H01067g,YGOB,269,"('KLLA0D08734g', 'CAGL0H01067g')"
C. glabrata,CAGL0H01221g,K. lactis,KLLA0C10758g,YGOB,270,"('CAGL0H01221g', 'KLLA0C10758g')"
K. lactis,KLLA0C10758g,C. glabrata,CAGL0H01221g,YGOB,270,"('KLLA0C10758g', 'CAGL0H01221g')"
C. glabrata,CAGL0H01243g,K. lactis,KLLA0C10736g,YGOB,271,"('CAGL0H01243g', 'KLLA0C10736g')"
K. lactis,KLLA0C10736g,C. glabrata,CAGL0H01243g,YGOB,271,"('KLLA0C10736g', 'CAGL0H01243g')"
C. glabrata,CAGL0H01265g,K. lactis,KLLA0C10714g,YGOB,272,"('CAGL0H01265g', 'KLLA0C10714g')"
K. lactis,KLLA0C10714g,C. glabrata,CAGL0H01265g,YGOB,272,"('KLLA0C10714g', 'CAGL0H01265g')"
C. glabrata,CAGL0H04565g,K. lactis,KLLA0E06909g,YGOB,273,"('CAGL0H04565g', 'KLLA0E06909g')"
K. lactis,KLLA0E06909g,C. glabrata,CAGL0H04565g,YGOB,273,"('KLLA0E06909g', 'CAGL0H04565g')"
C. glabrata,CAGL0H01287g,K. lactis,KLLA0C10571g,YGOB,274,"('CAGL0H01287g', 'KLLA0C10571g')"
K. lactis,KLLA0C10571g,C. glabrata,CAGL0H01287g,YGOB,274,"('KLLA0C10571g', 'CAGL0H01287g')"
C. glabrata,CAGL0H01309g,K. lactis,KLLA0C10505g,YGOB,275,"('CAGL0H01309g', 'KLLA0C10505g')"
K. lactis,KLLA0C10505g,C. glabrata,CAGL0H01309g,YGOB,275,"('KLLA0C10505g', 'CAGL0H01309g')"
C. glabrata,CAGL0H01331g,K. lactis,KLLA0C10483g,YGOB,276,"('CAGL0H01331g', 'KLLA0C10483g')"
K. lactis,KLLA0C10483g,C. glabrata,CAGL0H01331g,YGOB,276,"('KLLA0C10483g', 'CAGL0H01331g')"
C. glabrata,CAGL0H01353g,K. lactis,KLLA0C10439g,YGOB,277,"('CAGL0H01353g', 'KLLA0C10439g')"
K. lactis,KLLA0C10439g,C. glabrata,CAGL0H01353g,YGOB,277,"('KLLA0C10439g', 'CAGL0H01353g')"
C. glabrata,CAGL0H01375g,K. lactis,KLLA0C10406g,YGOB,278,"('CAGL0H01375g', 'KLLA0C10406g')"
K. lactis,KLLA0C10406g,C. glabrata,CAGL0H01375g,YGOB,278,"('KLLA0C10406g', 'CAGL0H01375g')"
C. glabrata,CAGL0H01397g,K. lactis,KLLA0C10384g,YGOB,279,"('CAGL0H01397g', 'KLLA0C10384g')"
K. lactis,KLLA0C10384g,C. glabrata,CAGL0H01397g,YGOB,279,"('KLLA0C10384g', 'CAGL0H01397g')"
C. glabrata,CAGL0H01419g,K. lactis,KLLA0C10362g,YGOB,280,"('CAGL0H01419g', 'KLLA0C10362g')"
K. lactis,KLLA0C10362g,C. glabrata,CAGL0H01419g,YGOB,280,"('KLLA0C10362g', 'CAGL0H01419g')"
C. glabrata,CAGL0H01441g,K. lactis,KLLA0C10296g,YGOB,281,"('CAGL0H01441g', 'KLLA0C10296g')"
K. lactis,KLLA0C10296g,C. glabrata,CAGL0H01441g,YGOB,281,"('KLLA0C10296g', 'CAGL0H01441g')"
C. glabrata,CAGL0H01463g,K. lactis,KLLA0C10274g,YGOB,282,"('CAGL0H01463g', 'KLLA0C10274g')"
K. lactis,KLLA0C10274g,C. glabrata,CAGL0H01463g,YGOB,282,"('KLLA0C10274g', 'CAGL0H01463g')"
C. glabrata,CAGL0H01485g,K. lactis,KLLA0C10252g,YGOB,283,"('CAGL0H01485g', 'KLLA0C10252g')"
K. lactis,KLLA0C10252g,C. glabrata,CAGL0H01485g,YGOB,283,"('KLLA0C10252g', 'CAGL0H01485g')"
C. glabrata,CAGL0G03619g,K. lactis,KLLA0E06931g,YGOB,284,"('CAGL0G03619g', 'KLLA0E06931g')"
K. lactis,KLLA0E06931g,C. glabrata,CAGL0G03619g,YGOB,284,"('KLLA0E06931g', 'CAGL0G03619g')"
C. glabrata,CAGL0H01529g,K. lactis,KLLA0C10208g,YGOB,286,"('CAGL0H01529g', 'KLLA0C10208g')"
K. lactis,KLLA0C10208g,C. glabrata,CAGL0H01529g,YGOB,286,"('KLLA0C10208g', 'CAGL0H01529g')"
C. glabrata,CAGL0G04147g,K. lactis,KLLA0C10142g,YGOB,287,"('CAGL0G04147g', 'KLLA0C10142g')"
K. lactis,KLLA0C10142g,C. glabrata,CAGL0G04147g,YGOB,287,"('KLLA0C10142g', 'CAGL0G04147g')"
C. glabrata,CAGL0G04169g,K. lactis,KLLA0C10120g,YGOB,288,"('CAGL0G04169g', 'KLLA0C10120g')"
K. lactis,KLLA0C10120g,C. glabrata,CAGL0G04169g,YGOB,288,"('KLLA0C10120g', 'CAGL0G04169g')"
C. glabrata,CAGL0J11044g,K. lactis,KLLA0C14828g,YGOB,289,"('CAGL0J11044g', 'KLLA0C14828g')"
K. lactis,KLLA0C14828g,C. glabrata,CAGL0J11044g,YGOB,289,"('KLLA0C14828g', 'CAGL0J11044g')"
C. glabrata,CAGL0J11022g,K. lactis,KLLA0C14806g,YGOB,290,"('CAGL0J11022g', 'KLLA0C14806g')"
K. lactis,KLLA0C14806g,C. glabrata,CAGL0J11022g,YGOB,290,"('KLLA0C14806g', 'CAGL0J11022g')"
C. glabrata,CAGL0D03762g,K. lactis,KLLA0C14762g,YGOB,291,"('CAGL0D03762g', 'KLLA0C14762g')"
K. lactis,KLLA0C14762g,C. glabrata,CAGL0D03762g,YGOB,291,"('KLLA0C14762g', 'CAGL0D03762g')"
C. glabrata,CAGL0J10956g,K. lactis,KLLA0C14696g,YGOB,292,"('CAGL0J10956g', 'KLLA0C14696g')"
K. lactis,KLLA0C14696g,C. glabrata,CAGL0J10956g,YGOB,292,"('KLLA0C14696g', 'CAGL0J10956g')"
C. glabrata,CAGL0J10934g,K. lactis,KLLA0C14630g,YGOB,293,"('CAGL0J10934g', 'KLLA0C14630g')"
K. lactis,KLLA0C14630g,C. glabrata,CAGL0J10934g,YGOB,293,"('KLLA0C14630g', 'CAGL0J10934g')"
C. glabrata,CAGL0J10890g,K. lactis,KLLA0C14586g,YGOB,294,"('CAGL0J10890g', 'KLLA0C14586g')"
K. lactis,KLLA0C14586g,C. glabrata,CAGL0J10890g,YGOB,294,"('KLLA0C14586g', 'CAGL0J10890g')"
C. glabrata,CAGL0H04609g,K. lactis,KLLA0E06975g,YGOB,295,"('CAGL0H04609g', 'KLLA0E06975g')"
K. lactis,KLLA0E06975g,C. glabrata,CAGL0H04609g,YGOB,295,"('KLLA0E06975g', 'CAGL0H04609g')"
C. glabrata,CAGL0H07315g,K. lactis,KLLA0C14542g,YGOB,296,"('CAGL0H07315g', 'KLLA0C14542g')"
K. lactis,KLLA0C14542g,C. glabrata,CAGL0H07315g,YGOB,296,"('KLLA0C14542g', 'CAGL0H07315g')"
C. glabrata,CAGL0H07271g,K. lactis,KLLA0E12673g,YGOB,298,"('CAGL0H07271g', 'KLLA0E12673g')"
K. lactis,KLLA0E12673g,C. glabrata,CAGL0H07271g,YGOB,298,"('KLLA0E12673g', 'CAGL0H07271g')"
C. glabrata,CAGL0H07227g,K. lactis,KLLA0E12717g,YGOB,299,"('CAGL0H07227g', 'KLLA0E12717g')"
K. lactis,KLLA0E12717g,C. glabrata,CAGL0H07227g,YGOB,299,"('KLLA0E12717g', 'CAGL0H07227g')"
C. glabrata,CAGL0H07161g,K. lactis,KLLA0B10120g,YGOB,300,"('CAGL0H07161g', 'KLLA0B10120g')"
K. lactis,KLLA0B10120g,C. glabrata,CAGL0H07161g,YGOB,300,"('KLLA0B10120g', 'CAGL0H07161g')"
C. glabrata,CAGL0H07139g,K. lactis,KLLA0B10142g,YGOB,301,"('CAGL0H07139g', 'KLLA0B10142g')"
K. lactis,KLLA0B10142g,C. glabrata,CAGL0H07139g,YGOB,301,"('KLLA0B10142g', 'CAGL0H07139g')"
C. glabrata,CAGL0H07117g,K. lactis,KLLA0B10153g,YGOB,302,"('CAGL0H07117g', 'KLLA0B10153g')"
K. lactis,KLLA0B10153g,C. glabrata,CAGL0H07117g,YGOB,302,"('KLLA0B10153g', 'CAGL0H07117g')"
C. glabrata,CAGL0H07095g,K. lactis,KLLA0B10197g,YGOB,303,"('CAGL0H07095g', 'KLLA0B10197g')"
K. lactis,KLLA0B10197g,C. glabrata,CAGL0H07095g,YGOB,303,"('KLLA0B10197g', 'CAGL0H07095g')"
C. glabrata,CAGL0H07073g,K. lactis,KLLA0C16775g,YGOB,304,"('CAGL0H07073g', 'KLLA0C16775g')"
K. lactis,KLLA0C16775g,C. glabrata,CAGL0H07073g,YGOB,304,"('KLLA0C16775g', 'CAGL0H07073g')"
C. glabrata,CAGL0H07051g,K. lactis,KLLA0D12980g,YGOB,305,"('CAGL0H07051g', 'KLLA0D12980g')"
K. lactis,KLLA0D12980g,C. glabrata,CAGL0H07051g,YGOB,305,"('KLLA0D12980g', 'CAGL0H07051g')"
C. glabrata,CAGL0G03575g,K. lactis,KLLA0E06997g,YGOB,306,"('CAGL0G03575g', 'KLLA0E06997g')"
K. lactis,KLLA0E06997g,C. glabrata,CAGL0G03575g,YGOB,306,"('KLLA0E06997g', 'CAGL0G03575g')"
C. glabrata,CAGL0H07029g,K. lactis,KLLA0D13090g,YGOB,307,"('CAGL0H07029g', 'KLLA0D13090g')"
K. lactis,KLLA0D13090g,C. glabrata,CAGL0H07029g,YGOB,307,"('KLLA0D13090g', 'CAGL0H07029g')"
C. glabrata,CAGL0H07023g,K. lactis,KLLA0D13112g,YGOB,308,"('CAGL0H07023g', 'KLLA0D13112g')"
K. lactis,KLLA0D13112g,C. glabrata,CAGL0H07023g,YGOB,308,"('KLLA0D13112g', 'CAGL0H07023g')"
C. glabrata,CAGL0M01452g,K. lactis,KLLA0D13178g,YGOB,309,"('CAGL0M01452g', 'KLLA0D13178g')"
K. lactis,KLLA0D13178g,C. glabrata,CAGL0M01452g,YGOB,309,"('KLLA0D13178g', 'CAGL0M01452g')"
C. glabrata,CAGL0M01430g,K. lactis,KLLA0D13222g,YGOB,310,"('CAGL0M01430g', 'KLLA0D13222g')"
K. lactis,KLLA0D13222g,C. glabrata,CAGL0M01430g,YGOB,310,"('KLLA0D13222g', 'CAGL0M01430g')"
C. glabrata,CAGL0M01408g,K. lactis,KLLA0D13244g,YGOB,311,"('CAGL0M01408g', 'KLLA0D13244g')"
K. lactis,KLLA0D13244g,C. glabrata,CAGL0M01408g,YGOB,311,"('KLLA0D13244g', 'CAGL0M01408g')"
C. glabrata,CAGL0M01386g,K. lactis,KLLA0E16919g,YGOB,312,"('CAGL0M01386g', 'KLLA0E16919g')"
K. lactis,KLLA0E16919g,C. glabrata,CAGL0M01386g,YGOB,312,"('KLLA0E16919g', 'CAGL0M01386g')"
C. glabrata,CAGL0M01364g,K. lactis,KLLA0E16941g,YGOB,313,"('CAGL0M01364g', 'KLLA0E16941g')"
K. lactis,KLLA0E16941g,C. glabrata,CAGL0M01364g,YGOB,313,"('KLLA0E16941g', 'CAGL0M01364g')"
C. glabrata,CAGL0M01342g,K. lactis,KLLA0E16963g,YGOB,314,"('CAGL0M01342g', 'KLLA0E16963g')"
K. lactis,KLLA0E16963g,C. glabrata,CAGL0M01342g,YGOB,314,"('KLLA0E16963g', 'CAGL0M01342g')"
C. glabrata,CAGL0M01320g,K. lactis,KLLA0E17029g,YGOB,315,"('CAGL0M01320g', 'KLLA0E17029g')"
K. lactis,KLLA0E17029g,C. glabrata,CAGL0M01320g,YGOB,315,"('KLLA0E17029g', 'CAGL0M01320g')"
C. glabrata,CAGL0M01298g,K. lactis,KLLA0E17051g,YGOB,316,"('CAGL0M01298g', 'KLLA0E17051g')"
K. lactis,KLLA0E17051g,C. glabrata,CAGL0M01298g,YGOB,316,"('KLLA0E17051g', 'CAGL0M01298g')"
C. glabrata,CAGL0C01815g,K. lactis,KLLA0E20923g,YGOB,317,"('CAGL0C01815g', 'KLLA0E20923g')"
K. lactis,KLLA0E20923g,C. glabrata,CAGL0C01815g,YGOB,317,"('KLLA0E20923g', 'CAGL0C01815g')"
C. glabrata,CAGL0M01276g,K. lactis,KLLA0E17095g,YGOB,318,"('CAGL0M01276g', 'KLLA0E17095g')"
K. lactis,KLLA0E17095g,C. glabrata,CAGL0M01276g,YGOB,318,"('KLLA0E17095g', 'CAGL0M01276g')"
C. glabrata,CAGL0M01232g,K. lactis,KLLA0F14817g,YGOB,319,"('CAGL0M01232g', 'KLLA0F14817g')"
K. lactis,KLLA0F14817g,C. glabrata,CAGL0M01232g,YGOB,319,"('KLLA0F14817g', 'CAGL0M01232g')"
C. glabrata,CAGL0M01188g,K. lactis,KLLA0F21758g,YGOB,320,"('CAGL0M01188g', 'KLLA0F21758g')"
K. lactis,KLLA0F21758g,C. glabrata,CAGL0M01188g,YGOB,320,"('KLLA0F21758g', 'CAGL0M01188g')"
C. glabrata,CAGL0M01144g,K. lactis,KLLA0F21648g,YGOB,321,"('CAGL0M01144g', 'KLLA0F21648g')"
K. lactis,KLLA0F21648g,C. glabrata,CAGL0M01144g,YGOB,321,"('KLLA0F21648g', 'CAGL0M01144g')"
C. glabrata,CAGL0M01122g,K. lactis,KLLA0F21626g,YGOB,322,"('CAGL0M01122g', 'KLLA0F21626g')"
K. lactis,KLLA0F21626g,C. glabrata,CAGL0M01122g,YGOB,322,"('KLLA0F21626g', 'CAGL0M01122g')"
C. glabrata,CAGL0M01100g,K. lactis,KLLA0F21582g,YGOB,323,"('CAGL0M01100g', 'KLLA0F21582g')"
K. lactis,KLLA0F21582g,C. glabrata,CAGL0M01100g,YGOB,323,"('KLLA0F21582g', 'CAGL0M01100g')"
C. glabrata,CAGL0M01078g,K. lactis,KLLA0A06952g,YGOB,327,"('CAGL0M01078g', 'KLLA0A06952g')"
K. lactis,KLLA0A06952g,C. glabrata,CAGL0M01078g,YGOB,327,"('KLLA0A06952g', 'CAGL0M01078g')"
C. glabrata,CAGL0M01056g,K. lactis,KLLA0A07018g,YGOB,333,"('CAGL0M01056g', 'KLLA0A07018g')"
K. lactis,KLLA0A07018g,C. glabrata,CAGL0M01056g,YGOB,333,"('KLLA0A07018g', 'CAGL0M01056g')"
C. glabrata,CAGL0A02189g,K. lactis,KLLA0A07040g,YGOB,337,"('CAGL0A02189g', 'KLLA0A07040g')"
K. lactis,KLLA0A07040g,C. glabrata,CAGL0A02189g,YGOB,337,"('KLLA0A07040g', 'CAGL0A02189g')"
C. glabrata,CAGL0C01881g,K. lactis,KLLA0E20879g,YGOB,341,"('CAGL0C01881g', 'KLLA0E20879g')"
K. lactis,KLLA0E20879g,C. glabrata,CAGL0C01881g,YGOB,341,"('KLLA0E20879g', 'CAGL0C01881g')"
C. glabrata,CAGL0A02365g,K. lactis,KLLA0D13332g,YGOB,345,"('CAGL0A02365g', 'KLLA0D13332g')"
K. lactis,KLLA0D13332g,C. glabrata,CAGL0A02365g,YGOB,345,"('KLLA0D13332g', 'CAGL0A02365g')"
C. glabrata,CAGL0A02387g,K. lactis,KLLA0F22176g,YGOB,351,"('CAGL0A02387g', 'KLLA0F22176g')"
K. lactis,KLLA0F22176g,C. glabrata,CAGL0A02387g,YGOB,351,"('KLLA0F22176g', 'CAGL0A02387g')"
C. glabrata,CAGL0A02409g,K. lactis,KLLA0F22154g,YGOB,353,"('CAGL0A02409g', 'KLLA0F22154g')"
K. lactis,KLLA0F22154g,C. glabrata,CAGL0A02409g,YGOB,353,"('KLLA0F22154g', 'CAGL0A02409g')"
C. glabrata,CAGL0A02431g,K. lactis,KLLA0F22088g,YGOB,358,"('CAGL0A02431g', 'KLLA0F22088g')"
K. lactis,KLLA0F22088g,C. glabrata,CAGL0A02431g,YGOB,358,"('KLLA0F22088g', 'CAGL0A02431g')"
C. glabrata,CAGL0A02475g,K. lactis,KLLA0E21715g,YGOB,360,"('CAGL0A02475g', 'KLLA0E21715g')"
K. lactis,KLLA0E21715g,C. glabrata,CAGL0A02475g,YGOB,360,"('KLLA0E21715g', 'CAGL0A02475g')"
C. glabrata,CAGL0L11572g,K. lactis,KLLA0E21671g,YGOB,364,"('CAGL0L11572g', 'KLLA0E21671g')"
K. lactis,KLLA0E21671g,C. glabrata,CAGL0L11572g,YGOB,364,"('KLLA0E21671g', 'CAGL0L11572g')"
C. glabrata,CAGL0A02508g,K. lactis,KLLA0E21649g,YGOB,366,"('CAGL0A02508g', 'KLLA0E21649g')"
K. lactis,KLLA0E21649g,C. glabrata,CAGL0A02508g,YGOB,366,"('KLLA0E21649g', 'CAGL0A02508g')"
C. glabrata,CAGL0I01166g,K. lactis,KLLA0E21605g,YGOB,367,"('CAGL0I01166g', 'KLLA0E21605g')"
K. lactis,KLLA0E21605g,C. glabrata,CAGL0I01166g,YGOB,367,"('KLLA0E21605g', 'CAGL0I01166g')"
C. glabrata,CAGL0C01903g,K. lactis,KLLA0E20857g,YGOB,368,"('CAGL0C01903g', 'KLLA0E20857g')"
K. lactis,KLLA0E20857g,C. glabrata,CAGL0C01903g,YGOB,368,"('KLLA0E20857g', 'CAGL0C01903g')"
C. glabrata,CAGL0A02574g,K. lactis,KLLA0E21561g,YGOB,369,"('CAGL0A02574g', 'KLLA0E21561g')"
K. lactis,KLLA0E21561g,C. glabrata,CAGL0A02574g,YGOB,369,"('KLLA0E21561g', 'CAGL0A02574g')"
C. glabrata,CAGL0A02596g,K. lactis,KLLA0E21517g,YGOB,370,"('CAGL0A02596g', 'KLLA0E21517g')"
K. lactis,KLLA0E21517g,C. glabrata,CAGL0A02596g,YGOB,370,"('KLLA0E21517g', 'CAGL0A02596g')"
C. glabrata,CAGL0A02618g,K. lactis,KLLA0E21495g,YGOB,375,"('CAGL0A02618g', 'KLLA0E21495g')"
K. lactis,KLLA0E21495g,C. glabrata,CAGL0A02618g,YGOB,375,"('KLLA0E21495g', 'CAGL0A02618g')"
C. glabrata,CAGL0A02629g,K. lactis,KLLA0E21473g,YGOB,378,"('CAGL0A02629g', 'KLLA0E21473g')"
K. lactis,KLLA0E21473g,C. glabrata,CAGL0A02629g,YGOB,378,"('KLLA0E21473g', 'CAGL0A02629g')"
C. glabrata,CAGL0A02651g,K. lactis,KLLA0E21451g,YGOB,382,"('CAGL0A02651g', 'KLLA0E21451g')"
K. lactis,KLLA0E21451g,C. glabrata,CAGL0A02651g,YGOB,382,"('KLLA0E21451g', 'CAGL0A02651g')"
C. glabrata,CAGL0A02673g,K. lactis,KLLA0E21429g,YGOB,387,"('CAGL0A02673g', 'KLLA0E21429g')"
K. lactis,KLLA0E21429g,C. glabrata,CAGL0A02673g,YGOB,387,"('KLLA0E21429g', 'CAGL0A02673g')"
C. glabrata,CAGL0A02695g,K. lactis,KLLA0E21341g,YGOB,390,"('CAGL0A02695g', 'KLLA0E21341g')"
K. lactis,KLLA0E21341g,C. glabrata,CAGL0A02695g,YGOB,390,"('KLLA0E21341g', 'CAGL0A02695g')"
C. glabrata,CAGL0A02706g,K. lactis,KLLA0E21275g,YGOB,392,"('CAGL0A02706g', 'KLLA0E21275g')"
K. lactis,KLLA0E21275g,C. glabrata,CAGL0A02706g,YGOB,392,"('KLLA0E21275g', 'CAGL0A02706g')"
C. glabrata,CAGL0A02728g,K. lactis,KLLA0E21231g,YGOB,393,"('CAGL0A02728g', 'KLLA0E21231g')"
K. lactis,KLLA0E21231g,C. glabrata,CAGL0A02728g,YGOB,393,"('KLLA0E21231g', 'CAGL0A02728g')"
C. glabrata,CAGL0A02772g,K. lactis,KLLA0E21187g,YGOB,401,"('CAGL0A02772g', 'KLLA0E21187g')"
K. lactis,KLLA0E21187g,C. glabrata,CAGL0A02772g,YGOB,401,"('KLLA0E21187g', 'CAGL0A02772g')"
C. glabrata,CAGL0L11638g,K. lactis,KLLA0E21165g,YGOB,408,"('CAGL0L11638g', 'KLLA0E21165g')"
K. lactis,KLLA0E21165g,C. glabrata,CAGL0L11638g,YGOB,408,"('KLLA0E21165g', 'CAGL0L11638g')"
C. glabrata,CAGL0A02794g,K. lactis,KLLA0E21099g,YGOB,410,"('CAGL0A02794g', 'KLLA0E21099g')"
K. lactis,KLLA0E21099g,C. glabrata,CAGL0A02794g,YGOB,410,"('KLLA0E21099g', 'CAGL0A02794g')"
C. glabrata,CAGL0A02838g,K. lactis,KLLA0E02201g,YGOB,415,"('CAGL0A02838g', 'KLLA0E02201g')"
K. lactis,KLLA0E02201g,C. glabrata,CAGL0A02838g,YGOB,415,"('KLLA0E02201g', 'CAGL0A02838g')"
C. glabrata,CAGL0A02860g,K. lactis,KLLA0E02245g,YGOB,417,"('CAGL0A02860g', 'KLLA0E02245g')"
K. lactis,KLLA0E02245g,C. glabrata,CAGL0A02860g,YGOB,417,"('KLLA0E02245g', 'CAGL0A02860g')"
C. glabrata,CAGL0A02904g,K. lactis,KLLA0E02333g,YGOB,418,"('CAGL0A02904g', 'KLLA0E02333g')"
K. lactis,KLLA0E02333g,C. glabrata,CAGL0A02904g,YGOB,418,"('KLLA0E02333g', 'CAGL0A02904g')"
C. glabrata,CAGL0A02926g,K. lactis,KLLA0E02355g,YGOB,421,"('CAGL0A02926g', 'KLLA0E02355g')"
K. lactis,KLLA0E02355g,C. glabrata,CAGL0A02926g,YGOB,421,"('KLLA0E02355g', 'CAGL0A02926g')"
C. glabrata,CAGL0A02948g,K. lactis,KLLA0E02399g,YGOB,424,"('CAGL0A02948g', 'KLLA0E02399g')"
K. lactis,KLLA0E02399g,C. glabrata,CAGL0A02948g,YGOB,424,"('KLLA0E02399g', 'CAGL0A02948g')"
C. glabrata,CAGL0A02970g,K. lactis,KLLA0E02443g,YGOB,431,"('CAGL0A02970g', 'KLLA0E02443g')"
K. lactis,KLLA0E02443g,C. glabrata,CAGL0A02970g,YGOB,431,"('KLLA0E02443g', 'CAGL0A02970g')"
C. glabrata,CAGL0A04587g,K. lactis,KLLA0E20747g,YGOB,435,"('CAGL0A04587g', 'KLLA0E20747g')"
K. lactis,KLLA0E20747g,C. glabrata,CAGL0A04587g,YGOB,435,"('KLLA0E20747g', 'CAGL0A04587g')"
C. glabrata,CAGL0A02992g,K. lactis,KLLA0E02487g,YGOB,436,"('CAGL0A02992g', 'KLLA0E02487g')"
K. lactis,KLLA0E02487g,C. glabrata,CAGL0A02992g,YGOB,436,"('KLLA0E02487g', 'CAGL0A02992g')"
C. glabrata,CAGL0A03014g,K. lactis,KLLA0E02531g,YGOB,441,"('CAGL0A03014g', 'KLLA0E02531g')"
K. lactis,KLLA0E02531g,C. glabrata,CAGL0A03014g,YGOB,441,"('KLLA0E02531g', 'CAGL0A03014g')"
C. glabrata,CAGL0A03036g,K. lactis,KLLA0E02553g,YGOB,446,"('CAGL0A03036g', 'KLLA0E02553g')"
K. lactis,KLLA0E02553g,C. glabrata,CAGL0A03036g,YGOB,446,"('KLLA0E02553g', 'CAGL0A03036g')"
C. glabrata,CAGL0A03051g,K. lactis,KLLA0E02575g,YGOB,448,"('CAGL0A03051g', 'KLLA0E02575g')"
K. lactis,KLLA0E02575g,C. glabrata,CAGL0A03051g,YGOB,448,"('KLLA0E02575g', 'CAGL0A03051g')"
C. glabrata,CAGL0A03058g,K. lactis,KLLA0E02597g,YGOB,449,"('CAGL0A03058g', 'KLLA0E02597g')"
K. lactis,KLLA0E02597g,C. glabrata,CAGL0A03058g,YGOB,449,"('KLLA0E02597g', 'CAGL0A03058g')"
C. glabrata,CAGL0A03080g,K. lactis,KLLA0E02619g,YGOB,451,"('CAGL0A03080g', 'KLLA0E02619g')"
K. lactis,KLLA0E02619g,C. glabrata,CAGL0A03080g,YGOB,451,"('KLLA0E02619g', 'CAGL0A03080g')"
C. glabrata,CAGL0A03102g,K. lactis,KLLA0E02707g,YGOB,455,"('CAGL0A03102g', 'KLLA0E02707g')"
K. lactis,KLLA0E02707g,C. glabrata,CAGL0A03102g,YGOB,455,"('KLLA0E02707g', 'CAGL0A03102g')"
C. glabrata,CAGL0A03117g,K. lactis,KLLA0E02751g,YGOB,460,"('CAGL0A03117g', 'KLLA0E02751g')"
K. lactis,KLLA0E02751g,C. glabrata,CAGL0A03117g,YGOB,460,"('KLLA0E02751g', 'CAGL0A03117g')"
C. glabrata,CAGL0A03146g,K. lactis,KLLA0E02773g,YGOB,464,"('CAGL0A03146g', 'KLLA0E02773g')"
K. lactis,KLLA0E02773g,C. glabrata,CAGL0A03146g,YGOB,464,"('KLLA0E02773g', 'CAGL0A03146g')"
C. glabrata,CAGL0A03168g,K. lactis,KLLA0E02861g,YGOB,470,"('CAGL0A03168g', 'KLLA0E02861g')"
