species1,gene1,species2,gene2,source,pillar_id,gene_pair
C. albicans,orf19.1467,C. glabrata,CAGL0L06204g,CGOB/YGOB_bridge,-1,"('orf19.1467', 'CAGL0L06204g')"
C. glabrata,CAGL0L06204g,C. albicans,orf19.1467,CGOB/YGOB_bridge,-1,"('CAGL0L06204g', 'orf19.1467')"
C. albicans,orf19.7492,C. glabrata,CAGL0F08613g,CGOB/YGOB_bridge,-1,"('orf19.7492', 'CAGL0F08613g')"
C. glabrata,CAGL0F08613g,C. albicans,orf19.7492,CGOB/YGOB_bridge,-1,"('CAGL0F08613g', 'orf19.7492')"
C. albicans,orf19.1163,C. glabrata,CAGL0M01122g,CGOB/YGOB_bridge,-1,"('orf19.1163', 'CAGL0M01122g')"
C. glabrata,CAGL0M01122g,C. albicans,orf19.1163,CGOB/YGOB_bridge,-1,"('CAGL0M01122g', 'orf19.1163')"
C. albicans,orf19.3693,C. glabrata,CAGL0G01056g,CGOB/YGOB_bridge,-1,"('orf19.3693', 'CAGL0G01056g')"
C. glabrata,CAGL0G01056g,C. albicans,orf19.3693,CGOB/YGOB_bridge,-1,"('CAGL0G01056g', 'orf19.3693')"
C. albicans,orf19.5413,C. glabrata,CAGL0M02277g,CGOB/YGOB_bridge,-1,"('orf19.5413', 'CAGL0M02277g')"
C. glabrata,CAGL0M02277g,C. albicans,orf19.5413,CGOB/YGOB_bridge,-1,"('CAGL0M02277g', 'orf19.5413')"
C. albicans,orf19.36,C. glabrata,CAGL0L11418g,CGOB/YGOB_bridge,-1,"('orf19.36', 'CAGL0L11418g')"
C. glabrata,CAGL0L11418g,C. albicans,orf19.36,CGOB/YGOB_bridge,-1,"('CAGL0L11418g', 'orf19.36')"
C. albicans,orf19.3428,C. glabrata,CAGL0H00308g,CGOB/YGOB_bridge,-1,"('orf19.3428', 'CAGL0H00308g')"
C. glabrata,CAGL0H00308g,C. albicans,orf19.3428,CGOB/YGOB_bridge,-1,"('CAGL0H00308g', 'orf19.3428')"
C. albicans,orf19.6284,C. glabrata,CAGL0E06336g,CGOB/YGOB_bridge,-1,"('orf19.6284', 'CAGL0E06336g')"
C. glabrata,CAGL0E06336g,C. albicans,orf19.6284,CGOB/YGOB_bridge,-1,"('CAGL0E06336g', 'orf19.6284')"
C. albicans,orf19.846,C. glabrata,CAGL0M08316g,CGOB/YGOB_bridge,-1,"('orf19.846', 'CAGL0M08316g')"
C. glabrata,CAGL0M08316g,C. albicans,orf19.846,CGOB/YGOB_bridge,-1,"('CAGL0M08316g', 'orf19.846')"
C. albicans,orf19.6220,C. glabrata,CAGL0I10428g,CGOB/YGOB_bridge,-1,"('orf19.6220', 'CAGL0I10428g')"
C. glabrata,CAGL0I10428g,C. albicans,orf19.6220,CGOB/YGOB_bridge,-1,"('CAGL0I10428g', 'orf19.6220')"
C. albicans,orf19.5281,C. glabrata,CAGL0M03223g,CGOB/YGOB_bridge,-1,"('orf19.5281', 'CAGL0M03223g')"
C. glabrata,CAGL0M03223g,C. albicans,orf19.5281,CGOB/YGOB_bridge,-1,"('CAGL0M03223g', 'orf19.5281')"
C. albicans,orf19.2631,C. glabrata,CAGL0H05093g,CGOB/YGOB_bridge,-1,"('orf19.2631', 'CAGL0H05093g')"
C. glabrata,CAGL0H05093g,C. albicans,orf19.2631,CGOB/YGOB_bridge,-1,"('CAGL0H05093g', 'orf19.2631')"
C. albicans,orf19.1297,C. glabrata,CAGL0H10428g,CGOB/YGOB_bridge,-1,"('orf19.1297', 'CAGL0H10428g')"
C. glabrata,CAGL0H10428g,C. albicans,orf19.1297,CGOB/YGOB_bridge,-1,"('CAGL0H10428g', 'orf19.1297')"
C. albicans,orf19.6479,C. glabrata,CAGL0E01001g,CGOB/YGOB_bridge,-1,"('orf19.6479', 'CAGL0E01001g')"
C. glabrata,CAGL0E01001g,C. albicans,orf19.6479,CGOB/YGOB_bridge,-1,"('CAGL0E01001g', 'orf19.6479')"
C. albicans,orf19.891,C. glabrata,CAGL0G07425g,CGOB/YGOB_bridge,-1,"('orf19.891', 'CAGL0G07425g')"
C. glabrata,CAGL0G07425g,C. albicans,orf19.891,CGOB/YGOB_bridge,-1,"('CAGL0G07425g', 'orf19.891')"
C. albicans,orf19.6053,C. glabrata,CAGL0I00506g,CGOB/YGOB_bridge,-1,"('orf19.6053', 'CAGL0I00506g')"
C. glabrata,CAGL0I00506g,C. albicans,orf19.6053,CGOB/YGOB_bridge,-1,"('CAGL0I00506g', 'orf19.6053')"
C. albicans,orf19.6951,C. glabrata,CAGL0H01309g,CGOB/YGOB_bridge,-1,"('orf19.6951', 'CAGL0H01309g')"
C. glabrata,CAGL0H01309g,C. albicans,orf19.6951,CGOB/YGOB_bridge,-1,"('CAGL0H01309g', 'orf19.6951')"
C. albicans,orf19.6340,C. glabrata,CAGL0I07799g,CGOB/YGOB_bridge,-1,"('orf19.6340', 'CAGL0I07799g')"
C. glabrata,CAGL0I07799g,C. albicans,orf19.6340,CGOB/YGOB_bridge,-1,"('CAGL0I07799g', 'orf19.6340')"
C. albicans,orf19.6480,C. glabrata,CAGL0E04290g,CGOB/YGOB_bridge,-1,"('orf19.6480', 'CAGL0E04290g')"
C. glabrata,CAGL0E04290g,C. albicans,orf19.6480,CGOB/YGOB_bridge,-1,"('CAGL0E04290g', 'orf19.6480')"
C. albicans,orf19.7598,C. glabrata,CAGL0E04488g,CGOB/YGOB_bridge,-1,"('orf19.7598', 'CAGL0E04488g')"
C. glabrata,CAGL0E04488g,C. albicans,orf19.7598,CGOB/YGOB_bridge,-1,"('CAGL0E04488g', 'orf19.7598')"
C. albicans,orf19.392,C. glabrata,CAGL0D05962g,CGOB/YGOB_bridge,-1,"('orf19.392', 'CAGL0D05962g')"
C. glabrata,CAGL0D05962g,C. albicans,orf19.392,CGOB/YGOB_bridge,-1,"('CAGL0D05962g', 'orf19.392')"
C. albicans,orf19.3483,C. glabrata,CAGL0E05654g,CGOB/YGOB_bridge,-1,"('orf19.3483', 'CAGL0E05654g')"
C. glabrata,CAGL0E05654g,C. albicans,orf19.3483,CGOB/YGOB_bridge,-1,"('CAGL0E05654g', 'orf19.3483')"
C. albicans,orf19.434,C. glabrata,CAGL0B00418g,CGOB/YGOB_bridge,-1,"('orf19.434', 'CAGL0B00418g')"
C. glabrata,CAGL0B00418g,C. albicans,orf19.434,CGOB/YGOB_bridge,-1,"('CAGL0B00418g', 'orf19.434')"
C. albicans,orf19.4497,C. glabrata,CAGL0M05247g,CGOB/YGOB_bridge,-1,"('orf19.4497', 'CAGL0M05247g')"
C. glabrata,CAGL0M05247g,C. albicans,orf19.4497,CGOB/YGOB_bridge,-1,"('CAGL0M05247g', 'orf19.4497')"
C. albicans,orf19.3812,C. glabrata,CAGL0L10560g,CGOB/YGOB_bridge,-1,"('orf19.3812', 'CAGL0L10560g')"
C. glabrata,CAGL0L10560g,C. albicans,orf19.3812,CGOB/YGOB_bridge,-1,"('CAGL0L10560g', 'orf19.3812')"
C. albicans,orf19.5438,C. glabrata,CAGL0G03553g,CGOB/YGOB_bridge,-1,"('orf19.5438', 'CAGL0G03553g')"
C. glabrata,CAGL0G03553g,C. albicans,orf19.5438,CGOB/YGOB_bridge,-1,"('CAGL0G03553g', 'orf19.5438')"
C. albicans,orf19.5485,C. glabrata,CAGL0M09735g,CGOB/YGOB_bridge,-1,"('orf19.5485', 'CAGL0M09735g')"
C. glabrata,CAGL0M09735g,C. albicans,orf19.5485,CGOB/YGOB_bridge,-1,"('CAGL0M09735g', 'orf19.5485')"
C. albicans,orf19.5854,C. glabrata,CAGL0E03960g,CGOB/YGOB_bridge,-1,"('orf19.5854', 'CAGL0E03960g')"
C. glabrata,CAGL0E03960g,C. albicans,orf19.5854,CGOB/YGOB_bridge,-1,"('CAGL0E03960g', 'orf19.5854')"
C. albicans,orf19.6008,C. glabrata,CAGL0G04037g,CGOB/YGOB_bridge,-1,"('orf19.6008', 'CAGL0G04037g')"
C. glabrata,CAGL0G04037g,C. albicans,orf19.6008,CGOB/YGOB_bridge,-1,"('CAGL0G04037g', 'orf19.6008')"
C. albicans,orf19.2549,C. glabrata,CAGL0A04345g,CGOB/YGOB_bridge,-1,"('orf19.2549', 'CAGL0A04345g')"
C. glabrata,CAGL0A04345g,C. albicans,orf19.2549,CGOB/YGOB_bridge,-1,"('CAGL0A04345g', 'orf19.2549')"
C. albicans,orf19.6971,C. glabrata,CAGL0L06556g,CGOB/YGOB_bridge,-1,"('orf19.6971', 'CAGL0L06556g')"
C. glabrata,CAGL0L06556g,C. albicans,orf19.6971,CGOB/YGOB_bridge,-1,"('CAGL0L06556g', 'orf19.6971')"
C. albicans,orf19.6285,C. glabrata,CAGL0K02079g,CGOB/YGOB_bridge,-1,"('orf19.6285', 'CAGL0K02079g')"
C. glabrata,CAGL0K02079g,C. albicans,orf19.6285,CGOB/YGOB_bridge,-1,"('CAGL0K02079g', 'orf19.6285')"
C. albicans,orf19.1646,C. glabrata,CAGL0B04169g,CGOB/YGOB_bridge,-1,"('orf19.1646', 'CAGL0B04169g')"
C. glabrata,CAGL0B04169g,C. albicans,orf19.1646,CGOB/YGOB_bridge,-1,"('CAGL0B04169g', 'orf19.1646')"
C. albicans,orf19.3064,C. glabrata,CAGL0B03267g,CGOB/YGOB_bridge,-1,"('orf19.3064', 'CAGL0B03267g')"
C. glabrata,CAGL0B03267g,C. albicans,orf19.3064,CGOB/YGOB_bridge,-1,"('CAGL0B03267g', 'orf19.3064')"
C. albicans,orf19.5735,C. glabrata,CAGL0C03487g,CGOB/YGOB_bridge,-1,"('orf19.5735', 'CAGL0C03487g')"
C. glabrata,CAGL0C03487g,C. albicans,orf19.5735,CGOB/YGOB_bridge,-1,"('CAGL0C03487g', 'orf19.5735')"
C. albicans,orf19.6105,C. glabrata,CAGL0C03630g,CGOB/YGOB_bridge,-1,"('orf19.6105', 'CAGL0C03630g')"
C. glabrata,CAGL0C03630g,C. albicans,orf19.6105,CGOB/YGOB_bridge,-1,"('CAGL0C03630g', 'orf19.6105')"
C. albicans,orf19.2407,C. glabrata,CAGL0D06556g,CGOB/YGOB_bridge,-1,"('orf19.2407', 'CAGL0D06556g')"
C. glabrata,CAGL0D06556g,C. albicans,orf19.2407,CGOB/YGOB_bridge,-1,"('CAGL0D06556g', 'orf19.2407')"
C. albicans,orf19.1813,C. glabrata,CAGL0M12320g,CGOB/YGOB_bridge,-1,"('orf19.1813', 'CAGL0M12320g')"
C. glabrata,CAGL0M12320g,C. albicans,orf19.1813,CGOB/YGOB_bridge,-1,"('CAGL0M12320g', 'orf19.1813')"
C. albicans,orf19.6100,C. glabrata,CAGL0I03784g,CGOB/YGOB_bridge,-1,"('orf19.6100', 'CAGL0I03784g')"
C. glabrata,CAGL0I03784g,C. albicans,orf19.6100,CGOB/YGOB_bridge,-1,"('CAGL0I03784g', 'orf19.6100')"
C. albicans,orf19.6873.1,C. glabrata,CAGL0A04499g,CGOB/YGOB_bridge,-1,"('orf19.6873.1', 'CAGL0A04499g')"
C. glabrata,CAGL0A04499g,C. albicans,orf19.6873.1,CGOB/YGOB_bridge,-1,"('CAGL0A04499g', 'orf19.6873.1')"
C. albicans,orf19.3012,C. glabrata,CAGL0F03025g,CGOB/YGOB_bridge,-1,"('orf19.3012', 'CAGL0F03025g')"
C. glabrata,CAGL0F03025g,C. albicans,orf19.3012,CGOB/YGOB_bridge,-1,"('CAGL0F03025g', 'orf19.3012')"
C. albicans,orf19.5408,C. glabrata,CAGL0C02893g,CGOB/YGOB_bridge,-1,"('orf19.5408', 'CAGL0C02893g')"
C. glabrata,CAGL0C02893g,C. albicans,orf19.5408,CGOB/YGOB_bridge,-1,"('CAGL0C02893g', 'orf19.5408')"
C. albicans,orf19.3136,C. glabrata,CAGL0H06677g,CGOB/YGOB_bridge,-1,"('orf19.3136', 'CAGL0H06677g')"
C. glabrata,CAGL0H06677g,C. albicans,orf19.3136,CGOB/YGOB_bridge,-1,"('CAGL0H06677g', 'orf19.3136')"
C. albicans,orf19.819,C. glabrata,CAGL0D03586g,CGOB/YGOB_bridge,-1,"('orf19.819', 'CAGL0D03586g')"
C. glabrata,CAGL0D03586g,C. albicans,orf19.819,CGOB/YGOB_bridge,-1,"('CAGL0D03586g', 'orf19.819')"
C. albicans,orf19.1233,C. glabrata,CAGL0M13717g,CGOB/YGOB_bridge,-1,"('orf19.1233', 'CAGL0M13717g')"
C. glabrata,CAGL0M13717g,C. albicans,orf19.1233,CGOB/YGOB_bridge,-1,"('CAGL0M13717g', 'orf19.1233')"
C. albicans,orf19.6399,C. glabrata,CAGL0H06171g,CGOB/YGOB_bridge,-1,"('orf19.6399', 'CAGL0H06171g')"
C. glabrata,CAGL0H06171g,C. albicans,orf19.6399,CGOB/YGOB_bridge,-1,"('CAGL0H06171g', 'orf19.6399')"
C. albicans,orf19.1793,C. glabrata,CAGL0B02101g,CGOB/YGOB_bridge,-1,"('orf19.1793', 'CAGL0B02101g')"
C. glabrata,CAGL0B02101g,C. albicans,orf19.1793,CGOB/YGOB_bridge,-1,"('CAGL0B02101g', 'orf19.1793')"
C. albicans,orf19.4177,C. glabrata,CAGL0C01243g,CGOB/YGOB_bridge,-1,"('orf19.4177', 'CAGL0C01243g')"
C. glabrata,CAGL0C01243g,C. albicans,orf19.4177,CGOB/YGOB_bridge,-1,"('CAGL0C01243g', 'orf19.4177')"
C. albicans,orf19.230,C. glabrata,CAGL0H02475g,CGOB/YGOB_bridge,-1,"('orf19.230', 'CAGL0H02475g')"
C. glabrata,CAGL0H02475g,C. albicans,orf19.230,CGOB/YGOB_bridge,-1,"('CAGL0H02475g', 'orf19.230')"
C. albicans,orf19.6318,C. glabrata,CAGL0M09229g,CGOB/YGOB_bridge,-1,"('orf19.6318', 'CAGL0M09229g')"
C. glabrata,CAGL0M09229g,C. albicans,orf19.6318,CGOB/YGOB_bridge,-1,"('CAGL0M09229g', 'orf19.6318')"
C. albicans,orf19.5949,C. glabrata,CAGL0E06138g,CGOB/YGOB_bridge,-1,"('orf19.5949', 'CAGL0E06138g')"
C. glabrata,CAGL0E06138g,C. albicans,orf19.5949,CGOB/YGOB_bridge,-1,"('CAGL0E06138g', 'orf19.5949')"
C. albicans,orf19.1545,C. glabrata,CAGL0M09603g,CGOB/YGOB_bridge,-1,"('orf19.1545', 'CAGL0M09603g')"
C. glabrata,CAGL0M09603g,C. albicans,orf19.1545,CGOB/YGOB_bridge,-1,"('CAGL0M09603g', 'orf19.1545')"
C. albicans,orf19.3173,C. glabrata,CAGL0H03597g,CGOB/YGOB_bridge,-1,"('orf19.3173', 'CAGL0H03597g')"
C. glabrata,CAGL0H03597g,C. albicans,orf19.3173,CGOB/YGOB_bridge,-1,"('CAGL0H03597g', 'orf19.3173')"
C. albicans,orf19.4826,C. glabrata,CAGL0G02673g,CGOB/YGOB_bridge,-1,"('orf19.4826', 'CAGL0G02673g')"
C. glabrata,CAGL0G02673g,C. albicans,orf19.4826,CGOB/YGOB_bridge,-1,"('CAGL0G02673g', 'orf19.4826')"
C. albicans,orf19.5964.2,C. glabrata,CAGL0J09086g,CGOB/YGOB_bridge,-1,"('orf19.5964.2', 'CAGL0J09086g')"
C. glabrata,CAGL0J09086g,C. albicans,orf19.5964.2,CGOB/YGOB_bridge,-1,"('CAGL0J09086g', 'orf19.5964.2')"
C. albicans,orf19.4848,C. glabrata,CAGL0G10087g,CGOB/YGOB_bridge,-1,"('orf19.4848', 'CAGL0G10087g')"
C. glabrata,CAGL0G10087g,C. albicans,orf19.4848,CGOB/YGOB_bridge,-1,"('CAGL0G10087g', 'orf19.4848')"
C. albicans,orf19.3810,C. glabrata,CAGL0G02189g,CGOB/YGOB_bridge,-1,"('orf19.3810', 'CAGL0G02189g')"
C. glabrata,CAGL0G02189g,C. albicans,orf19.3810,CGOB/YGOB_bridge,-1,"('CAGL0G02189g', 'orf19.3810')"
C. albicans,orf19.3176,C. glabrata,CAGL0M03663g,CGOB/YGOB_bridge,-1,"('orf19.3176', 'CAGL0M03663g')"
C. glabrata,CAGL0M03663g,C. albicans,orf19.3176,CGOB/YGOB_bridge,-1,"('CAGL0M03663g', 'orf19.3176')"
C. albicans,orf19.5039,C. glabrata,CAGL0H10384g,CGOB/YGOB_bridge,-1,"('orf19.5039', 'CAGL0H10384g')"
C. glabrata,CAGL0H10384g,C. albicans,orf19.5039,CGOB/YGOB_bridge,-1,"('CAGL0H10384g', 'orf19.5039')"
C. albicans,orf19.1598,C. glabrata,CAGL0I02970g,CGOB/YGOB_bridge,-1,"('orf19.1598', 'CAGL0I02970g')"
C. glabrata,CAGL0I02970g,C. albicans,orf19.1598,CGOB/YGOB_bridge,-1,"('CAGL0I02970g', 'orf19.1598')"
C. albicans,orf19.4315,C. glabrata,CAGL0K12452g,CGOB/YGOB_bridge,-1,"('orf19.4315', 'CAGL0K12452g')"
C. glabrata,CAGL0K12452g,C. albicans,orf19.4315,CGOB/YGOB_bridge,-1,"('CAGL0K12452g', 'orf19.4315')"
C. albicans,orf19.5519,C. glabrata,CAGL0D04356g,CGOB/YGOB_bridge,-1,"('orf19.5519', 'CAGL0D04356g')"
C. glabrata,CAGL0D04356g,C. albicans,orf19.5519,CGOB/YGOB_bridge,-1,"('CAGL0D04356g', 'orf19.5519')"
C. albicans,orf19.6076,C. glabrata,CAGL0E04422g,CGOB/YGOB_bridge,-1,"('orf19.6076', 'CAGL0E04422g')"
C. glabrata,CAGL0E04422g,C. albicans,orf19.6076,CGOB/YGOB_bridge,-1,"('CAGL0E04422g', 'orf19.6076')"
C. albicans,orf19.3539,C. glabrata,CAGL0A03674g,CGOB/YGOB_bridge,-1,"('orf19.3539', 'CAGL0A03674g')"
C. glabrata,CAGL0A03674g,C. albicans,orf19.3539,CGOB/YGOB_bridge,-1,"('CAGL0A03674g', 'orf19.3539')"
C. albicans,orf19.850,C. glabrata,CAGL0H01771g,CGOB/YGOB_bridge,-1,"('orf19.850', 'CAGL0H01771g')"
C. glabrata,CAGL0H01771g,C. albicans,orf19.850,CGOB/YGOB_bridge,-1,"('CAGL0H01771g', 'orf19.850')"
C. albicans,orf19.1674,C. glabrata,CAGL0J09218g,CGOB/YGOB_bridge,-1,"('orf19.1674', 'CAGL0J09218g')"
C. glabrata,CAGL0J09218g,C. albicans,orf19.1674,CGOB/YGOB_bridge,-1,"('CAGL0J09218g', 'orf19.1674')"
C. albicans,orf19.7046,C. glabrata,CAGL0K08668g,CGOB/YGOB_bridge,-1,"('orf19.7046', 'CAGL0K08668g')"
C. glabrata,CAGL0K08668g,C. albicans,orf19.7046,CGOB/YGOB_bridge,-1,"('CAGL0K08668g', 'orf19.7046')"
C. albicans,orf19.1260,C. glabrata,CAGL0E05786g,CGOB/YGOB_bridge,-1,"('orf19.1260', 'CAGL0E05786g')"
C. glabrata,CAGL0E05786g,C. albicans,orf19.1260,CGOB/YGOB_bridge,-1,"('CAGL0E05786g', 'orf19.1260')"
C. albicans,orf19.5147,C. glabrata,CAGL0D05676g,CGOB/YGOB_bridge,-1,"('orf19.5147', 'CAGL0D05676g')"
C. glabrata,CAGL0D05676g,C. albicans,orf19.5147,CGOB/YGOB_bridge,-1,"('CAGL0D05676g', 'orf19.5147')"
C. albicans,orf19.5423,C. glabrata,CAGL0C03828g,CGOB/YGOB_bridge,-1,"('orf19.5423', 'CAGL0C03828g')"
C. glabrata,CAGL0C03828g,C. albicans,orf19.5423,CGOB/YGOB_bridge,-1,"('CAGL0C03828g', 'orf19.5423')"
C. albicans,orf19.4168,C. glabrata,CAGL0M06039g,CGOB/YGOB_bridge,-1,"('orf19.4168', 'CAGL0M06039g')"
C. glabrata,CAGL0M06039g,C. albicans,orf19.4168,CGOB/YGOB_bridge,-1,"('CAGL0M06039g', 'orf19.4168')"
C. albicans,orf19.4029,C. glabrata,CAGL0L09647g,CGOB/YGOB_bridge,-1,"('orf19.4029', 'CAGL0L09647g')"
C. glabrata,CAGL0L09647g,C. albicans,orf19.4029,CGOB/YGOB_bridge,-1,"('CAGL0L09647g', 'orf19.4029')"
C. albicans,orf19.6225,C. glabrata,CAGL0M12342g,CGOB/YGOB_bridge,-1,"('orf19.6225', 'CAGL0M12342g')"
C. glabrata,CAGL0M12342g,C. albicans,orf19.6225,CGOB/YGOB_bridge,-1,"('CAGL0M12342g', 'orf19.6225')"
C. albicans,orf19.3732,C. glabrata,CAGL0K04477g,CGOB/YGOB_bridge,-1,"('orf19.3732', 'CAGL0K04477g')"
C. glabrata,CAGL0K04477g,C. albicans,orf19.3732,CGOB/YGOB_bridge,-1,"('CAGL0K04477g', 'orf19.3732')"
C. albicans,orf19.4473,C. glabrata,CAGL0F05467g,CGOB/YGOB_bridge,-1,"('orf19.4473', 'CAGL0F05467g')"
C. glabrata,CAGL0F05467g,C. albicans,orf19.4473,CGOB/YGOB_bridge,-1,"('CAGL0F05467g', 'orf19.4473')"
C. albicans,orf19.4435,C. glabrata,CAGL0F04301g,CGOB/YGOB_bridge,-1,"('orf19.4435', 'CAGL0F04301g')"
C. glabrata,CAGL0F04301g,C. albicans,orf19.4435,CGOB/YGOB_bridge,-1,"('CAGL0F04301g', 'orf19.4435')"
C. albicans,orf19.7128,C. glabrata,CAGL0D03146g,CGOB/YGOB_bridge,-1,"('orf19.7128', 'CAGL0D03146g')"
C. glabrata,CAGL0D03146g,C. albicans,orf19.7128,CGOB/YGOB_bridge,-1,"('CAGL0D03146g', 'orf19.7128')"
C. albicans,orf19.3540,C. glabrata,CAGL0A03652g,CGOB/YGOB_bridge,-1,"('orf19.3540', 'CAGL0A03652g')"
C. glabrata,CAGL0A03652g,C. albicans,orf19.3540,CGOB/YGOB_bridge,-1,"('CAGL0A03652g', 'orf19.3540')"
C. albicans,orf19.6769,C. glabrata,CAGL0E03784g,CGOB/YGOB_bridge,-1,"('orf19.6769', 'CAGL0E03784g')"
C. glabrata,CAGL0E03784g,C. albicans,orf19.6769,CGOB/YGOB_bridge,-1,"('CAGL0E03784g', 'orf19.6769')"
C. albicans,orf19.2229,C. glabrata,CAGL0K08052g,CGOB/YGOB_bridge,-1,"('orf19.2229', 'CAGL0K08052g')"
C. glabrata,CAGL0K08052g,C. albicans,orf19.2229,CGOB/YGOB_bridge,-1,"('CAGL0K08052g', 'orf19.2229')"
C. albicans,orf19.2901,C. glabrata,CAGL0G00660g,CGOB/YGOB_bridge,-1,"('orf19.2901', 'CAGL0G00660g')"
C. glabrata,CAGL0G00660g,C. albicans,orf19.2901,CGOB/YGOB_bridge,-1,"('CAGL0G00660g', 'orf19.2901')"
C. albicans,orf19.7664,C. glabrata,CAGL0E00517g,CGOB/YGOB_bridge,-1,"('orf19.7664', 'CAGL0E00517g')"
C. glabrata,CAGL0E00517g,C. albicans,orf19.7664,CGOB/YGOB_bridge,-1,"('CAGL0E00517g', 'orf19.7664')"
C. albicans,orf19.3535,C. glabrata,CAGL0E02409g,CGOB/YGOB_bridge,-1,"('orf19.3535', 'CAGL0E02409g')"
C. glabrata,CAGL0E02409g,C. albicans,orf19.3535,CGOB/YGOB_bridge,-1,"('CAGL0E02409g', 'orf19.3535')"
C. albicans,orf19.1240,C. glabrata,CAGL0D04510g,CGOB/YGOB_bridge,-1,"('orf19.1240', 'CAGL0D04510g')"
C. glabrata,CAGL0D04510g,C. albicans,orf19.1240,CGOB/YGOB_bridge,-1,"('CAGL0D04510g', 'orf19.1240')"
C. albicans,orf19.6558,C. glabrata,CAGL0D03938g,CGOB/YGOB_bridge,-1,"('orf19.6558', 'CAGL0D03938g')"
C. glabrata,CAGL0D03938g,C. albicans,orf19.6558,CGOB/YGOB_bridge,-1,"('CAGL0D03938g', 'orf19.6558')"
C. albicans,orf19.5243,C. glabrata,CAGL0F00253g,CGOB/YGOB_bridge,-1,"('orf19.5243', 'CAGL0F00253g')"
C. glabrata,CAGL0F00253g,C. albicans,orf19.5243,CGOB/YGOB_bridge,-1,"('CAGL0F00253g', 'orf19.5243')"
C. albicans,orf19.5014,C. glabrata,CAGL0H03201g,CGOB/YGOB_bridge,-1,"('orf19.5014', 'CAGL0H03201g')"
C. glabrata,CAGL0H03201g,C. albicans,orf19.5014,CGOB/YGOB_bridge,-1,"('CAGL0H03201g', 'orf19.5014')"
C. albicans,orf19.2621,C. glabrata,CAGL0C02497g,CGOB/YGOB_bridge,-1,"('orf19.2621', 'CAGL0C02497g')"
C. glabrata,CAGL0C02497g,C. albicans,orf19.2621,CGOB/YGOB_bridge,-1,"('CAGL0C02497g', 'orf19.2621')"
C. albicans,orf19.5663,C. glabrata,CAGL0F05929g,CGOB/YGOB_bridge,-1,"('orf19.5663', 'CAGL0F05929g')"
C. glabrata,CAGL0F05929g,C. albicans,orf19.5663,CGOB/YGOB_bridge,-1,"('CAGL0F05929g', 'orf19.5663')"
C. albicans,orf19.4825,C. glabrata,CAGL0G02695g,CGOB/YGOB_bridge,-1,"('orf19.4825', 'CAGL0G02695g')"
C. glabrata,CAGL0G02695g,C. albicans,orf19.4825,CGOB/YGOB_bridge,-1,"('CAGL0G02695g', 'orf19.4825')"
C. albicans,orf19.2939,C. glabrata,CAGL0K12870g,CGOB/YGOB_bridge,-1,"('orf19.2939', 'CAGL0K12870g')"
C. glabrata,CAGL0K12870g,C. albicans,orf19.2939,CGOB/YGOB_bridge,-1,"('CAGL0K12870g', 'orf19.2939')"
C. albicans,orf19.4701,C. glabrata,CAGL0M13959g,CGOB/YGOB_bridge,-1,"('orf19.4701', 'CAGL0M13959g')"
C. glabrata,CAGL0M13959g,C. albicans,orf19.4701,CGOB/YGOB_bridge,-1,"('CAGL0M13959g', 'orf19.4701')"
C. albicans,orf19.7509.1,C. glabrata,CAGL0A03036g,CGOB/YGOB_bridge,-1,"('orf19.7509.1', 'CAGL0A03036g')"
C. glabrata,CAGL0A03036g,C. albicans,orf19.7509.1,CGOB/YGOB_bridge,-1,"('CAGL0A03036g', 'orf19.7509.1')"
C. albicans,orf19.4858,C. glabrata,CAGL0K10076g,CGOB/YGOB_bridge,-1,"('orf19.4858', 'CAGL0K10076g')"
C. glabrata,CAGL0K10076g,C. albicans,orf19.4858,CGOB/YGOB_bridge,-1,"('CAGL0K10076g', 'orf19.4858')"
C. albicans,orf19.6866,C. glabrata,CAGL0M12573g,CGOB/YGOB_bridge,-1,"('orf19.6866', 'CAGL0M12573g')"
C. glabrata,CAGL0M12573g,C. albicans,orf19.6866,CGOB/YGOB_bridge,-1,"('CAGL0M12573g', 'orf19.6866')"
C. albicans,orf19.1285,C. glabrata,CAGL0K08030g,CGOB/YGOB_bridge,-1,"('orf19.1285', 'CAGL0K08030g')"
C. glabrata,CAGL0K08030g,C. albicans,orf19.1285,CGOB/YGOB_bridge,-1,"('CAGL0K08030g', 'orf19.1285')"
C. albicans,orf19.6854,C. glabrata,CAGL0M09581g,CGOB/YGOB_bridge,-1,"('orf19.6854', 'CAGL0M09581g')"
C. glabrata,CAGL0M09581g,C. albicans,orf19.6854,CGOB/YGOB_bridge,-1,"('CAGL0M09581g', 'orf19.6854')"
C. albicans,orf19.512,C. glabrata,CAGL0K09614g,CGOB/YGOB_bridge,-1,"('orf19.512', 'CAGL0K09614g')"
C. glabrata,CAGL0K09614g,C. albicans,orf19.512,CGOB/YGOB_bridge,-1,"('CAGL0K09614g', 'orf19.512')"
C. albicans,orf19.2831,C. glabrata,CAGL0J05698g,CGOB/YGOB_bridge,-1,"('orf19.2831', 'CAGL0J05698g')"
C. glabrata,CAGL0J05698g,C. albicans,orf19.2831,CGOB/YGOB_bridge,-1,"('CAGL0J05698g', 'orf19.2831')"
C. albicans,orf19.2644,C. glabrata,CAGL0G10131g,CGOB/YGOB_bridge,-1,"('orf19.2644', 'CAGL0G10131g')"
