species1,gene1,species2,gene2,source,pillar_id,gene_pair
K. lactis,KLLA0C10879g,S. cerevisiae,YDR285W,YGOB,266,"('KLLA0C10879g', 'YDR285W')"
S. cerevisiae,YDR285W,K. lactis,KLLA0C10879g,YGOB,266,"('YDR285W', 'KLLA0C10879g')"
K. lactis,KLLA0C10901g,S. cerevisiae,YDR286C,YGOB,267,"('KLLA0C10901g', 'YDR286C')"
S. cerevisiae,YDR286C,K. lactis,KLLA0C10901g,YGOB,267,"('YDR286C', 'KLLA0C10901g')"
K. lactis,KLLA0D08734g,S. cerevisiae,YDR288W,YGOB,269,"('KLLA0D08734g', 'YDR288W')"
S. cerevisiae,YDR288W,K. lactis,KLLA0D08734g,YGOB,269,"('YDR288W', 'KLLA0D08734g')"
K. lactis,KLLA0C10758g,S. cerevisiae,YDR289C,YGOB,270,"('KLLA0C10758g', 'YDR289C')"
S. cerevisiae,YDR289C,K. lactis,KLLA0C10758g,YGOB,270,"('YDR289C', 'KLLA0C10758g')"
K. lactis,KLLA0C10736g,S. cerevisiae,YDR291W,YGOB,271,"('KLLA0C10736g', 'YDR291W')"
S. cerevisiae,YDR291W,K. lactis,KLLA0C10736g,YGOB,271,"('YDR291W', 'KLLA0C10736g')"
K. lactis,KLLA0C10714g,S. cerevisiae,YDR292C,YGOB,272,"('KLLA0C10714g', 'YDR292C')"
S. cerevisiae,YDR292C,K. lactis,KLLA0C10714g,YGOB,272,"('YDR292C', 'KLLA0C10714g')"
K. lactis,KLLA0E06909g,S. cerevisiae,YBL090W,YGOB,273,"('KLLA0E06909g', 'YBL090W')"
S. cerevisiae,YBL090W,K. lactis,KLLA0E06909g,YGOB,273,"('YBL090W', 'KLLA0E06909g')"
K. lactis,KLLA0C10571g,S. cerevisiae,YDR293C,YGOB,274,"('KLLA0C10571g', 'YDR293C')"
S. cerevisiae,YDR293C,K. lactis,KLLA0C10571g,YGOB,274,"('YDR293C', 'KLLA0C10571g')"
K. lactis,KLLA0C10505g,S. cerevisiae,YDR294C,YGOB,275,"('KLLA0C10505g', 'YDR294C')"
S. cerevisiae,YDR294C,K. lactis,KLLA0C10505g,YGOB,275,"('YDR294C', 'KLLA0C10505g')"
K. lactis,KLLA0C10483g,S. cerevisiae,YDR295C,YGOB,276,"('KLLA0C10483g', 'YDR295C')"
S. cerevisiae,YDR295C,K. lactis,KLLA0C10483g,YGOB,276,"('YDR295C', 'KLLA0C10483g')"
K. lactis,KLLA0C10439g,S. cerevisiae,YDR296W,YGOB,277,"('KLLA0C10439g', 'YDR296W')"
S. cerevisiae,YDR296W,K. lactis,KLLA0C10439g,YGOB,277,"('YDR296W', 'KLLA0C10439g')"
K. lactis,KLLA0C10406g,S. cerevisiae,YDR297W,YGOB,278,"('KLLA0C10406g', 'YDR297W')"
S. cerevisiae,YDR297W,K. lactis,KLLA0C10406g,YGOB,278,"('YDR297W', 'KLLA0C10406g')"
K. lactis,KLLA0C10384g,S. cerevisiae,YDR298C,YGOB,279,"('KLLA0C10384g', 'YDR298C')"
S. cerevisiae,YDR298C,K. lactis,KLLA0C10384g,YGOB,279,"('YDR298C', 'KLLA0C10384g')"
K. lactis,KLLA0C10362g,S. cerevisiae,YDR299W,YGOB,280,"('KLLA0C10362g', 'YDR299W')"
S. cerevisiae,YDR299W,K. lactis,KLLA0C10362g,YGOB,280,"('YDR299W', 'KLLA0C10362g')"
K. lactis,KLLA0C10296g,S. cerevisiae,YDR300C,YGOB,281,"('KLLA0C10296g', 'YDR300C')"
S. cerevisiae,YDR300C,K. lactis,KLLA0C10296g,YGOB,281,"('YDR300C', 'KLLA0C10296g')"
K. lactis,KLLA0C10274g,S. cerevisiae,YDR301W,YGOB,282,"('KLLA0C10274g', 'YDR301W')"
S. cerevisiae,YDR301W,K. lactis,KLLA0C10274g,YGOB,282,"('YDR301W', 'KLLA0C10274g')"
K. lactis,KLLA0C10252g,S. cerevisiae,YDR302W,YGOB,283,"('KLLA0C10252g', 'YDR302W')"
S. cerevisiae,YDR302W,K. lactis,KLLA0C10252g,YGOB,283,"('YDR302W', 'KLLA0C10252g')"
K. lactis,KLLA0E06931g,S. cerevisiae,YBL089W,YGOB,284,"('KLLA0E06931g', 'YBL089W')"
S. cerevisiae,YBL089W,K. lactis,KLLA0E06931g,YGOB,284,"('YBL089W', 'KLLA0E06931g')"
K. lactis,KLLA0C10208g,S. cerevisiae,YDR304C,YGOB,286,"('KLLA0C10208g', 'YDR304C')"
S. cerevisiae,YDR304C,K. lactis,KLLA0C10208g,YGOB,286,"('YDR304C', 'KLLA0C10208g')"
K. lactis,KLLA0C10142g,S. cerevisiae,YDR305C,YGOB,287,"('KLLA0C10142g', 'YDR305C')"
S. cerevisiae,YDR305C,K. lactis,KLLA0C10142g,YGOB,287,"('YDR305C', 'KLLA0C10142g')"
K. lactis,KLLA0C10120g,S. cerevisiae,YDR306C,YGOB,288,"('KLLA0C10120g', 'YDR306C')"
S. cerevisiae,YDR306C,K. lactis,KLLA0C10120g,YGOB,288,"('YDR306C', 'KLLA0C10120g')"
K. lactis,KLLA0C14828g,S. cerevisiae,YDR307W,YGOB,289,"('KLLA0C14828g', 'YDR307W')"
S. cerevisiae,YDR307W,K. lactis,KLLA0C14828g,YGOB,289,"('YDR307W', 'KLLA0C14828g')"
K. lactis,KLLA0C14806g,S. cerevisiae,YDR308C,YGOB,290,"('KLLA0C14806g', 'YDR308C')"
S. cerevisiae,YDR308C,K. lactis,KLLA0C14806g,YGOB,290,"('YDR308C', 'KLLA0C14806g')"
K. lactis,KLLA0C14762g,S. cerevisiae,YDR309C,YGOB,291,"('KLLA0C14762g', 'YDR309C')"
S. cerevisiae,YDR309C,K. lactis,KLLA0C14762g,YGOB,291,"('YDR309C', 'KLLA0C14762g')"
K. lactis,KLLA0C14696g,S. cerevisiae,YDR310C,YGOB,292,"('KLLA0C14696g', 'YDR310C')"
S. cerevisiae,YDR310C,K. lactis,KLLA0C14696g,YGOB,292,"('YDR310C', 'KLLA0C14696g')"
K. lactis,KLLA0C14630g,S. cerevisiae,YDR311W,YGOB,293,"('KLLA0C14630g', 'YDR311W')"
S. cerevisiae,YDR311W,K. lactis,KLLA0C14630g,YGOB,293,"('YDR311W', 'KLLA0C14630g')"
K. lactis,KLLA0C14586g,S. cerevisiae,YDR312W,YGOB,294,"('KLLA0C14586g', 'YDR312W')"
S. cerevisiae,YDR312W,K. lactis,KLLA0C14586g,YGOB,294,"('YDR312W', 'KLLA0C14586g')"
K. lactis,KLLA0E06975g,S. cerevisiae,YBL088C,YGOB,295,"('KLLA0E06975g', 'YBL088C')"
S. cerevisiae,YBL088C,K. lactis,KLLA0E06975g,YGOB,295,"('YBL088C', 'KLLA0E06975g')"
K. lactis,KLLA0C14542g,S. cerevisiae,YDR313C,YGOB,296,"('KLLA0C14542g', 'YDR313C')"
S. cerevisiae,YDR313C,K. lactis,KLLA0C14542g,YGOB,296,"('YDR313C', 'KLLA0C14542g')"
K. lactis,KLLA0E12673g,S. cerevisiae,YDR315C,YGOB,298,"('KLLA0E12673g', 'YDR315C')"
S. cerevisiae,YDR315C,K. lactis,KLLA0E12673g,YGOB,298,"('YDR315C', 'KLLA0E12673g')"
K. lactis,KLLA0E12717g,S. cerevisiae,YDR316W,YGOB,299,"('KLLA0E12717g', 'YDR316W')"
S. cerevisiae,YDR316W,K. lactis,KLLA0E12717g,YGOB,299,"('YDR316W', 'KLLA0E12717g')"
K. lactis,KLLA0B10120g,S. cerevisiae,YDR317W,YGOB,300,"('KLLA0B10120g', 'YDR317W')"
S. cerevisiae,YDR317W,K. lactis,KLLA0B10120g,YGOB,300,"('YDR317W', 'KLLA0B10120g')"
K. lactis,KLLA0B10142g,S. cerevisiae,YDR318W,YGOB,301,"('KLLA0B10142g', 'YDR318W')"
S. cerevisiae,YDR318W,K. lactis,KLLA0B10142g,YGOB,301,"('YDR318W', 'KLLA0B10142g')"
K. lactis,KLLA0B10153g,S. cerevisiae,YDR319C,YGOB,302,"('KLLA0B10153g', 'YDR319C')"
S. cerevisiae,YDR319C,K. lactis,KLLA0B10153g,YGOB,302,"('YDR319C', 'KLLA0B10153g')"
K. lactis,KLLA0B10197g,S. cerevisiae,YDR320C,YGOB,303,"('KLLA0B10197g', 'YDR320C')"
S. cerevisiae,YDR320C,K. lactis,KLLA0B10197g,YGOB,303,"('YDR320C', 'KLLA0B10197g')"
K. lactis,KLLA0C16775g,S. cerevisiae,YDR320C-A,YGOB,304,"('KLLA0C16775g', 'YDR320C-A')"
S. cerevisiae,YDR320C-A,K. lactis,KLLA0C16775g,YGOB,304,"('YDR320C-A', 'KLLA0C16775g')"
K. lactis,KLLA0D12980g,S. cerevisiae,YDR321W,YGOB,305,"('KLLA0D12980g', 'YDR321W')"
S. cerevisiae,YDR321W,K. lactis,KLLA0D12980g,YGOB,305,"('YDR321W', 'KLLA0D12980g')"
K. lactis,KLLA0E06997g,S. cerevisiae,YBL087C,YGOB,306,"('KLLA0E06997g', 'YBL087C')"
S. cerevisiae,YBL087C,K. lactis,KLLA0E06997g,YGOB,306,"('YBL087C', 'KLLA0E06997g')"
K. lactis,KLLA0D13090g,S. cerevisiae,YDR322W,YGOB,307,"('KLLA0D13090g', 'YDR322W')"
S. cerevisiae,YDR322W,K. lactis,KLLA0D13090g,YGOB,307,"('YDR322W', 'KLLA0D13090g')"
K. lactis,KLLA0D13112g,S. cerevisiae,YDR322C-A,YGOB,308,"('KLLA0D13112g', 'YDR322C-A')"
S. cerevisiae,YDR322C-A,K. lactis,KLLA0D13112g,YGOB,308,"('YDR322C-A', 'KLLA0D13112g')"
K. lactis,KLLA0D13178g,S. cerevisiae,YDR323C,YGOB,309,"('KLLA0D13178g', 'YDR323C')"
S. cerevisiae,YDR323C,K. lactis,KLLA0D13178g,YGOB,309,"('YDR323C', 'KLLA0D13178g')"
K. lactis,KLLA0D13222g,S. cerevisiae,YDR324C,YGOB,310,"('KLLA0D13222g', 'YDR324C')"
S. cerevisiae,YDR324C,K. lactis,KLLA0D13222g,YGOB,310,"('YDR324C', 'KLLA0D13222g')"
K. lactis,KLLA0D13244g,S. cerevisiae,YDR325W,YGOB,311,"('KLLA0D13244g', 'YDR325W')"
S. cerevisiae,YDR325W,K. lactis,KLLA0D13244g,YGOB,311,"('YDR325W', 'KLLA0D13244g')"
K. lactis,KLLA0E16919g,S. cerevisiae,YDR326C,YGOB,312,"('KLLA0E16919g', 'YDR326C')"
S. cerevisiae,YDR326C,K. lactis,KLLA0E16919g,YGOB,312,"('YDR326C', 'KLLA0E16919g')"
K. lactis,KLLA0E16941g,S. cerevisiae,YDR328C,YGOB,313,"('KLLA0E16941g', 'YDR328C')"
S. cerevisiae,YDR328C,K. lactis,KLLA0E16941g,YGOB,313,"('YDR328C', 'KLLA0E16941g')"
K. lactis,KLLA0E16963g,S. cerevisiae,YDR329C,YGOB,314,"('KLLA0E16963g', 'YDR329C')"
S. cerevisiae,YDR329C,K. lactis,KLLA0E16963g,YGOB,314,"('YDR329C', 'KLLA0E16963g')"
K. lactis,KLLA0E17029g,S. cerevisiae,YDR330W,YGOB,315,"('KLLA0E17029g', 'YDR330W')"
S. cerevisiae,YDR330W,K. lactis,KLLA0E17029g,YGOB,315,"('YDR330W', 'KLLA0E17029g')"
K. lactis,KLLA0E17051g,S. cerevisiae,YDR331W,YGOB,316,"('KLLA0E17051g', 'YDR331W')"
S. cerevisiae,YDR331W,K. lactis,KLLA0E17051g,YGOB,316,"('YDR331W', 'KLLA0E17051g')"
K. lactis,KLLA0E20923g,S. cerevisiae,YBL086C,YGOB,317,"('KLLA0E20923g', 'YBL086C')"
S. cerevisiae,YBL086C,K. lactis,KLLA0E20923g,YGOB,317,"('YBL086C', 'KLLA0E20923g')"
K. lactis,KLLA0E17095g,S. cerevisiae,YDR332W,YGOB,318,"('KLLA0E17095g', 'YDR332W')"
S. cerevisiae,YDR332W,K. lactis,KLLA0E17095g,YGOB,318,"('YDR332W', 'KLLA0E17095g')"
K. lactis,KLLA0F14817g,S. cerevisiae,YDR333C,YGOB,319,"('KLLA0F14817g', 'YDR333C')"
S. cerevisiae,YDR333C,K. lactis,KLLA0F14817g,YGOB,319,"('YDR333C', 'KLLA0F14817g')"
K. lactis,KLLA0F21758g,S. cerevisiae,YDR334W,YGOB,320,"('KLLA0F21758g', 'YDR334W')"
S. cerevisiae,YDR334W,K. lactis,KLLA0F21758g,YGOB,320,"('YDR334W', 'KLLA0F21758g')"
K. lactis,KLLA0F21648g,S. cerevisiae,YDR335W,YGOB,321,"('KLLA0F21648g', 'YDR335W')"
S. cerevisiae,YDR335W,K. lactis,KLLA0F21648g,YGOB,321,"('YDR335W', 'KLLA0F21648g')"
K. lactis,KLLA0F21626g,S. cerevisiae,YDR336W,YGOB,322,"('KLLA0F21626g', 'YDR336W')"
S. cerevisiae,YDR336W,K. lactis,KLLA0F21626g,YGOB,322,"('YDR336W', 'KLLA0F21626g')"
K. lactis,KLLA0F21582g,S. cerevisiae,YDR337W,YGOB,323,"('KLLA0F21582g', 'YDR337W')"
S. cerevisiae,YDR337W,K. lactis,KLLA0F21582g,YGOB,323,"('YDR337W', 'KLLA0F21582g')"
K. lactis,KLLA0A06952g,S. cerevisiae,YDR338C,YGOB,327,"('KLLA0A06952g', 'YDR338C')"
S. cerevisiae,YDR338C,K. lactis,KLLA0A06952g,YGOB,327,"('YDR338C', 'KLLA0A06952g')"
K. lactis,KLLA0A07018g,S. cerevisiae,YDR339C,YGOB,333,"('KLLA0A07018g', 'YDR339C')"
S. cerevisiae,YDR339C,K. lactis,KLLA0A07018g,YGOB,333,"('YDR339C', 'KLLA0A07018g')"
K. lactis,KLLA0A07040g,S. cerevisiae,YDR341C,YGOB,337,"('KLLA0A07040g', 'YDR341C')"
S. cerevisiae,YDR341C,K. lactis,KLLA0A07040g,YGOB,337,"('YDR341C', 'KLLA0A07040g')"
K. lactis,KLLA0E20879g,S. cerevisiae,YBL085W,YGOB,341,"('KLLA0E20879g', 'YBL085W')"
S. cerevisiae,YBL085W,K. lactis,KLLA0E20879g,YGOB,341,"('YBL085W', 'KLLA0E20879g')"
K. lactis,KLLA0D13332g,S. cerevisiae,YDR346C,YGOB,345,"('KLLA0D13332g', 'YDR346C')"
S. cerevisiae,YDR346C,K. lactis,KLLA0D13332g,YGOB,345,"('YDR346C', 'KLLA0D13332g')"
K. lactis,KLLA0F22176g,S. cerevisiae,YDR347W,YGOB,351,"('KLLA0F22176g', 'YDR347W')"
S. cerevisiae,YDR347W,K. lactis,KLLA0F22176g,YGOB,351,"('YDR347W', 'KLLA0F22176g')"
K. lactis,KLLA0F22154g,S. cerevisiae,YDR348C,YGOB,353,"('KLLA0F22154g', 'YDR348C')"
S. cerevisiae,YDR348C,K. lactis,KLLA0F22154g,YGOB,353,"('YDR348C', 'KLLA0F22154g')"
K. lactis,KLLA0F22088g,S. cerevisiae,YDR349C,YGOB,358,"('KLLA0F22088g', 'YDR349C')"
S. cerevisiae,YDR349C,K. lactis,KLLA0F22088g,YGOB,358,"('YDR349C', 'KLLA0F22088g')"
K. lactis,KLLA0E21715g,S. cerevisiae,YDR350C,YGOB,360,"('KLLA0E21715g', 'YDR350C')"
S. cerevisiae,YDR350C,K. lactis,KLLA0E21715g,YGOB,360,"('YDR350C', 'KLLA0E21715g')"
K. lactis,KLLA0E21671g,S. cerevisiae,YDR351W,YGOB,364,"('KLLA0E21671g', 'YDR351W')"
S. cerevisiae,YDR351W,K. lactis,KLLA0E21671g,YGOB,364,"('YDR351W', 'KLLA0E21671g')"
K. lactis,KLLA0E21649g,S. cerevisiae,YDR352W,YGOB,366,"('KLLA0E21649g', 'YDR352W')"
S. cerevisiae,YDR352W,K. lactis,KLLA0E21649g,YGOB,366,"('YDR352W', 'KLLA0E21649g')"
K. lactis,KLLA0E21605g,S. cerevisiae,YDR353W,YGOB,367,"('KLLA0E21605g', 'YDR353W')"
S. cerevisiae,YDR353W,K. lactis,KLLA0E21605g,YGOB,367,"('YDR353W', 'KLLA0E21605g')"
K. lactis,KLLA0E20857g,S. cerevisiae,YBL084C,YGOB,368,"('KLLA0E20857g', 'YBL084C')"
S. cerevisiae,YBL084C,K. lactis,KLLA0E20857g,YGOB,368,"('YBL084C', 'KLLA0E20857g')"
K. lactis,KLLA0E21561g,S. cerevisiae,YDR354W,YGOB,369,"('KLLA0E21561g', 'YDR354W')"
S. cerevisiae,YDR354W,K. lactis,KLLA0E21561g,YGOB,369,"('YDR354W', 'KLLA0E21561g')"
K. lactis,KLLA0E21517g,S. cerevisiae,YDR356W,YGOB,370,"('KLLA0E21517g', 'YDR356W')"
S. cerevisiae,YDR356W,K. lactis,KLLA0E21517g,YGOB,370,"('YDR356W', 'KLLA0E21517g')"
K. lactis,KLLA0E21495g,S. cerevisiae,YDR357C,YGOB,375,"('KLLA0E21495g', 'YDR357C')"
S. cerevisiae,YDR357C,K. lactis,KLLA0E21495g,YGOB,375,"('YDR357C', 'KLLA0E21495g')"
K. lactis,KLLA0E21473g,S. cerevisiae,YDR358W,YGOB,378,"('KLLA0E21473g', 'YDR358W')"
S. cerevisiae,YDR358W,K. lactis,KLLA0E21473g,YGOB,378,"('YDR358W', 'KLLA0E21473g')"
K. lactis,KLLA0E21451g,S. cerevisiae,YDR359C,YGOB,382,"('KLLA0E21451g', 'YDR359C')"
S. cerevisiae,YDR359C,K. lactis,KLLA0E21451g,YGOB,382,"('YDR359C', 'KLLA0E21451g')"
K. lactis,KLLA0E21429g,S. cerevisiae,YDR361C,YGOB,387,"('KLLA0E21429g', 'YDR361C')"
S. cerevisiae,YDR361C,K. lactis,KLLA0E21429g,YGOB,387,"('YDR361C', 'KLLA0E21429g')"
K. lactis,KLLA0E21341g,S. cerevisiae,YDR362C,YGOB,390,"('KLLA0E21341g', 'YDR362C')"
S. cerevisiae,YDR362C,K. lactis,KLLA0E21341g,YGOB,390,"('YDR362C', 'KLLA0E21341g')"
K. lactis,KLLA0E21275g,S. cerevisiae,YDR363W,YGOB,392,"('KLLA0E21275g', 'YDR363W')"
S. cerevisiae,YDR363W,K. lactis,KLLA0E21275g,YGOB,392,"('YDR363W', 'KLLA0E21275g')"
K. lactis,KLLA0E21231g,S. cerevisiae,YDR363W-A,YGOB,393,"('KLLA0E21231g', 'YDR363W-A')"
S. cerevisiae,YDR363W-A,K. lactis,KLLA0E21231g,YGOB,393,"('YDR363W-A', 'KLLA0E21231g')"
K. lactis,KLLA0E21187g,S. cerevisiae,YDR364C,YGOB,401,"('KLLA0E21187g', 'YDR364C')"
S. cerevisiae,YDR364C,K. lactis,KLLA0E21187g,YGOB,401,"('YDR364C', 'KLLA0E21187g')"
K. lactis,KLLA0E21165g,S. cerevisiae,YDR365C,YGOB,408,"('KLLA0E21165g', 'YDR365C')"
S. cerevisiae,YDR365C,K. lactis,KLLA0E21165g,YGOB,408,"('YDR365C', 'KLLA0E21165g')"
K. lactis,KLLA0E21099g,S. cerevisiae,YDR367W,YGOB,410,"('KLLA0E21099g', 'YDR367W')"
S. cerevisiae,YDR367W,K. lactis,KLLA0E21099g,YGOB,410,"('YDR367W', 'KLLA0E21099g')"
K. lactis,KLLA0E02201g,S. cerevisiae,YDR369C,YGOB,415,"('KLLA0E02201g', 'YDR369C')"
S. cerevisiae,YDR369C,K. lactis,KLLA0E02201g,YGOB,415,"('YDR369C', 'KLLA0E02201g')"
K. lactis,KLLA0E02245g,S. cerevisiae,YDR370C,YGOB,417,"('KLLA0E02245g', 'YDR370C')"
S. cerevisiae,YDR370C,K. lactis,KLLA0E02245g,YGOB,417,"('YDR370C', 'KLLA0E02245g')"
K. lactis,KLLA0E02333g,S. cerevisiae,YDR371W,YGOB,418,"('KLLA0E02333g', 'YDR371W')"
S. cerevisiae,YDR371W,K. lactis,KLLA0E02333g,YGOB,418,"('YDR371W', 'KLLA0E02333g')"
K. lactis,KLLA0E02355g,S. cerevisiae,YDR372C,YGOB,421,"('KLLA0E02355g', 'YDR372C')"
S. cerevisiae,YDR372C,K. lactis,KLLA0E02355g,YGOB,421,"('YDR372C', 'KLLA0E02355g')"
K. lactis,KLLA0E02399g,S. cerevisiae,YDR373W,YGOB,424,"('KLLA0E02399g', 'YDR373W')"
S. cerevisiae,YDR373W,K. lactis,KLLA0E02399g,YGOB,424,"('YDR373W', 'KLLA0E02399g')"
K. lactis,KLLA0E02443g,S. cerevisiae,YDR374C,YGOB,431,"('KLLA0E02443g', 'YDR374C')"
S. cerevisiae,YDR374C,K. lactis,KLLA0E02443g,YGOB,431,"('YDR374C', 'KLLA0E02443g')"
K. lactis,KLLA0E20747g,S. cerevisiae,YBL082C,YGOB,435,"('KLLA0E20747g', 'YBL082C')"
S. cerevisiae,YBL082C,K. lactis,KLLA0E20747g,YGOB,435,"('YBL082C', 'KLLA0E20747g')"
K. lactis,KLLA0E02487g,S. cerevisiae,YDR375C,YGOB,436,"('KLLA0E02487g', 'YDR375C')"
S. cerevisiae,YDR375C,K. lactis,KLLA0E02487g,YGOB,436,"('YDR375C', 'KLLA0E02487g')"
K. lactis,KLLA0E02531g,S. cerevisiae,YDR376W,YGOB,441,"('KLLA0E02531g', 'YDR376W')"
S. cerevisiae,YDR376W,K. lactis,KLLA0E02531g,YGOB,441,"('YDR376W', 'KLLA0E02531g')"
K. lactis,KLLA0E02553g,S. cerevisiae,YDR377W,YGOB,446,"('KLLA0E02553g', 'YDR377W')"
S. cerevisiae,YDR377W,K. lactis,KLLA0E02553g,YGOB,446,"('YDR377W', 'KLLA0E02553g')"
K. lactis,KLLA0E02575g,S. cerevisiae,YDR378C,YGOB,448,"('KLLA0E02575g', 'YDR378C')"
S. cerevisiae,YDR378C,K. lactis,KLLA0E02575g,YGOB,448,"('YDR378C', 'KLLA0E02575g')"
K. lactis,KLLA0E02597g,S. cerevisiae,YDR379W,YGOB,449,"('KLLA0E02597g', 'YDR379W')"
S. cerevisiae,YDR379W,K. lactis,KLLA0E02597g,YGOB,449,"('YDR379W', 'KLLA0E02597g')"
K. lactis,KLLA0E02619g,S. cerevisiae,YDR379C-A,YGOB,451,"('KLLA0E02619g', 'YDR379C-A')"
S. cerevisiae,YDR379C-A,K. lactis,KLLA0E02619g,YGOB,451,"('YDR379C-A', 'KLLA0E02619g')"
K. lactis,KLLA0E02707g,S. cerevisiae,YDR380W,YGOB,455,"('KLLA0E02707g', 'YDR380W')"
S. cerevisiae,YDR380W,K. lactis,KLLA0E02707g,YGOB,455,"('YDR380W', 'KLLA0E02707g')"
K. lactis,KLLA0E02751g,S. cerevisiae,YDR381W,YGOB,460,"('KLLA0E02751g', 'YDR381W')"
S. cerevisiae,YDR381W,K. lactis,KLLA0E02751g,YGOB,460,"('YDR381W', 'KLLA0E02751g')"
K. lactis,KLLA0E02773g,S. cerevisiae,YDR381C-A,YGOB,464,"('KLLA0E02773g', 'YDR381C-A')"
S. cerevisiae,YDR381C-A,K. lactis,KLLA0E02773g,YGOB,464,"('YDR381C-A', 'KLLA0E02773g')"
K. lactis,KLLA0E02861g,S. cerevisiae,YDR382W,YGOB,470,"('KLLA0E02861g', 'YDR382W')"
S. cerevisiae,YDR382W,K. lactis,KLLA0E02861g,YGOB,470,"('YDR382W', 'KLLA0E02861g')"
K. lactis,KLLA0F00374g,S. cerevisiae,YAL056W,YGOB,477,"('KLLA0F00374g', 'YAL056W')"
S. cerevisiae,YAL056W,K. lactis,KLLA0F00374g,YGOB,477,"('YAL056W', 'KLLA0F00374g')"
K. lactis,KLLA0E20681g,S. cerevisiae,YBL081W,YGOB,478,"('KLLA0E20681g', 'YBL081W')"
S. cerevisiae,YBL081W,K. lactis,KLLA0E20681g,YGOB,478,"('YBL081W', 'KLLA0E20681g')"
K. lactis,KLLA0E02883g,S. cerevisiae,YDR383C,YGOB,479,"('KLLA0E02883g', 'YDR383C')"
S. cerevisiae,YDR383C,K. lactis,KLLA0E02883g,YGOB,479,"('YDR383C', 'KLLA0E02883g')"
K. lactis,KLLA0E02905g,S. cerevisiae,YDR384C,YGOB,480,"('KLLA0E02905g', 'YDR384C')"
S. cerevisiae,YDR384C,K. lactis,KLLA0E02905g,YGOB,480,"('YDR384C', 'KLLA0E02905g')"
K. lactis,KLLA0E11727g,S. cerevisiae,YIL102C-A,YGOB,481,"('KLLA0E11727g', 'YIL102C-A')"
S. cerevisiae,YIL102C-A,K. lactis,KLLA0E11727g,YGOB,481,"('YIL102C-A', 'KLLA0E11727g')"
K. lactis,KLLA0E02993g,S. cerevisiae,YDR385W,YGOB,482,"('KLLA0E02993g', 'YDR385W')"
S. cerevisiae,YDR385W,K. lactis,KLLA0E02993g,YGOB,482,"('YDR385W', 'KLLA0E02993g')"
K. lactis,KLLA0E03015g,S. cerevisiae,YDR386W,YGOB,489,"('KLLA0E03015g', 'YDR386W')"
S. cerevisiae,YDR386W,K. lactis,KLLA0E03015g,YGOB,489,"('YDR386W', 'KLLA0E03015g')"
K. lactis,KLLA0E03037g,S. cerevisiae,YDR387C,YGOB,494,"('KLLA0E03037g', 'YDR387C')"
S. cerevisiae,YDR387C,K. lactis,KLLA0E03037g,YGOB,494,"('YDR387C', 'KLLA0E03037g')"
K. lactis,KLLA0E03059g,S. cerevisiae,YDR388W,YGOB,496,"('KLLA0E03059g', 'YDR388W')"
S. cerevisiae,YDR388W,K. lactis,KLLA0E03059g,YGOB,496,"('YDR388W', 'KLLA0E03059g')"
K. lactis,KLLA0E03081g,S. cerevisiae,YDR389W,YGOB,503,"('KLLA0E03081g', 'YDR389W')"
S. cerevisiae,YDR389W,K. lactis,KLLA0E03081g,YGOB,503,"('YDR389W', 'KLLA0E03081g')"
K. lactis,KLLA0E03103g,S. cerevisiae,YDR390C,YGOB,507,"('KLLA0E03103g', 'YDR390C')"
S. cerevisiae,YDR390C,K. lactis,KLLA0E03103g,YGOB,507,"('YDR390C', 'KLLA0E03103g')"
K. lactis,KLLA0E03279g,S. cerevisiae,YDR392W,YGOB,519,"('KLLA0E03279g', 'YDR392W')"
S. cerevisiae,YDR392W,K. lactis,KLLA0E03279g,YGOB,519,"('YDR392W', 'KLLA0E03279g')"
K. lactis,KLLA0E20659g,S. cerevisiae,YBL080C,YGOB,522,"('KLLA0E20659g', 'YBL080C')"
S. cerevisiae,YBL080C,K. lactis,KLLA0E20659g,YGOB,522,"('YBL080C', 'KLLA0E20659g')"
K. lactis,KLLA0C06512g,S. cerevisiae,YDR393W,YGOB,523,"('KLLA0C06512g', 'YDR393W')"
S. cerevisiae,YDR393W,K. lactis,KLLA0C06512g,YGOB,523,"('YDR393W', 'KLLA0C06512g')"
K. lactis,KLLA0C06534g,S. cerevisiae,YDR394W,YGOB,528,"('KLLA0C06534g', 'YDR394W')"
S. cerevisiae,YDR394W,K. lactis,KLLA0C06534g,YGOB,528,"('YDR394W', 'KLLA0C06534g')"
K. lactis,KLLA0C06589g,S. cerevisiae,YDR395W,YGOB,533,"('KLLA0C06589g', 'YDR395W')"
S. cerevisiae,YDR395W,K. lactis,KLLA0C06589g,YGOB,533,"('YDR395W', 'KLLA0C06589g')"
K. lactis,KLLA0C06611g,S. cerevisiae,YDR397C,YGOB,540,"('KLLA0C06611g', 'YDR397C')"
S. cerevisiae,YDR397C,K. lactis,KLLA0C06611g,YGOB,540,"('YDR397C', 'KLLA0C06611g')"
K. lactis,KLLA0C06633g,S. cerevisiae,YDR398W,YGOB,548,"('KLLA0C06633g', 'YDR398W')"
S. cerevisiae,YDR398W,K. lactis,KLLA0C06633g,YGOB,548,"('YDR398W', 'KLLA0C06633g')"
K. lactis,KLLA0C06655g,S. cerevisiae,YDR399W,YGOB,551,"('KLLA0C06655g', 'YDR399W')"
S. cerevisiae,YDR399W,K. lactis,KLLA0C06655g,YGOB,551,"('YDR399W', 'KLLA0C06655g')"
