species1,gene1,species2,gene2,source,pillar_id,gene_pair
C. glabrata,CAGL0G03641g,S. cerevisiae,YBL091C,YGOB,262,"('CAGL0G03641g', 'YBL091C')"
S. cerevisiae,YBL091C,C. glabrata,CAGL0G03641g,YGOB,262,"('YBL091C', 'CAGL0G03641g')"
C. glabrata,CAGL0H01045g,S. cerevisiae,YDR282C,YGOB,263,"('CAGL0H01045g', 'YDR282C')"
S. cerevisiae,YDR282C,C. glabrata,CAGL0H01045g,YGOB,263,"('YDR282C', 'CAGL0H01045g')"
C. glabrata,CAGL0H01199g,S. cerevisiae,YDR283C,YGOB,264,"('CAGL0H01199g', 'YDR283C')"
S. cerevisiae,YDR283C,C. glabrata,CAGL0H01199g,YGOB,264,"('YDR283C', 'CAGL0H01199g')"
C. glabrata,CAGL0H01177g,S. cerevisiae,YDR284C,YGOB,265,"('CAGL0H01177g', 'YDR284C')"
S. cerevisiae,YDR284C,C. glabrata,CAGL0H01177g,YGOB,265,"('YDR284C', 'CAGL0H01177g')"
C. glabrata,CAGL0H01144g,S. cerevisiae,YDR285W,YGOB,266,"('CAGL0H01144g', 'YDR285W')"
S. cerevisiae,YDR285W,C. glabrata,CAGL0H01144g,YGOB,266,"('YDR285W', 'CAGL0H01144g')"
C. glabrata,CAGL0H01111g,S. cerevisiae,YDR286C,YGOB,267,"('CAGL0H01111g', 'YDR286C')"
S. cerevisiae,YDR286C,C. glabrata,CAGL0H01111g,YGOB,267,"('YDR286C', 'CAGL0H01111g')"
C. glabrata,CAGL0H01089g,S. cerevisiae,YDR287W,YGOB,268,"('CAGL0H01089g', 'YDR287W')"
S. cerevisiae,YDR287W,C. glabrata,CAGL0H01089g,YGOB,268,"('YDR287W', 'CAGL0H01089g')"
C. glabrata,CAGL0H01067g,S. cerevisiae,YDR288W,YGOB,269,"('CAGL0H01067g', 'YDR288W')"
S. cerevisiae,YDR288W,C. glabrata,CAGL0H01067g,YGOB,269,"('YDR288W', 'CAGL0H01067g')"
C. glabrata,CAGL0H01221g,S. cerevisiae,YDR289C,YGOB,270,"('CAGL0H01221g', 'YDR289C')"
S. cerevisiae,YDR289C,C. glabrata,CAGL0H01221g,YGOB,270,"('YDR289C', 'CAGL0H01221g')"
C. glabrata,CAGL0H01243g,S. cerevisiae,YDR291W,YGOB,271,"('CAGL0H01243g', 'YDR291W')"
S. cerevisiae,YDR291W,C. glabrata,CAGL0H01243g,YGOB,271,"('YDR291W', 'CAGL0H01243g')"
C. glabrata,CAGL0H01265g,S. cerevisiae,YDR292C,YGOB,272,"('CAGL0H01265g', 'YDR292C')"
S. cerevisiae,YDR292C,C. glabrata,CAGL0H01265g,YGOB,272,"('YDR292C', 'CAGL0H01265g')"
C. glabrata,CAGL0H04565g,S. cerevisiae,YBL090W,YGOB,273,"('CAGL0H04565g', 'YBL090W')"
S. cerevisiae,YBL090W,C. glabrata,CAGL0H04565g,YGOB,273,"('YBL090W', 'CAGL0H04565g')"
C. glabrata,CAGL0H01287g,S. cerevisiae,YDR293C,YGOB,274,"('CAGL0H01287g', 'YDR293C')"
S. cerevisiae,YDR293C,C. glabrata,CAGL0H01287g,YGOB,274,"('YDR293C', 'CAGL0H01287g')"
C. glabrata,CAGL0H01309g,S. cerevisiae,YDR294C,YGOB,275,"('CAGL0H01309g', 'YDR294C')"
S. cerevisiae,YDR294C,C. glabrata,CAGL0H01309g,YGOB,275,"('YDR294C', 'CAGL0H01309g')"
C. glabrata,CAGL0H01331g,S. cerevisiae,YDR295C,YGOB,276,"('CAGL0H01331g', 'YDR295C')"
S. cerevisiae,YDR295C,C. glabrata,CAGL0H01331g,YGOB,276,"('YDR295C', 'CAGL0H01331g')"
C. glabrata,CAGL0H01353g,S. cerevisiae,YDR296W,YGOB,277,"('CAGL0H01353g', 'YDR296W')"
S. cerevisiae,YDR296W,C. glabrata,CAGL0H01353g,YGOB,277,"('YDR296W', 'CAGL0H01353g')"
C. glabrata,CAGL0H01375g,S. cerevisiae,YDR297W,YGOB,278,"('CAGL0H01375g', 'YDR297W')"
S. cerevisiae,YDR297W,C. glabrata,CAGL0H01375g,YGOB,278,"('YDR297W', 'CAGL0H01375g')"
C. glabrata,CAGL0H01397g,S. cerevisiae,YDR298C,YGOB,279,"('CAGL0H01397g', 'YDR298C')"
S. cerevisiae,YDR298C,C. glabrata,CAGL0H01397g,YGOB,279,"('YDR298C', 'CAGL0H01397g')"
C. glabrata,CAGL0H01419g,S. cerevisiae,YDR299W,YGOB,280,"('CAGL0H01419g', 'YDR299W')"
S. cerevisiae,YDR299W,C. glabrata,CAGL0H01419g,YGOB,280,"('YDR299W', 'CAGL0H01419g')"
C. glabrata,CAGL0H01441g,S. cerevisiae,YDR300C,YGOB,281,"('CAGL0H01441g', 'YDR300C')"
S. cerevisiae,YDR300C,C. glabrata,CAGL0H01441g,YGOB,281,"('YDR300C', 'CAGL0H01441g')"
C. glabrata,CAGL0H01463g,S. cerevisiae,YDR301W,YGOB,282,"('CAGL0H01463g', 'YDR301W')"
S. cerevisiae,YDR301W,C. glabrata,CAGL0H01463g,YGOB,282,"('YDR301W', 'CAGL0H01463g')"
C. glabrata,CAGL0H01485g,S. cerevisiae,YDR302W,YGOB,283,"('CAGL0H01485g', 'YDR302W')"
S. cerevisiae,YDR302W,C. glabrata,CAGL0H01485g,YGOB,283,"('YDR302W', 'CAGL0H01485g')"
C. glabrata,CAGL0G03619g,S. cerevisiae,YBL089W,YGOB,284,"('CAGL0G03619g', 'YBL089W')"
S. cerevisiae,YBL089W,C. glabrata,CAGL0G03619g,YGOB,284,"('YBL089W', 'CAGL0G03619g')"
C. glabrata,CAGL0H01507g,S. cerevisiae,YDR303C,YGOB,285,"('CAGL0H01507g', 'YDR303C')"
S. cerevisiae,YDR303C,C. glabrata,CAGL0H01507g,YGOB,285,"('YDR303C', 'CAGL0H01507g')"
C. glabrata,CAGL0H01529g,S. cerevisiae,YDR304C,YGOB,286,"('CAGL0H01529g', 'YDR304C')"
S. cerevisiae,YDR304C,C. glabrata,CAGL0H01529g,YGOB,286,"('YDR304C', 'CAGL0H01529g')"
C. glabrata,CAGL0G04147g,S. cerevisiae,YDR305C,YGOB,287,"('CAGL0G04147g', 'YDR305C')"
S. cerevisiae,YDR305C,C. glabrata,CAGL0G04147g,YGOB,287,"('YDR305C', 'CAGL0G04147g')"
C. glabrata,CAGL0G04169g,S. cerevisiae,YDR306C,YGOB,288,"('CAGL0G04169g', 'YDR306C')"
S. cerevisiae,YDR306C,C. glabrata,CAGL0G04169g,YGOB,288,"('YDR306C', 'CAGL0G04169g')"
C. glabrata,CAGL0J11044g,S. cerevisiae,YDR307W,YGOB,289,"('CAGL0J11044g', 'YDR307W')"
S. cerevisiae,YDR307W,C. glabrata,CAGL0J11044g,YGOB,289,"('YDR307W', 'CAGL0J11044g')"
C. glabrata,CAGL0J11022g,S. cerevisiae,YDR308C,YGOB,290,"('CAGL0J11022g', 'YDR308C')"
S. cerevisiae,YDR308C,C. glabrata,CAGL0J11022g,YGOB,290,"('YDR308C', 'CAGL0J11022g')"
C. glabrata,CAGL0D03762g,S. cerevisiae,YDR309C,YGOB,291,"('CAGL0D03762g', 'YDR309C')"
S. cerevisiae,YDR309C,C. glabrata,CAGL0D03762g,YGOB,291,"('YDR309C', 'CAGL0D03762g')"
C. glabrata,CAGL0J10956g,S. cerevisiae,YDR310C,YGOB,292,"('CAGL0J10956g', 'YDR310C')"
S. cerevisiae,YDR310C,C. glabrata,CAGL0J10956g,YGOB,292,"('YDR310C', 'CAGL0J10956g')"
C. glabrata,CAGL0J10934g,S. cerevisiae,YDR311W,YGOB,293,"('CAGL0J10934g', 'YDR311W')"
S. cerevisiae,YDR311W,C. glabrata,CAGL0J10934g,YGOB,293,"('YDR311W', 'CAGL0J10934g')"
C. glabrata,CAGL0J10890g,S. cerevisiae,YDR312W,YGOB,294,"('CAGL0J10890g', 'YDR312W')"
S. cerevisiae,YDR312W,C. glabrata,CAGL0J10890g,YGOB,294,"('YDR312W', 'CAGL0J10890g')"
C. glabrata,CAGL0H04609g,S. cerevisiae,YBL088C,YGOB,295,"('CAGL0H04609g', 'YBL088C')"
S. cerevisiae,YBL088C,C. glabrata,CAGL0H04609g,YGOB,295,"('YBL088C', 'CAGL0H04609g')"
C. glabrata,CAGL0H07315g,S. cerevisiae,YDR313C,YGOB,296,"('CAGL0H07315g', 'YDR313C')"
S. cerevisiae,YDR313C,C. glabrata,CAGL0H07315g,YGOB,296,"('YDR313C', 'CAGL0H07315g')"
C. glabrata,CAGL0H07271g,S. cerevisiae,YDR315C,YGOB,298,"('CAGL0H07271g', 'YDR315C')"
S. cerevisiae,YDR315C,C. glabrata,CAGL0H07271g,YGOB,298,"('YDR315C', 'CAGL0H07271g')"
C. glabrata,CAGL0H07227g,S. cerevisiae,YDR316W,YGOB,299,"('CAGL0H07227g', 'YDR316W')"
S. cerevisiae,YDR316W,C. glabrata,CAGL0H07227g,YGOB,299,"('YDR316W', 'CAGL0H07227g')"
C. glabrata,CAGL0H07161g,S. cerevisiae,YDR317W,YGOB,300,"('CAGL0H07161g', 'YDR317W')"
S. cerevisiae,YDR317W,C. glabrata,CAGL0H07161g,YGOB,300,"('YDR317W', 'CAGL0H07161g')"
C. glabrata,CAGL0H07139g,S. cerevisiae,YDR318W,YGOB,301,"('CAGL0H07139g', 'YDR318W')"
S. cerevisiae,YDR318W,C. glabrata,CAGL0H07139g,YGOB,301,"('YDR318W', 'CAGL0H07139g')"
C. glabrata,CAGL0H07117g,S. cerevisiae,YDR319C,YGOB,302,"('CAGL0H07117g', 'YDR319C')"
S. cerevisiae,YDR319C,C. glabrata,CAGL0H07117g,YGOB,302,"('YDR319C', 'CAGL0H07117g')"
C. glabrata,CAGL0H07095g,S. cerevisiae,YDR320C,YGOB,303,"('CAGL0H07095g', 'YDR320C')"
S. cerevisiae,YDR320C,C. glabrata,CAGL0H07095g,YGOB,303,"('YDR320C', 'CAGL0H07095g')"
C. glabrata,CAGL0H07073g,S. cerevisiae,YDR320C-A,YGOB,304,"('CAGL0H07073g', 'YDR320C-A')"
S. cerevisiae,YDR320C-A,C. glabrata,CAGL0H07073g,YGOB,304,"('YDR320C-A', 'CAGL0H07073g')"
C. glabrata,CAGL0H07051g,S. cerevisiae,YDR321W,YGOB,305,"('CAGL0H07051g', 'YDR321W')"
S. cerevisiae,YDR321W,C. glabrata,CAGL0H07051g,YGOB,305,"('YDR321W', 'CAGL0H07051g')"
C. glabrata,CAGL0G03575g,S. cerevisiae,YBL087C,YGOB,306,"('CAGL0G03575g', 'YBL087C')"
S. cerevisiae,YBL087C,C. glabrata,CAGL0G03575g,YGOB,306,"('YBL087C', 'CAGL0G03575g')"
C. glabrata,CAGL0H07029g,S. cerevisiae,YDR322W,YGOB,307,"('CAGL0H07029g', 'YDR322W')"
S. cerevisiae,YDR322W,C. glabrata,CAGL0H07029g,YGOB,307,"('YDR322W', 'CAGL0H07029g')"
C. glabrata,CAGL0H07023g,S. cerevisiae,YDR322C-A,YGOB,308,"('CAGL0H07023g', 'YDR322C-A')"
S. cerevisiae,YDR322C-A,C. glabrata,CAGL0H07023g,YGOB,308,"('YDR322C-A', 'CAGL0H07023g')"
C. glabrata,CAGL0M01452g,S. cerevisiae,YDR323C,YGOB,309,"('CAGL0M01452g', 'YDR323C')"
S. cerevisiae,YDR323C,C. glabrata,CAGL0M01452g,YGOB,309,"('YDR323C', 'CAGL0M01452g')"
C. glabrata,CAGL0M01430g,S. cerevisiae,YDR324C,YGOB,310,"('CAGL0M01430g', 'YDR324C')"
S. cerevisiae,YDR324C,C. glabrata,CAGL0M01430g,YGOB,310,"('YDR324C', 'CAGL0M01430g')"
C. glabrata,CAGL0M01408g,S. cerevisiae,YDR325W,YGOB,311,"('CAGL0M01408g', 'YDR325W')"
S. cerevisiae,YDR325W,C. glabrata,CAGL0M01408g,YGOB,311,"('YDR325W', 'CAGL0M01408g')"
C. glabrata,CAGL0M01386g,S. cerevisiae,YDR326C,YGOB,312,"('CAGL0M01386g', 'YDR326C')"
S. cerevisiae,YDR326C,C. glabrata,CAGL0M01386g,YGOB,312,"('YDR326C', 'CAGL0M01386g')"
C. glabrata,CAGL0M01364g,S. cerevisiae,YDR328C,YGOB,313,"('CAGL0M01364g', 'YDR328C')"
S. cerevisiae,YDR328C,C. glabrata,CAGL0M01364g,YGOB,313,"('YDR328C', 'CAGL0M01364g')"
C. glabrata,CAGL0M01342g,S. cerevisiae,YDR329C,YGOB,314,"('CAGL0M01342g', 'YDR329C')"
S. cerevisiae,YDR329C,C. glabrata,CAGL0M01342g,YGOB,314,"('YDR329C', 'CAGL0M01342g')"
C. glabrata,CAGL0M01320g,S. cerevisiae,YDR330W,YGOB,315,"('CAGL0M01320g', 'YDR330W')"
S. cerevisiae,YDR330W,C. glabrata,CAGL0M01320g,YGOB,315,"('YDR330W', 'CAGL0M01320g')"
C. glabrata,CAGL0M01298g,S. cerevisiae,YDR331W,YGOB,316,"('CAGL0M01298g', 'YDR331W')"
S. cerevisiae,YDR331W,C. glabrata,CAGL0M01298g,YGOB,316,"('YDR331W', 'CAGL0M01298g')"
C. glabrata,CAGL0C01815g,S. cerevisiae,YBL086C,YGOB,317,"('CAGL0C01815g', 'YBL086C')"
S. cerevisiae,YBL086C,C. glabrata,CAGL0C01815g,YGOB,317,"('YBL086C', 'CAGL0C01815g')"
C. glabrata,CAGL0M01276g,S. cerevisiae,YDR332W,YGOB,318,"('CAGL0M01276g', 'YDR332W')"
S. cerevisiae,YDR332W,C. glabrata,CAGL0M01276g,YGOB,318,"('YDR332W', 'CAGL0M01276g')"
C. glabrata,CAGL0M01232g,S. cerevisiae,YDR333C,YGOB,319,"('CAGL0M01232g', 'YDR333C')"
S. cerevisiae,YDR333C,C. glabrata,CAGL0M01232g,YGOB,319,"('YDR333C', 'CAGL0M01232g')"
C. glabrata,CAGL0M01188g,S. cerevisiae,YDR334W,YGOB,320,"('CAGL0M01188g', 'YDR334W')"
S. cerevisiae,YDR334W,C. glabrata,CAGL0M01188g,YGOB,320,"('YDR334W', 'CAGL0M01188g')"
C. glabrata,CAGL0M01144g,S. cerevisiae,YDR335W,YGOB,321,"('CAGL0M01144g', 'YDR335W')"
S. cerevisiae,YDR335W,C. glabrata,CAGL0M01144g,YGOB,321,"('YDR335W', 'CAGL0M01144g')"
C. glabrata,CAGL0M01122g,S. cerevisiae,YDR336W,YGOB,322,"('CAGL0M01122g', 'YDR336W')"
S. cerevisiae,YDR336W,C. glabrata,CAGL0M01122g,YGOB,322,"('YDR336W', 'CAGL0M01122g')"
C. glabrata,CAGL0M01100g,S. cerevisiae,YDR337W,YGOB,323,"('CAGL0M01100g', 'YDR337W')"
S. cerevisiae,YDR337W,C. glabrata,CAGL0M01100g,YGOB,323,"('YDR337W', 'CAGL0M01100g')"
C. glabrata,CAGL0M01078g,S. cerevisiae,YDR338C,YGOB,327,"('CAGL0M01078g', 'YDR338C')"
S. cerevisiae,YDR338C,C. glabrata,CAGL0M01078g,YGOB,327,"('YDR338C', 'CAGL0M01078g')"
C. glabrata,CAGL0M01056g,S. cerevisiae,YDR339C,YGOB,333,"('CAGL0M01056g', 'YDR339C')"
S. cerevisiae,YDR339C,C. glabrata,CAGL0M01056g,YGOB,333,"('YDR339C', 'CAGL0M01056g')"
C. glabrata,CAGL0A02189g,S. cerevisiae,YDR341C,YGOB,337,"('CAGL0A02189g', 'YDR341C')"
S. cerevisiae,YDR341C,C. glabrata,CAGL0A02189g,YGOB,337,"('YDR341C', 'CAGL0A02189g')"
C. glabrata,CAGL0A02211g,S. cerevisiae,YDR342C,YGOB,338,"('CAGL0A02211g', 'YDR342C')"
S. cerevisiae,YDR342C,C. glabrata,CAGL0A02211g,YGOB,338,"('YDR342C', 'CAGL0A02211g')"
C. glabrata,CAGL0C01881g,S. cerevisiae,YBL085W,YGOB,341,"('CAGL0C01881g', 'YBL085W')"
S. cerevisiae,YBL085W,C. glabrata,CAGL0C01881g,YGOB,341,"('YBL085W', 'CAGL0C01881g')"
C. glabrata,CAGL0A02233g,S. cerevisiae,YDR343C,YGOB,342,"('CAGL0A02233g', 'YDR343C')"
S. cerevisiae,YDR343C,C. glabrata,CAGL0A02233g,YGOB,342,"('YDR343C', 'CAGL0A02233g')"
C. glabrata,CAGL0A02365g,S. cerevisiae,YDR346C,YGOB,345,"('CAGL0A02365g', 'YDR346C')"
S. cerevisiae,YDR346C,C. glabrata,CAGL0A02365g,YGOB,345,"('YDR346C', 'CAGL0A02365g')"
C. glabrata,CAGL0A02387g,S. cerevisiae,YDR347W,YGOB,351,"('CAGL0A02387g', 'YDR347W')"
S. cerevisiae,YDR347W,C. glabrata,CAGL0A02387g,YGOB,351,"('YDR347W', 'CAGL0A02387g')"
C. glabrata,CAGL0A02409g,S. cerevisiae,YDR348C,YGOB,353,"('CAGL0A02409g', 'YDR348C')"
S. cerevisiae,YDR348C,C. glabrata,CAGL0A02409g,YGOB,353,"('YDR348C', 'CAGL0A02409g')"
C. glabrata,CAGL0A02431g,S. cerevisiae,YDR349C,YGOB,358,"('CAGL0A02431g', 'YDR349C')"
S. cerevisiae,YDR349C,C. glabrata,CAGL0A02431g,YGOB,358,"('YDR349C', 'CAGL0A02431g')"
C. glabrata,CAGL0A02475g,S. cerevisiae,YDR350C,YGOB,360,"('CAGL0A02475g', 'YDR350C')"
S. cerevisiae,YDR350C,C. glabrata,CAGL0A02475g,YGOB,360,"('YDR350C', 'CAGL0A02475g')"
C. glabrata,CAGL0L11572g,S. cerevisiae,YDR351W,YGOB,364,"('CAGL0L11572g', 'YDR351W')"
S. cerevisiae,YDR351W,C. glabrata,CAGL0L11572g,YGOB,364,"('YDR351W', 'CAGL0L11572g')"
C. glabrata,CAGL0A02508g,S. cerevisiae,YDR352W,YGOB,366,"('CAGL0A02508g', 'YDR352W')"
S. cerevisiae,YDR352W,C. glabrata,CAGL0A02508g,YGOB,366,"('YDR352W', 'CAGL0A02508g')"
C. glabrata,CAGL0I01166g,S. cerevisiae,YDR353W,YGOB,367,"('CAGL0I01166g', 'YDR353W')"
S. cerevisiae,YDR353W,C. glabrata,CAGL0I01166g,YGOB,367,"('YDR353W', 'CAGL0I01166g')"
C. glabrata,CAGL0C01903g,S. cerevisiae,YBL084C,YGOB,368,"('CAGL0C01903g', 'YBL084C')"
S. cerevisiae,YBL084C,C. glabrata,CAGL0C01903g,YGOB,368,"('YBL084C', 'CAGL0C01903g')"
C. glabrata,CAGL0A02574g,S. cerevisiae,YDR354W,YGOB,369,"('CAGL0A02574g', 'YDR354W')"
S. cerevisiae,YDR354W,C. glabrata,CAGL0A02574g,YGOB,369,"('YDR354W', 'CAGL0A02574g')"
C. glabrata,CAGL0A02596g,S. cerevisiae,YDR356W,YGOB,370,"('CAGL0A02596g', 'YDR356W')"
S. cerevisiae,YDR356W,C. glabrata,CAGL0A02596g,YGOB,370,"('YDR356W', 'CAGL0A02596g')"
C. glabrata,CAGL0A02618g,S. cerevisiae,YDR357C,YGOB,375,"('CAGL0A02618g', 'YDR357C')"
S. cerevisiae,YDR357C,C. glabrata,CAGL0A02618g,YGOB,375,"('YDR357C', 'CAGL0A02618g')"
C. glabrata,CAGL0A02629g,S. cerevisiae,YDR358W,YGOB,378,"('CAGL0A02629g', 'YDR358W')"
S. cerevisiae,YDR358W,C. glabrata,CAGL0A02629g,YGOB,378,"('YDR358W', 'CAGL0A02629g')"
C. glabrata,CAGL0A02651g,S. cerevisiae,YDR359C,YGOB,382,"('CAGL0A02651g', 'YDR359C')"
S. cerevisiae,YDR359C,C. glabrata,CAGL0A02651g,YGOB,382,"('YDR359C', 'CAGL0A02651g')"
C. glabrata,CAGL0A02673g,S. cerevisiae,YDR361C,YGOB,387,"('CAGL0A02673g', 'YDR361C')"
S. cerevisiae,YDR361C,C. glabrata,CAGL0A02673g,YGOB,387,"('YDR361C', 'CAGL0A02673g')"
C. glabrata,CAGL0A02695g,S. cerevisiae,YDR362C,YGOB,390,"('CAGL0A02695g', 'YDR362C')"
S. cerevisiae,YDR362C,C. glabrata,CAGL0A02695g,YGOB,390,"('YDR362C', 'CAGL0A02695g')"
C. glabrata,CAGL0A02706g,S. cerevisiae,YDR363W,YGOB,392,"('CAGL0A02706g', 'YDR363W')"
S. cerevisiae,YDR363W,C. glabrata,CAGL0A02706g,YGOB,392,"('YDR363W', 'CAGL0A02706g')"
C. glabrata,CAGL0A02728g,S. cerevisiae,YDR363W-A,YGOB,393,"('CAGL0A02728g', 'YDR363W-A')"
S. cerevisiae,YDR363W-A,C. glabrata,CAGL0A02728g,YGOB,393,"('YDR363W-A', 'CAGL0A02728g')"
C. glabrata,CAGL0A02772g,S. cerevisiae,YDR364C,YGOB,401,"('CAGL0A02772g', 'YDR364C')"
S. cerevisiae,YDR364C,C. glabrata,CAGL0A02772g,YGOB,401,"('YDR364C', 'CAGL0A02772g')"
C. glabrata,CAGL0L11638g,S. cerevisiae,YDR365C,YGOB,408,"('CAGL0L11638g', 'YDR365C')"
S. cerevisiae,YDR365C,C. glabrata,CAGL0L11638g,YGOB,408,"('YDR365C', 'CAGL0L11638g')"
C. glabrata,CAGL0A02794g,S. cerevisiae,YDR367W,YGOB,410,"('CAGL0A02794g', 'YDR367W')"
S. cerevisiae,YDR367W,C. glabrata,CAGL0A02794g,YGOB,410,"('YDR367W', 'CAGL0A02794g')"
C. glabrata,CAGL0I01100g,S. cerevisiae,YDR368W,YGOB,411,"('CAGL0I01100g', 'YDR368W')"
S. cerevisiae,YDR368W,C. glabrata,CAGL0I01100g,YGOB,411,"('YDR368W', 'CAGL0I01100g')"
C. glabrata,CAGL0A02838g,S. cerevisiae,YDR369C,YGOB,415,"('CAGL0A02838g', 'YDR369C')"
S. cerevisiae,YDR369C,C. glabrata,CAGL0A02838g,YGOB,415,"('YDR369C', 'CAGL0A02838g')"
C. glabrata,CAGL0A02860g,S. cerevisiae,YDR370C,YGOB,417,"('CAGL0A02860g', 'YDR370C')"
S. cerevisiae,YDR370C,C. glabrata,CAGL0A02860g,YGOB,417,"('YDR370C', 'CAGL0A02860g')"
C. glabrata,CAGL0A02904g,S. cerevisiae,YDR371W,YGOB,418,"('CAGL0A02904g', 'YDR371W')"
S. cerevisiae,YDR371W,C. glabrata,CAGL0A02904g,YGOB,418,"('YDR371W', 'CAGL0A02904g')"
C. glabrata,CAGL0A02926g,S. cerevisiae,YDR372C,YGOB,421,"('CAGL0A02926g', 'YDR372C')"
S. cerevisiae,YDR372C,C. glabrata,CAGL0A02926g,YGOB,421,"('YDR372C', 'CAGL0A02926g')"
C. glabrata,CAGL0A02948g,S. cerevisiae,YDR373W,YGOB,424,"('CAGL0A02948g', 'YDR373W')"
S. cerevisiae,YDR373W,C. glabrata,CAGL0A02948g,YGOB,424,"('YDR373W', 'CAGL0A02948g')"
C. glabrata,CAGL0A02970g,S. cerevisiae,YDR374C,YGOB,431,"('CAGL0A02970g', 'YDR374C')"
S. cerevisiae,YDR374C,C. glabrata,CAGL0A02970g,YGOB,431,"('YDR374C', 'CAGL0A02970g')"
C. glabrata,CAGL0A04587g,S. cerevisiae,YBL082C,YGOB,435,"('CAGL0A04587g', 'YBL082C')"
S. cerevisiae,YBL082C,C. glabrata,CAGL0A04587g,YGOB,435,"('YBL082C', 'CAGL0A04587g')"
C. glabrata,CAGL0A02992g,S. cerevisiae,YDR375C,YGOB,436,"('CAGL0A02992g', 'YDR375C')"
S. cerevisiae,YDR375C,C. glabrata,CAGL0A02992g,YGOB,436,"('YDR375C', 'CAGL0A02992g')"
C. glabrata,CAGL0A03014g,S. cerevisiae,YDR376W,YGOB,441,"('CAGL0A03014g', 'YDR376W')"
S. cerevisiae,YDR376W,C. glabrata,CAGL0A03014g,YGOB,441,"('YDR376W', 'CAGL0A03014g')"
C. glabrata,CAGL0A03036g,S. cerevisiae,YDR377W,YGOB,446,"('CAGL0A03036g', 'YDR377W')"
S. cerevisiae,YDR377W,C. glabrata,CAGL0A03036g,YGOB,446,"('YDR377W', 'CAGL0A03036g')"
C. glabrata,CAGL0A03051g,S. cerevisiae,YDR378C,YGOB,448,"('CAGL0A03051g', 'YDR378C')"
S. cerevisiae,YDR378C,C. glabrata,CAGL0A03051g,YGOB,448,"('YDR378C', 'CAGL0A03051g')"
C. glabrata,CAGL0A03058g,S. cerevisiae,YDR379W,YGOB,449,"('CAGL0A03058g', 'YDR379W')"
S. cerevisiae,YDR379W,C. glabrata,CAGL0A03058g,YGOB,449,"('YDR379W', 'CAGL0A03058g')"
C. glabrata,CAGL0A03080g,S. cerevisiae,YDR379C-A,YGOB,451,"('CAGL0A03080g', 'YDR379C-A')"
S. cerevisiae,YDR379C-A,C. glabrata,CAGL0A03080g,YGOB,451,"('YDR379C-A', 'CAGL0A03080g')"
C. glabrata,CAGL0A03102g,S. cerevisiae,YDR380W,YGOB,455,"('CAGL0A03102g', 'YDR380W')"
S. cerevisiae,YDR380W,C. glabrata,CAGL0A03102g,YGOB,455,"('YDR380W', 'CAGL0A03102g')"
C. glabrata,CAGL0A03117g,S. cerevisiae,YDR381W,YGOB,460,"('CAGL0A03117g', 'YDR381W')"
S. cerevisiae,YDR381W,C. glabrata,CAGL0A03117g,YGOB,460,"('YDR381W', 'CAGL0A03117g')"
C. glabrata,CAGL0A03146g,S. cerevisiae,YDR381C-A,YGOB,464,"('CAGL0A03146g', 'YDR381C-A')"
S. cerevisiae,YDR381C-A,C. glabrata,CAGL0A03146g,YGOB,464,"('YDR381C-A', 'CAGL0A03146g')"
C. glabrata,CAGL0A03168g,S. cerevisiae,YDR382W,YGOB,470,"('CAGL0A03168g', 'YDR382W')"
S. cerevisiae,YDR382W,C. glabrata,CAGL0A03168g,YGOB,470,"('YDR382W', 'CAGL0A03168g')"
C. glabrata,CAGL0J07282g,S. cerevisiae,YAL056W,YGOB,477,"('CAGL0J07282g', 'YAL056W')"
S. cerevisiae,YAL056W,C. glabrata,CAGL0J07282g,YGOB,477,"('YAL056W', 'CAGL0J07282g')"
C. glabrata,CAGL0A04631g,S. cerevisiae,YBL081W,YGOB,478,"('CAGL0A04631g', 'YBL081W')"
S. cerevisiae,YBL081W,C. glabrata,CAGL0A04631g,YGOB,478,"('YBL081W', 'CAGL0A04631g')"
C. glabrata,CAGL0A03190g,S. cerevisiae,YDR383C,YGOB,479,"('CAGL0A03190g', 'YDR383C')"
S. cerevisiae,YDR383C,C. glabrata,CAGL0A03190g,YGOB,479,"('YDR383C', 'CAGL0A03190g')"
C. glabrata,CAGL0A03212g,S. cerevisiae,YDR384C,YGOB,480,"('CAGL0A03212g', 'YDR384C')"
S. cerevisiae,YDR384C,C. glabrata,CAGL0A03212g,YGOB,480,"('YDR384C', 'CAGL0A03212g')"
C. glabrata,Cgla_YGOB_YIL102C-A,S. cerevisiae,YIL102C-A,YGOB,481,"('Cgla_YGOB_YIL102C-A', 'YIL102C-A')"
S. cerevisiae,YIL102C-A,C. glabrata,Cgla_YGOB_YIL102C-A,YGOB,481,"('YIL102C-A', 'Cgla_YGOB_YIL102C-A')"
C. glabrata,CAGL0A03234g,S. cerevisiae,YDR385W,YGOB,482,"('CAGL0A03234g', 'YDR385W')"
S. cerevisiae,YDR385W,C. glabrata,CAGL0A03234g,YGOB,482,"('YDR385W', 'CAGL0A03234g')"
C. glabrata,CAGL0A03256g,S. cerevisiae,YDR386W,YGOB,489,"('CAGL0A03256g', 'YDR386W')"
S. cerevisiae,YDR386W,C. glabrata,CAGL0A03256g,YGOB,489,"('YDR386W', 'CAGL0A03256g')"
C. glabrata,CAGL0M01672g,S. cerevisiae,YDR387C,YGOB,494,"('CAGL0M01672g', 'YDR387C')"
