species1,gene1,species2,gene2,source,pillar_id,gene_pair
S. cerevisiae,YHR010W,C. albicans,orf19.5225.2,CGOB,1976,"('YHR010W', 'orf19.5225.2')"
C. albicans,orf19.3312,S. cerevisiae,YER080W,CGOB,1998,"('orf19.3312', 'YER080W')"
S. cerevisiae,YER080W,C. albicans,orf19.3312,CGOB,1998,"('YER080W', 'orf19.3312')"
C. albicans,orf19.5224,S. cerevisiae,YOL100W,CGOB,1999,"('orf19.5224', 'YOL100W')"
S. cerevisiae,YOL100W,C. albicans,orf19.5224,CGOB,1999,"('YOL100W', 'orf19.5224')"
C. albicans,orf19.5221,S. cerevisiae,YOL078W,CGOB,2021,"('orf19.5221', 'YOL078W')"
S. cerevisiae,YOL078W,C. albicans,orf19.5221,CGOB,2021,"('YOL078W', 'orf19.5221')"
C. albicans,orf19.5220,S. cerevisiae,YOL080C,CGOB,2032,"('orf19.5220', 'YOL080C')"
S. cerevisiae,YOL080C,C. albicans,orf19.5220,CGOB,2032,"('YOL080C', 'orf19.5220')"
C. albicans,orf19.5219,S. cerevisiae,YOL081W,CGOB,2043,"('orf19.5219', 'YOL081W')"
S. cerevisiae,YOL081W,C. albicans,orf19.5219,CGOB,2043,"('YOL081W', 'orf19.5219')"
C. albicans,orf19.3767,S. cerevisiae,YBL017C,CGOB,2087,"('orf19.3767', 'YBL017C')"
S. cerevisiae,YBL017C,C. albicans,orf19.3767,CGOB,2087,"('YBL017C', 'orf19.3767')"
C. albicans,orf19.3765,S. cerevisiae,YLR084C,CGOB,2098,"('orf19.3765', 'YLR084C')"
S. cerevisiae,YLR084C,C. albicans,orf19.3765,CGOB,2098,"('YLR084C', 'orf19.3765')"
C. albicans,orf19.3314,S. cerevisiae,YBR254C,CGOB,2109,"('orf19.3314', 'YBR254C')"
S. cerevisiae,YBR254C,C. albicans,orf19.3314,CGOB,2109,"('YBR254C', 'orf19.3314')"
C. albicans,orf19.3764,S. cerevisiae,YDR108W,CGOB,2110,"('orf19.3764', 'YDR108W')"
S. cerevisiae,YDR108W,C. albicans,orf19.3764,CGOB,2110,"('YDR108W', 'orf19.3764')"
C. albicans,orf19.3761,S. cerevisiae,YPR019W,CGOB,2143,"('orf19.3761', 'YPR019W')"
S. cerevisiae,YPR019W,C. albicans,orf19.3761,CGOB,2143,"('YPR019W', 'orf19.3761')"
C. albicans,orf19.3760,S. cerevisiae,YER179W,CGOB,2154,"('orf19.3760', 'YER179W')"
S. cerevisiae,YER179W,C. albicans,orf19.3760,CGOB,2154,"('YER179W', 'orf19.3760')"
C. albicans,orf19.3759,S. cerevisiae,YPL101W,CGOB,2165,"('orf19.3759', 'YPL101W')"
S. cerevisiae,YPL101W,C. albicans,orf19.3759,CGOB,2165,"('YPL101W', 'orf19.3759')"
C. albicans,orf19.3758,S. cerevisiae,YDR105C,CGOB,2176,"('orf19.3758', 'YDR105C')"
S. cerevisiae,YDR105C,C. albicans,orf19.3758,CGOB,2176,"('YDR105C', 'orf19.3758')"
C. albicans,orf19.3757,S. cerevisiae,YPR020W,CGOB,2187,"('orf19.3757', 'YPR020W')"
S. cerevisiae,YPR020W,C. albicans,orf19.3757,CGOB,2187,"('YPR020W', 'orf19.3757')"
C. albicans,orf19.3756,S. cerevisiae,YGL171W,CGOB,2198,"('orf19.3756', 'YGL171W')"
S. cerevisiae,YGL171W,C. albicans,orf19.3756,CGOB,2198,"('YGL171W', 'orf19.3756')"
C. albicans,orf19.3755,S. cerevisiae,YLR312W-A,CGOB,2209,"('orf19.3755', 'YLR312W-A')"
S. cerevisiae,YLR312W-A,C. albicans,orf19.3755,CGOB,2209,"('YLR312W-A', 'orf19.3755')"
C. albicans,orf19.6099,S. cerevisiae,YJL008C,CGOB,2220,"('orf19.6099', 'YJL008C')"
S. cerevisiae,YJL008C,C. albicans,orf19.6099,CGOB,2220,"('YJL008C', 'orf19.6099')"
C. albicans,orf19.6362,S. cerevisiae,YLL021W,CGOB,2222,"('orf19.6362', 'YLL021W')"
S. cerevisiae,YLL021W,C. albicans,orf19.6362,CGOB,2222,"('YLL021W', 'orf19.6362')"
C. albicans,orf19.6360,S. cerevisiae,YDR163W,CGOB,2233,"('orf19.6360', 'YDR163W')"
S. cerevisiae,YDR163W,C. albicans,orf19.6360,CGOB,2233,"('YDR163W', 'orf19.6360')"
C. albicans,orf19.6359,S. cerevisiae,YEL059C-A,CGOB,2244,"('orf19.6359', 'YEL059C-A')"
S. cerevisiae,YEL059C-A,C. albicans,orf19.6359,CGOB,2244,"('YEL059C-A', 'orf19.6359')"
C. albicans,orf19.6358,S. cerevisiae,YGL087C,CGOB,2255,"('orf19.6358', 'YGL087C')"
S. cerevisiae,YGL087C,C. albicans,orf19.6358,CGOB,2255,"('YGL087C', 'orf19.6358')"
C. albicans,orf19.6357,S. cerevisiae,YGL086W,CGOB,2266,"('orf19.6357', 'YGL086W')"
S. cerevisiae,YGL086W,C. albicans,orf19.6357,CGOB,2266,"('YGL086W', 'orf19.6357')"
C. albicans,orf19.6356,S. cerevisiae,YBR055C,CGOB,2277,"('orf19.6356', 'YBR055C')"
S. cerevisiae,YBR055C,C. albicans,orf19.6356,CGOB,2277,"('YBR055C', 'orf19.6356')"
C. albicans,orf19.6355,S. cerevisiae,YMR131C,CGOB,2288,"('orf19.6355', 'YMR131C')"
S. cerevisiae,YMR131C,C. albicans,orf19.6355,CGOB,2288,"('YMR131C', 'orf19.6355')"
C. albicans,orf19.6347,S. cerevisiae,YDR364C,CGOB,2366,"('orf19.6347', 'YDR364C')"
S. cerevisiae,YDR364C,C. albicans,orf19.6347,CGOB,2366,"('YDR364C', 'orf19.6347')"
C. albicans,orf19.6346,S. cerevisiae,YDR361C,CGOB,2377,"('orf19.6346', 'YDR361C')"
S. cerevisiae,YDR361C,C. albicans,orf19.6346,CGOB,2377,"('YDR361C', 'orf19.6346')"
C. albicans,orf19.6345,S. cerevisiae,YBR079C,CGOB,2388,"('orf19.6345', 'YBR079C')"
S. cerevisiae,YBR079C,C. albicans,orf19.6345,CGOB,2388,"('YBR079C', 'orf19.6345')"
C. albicans,orf19.6344,S. cerevisiae,YCR036W,CGOB,2399,"('orf19.6344', 'YCR036W')"
S. cerevisiae,YCR036W,C. albicans,orf19.6344,CGOB,2399,"('YCR036W', 'orf19.6344')"
C. albicans,orf19.6343,S. cerevisiae,YCR034W,CGOB,2410,"('orf19.6343', 'YCR034W')"
S. cerevisiae,YCR034W,C. albicans,orf19.6343,CGOB,2410,"('YCR034W', 'orf19.6343')"
C. albicans,orf19.6341,S. cerevisiae,YBR153W,CGOB,2432,"('orf19.6341', 'YBR153W')"
S. cerevisiae,YBR153W,C. albicans,orf19.6341,CGOB,2432,"('YBR153W', 'orf19.6341')"
C. albicans,orf19.3318,S. cerevisiae,YBR255W,CGOB,2443,"('orf19.3318', 'YBR255W')"
S. cerevisiae,YBR255W,C. albicans,orf19.3318,CGOB,2443,"('YBR255W', 'orf19.3318')"
C. albicans,orf19.6340,S. cerevisiae,YBR154C,CGOB,2444,"('orf19.6340', 'YBR154C')"
S. cerevisiae,YBR154C,C. albicans,orf19.6340,CGOB,2444,"('YBR154C', 'orf19.6340')"
C. albicans,orf19.4913,S. cerevisiae,YOL087C,CGOB,2455,"('orf19.4913', 'YOL087C')"
S. cerevisiae,YOL087C,C. albicans,orf19.4913,CGOB,2455,"('YOL087C', 'orf19.4913')"
C. albicans,orf19.4914,S. cerevisiae,YOL086W-A,CGOB,2466,"('orf19.4914', 'YOL086W-A')"
S. cerevisiae,YOL086W-A,C. albicans,orf19.4914,CGOB,2466,"('YOL086W-A', 'orf19.4914')"
C. albicans,orf19.4922,S. cerevisiae,YGL161C,CGOB,2555,"('orf19.4922', 'YGL161C')"
S. cerevisiae,YGL161C,C. albicans,orf19.4922,CGOB,2555,"('YGL161C', 'orf19.4922')"
C. albicans,orf19.4927,S. cerevisiae,YNL271C,CGOB,2599,"('orf19.4927', 'YNL271C')"
S. cerevisiae,YNL271C,C. albicans,orf19.4927,CGOB,2599,"('YNL271C', 'orf19.4927')"
C. albicans,orf19.4928,S. cerevisiae,YNL272C,CGOB,2610,"('orf19.4928', 'YNL272C')"
S. cerevisiae,YNL272C,C. albicans,orf19.4928,CGOB,2610,"('YNL272C', 'orf19.4928')"
C. albicans,orf19.4929,S. cerevisiae,YLR067C,CGOB,2621,"('orf19.4929', 'YLR067C')"
S. cerevisiae,YLR067C,C. albicans,orf19.4929,CGOB,2621,"('YLR067C', 'orf19.4929')"
C. albicans,orf19.4930,S. cerevisiae,YLR066W,CGOB,2632,"('orf19.4930', 'YLR066W')"
S. cerevisiae,YLR066W,C. albicans,orf19.4930,CGOB,2632,"('YLR066W', 'orf19.4930')"
C. albicans,orf19.4931,S. cerevisiae,YNL247W,CGOB,2643,"('orf19.4931', 'YNL247W')"
S. cerevisiae,YNL247W,C. albicans,orf19.4931,CGOB,2643,"('YNL247W', 'orf19.4931')"
C. albicans,orf19.4931.1,S. cerevisiae,YHL001W,CGOB,2654,"('orf19.4931.1', 'YHL001W')"
S. cerevisiae,YHL001W,C. albicans,orf19.4931.1,CGOB,2654,"('YHL001W', 'orf19.4931.1')"
C. albicans,orf19.4932,S. cerevisiae,YLR069C,CGOB,2666,"('orf19.4932', 'YLR069C')"
S. cerevisiae,YLR069C,C. albicans,orf19.4932,CGOB,2666,"('YLR069C', 'orf19.4932')"
C. albicans,orf19.4937,S. cerevisiae,YBR023C,CGOB,2721,"('orf19.4937', 'YBR023C')"
S. cerevisiae,YBR023C,C. albicans,orf19.4937,CGOB,2721,"('YBR023C', 'orf19.4937')"
C. albicans,orf19.4939,S. cerevisiae,YNL297C,CGOB,2732,"('orf19.4939', 'YNL297C')"
S. cerevisiae,YNL297C,C. albicans,orf19.4939,CGOB,2732,"('YNL297C', 'orf19.4939')"
C. albicans,orf19.4941,S. cerevisiae,YOR344C,CGOB,2754,"('orf19.4941', 'YOR344C')"
S. cerevisiae,YOR344C,C. albicans,orf19.4941,CGOB,2754,"('YOR344C', 'orf19.4941')"
C. albicans,orf19.3321,S. cerevisiae,YPR125W,CGOB,2776,"('orf19.3321', 'YPR125W')"
S. cerevisiae,YPR125W,C. albicans,orf19.3321,CGOB,2776,"('YPR125W', 'orf19.3321')"
C. albicans,orf19.4945,S. cerevisiae,YDR097C,CGOB,2788,"('orf19.4945', 'YDR097C')"
S. cerevisiae,YDR097C,C. albicans,orf19.4945,CGOB,2788,"('YDR097C', 'orf19.4945')"
C. albicans,orf19.4947,S. cerevisiae,YPR098C,CGOB,2810,"('orf19.4947', 'YPR098C')"
S. cerevisiae,YPR098C,C. albicans,orf19.4947,CGOB,2810,"('YPR098C', 'orf19.4947')"
C. albicans,orf19.4948,S. cerevisiae,YLR107W,CGOB,2821,"('orf19.4948', 'YLR107W')"
S. cerevisiae,YLR107W,C. albicans,orf19.4948,CGOB,2821,"('YLR107W', 'orf19.4948')"
C. albicans,orf19.4950,S. cerevisiae,YDR264C,CGOB,2843,"('orf19.4950', 'YDR264C')"
S. cerevisiae,YDR264C,C. albicans,orf19.4950,CGOB,2843,"('YDR264C', 'orf19.4950')"
C. albicans,orf19.4952.1,S. cerevisiae,YDR519W,CGOB,2876,"('orf19.4952.1', 'YDR519W')"
S. cerevisiae,YDR519W,C. albicans,orf19.4952.1,CGOB,2876,"('YDR519W', 'orf19.4952.1')"
C. albicans,orf19.3322,S. cerevisiae,YBR252W,CGOB,2887,"('orf19.3322', 'YBR252W')"
S. cerevisiae,YBR252W,C. albicans,orf19.3322,CGOB,2887,"('YBR252W', 'orf19.3322')"
C. albicans,orf19.4953,S. cerevisiae,YCL047C,CGOB,2888,"('orf19.4953', 'YCL047C')"
S. cerevisiae,YCL047C,C. albicans,orf19.4953,CGOB,2888,"('YCL047C', 'orf19.4953')"
C. albicans,orf19.4954,S. cerevisiae,YHR026W,CGOB,2899,"('orf19.4954', 'YHR026W')"
S. cerevisiae,YHR026W,C. albicans,orf19.4954,CGOB,2899,"('YHR026W', 'orf19.4954')"
C. albicans,orf19.4955,S. cerevisiae,YCL048W,CGOB,2910,"('orf19.4955', 'YCL048W')"
S. cerevisiae,YCL048W,C. albicans,orf19.4955,CGOB,2910,"('YCL048W', 'orf19.4955')"
C. albicans,orf19.4956,S. cerevisiae,YHR027C,CGOB,2921,"('orf19.4956', 'YHR027C')"
S. cerevisiae,YHR027C,C. albicans,orf19.4956,CGOB,2921,"('YHR027C', 'orf19.4956')"
C. albicans,orf19.4958,S. cerevisiae,YJL201W,CGOB,2932,"('orf19.4958', 'YJL201W')"
S. cerevisiae,YJL201W,C. albicans,orf19.4958,CGOB,2932,"('YJL201W', 'orf19.4958')"
C. albicans,orf19.4960,S. cerevisiae,YLR146C,CGOB,2954,"('orf19.4960', 'YLR146C')"
S. cerevisiae,YLR146C,C. albicans,orf19.4960,CGOB,2954,"('YLR146C', 'orf19.4960')"
C. albicans,orf19.4961,S. cerevisiae,YHR006W,CGOB,2965,"('orf19.4961', 'YHR006W')"
S. cerevisiae,YHR006W,C. albicans,orf19.4961,CGOB,2965,"('YHR006W', 'orf19.4961')"
C. albicans,orf19.4962,S. cerevisiae,YLR145W,CGOB,2976,"('orf19.4962', 'YLR145W')"
S. cerevisiae,YLR145W,C. albicans,orf19.4962,CGOB,2976,"('YLR145W', 'orf19.4962')"
C. albicans,orf19.4963,S. cerevisiae,YDR161W,CGOB,2987,"('orf19.4963', 'YDR161W')"
S. cerevisiae,YDR161W,C. albicans,orf19.4963,CGOB,2987,"('YDR161W', 'orf19.4963')"
C. albicans,orf19.4964,S. cerevisiae,YGL174W,CGOB,2999,"('orf19.4964', 'YGL174W')"
S. cerevisiae,YGL174W,C. albicans,orf19.4964,CGOB,2999,"('YGL174W', 'orf19.4964')"
C. albicans,orf19.4966,S. cerevisiae,YPR021C,CGOB,3021,"('orf19.4966', 'YPR021C')"
S. cerevisiae,YPR021C,C. albicans,orf19.4966,CGOB,3021,"('YPR021C', 'orf19.4966')"
C. albicans,orf19.4967,S. cerevisiae,YLL018C-A,CGOB,3032,"('orf19.4967', 'YLL018C-A')"
S. cerevisiae,YLL018C-A,C. albicans,orf19.4967,CGOB,3032,"('YLL018C-A', 'orf19.4967')"
C. albicans,orf19.4969,S. cerevisiae,YGL173C,CGOB,3043,"('orf19.4969', 'YGL173C')"
S. cerevisiae,YGL173C,C. albicans,orf19.4969,CGOB,3043,"('YGL173C', 'orf19.4969')"
C. albicans,orf19.4979,S. cerevisiae,YLL019C,CGOB,3098,"('orf19.4979', 'YLL019C')"
S. cerevisiae,YLL019C,C. albicans,orf19.4979,CGOB,3098,"('YLL019C', 'orf19.4979')"
C. albicans,orf19.3324,S. cerevisiae,YJL138C,CGOB,3109,"('orf19.3324', 'YJL138C')"
S. cerevisiae,YJL138C,C. albicans,orf19.3324,CGOB,3109,"('YJL138C', 'orf19.3324')"
C. albicans,orf19.4980,S. cerevisiae,YER103W,CGOB,3110,"('orf19.4980', 'YER103W')"
S. cerevisiae,YER103W,C. albicans,orf19.4980,CGOB,3110,"('YER103W', 'orf19.4980')"
C. albicans,orf19.4981,S. cerevisiae,YJR106W,CGOB,3121,"('orf19.4981', 'YJR106W')"
S. cerevisiae,YJR106W,C. albicans,orf19.4981,CGOB,3121,"('YJR106W', 'orf19.4981')"
C. albicans,orf19.4985,S. cerevisiae,YGL084C,CGOB,3165,"('orf19.4985', 'YGL084C')"
S. cerevisiae,YGL084C,C. albicans,orf19.4985,CGOB,3165,"('YGL084C', 'orf19.4985')"
C. albicans,orf19.4987,S. cerevisiae,YGL172W,CGOB,3176,"('orf19.4987', 'YGL172W')"
S. cerevisiae,YGL172W,C. albicans,orf19.4987,CGOB,3176,"('YGL172W', 'orf19.4987')"
C. albicans,orf19.4988,S. cerevisiae,YGL175C,CGOB,3187,"('orf19.4988', 'YGL175C')"
S. cerevisiae,YGL175C,C. albicans,orf19.4988,CGOB,3187,"('YGL175C', 'orf19.4988')"
C. albicans,orf19.4991,S. cerevisiae,YGL178W,CGOB,3198,"('orf19.4991', 'YGL178W')"
S. cerevisiae,YGL178W,C. albicans,orf19.4991,CGOB,3198,"('YGL178W', 'orf19.4991')"
C. albicans,orf19.4993,S. cerevisiae,YBR080C,CGOB,3209,"('orf19.4993', 'YBR080C')"
S. cerevisiae,YBR080C,C. albicans,orf19.4993,CGOB,3209,"('YBR080C', 'orf19.4993')"
C. albicans,orf19.3325,S. cerevisiae,YJL137C,CGOB,3220,"('orf19.3325', 'YJL137C')"
S. cerevisiae,YJL137C,C. albicans,orf19.3325,CGOB,3220,"('YJL137C', 'orf19.3325')"
C. albicans,orf19.4996,S. cerevisiae,YBL029W,CGOB,3232,"('orf19.4996', 'YBL029W')"
S. cerevisiae,YBL029W,C. albicans,orf19.4996,CGOB,3232,"('YBL029W', 'orf19.4996')"
C. albicans,orf19.4997,S. cerevisiae,YDR422C,CGOB,3243,"('orf19.4997', 'YDR422C')"
S. cerevisiae,YDR422C,C. albicans,orf19.4997,CGOB,3243,"('YDR422C', 'orf19.4997')"
C. albicans,orf19.5000,S. cerevisiae,YML054C,CGOB,3265,"('orf19.5000', 'YML054C')"
S. cerevisiae,YML054C,C. albicans,orf19.5000,CGOB,3265,"('YML054C', 'orf19.5000')"
C. albicans,orf19.5001,S. cerevisiae,YPR008W,CGOB,3276,"('orf19.5001', 'YPR008W')"
S. cerevisiae,YPR008W,C. albicans,orf19.5001,CGOB,3276,"('YPR008W', 'orf19.5001')"
C. albicans,orf19.5003,S. cerevisiae,YGL164C,CGOB,3287,"('orf19.5003', 'YGL164C')"
S. cerevisiae,YGL164C,C. albicans,orf19.5003,CGOB,3287,"('YGL164C', 'orf19.5003')"
C. albicans,orf19.5004,S. cerevisiae,YGL163C,CGOB,3298,"('orf19.5004', 'YGL163C')"
S. cerevisiae,YGL163C,C. albicans,orf19.5004,CGOB,3298,"('YGL163C', 'orf19.5004')"
C. albicans,orf19.5005,S. cerevisiae,YJR051W,CGOB,3309,"('orf19.5005', 'YJR051W')"
S. cerevisiae,YJR051W,C. albicans,orf19.5005,CGOB,3309,"('YJR051W', 'orf19.5005')"
C. albicans,orf19.5006,S. cerevisiae,YAL044C,CGOB,3320,"('orf19.5006', 'YAL044C')"
S. cerevisiae,YAL044C,C. albicans,orf19.5006,CGOB,3320,"('YAL044C', 'orf19.5006')"
C. albicans,orf19.6096,S. cerevisiae,YDR007W,CGOB,3331,"('orf19.6096', 'YDR007W')"
S. cerevisiae,YDR007W,C. albicans,orf19.6096,CGOB,3331,"('YDR007W', 'orf19.6096')"
C. albicans,orf19.3325.3,S. cerevisiae,YJL136C,CGOB,3332,"('orf19.3325.3', 'YJL136C')"
S. cerevisiae,YJL136C,C. albicans,orf19.3325.3,CGOB,3332,"('YJL136C', 'orf19.3325.3')"
C. albicans,orf19.5006.1,S. cerevisiae,YOR327C,CGOB,3333,"('orf19.5006.1', 'YOR327C')"
S. cerevisiae,YOR327C,C. albicans,orf19.5006.1,CGOB,3333,"('YOR327C', 'orf19.5006.1')"
C. albicans,orf19.5007,S. cerevisiae,YFL039C,CGOB,3344,"('orf19.5007', 'YFL039C')"
S. cerevisiae,YFL039C,C. albicans,orf19.5007,CGOB,3344,"('YFL039C', 'orf19.5007')"
C. albicans,orf19.5008.1,S. cerevisiae,YDR016C,CGOB,3355,"('orf19.5008.1', 'YDR016C')"
S. cerevisiae,YDR016C,C. albicans,orf19.5008.1,CGOB,3355,"('YDR016C', 'orf19.5008.1')"
C. albicans,orf19.5009,S. cerevisiae,YPL263C,CGOB,3366,"('orf19.5009', 'YPL263C')"
S. cerevisiae,YPL263C,C. albicans,orf19.5009,CGOB,3366,"('YPL263C', 'orf19.5009')"
C. albicans,orf19.5010,S. cerevisiae,YPL266W,CGOB,3377,"('orf19.5010', 'YPL266W')"
S. cerevisiae,YPL266W,C. albicans,orf19.5010,CGOB,3377,"('YPL266W', 'orf19.5010')"
C. albicans,orf19.5011,S. cerevisiae,YPL269W,CGOB,3388,"('orf19.5011', 'YPL269W')"
S. cerevisiae,YPL269W,C. albicans,orf19.5011,CGOB,3388,"('YPL269W', 'orf19.5011')"
C. albicans,orf19.5013,S. cerevisiae,YEL058W,CGOB,3410,"('orf19.5013', 'YEL058W')"
S. cerevisiae,YEL058W,C. albicans,orf19.5013,CGOB,3410,"('YEL058W', 'orf19.5013')"
C. albicans,orf19.5014,S. cerevisiae,YGL085W,CGOB,3421,"('orf19.5014', 'YGL085W')"
S. cerevisiae,YGL085W,C. albicans,orf19.5014,CGOB,3421,"('YGL085W', 'orf19.5014')"
C. albicans,orf19.5015,S. cerevisiae,YOR326W,CGOB,3432,"('orf19.5015', 'YOR326W')"
S. cerevisiae,YOR326W,C. albicans,orf19.5015,CGOB,3432,"('YOR326W', 'orf19.5015')"
C. albicans,orf19.3327,S. cerevisiae,YKR056W,CGOB,3443,"('orf19.3327', 'YKR056W')"
S. cerevisiae,YKR056W,C. albicans,orf19.3327,CGOB,3443,"('YKR056W', 'orf19.3327')"
C. albicans,orf19.5016,S. cerevisiae,YAL044W-A,CGOB,3444,"('orf19.5016', 'YAL044W-A')"
S. cerevisiae,YAL044W-A,C. albicans,orf19.5016,CGOB,3444,"('YAL044W-A', 'orf19.5016')"
C. albicans,orf19.5021,S. cerevisiae,YGR193C,CGOB,3488,"('orf19.5021', 'YGR193C')"
S. cerevisiae,YGR193C,C. albicans,orf19.5021,CGOB,3488,"('YGR193C', 'orf19.5021')"
C. albicans,orf19.5022,S. cerevisiae,YHR050W,CGOB,3499,"('orf19.5022', 'YHR050W')"
S. cerevisiae,YHR050W,C. albicans,orf19.5022,CGOB,3499,"('YHR050W', 'orf19.5022')"
C. albicans,orf19.5024,S. cerevisiae,YHR183W,CGOB,3521,"('orf19.5024', 'YHR183W')"
S. cerevisiae,YHR183W,C. albicans,orf19.5024,CGOB,3521,"('YHR183W', 'orf19.5024')"
C. albicans,orf19.5025,S. cerevisiae,YJR010W,CGOB,3532,"('orf19.5025', 'YJR010W')"
S. cerevisiae,YJR010W,C. albicans,orf19.5025,CGOB,3532,"('YJR010W', 'orf19.5025')"
C. albicans,orf19.5026,S. cerevisiae,YML081W,CGOB,3543,"('orf19.5026', 'YML081W')"
S. cerevisiae,YML081W,C. albicans,orf19.5026,CGOB,3543,"('YML081W', 'orf19.5026')"
C. albicans,orf19.3328,S. cerevisiae,YMR172W,CGOB,3554,"('orf19.3328', 'YMR172W')"
S. cerevisiae,YMR172W,C. albicans,orf19.3328,CGOB,3554,"('YMR172W', 'orf19.3328')"
C. albicans,orf19.5027,S. cerevisiae,YDR062W,CGOB,3555,"('orf19.5027', 'YDR062W')"
S. cerevisiae,YDR062W,C. albicans,orf19.5027,CGOB,3555,"('YDR062W', 'orf19.5027')"
C. albicans,orf19.5029,S. cerevisiae,YDR061W,CGOB,3566,"('orf19.5029', 'YDR061W')"
S. cerevisiae,YDR061W,C. albicans,orf19.5029,CGOB,3566,"('YDR061W', 'orf19.5029')"
C. albicans,orf19.5030,S. cerevisiae,YDR068W,CGOB,3577,"('orf19.5030', 'YDR068W')"
S. cerevisiae,YDR068W,C. albicans,orf19.5030,CGOB,3577,"('YDR068W', 'orf19.5030')"
C. albicans,orf19.5031,S. cerevisiae,YLR006C,CGOB,3588,"('orf19.5031', 'YLR006C')"
S. cerevisiae,YLR006C,C. albicans,orf19.5031,CGOB,3588,"('YLR006C', 'orf19.5031')"
C. albicans,orf19.5032,S. cerevisiae,YKR042W,CGOB,3599,"('orf19.5032', 'YKR042W')"
S. cerevisiae,YKR042W,C. albicans,orf19.5032,CGOB,3599,"('YKR042W', 'orf19.5032')"
C. albicans,orf19.5033,S. cerevisiae,YBR217W,CGOB,3610,"('orf19.5033', 'YBR217W')"
S. cerevisiae,YBR217W,C. albicans,orf19.5033,CGOB,3610,"('YBR217W', 'orf19.5033')"
C. albicans,orf19.5034,S. cerevisiae,YBR216C,CGOB,3621,"('orf19.5034', 'YBR216C')"
S. cerevisiae,YBR216C,C. albicans,orf19.5034,CGOB,3621,"('YBR216C', 'orf19.5034')"
C. albicans,orf19.5035,S. cerevisiae,YBR215W,CGOB,3632,"('orf19.5035', 'YBR215W')"
S. cerevisiae,YBR215W,C. albicans,orf19.5035,CGOB,3632,"('YBR215W', 'orf19.5035')"
C. albicans,orf19.7206,S. cerevisiae,YDR067C,CGOB,3654,"('orf19.7206', 'YDR067C')"
S. cerevisiae,YDR067C,C. albicans,orf19.7206,CGOB,3654,"('YDR067C', 'orf19.7206')"
C. albicans,orf19.3329,S. cerevisiae,YJL134W,CGOB,3665,"('orf19.3329', 'YJL134W')"
S. cerevisiae,YJL134W,C. albicans,orf19.3329,CGOB,3665,"('YJL134W', 'orf19.3329')"
C. albicans,orf19.7207,S. cerevisiae,YDR069C,CGOB,3666,"('orf19.7207', 'YDR069C')"
S. cerevisiae,YDR069C,C. albicans,orf19.7207,CGOB,3666,"('YDR069C', 'orf19.7207')"
C. albicans,orf19.7208,S. cerevisiae,YPR054W,CGOB,3677,"('orf19.7208', 'YPR054W')"
S. cerevisiae,YPR054W,C. albicans,orf19.7208,CGOB,3677,"('YPR054W', 'orf19.7208')"
C. albicans,orf19.7210,S. cerevisiae,YJR008W,CGOB,3699,"('orf19.7210', 'YJR008W')"
S. cerevisiae,YJR008W,C. albicans,orf19.7210,CGOB,3699,"('YJR008W', 'orf19.7210')"
C. albicans,orf19.7212,S. cerevisiae,YJR005W,CGOB,3710,"('orf19.7212', 'YJR005W')"
S. cerevisiae,YJR005W,C. albicans,orf19.7212,CGOB,3710,"('YJR005W', 'orf19.7212')"
C. albicans,orf19.7213,S. cerevisiae,YDR291W,CGOB,3721,"('orf19.7213', 'YDR291W')"
S. cerevisiae,YDR291W,C. albicans,orf19.7213,CGOB,3721,"('YDR291W', 'orf19.7213')"
C. albicans,orf19.7214,S. cerevisiae,YBR056W,CGOB,3732,"('orf19.7214', 'YBR056W')"
S. cerevisiae,YBR056W,C. albicans,orf19.7214,CGOB,3732,"('YBR056W', 'orf19.7214')"
C. albicans,orf19.7215,S. cerevisiae,YJL109C,CGOB,3743,"('orf19.7215', 'YJL109C')"
S. cerevisiae,YJL109C,C. albicans,orf19.7215,CGOB,3743,"('YJL109C', 'orf19.7215')"
C. albicans,orf19.7215.3,S. cerevisiae,YOR020C,CGOB,3754,"('orf19.7215.3', 'YOR020C')"
S. cerevisiae,YOR020C,C. albicans,orf19.7215.3,CGOB,3754,"('YOR020C', 'orf19.7215.3')"
C. albicans,orf19.7216,S. cerevisiae,YKR014C,CGOB,3765,"('orf19.7216', 'YKR014C')"
S. cerevisiae,YKR014C,C. albicans,orf19.7216,CGOB,3765,"('YKR014C', 'orf19.7216')"
C. albicans,orf19.3330,S. cerevisiae,YKR055W,CGOB,3776,"('orf19.3330', 'YKR055W')"
S. cerevisiae,YKR055W,C. albicans,orf19.3330,CGOB,3776,"('YKR055W', 'orf19.3330')"
C. albicans,orf19.7217,S. cerevisiae,YDR012W,CGOB,3777,"('orf19.7217', 'YDR012W')"
S. cerevisiae,YDR012W,C. albicans,orf19.7217,CGOB,3777,"('YDR012W', 'orf19.7217')"
C. albicans,orf19.7218,S. cerevisiae,YKR013W,CGOB,3788,"('orf19.7218', 'YKR013W')"
S. cerevisiae,YKR013W,C. albicans,orf19.7218,CGOB,3788,"('YKR013W', 'orf19.7218')"
C. albicans,orf19.7219,S. cerevisiae,YER145C,CGOB,3799,"('orf19.7219', 'YER145C')"
S. cerevisiae,YER145C,C. albicans,orf19.7219,CGOB,3799,"('YER145C', 'orf19.7219')"
C. albicans,orf19.7221,S. cerevisiae,YKR029C,CGOB,3810,"('orf19.7221', 'YKR029C')"
