root_000008;70	CAGL0F09141g	97.143	100	3.64e-45	137
root_000179;6968	CAGL0E01661g	47.802	21	1.47e-113	405
root_000179;6968	CAGL0E00165g	57.957	21	0.0	947
root_000179;6968	CAGL0E00165g	62.724	21	0.0	664
root_000179;6968	CAGL0E00165g	62.724	21	0.0	664
root_000179;6968	CAGL0E00165g	61.661	21	0.0	652
root_000179;6968	CAGL0E00165g	57.673	21	8.17e-174	604
root_000179;6968	CAGL0E00165g	54.611	21	1.48e-142	502
root_000179;6968	CAGL0E00165g	41.087	21	6.11e-74	276
root_000179;6968	CAGL0E00165g	34.232	21	3.55e-37	154
root_000179;6968	CAGL0E00165g	33.737	21	3.34e-20	98.6
root_000179;6968	CAGL0L00157g	58.704	21	0.0	820
root_000179;6968	CAGL0L00157g	55.281	21	0.0	817
root_000179;6968	CAGL0L00157g	60.858	21	0.0	809
root_000179;6968	CAGL0L00157g	62.724	21	0.0	657
root_000179;6968	CAGL0L00157g	61.484	21	0.0	646
root_000179;6968	CAGL0L00157g	62.136	21	4.47e-171	596
root_000179;6968	CAGL0L00157g	35.642	21	2.14e-39	162
root_000179;6968	CAGL0L00157g	33.746	21	1.53e-19	96.3
root_000179;6968	CAGL0D06743g	51.868	21	4.11e-169	564
root_000179;6968	CAGL0D06743g	46.234	21	2.09e-167	559
root_000179;6968	CAGL0D06743g	59.772	21	1.10e-164	551
root_000179;6968	CAGL0D06743g	61.034	21	3.59e-163	546
root_000179;6968	CAGL0D06743g	48.120	21	5.28e-113	395
root_000179;6968	CAGL0D06743g	42.541	21	2.09e-81	297
root_000179;6968	CAGL0D06743g	36.452	21	1.24e-49	194
root_000179;6968	CAGL0J05159g	36.986	21	2.43e-156	550
root_000179;6968	CAGL0J05159g	37.033	21	3.51e-156	549
root_000179;6968	CAGL0J05159g	36.073	21	4.16e-146	516
root_000179;6968	CAGL0J05159g	42.750	21	6.93e-125	445
root_000179;6968	CAGL0J05159g	40.036	21	4.58e-117	419
root_000179;6968	CAGL0J05159g	39.048	21	6.79e-105	379
root_000179;6968	CAGL0J05159g	37.396	21	1.87e-102	371
root_000179;6968	CAGL0J05159g	34.551	21	7.09e-81	299
root_000179;6968	CAGL0J05159g	29.663	21	6.66e-77	286
root_000179;6968	CAGL0J05159g	29.963	21	4.09e-47	187
root_000179;6968	CAGL0J05159g	26.292	21	4.96e-40	164
root_000179;6968	CAGL0J05159g	26.126	21	2.45e-37	155
root_000179;6968	CAGL0J05159g	26.374	21	1.56e-23	109
root_000179;6968	CAGL0J05159g	26.374	21	2.55e-23	108
root_000179;6968	CAGL0J05159g	26.190	21	1.07e-22	107
root_000179;6968	CAGL0J05159g	25.919	21	8.62e-20	97.4
root_000179;6968	CAGL0J05159g	23.664	21	1.21e-18	93.6
root_000179;6968	CAGL0A04851g	59.453	15	2.89e-132	470
root_000179;6968	CAGL0A04851g	59.453	15	2.89e-132	470
root_000179;6968	CAGL0A04851g	59.584	15	1.33e-130	464
root_000179;6968	CAGL0A04851g	55.289	15	8.26e-130	461
root_000179;6968	CAGL0I10340g	45.927	21	5.79e-121	410
root_000179;6968	CAGL0I10340g	45.927	21	5.79e-121	410
root_000179;6968	CAGL0I10340g	45.927	21	5.79e-121	410
root_000179;6968	CAGL0I10340g	45.927	21	5.79e-121	410
root_000179;6968	CAGL0I10340g	46.181	21	3.46e-118	401
root_000179;6968	CAGL0I10340g	47.860	21	2.64e-114	390
root_000179;6968	CAGL0I10340g	48.602	21	5.06e-106	365
root_000179;6968	CAGL0I10340g	45.781	21	5.61e-96	335
root_000179;6968	CAGL0I10340g	52.434	21	1.01e-71	262
root_000179;6968	CAGL0I10340g	38.841	21	1.90e-42	170
root_000179;6968	CAGL0L10092g	47.955	19	1.04e-87	317
root_000179;6968	CAGL0L10092g	47.955	19	1.04e-87	317
root_000179;6968	CAGL0L10092g	47.523	19	6.23e-87	315
root_000179;6968	CAGL0L10092g	49.351	19	3.37e-79	290
root_000179;6968	CAGL0L10092g	38.298	19	5.17e-33	140
root_000179;6968	CAGL0C01133g	29.486	21	1.86e-36	152
root_000179;6968	CAGL0C01133g	27.694	21	6.29e-33	140
root_000179;6968	CAGL0C01133g	29.561	21	2.53e-21	102
root_000179;6968	CAGL0C01133g	29.561	21	2.53e-21	102
root_000179;6968	CAGL0C01133g	29.561	21	2.53e-21	102
root_000179;6968	CAGL0C01133g	29.561	21	2.53e-21	102
root_000179;6968	CAGL0C01133g	29.561	21	2.53e-21	102
root_000179;6968	CAGL0C01133g	29.693	21	4.47e-21	101
root_000179;6968	CAGL0C01133g	29.590	21	6.07e-20	97.4
root_000179;6968	CAGL0C01133g	29.616	21	1.19e-19	96.7
root_000179;6968	CAGL0C01133g	28.967	21	4.42e-17	88.2
root_000179;6968	CAGL0C01133g	27.273	21	1.14e-15	83.6
root_000179;6968	CAGL0C01133g	26.654	21	1.91e-12	72.8
root_000179;6968	CAGL0J00132g	29.424	21	6.38e-31	134
root_000179;6968	CAGL0J00132g	29.424	21	6.38e-31	134
root_000179;6968	CAGL0J00132g	29.424	21	6.38e-31	134
root_000179;6968	CAGL0J00132g	29.424	21	6.38e-31	134
root_000179;6968	CAGL0J00132g	29.424	21	6.38e-31	134
root_000179;6968	CAGL0J00132g	29.718	21	3.33e-28	125
root_000179;6968	CAGL0J00132g	29.478	21	1.11e-25	116
root_000179;6968	CAGL0J00132g	29.635	21	5.94e-22	104
root_000179;6968	CAGL0J00132g	29.511	21	6.38e-14	77.8
root_000179;6968	CAGL0J00132g	29.511	21	6.38e-14	77.8
root_000179;6968	CAGL0J00132g	29.511	21	6.38e-14	77.8
root_000179;6968	CAGL0J00132g	29.511	21	6.38e-14	77.8
root_000179;6968	CAGL0J00132g	29.511	21	6.38e-14	77.8
root_000179;6968	CAGL0J00132g	29.511	21	6.38e-14	77.8
root_000179;6968	CAGL0J00132g	29.511	21	6.38e-14	77.8
root_000179;6968	CAGL0J00132g	29.511	21	6.38e-14	77.8
root_000179;6968	CAGL0J00132g	29.511	21	6.38e-14	77.8
root_000179;6968	CAGL0J00132g	29.511	21	6.38e-14	77.8
root_000179;6968	CAGL0J00132g	30.000	21	8.85e-14	77.4
root_000179;6968	CAGL0J00132g	29.600	21	2.96e-11	68.9
root_000179;6968	CAGL0D00143g	31.034	20	2.13e-24	112
root_000179;6968	CAGL0D00143g	31.034	20	2.13e-24	112
root_000179;6968	CAGL0D00143g	31.034	20	2.13e-24	112
root_000179;6968	CAGL0D00143g	31.034	20	2.13e-24	112
root_000179;6968	CAGL0D00143g	29.872	20	1.00e-18	93.6
root_000179;6968	CAGL0D00143g	29.968	20	4.87e-17	88.2
root_000179;6968	CAGL0D00143g	30.065	20	8.90e-17	87.0
root_000179;6968	CAGL0D00143g	30.045	20	1.31e-14	80.1
root_000179;6968	CAGL0D00143g	30.961	20	2.97e-12	72.4
root_000179;6968	CAGL0D00143g	30.961	20	2.97e-12	72.4
root_000179;6968	CAGL0D00143g	30.961	20	2.97e-12	72.4
root_000179;6968	CAGL0D00143g	30.961	20	2.97e-12	72.4
root_000179;6968	CAGL0D00143g	30.961	20	2.97e-12	72.4
root_000179;6968	CAGL0D00143g	31.452	20	7.59e-12	70.9
root_000179;6968	CAGL0G10219g	29.450	20	9.99e-24	109
root_000179;6968	CAGL0G10219g	29.450	20	9.99e-24	109
root_000179;6968	CAGL0G10219g	29.545	20	9.61e-23	106
root_000179;6968	CAGL0G10219g	29.450	20	1.29e-17	89.7
root_000179;6968	CAGL0G10219g	29.749	20	1.09e-16	86.7
root_000179;6968	CAGL0G10219g	29.580	20	1.06e-14	80.1
root_000179;6968	CAGL0J12067g	31.323	13	9.01e-20	97.1
root_000179;6968	CAGL0J12067g	31.142	13	2.64e-19	95.5
root_000179;6968	CAGL0J12067g	31.210	13	2.84e-19	95.5
root_000179;6968	CAGL0J12067g	30.997	13	5.09e-18	91.3
root_000179;6968	CAGL0C00825g	27.821	19	1.07e-17	89.7
root_000179;6968	CAGL0C00825g	27.969	19	1.75e-17	89.4
root_000179;6968	CAGL0C00825g	26.908	19	3.40e-17	88.2
root_000179;6968	CAGL0C00825g	29.204	19	4.87e-16	84.3
root_000179;6968	CAGL0M00121g	29.303	13	1.83e-16	85.9
root_000179;6968	CAGL0M00121g	29.576	13	4.38e-16	84.7
root_000179;6968	CAGL0M00121g	29.381	13	6.82e-13	74.3
root_000179;6968	CAGL0I10362g	27.917	20	1.03e-12	73.9
root_000179;6968	CAGL0I10362g	27.917	20	1.03e-12	73.9
root_000179;6968	CAGL0I10362g	27.917	20	1.07e-12	73.9
root_000179;6968	CAGL0I10362g	27.917	20	1.07e-12	73.9
root_000179;6968	CAGL0I10362g	26.535	20	1.11e-12	73.6
root_000179;6968	CAGL0I10362g	27.273	20	1.77e-12	73.2
root_000179;6968	CAGL0I10362g	27.273	20	1.77e-12	73.2
root_000179;6968	CAGL0I10362g	27.273	20	1.77e-12	73.2
root_000179;6968	CAGL0I10362g	29.650	20	1.80e-12	73.2
root_000179;6968	CAGL0I10362g	29.650	20	1.80e-12	73.2
root_000179;6968	CAGL0I10362g	27.778	20	1.94e-12	72.8
root_000179;6968	CAGL0I10362g	27.778	20	2.00e-12	72.8
root_000179;6968	CAGL0I10362g	29.965	20	3.36e-12	72.0
root_000179;6968	CAGL0I10362g	29.965	20	3.36e-12	72.0
root_000179;6968	CAGL0I10362g	38.286	20	1.27e-11	70.1
root_000179;6968	CAGL0I10362g	38.286	20	1.32e-11	70.1
root_000179;6968	CAGL0I10362g	26.038	20	1.56e-11	70.1
root_000179;6968	CAGL0I10362g	36.905	20	2.17e-11	69.3
root_000179;6968	CAGL0I10362g	36.905	20	2.17e-11	69.3
root_000179;6968	CAGL0I11000g	29.171	12	6.27e-12	71.2
root_000179;6968	CAGL0B05061g	26.722	12	7.22e-12	70.9
root_000179;6968	CAGL0B05061g	26.722	12	7.22e-12	70.9
root_000179;6968	CAGL0B05061g	26.722	12	7.22e-12	70.9
root_000181;81	CAGL0H10202g	52.564	96	5.70e-28	94.4
root_000184;214	CAGL0A03586g	46.309	69	1.03e-35	122
root_000184;225	CAGL0A03586g	46.617	58	1.29e-34	120
root_000184;190	CAGL0A03586g	99.474	100	8.38e-138	380
root_000185;202	CAGL0G08778g	50.000	89	9.09e-51	160
root_000186;102	CAGL0M05269g	63.830	45	3.24e-15	64.3
root_000186;124	CAGL0M05269g	37.600	97	3.78e-18	72.8
root_000199;1162	CAGL0C00209g	50.962	9	1.70e-26	112
root_000199;1162	CAGL0G10175g	49.020	9	3.18e-24	106
root_000219;705	CAGL0C00561g	35.139	99	1.84e-111	350
root_000219;619	CAGL0C00561g	28.047	99	4.16e-72	243
root_000219;838	CAGL0C00561g	99.411	81	0.0	1385
root_000242;431	CAGL0F05599g	30.882	74	1.23e-12	67.4
root_000251;398	CAGL0A01325g	41.912	34	2.65e-26	107
root_000251;398	CAGL0A01408g	31.458	92	7.02e-22	95.1
root_000251;1132	CAGL0A01325g	99.581	42	0.0	962
root_000251;1132	CAGL0A01408g	98.129	42	0.0	951
root_000275;135	CAGL0C01793g	42.105	84	1.48e-17	70.9
root_000276;426	CAGL0K07942g	27.353	79	1.72e-21	93.2
root_000276;426	CAGL0C00583g	26.393	77	6.37e-13	67.8
root_000277;114	CAGL0L01683g	41.758	80	1.04e-15	65.1
root_000279;139	CAGL0L00935g	30.392	73	1.60e-13	61.6
root_000280;609	CAGL0B04939g	30.466	87	3.65e-80	262
root_000280;589	CAGL0B04939g	25.357	89	1.58e-49	179
root_000281;854	CAGL0K06039g	41.379	10	4.48e-15	77.4
root_000281;828	CAGL0K06039g	23.370	91	1.09e-29	124
root_000284;198	CAGL0G02277g	54.327	100	8.14e-62	189
root_000285;1033	CAGL0C00858g	99.806	100	0.0	2000
root_000285;1033	CAGL0C00968g	94.557	99	0.0	1155
root_000285;1033	CAGL0C00968g	72.685	99	2.28e-156	493
root_000285;1033	CAGL0C00803g	89.286	100	0.0	1083
root_000285;1033	CAGL0C00803g	72.840	100	2.57e-157	496
root_000285;1033	CAGL0C01133g	63.014	58	0.0	598
root_000285;1033	CAGL0C01133g	52.279	58	2.99e-65	239
root_000285;1033	CAGL0C01133g	45.093	58	4.59e-60	223
root_000285;1033	CAGL0C01133g	41.935	58	4.92e-39	156
root_000285;1033	CAGL0C01133g	41.935	58	4.92e-39	156
root_000285;1033	CAGL0C01133g	41.935	58	4.92e-39	156
root_000285;1033	CAGL0C00825g	50.209	83	5.55e-173	536
root_000285;1033	CAGL0C00825g	86.047	83	1.35e-22	102
root_000285;1033	CAGL0A00099g	72.928	34	5.77e-123	414
root_000285;1033	CAGL0A00099g	72.928	34	5.77e-123	414
root_000285;1033	CAGL0A00099g	79.245	34	1.99e-122	412
root_000285;1033	CAGL0A00099g	79.245	34	1.99e-122	412
root_000285;1033	CAGL0A00099g	79.245	34	1.99e-122	412
root_000285;1033	CAGL0A00099g	78.931	34	1.99e-122	412
root_000285;1033	CAGL0A00099g	63.814	34	3.23e-117	397
root_000285;1033	CAGL0A00099g	63.814	34	3.23e-117	397
root_000285;1033	CAGL0A00099g	63.814	34	3.23e-117	397
root_000285;1033	CAGL0A00099g	63.814	34	3.23e-117	397
root_000285;1033	CAGL0A00099g	63.814	34	3.23e-117	397
root_000285;1033	CAGL0A00099g	63.814	34	3.23e-117	397
root_000285;1033	CAGL0A00099g	63.814	34	3.23e-117	397
root_000285;1033	CAGL0A00099g	63.814	34	3.23e-117	397
root_000285;1033	CAGL0A00099g	63.814	34	3.45e-117	397
root_000285;1033	CAGL0A00099g	68.219	34	1.11e-116	395
root_000285;1033	CAGL0A00099g	73.356	34	7.24e-86	303
root_000285;1033	CAGL0A00099g	73.356	34	7.24e-86	303
root_000285;1033	CAGL0A00099g	73.356	34	7.24e-86	303
root_000285;1033	CAGL0A00099g	73.010	34	4.01e-85	301
root_000285;1033	CAGL0A00099g	63.665	34	3.10e-82	292
root_000285;1033	CAGL0A00099g	62.202	34	2.87e-80	286
root_000285;1033	CAGL0A00099g	43.750	34	4.48e-11	65.1
root_000285;1033	CAGL0H10626g	63.570	34	3.88e-119	399
root_000285;1033	CAGL0H10626g	62.836	34	1.67e-117	394
root_000285;1033	CAGL0H10626g	61.845	34	7.57e-104	355
root_000285;1033	CAGL0H10626g	55.464	34	9.82e-85	298
root_000285;1033	CAGL0H10626g	48.555	34	2.00e-24	108
root_000285;1033	CAGL0G10219g	38.812	68	2.14e-106	360
root_000285;1033	CAGL0G10219g	37.355	68	8.66e-44	171
root_000285;1033	CAGL0A04851g	59.709	41	6.50e-106	363
root_000285;1033	CAGL0A04851g	66.854	41	2.19e-101	350
root_000285;1033	CAGL0A04851g	61.682	41	9.67e-76	272
root_000285;1033	CAGL0A04851g	61.682	41	9.67e-76	272
root_000285;1033	CAGL0A04851g	61.682	41	9.67e-76	272
root_000285;1033	CAGL0A04851g	61.682	41	9.67e-76	272
root_000285;1033	CAGL0A04851g	61.682	41	9.67e-76	272
root_000285;1033	CAGL0A04851g	55.182	41	8.34e-72	260
root_000285;1033	CAGL0A04851g	75.349	41	1.05e-71	260
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	53.261	41	5.98e-71	257
root_000285;1033	CAGL0A04851g	63.636	41	6.39e-64	236
root_000285;1033	CAGL0A04851g	63.636	41	6.39e-64	236
root_000285;1033	CAGL0A04851g	33.803	41	1.06e-28	123
root_000285;1033	CAGL0A04851g	50.289	41	1.83e-20	96.3
root_000285;1033	CAGL0L10092g	56.376	49	2.05e-102	349
root_000285;1033	CAGL0L10092g	58.239	49	4.93e-94	325
root_000285;1033	CAGL0L10092g	35.178	49	1.38e-40	160
root_000285;1033	CAGL0L10092g	34.783	49	7.62e-31	129
root_000285;1033	CAGL0L13332g	49.650	37	1.16e-77	278
root_000285;1033	CAGL0L13332g	51.451	37	2.73e-67	246
root_000285;1033	CAGL0L13332g	51.451	37	2.73e-67	246
root_000285;1033	CAGL0L13332g	51.451	37	2.73e-67	246
root_000285;1033	CAGL0L13332g	51.451	37	2.73e-67	246
root_000285;1033	CAGL0L13332g	51.451	37	2.73e-67	246
root_000285;1033	CAGL0L13332g	51.451	37	2.73e-67	246
root_000285;1033	CAGL0L13332g	51.451	37	2.73e-67	246
root_000285;1033	CAGL0L13332g	51.451	37	2.73e-67	246
root_000285;1033	CAGL0L13332g	51.451	37	2.73e-67	246
root_000285;1033	CAGL0L13332g	51.451	37	2.73e-67	246
root_000285;1033	CAGL0L13332g	51.451	37	2.73e-67	246
root_000285;1033	CAGL0L13332g	51.187	37	1.10e-66	244
root_000285;1033	CAGL0I00209g	60.577	41	1.28e-70	256
root_000285;1033	CAGL0I00209g	40.571	41	8.10e-69	250
root_000285;1033	CAGL0E00231g	49.873	52	2.59e-70	255
root_000285;1033	CAGL0E00231g	41.441	52	7.41e-43	169
root_000285;1033	CAGL0E00231g	40.385	52	1.10e-37	152
root_000285;1033	CAGL0E00231g	36.436	52	2.80e-36	147
root_000285;1033	CAGL0E00231g	41.538	52	2.70e-12	69.3
root_000285;1033	CAGL0G00099g	55.493	38	5.18e-70	254
root_000285;1033	CAGL0G00099g	63.287	38	3.32e-64	236
root_000285;1033	CAGL0G00099g	63.287	38	3.32e-64	236
root_000285;1033	CAGL0G00099g	63.287	38	3.32e-64	236
root_000285;1033	CAGL0G00099g	63.287	38	3.32e-64	236
root_000285;1033	CAGL0G00099g	63.287	38	3.32e-64	236
root_000285;1033	CAGL0G00099g	63.287	38	3.32e-64	236
root_000285;1033	CAGL0G00099g	53.453	38	2.63e-59	221
root_000285;1033	CAGL0G00099g	34.456	38	1.68e-22	102
root_000285;1033	CAGL0F00077g	56.566	33	3.21e-69	251
root_000285;1033	CAGL0F00077g	39.489	33	1.52e-37	151
root_000285;1033	CAGL0F00077g	40.336	33	2.14e-34	141
root_000285;1033	CAGL0F00077g	40.336	33	2.14e-34	141
root_000285;1033	CAGL0F00077g	39.456	33	3.32e-29	124
root_000285;1033	CAGL0F00077g	40.404	33	2.35e-18	89.0
root_000285;1033	CAGL0D06743g	52.260	34	5.63e-68	247
root_000285;1033	CAGL0D06743g	30.043	34	1.78e-23	105
root_000285;1033	CAGL0D06743g	34.333	34	3.85e-19	91.3
root_000285;1033	CAGL0E00165g	62.937	40	2.40e-63	234
root_000285;1033	CAGL0E00165g	53.453	40	1.06e-58	219
root_000285;1033	CAGL0E00165g	42.857	40	1.29e-31	132
root_000285;1033	CAGL0E00165g	44.637	40	1.06e-27	119
root_000285;1033	CAGL0E00165g	44.637	40	1.06e-27	119
root_000285;1033	CAGL0E00165g	54.335	40	1.56e-27	119
root_000285;1033	CAGL0E00165g	35.770	40	5.73e-24	107
root_000285;1033	CAGL0E00165g	31.808	40	4.88e-20	94.7
root_000285;1033	CAGL0E01661g	61.345	71	1.94e-56	212
root_000285;1033	CAGL0E01661g	79.433	71	1.69e-45	177
root_000285;1033	CAGL0E01661g	27.948	71	6.51e-29	123
root_000285;1033	CAGL0D00143g	42.936	36	3.01e-46	179
root_000285;1033	CAGL0D00143g	36.170	36	1.61e-38	154
root_000285;1033	CAGL0D00143g	37.500	36	3.11e-34	140
root_000285;1033	CAGL0D00143g	37.500	36	3.11e-34	140
root_000285;1033	CAGL0D00143g	37.500	36	3.11e-34	140
root_000285;1033	CAGL0D00143g	37.500	36	3.11e-34	140
root_000285;1033	CAGL0D00143g	37.500	36	3.11e-34	140
root_000285;1033	CAGL0D00143g	37.500	36	3.11e-34	140
root_000285;1033	CAGL0D00143g	37.500	36	3.11e-34	140
root_000285;1033	CAGL0D00143g	37.500	36	3.11e-34	140
root_000285;1033	CAGL0D00143g	37.500	36	3.11e-34	140
root_000285;1033	CAGL0D00143g	37.500	36	3.11e-34	140
root_000285;1033	CAGL0D00143g	37.500	36	3.11e-34	140
root_000285;1033	CAGL0D00143g	42.021	36	3.04e-22	101
root_000285;1033	CAGL0J00132g	37.558	36	3.69e-42	166
root_000285;1033	CAGL0J00132g	43.624	36	1.87e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	39.733	36	1.98e-38	154
root_000285;1033	CAGL0J00132g	43.023	36	1.03e-33	139
root_000285;1033	CAGL0J12067g	38.482	35	3.11e-38	153
root_000285;1033	CAGL0J12067g	38.211	35	2.80e-37	150
root_000285;1033	CAGL0J12067g	38.211	35	2.80e-37	150
root_000285;1033	CAGL0J12067g	38.211	35	2.80e-37	150
root_000285;1033	CAGL0J12067g	38.211	35	2.80e-37	150
root_000285;1033	CAGL0J12067g	38.211	35	2.80e-37	150
root_000285;1033	CAGL0J12067g	39.146	35	2.31e-29	124
root_000285;1033	CAGL0F09251g	42.296	33	4.04e-37	149
root_000285;1033	CAGL0F09251g	38.462	33	1.38e-32	135
root_000285;1033	CAGL0F09251g	35.333	33	1.01e-22	103
root_000285;1033	CAGL0F09251g	35.950	33	2.36e-18	89.0
root_000285;1033	CAGL0B05061g	41.369	48	4.17e-37	150
root_000285;1033	CAGL0B05061g	39.891	48	7.00e-36	146
root_000285;1033	CAGL0B05061g	38.904	48	3.01e-35	144
root_000285;1033	CAGL0B05061g	37.612	48	1.01e-31	132
root_000285;1033	CAGL0B05061g	37.830	48	4.15e-30	127
root_000285;1033	CAGL0B05061g	36.578	48	1.52e-29	125
root_000285;1033	CAGL0B05061g	32.056	48	6.09e-27	117
root_000285;1033	CAGL0B05061g	37.143	48	2.98e-26	114
root_000285;1033	CAGL0F00099g	40.111	35	7.25e-36	146
root_000285;1033	CAGL0F00099g	37.396	35	2.49e-33	138
root_000285;1033	CAGL0F00099g	37.778	35	3.75e-33	137
root_000285;1033	CAGL0F00099g	37.778	35	3.75e-33	137
root_000285;1033	CAGL0F00099g	37.778	35	3.75e-33	137
root_000285;1033	CAGL0F00099g	36.856	35	1.35e-32	135
root_000285;1033	CAGL0F00099g	36.856	35	1.35e-32	135
root_000285;1033	CAGL0F00099g	36.856	35	1.35e-32	135
root_000285;1033	CAGL0F00099g	36.856	35	1.35e-32	135
root_000285;1033	CAGL0F00099g	36.856	35	1.35e-32	135
root_000285;1033	CAGL0F00099g	36.856	35	1.35e-32	135
root_000285;1033	CAGL0F00099g	36.856	35	1.35e-32	135
root_000285;1033	CAGL0F00099g	36.856	35	1.35e-32	135
root_000285;1033	CAGL0F00099g	37.423	35	1.09e-31	132
root_000285;1033	CAGL0F00099g	39.175	35	2.29e-31	131
root_000285;1033	CAGL0F00099g	39.175	35	2.29e-31	131
root_000285;1033	CAGL0F00099g	34.986	35	4.33e-25	111
root_000285;1033	CAGL0F00099g	34.986	35	4.33e-25	111
root_000285;1033	CAGL0F00099g	37.370	35	2.17e-16	82.8
root_000285;1033	CAGL0F00099g	44.882	35	4.10e-14	75.1
root_000285;1033	CAGL0M00121g	35.526	40	1.54e-34	141
root_000285;1033	CAGL0M00121g	38.037	40	1.03e-33	139
root_000285;1033	CAGL0M00121g	37.618	40	7.93e-32	132
root_000285;1033	CAGL0M00121g	33.493	40	2.71e-27	118
root_000285;1033	CAGL0L00157g	43.175	40	6.02e-32	133
root_000285;1033	CAGL0L00157g	36.842	40	2.21e-31	131
root_000285;1033	CAGL0L00157g	44.983	40	1.09e-28	122
root_000285;1033	CAGL0L00157g	44.637	40	3.34e-28	121
root_000285;1033	CAGL0L00157g	44.637	40	3.34e-28	121
root_000285;1033	CAGL0L00157g	44.637	40	3.34e-28	121
root_000285;1033	CAGL0L00157g	44.637	40	3.34e-28	121
root_000285;1033	CAGL0L00157g	44.637	40	3.34e-28	121
root_000285;1033	CAGL0L00157g	44.637	40	3.34e-28	121
root_000285;1033	CAGL0L00157g	44.637	40	3.34e-28	121
root_000285;1033	CAGL0L00157g	44.637	40	3.34e-28	121
root_000285;1033	CAGL0L00157g	44.637	40	1.39e-27	119
root_000285;1033	CAGL0L00157g	35.433	40	9.32e-26	113
root_000285;1033	CAGL0L00157g	54.913	40	5.30e-24	107
root_000285;1033	CAGL0I11000g	38.602	39	1.69e-30	128
root_000285;1033	CAGL0I11000g	38.602	39	1.69e-30	128
root_000285;1033	CAGL0I11000g	38.602	39	1.69e-30	128
root_000285;1033	CAGL0I11000g	37.685	39	4.13e-30	127
root_000285;1033	CAGL0I11000g	38.298	39	5.70e-30	127
root_000285;1033	CAGL0I11000g	38.298	39	5.70e-30	127
root_000285;1033	CAGL0I11000g	36.607	39	9.55e-26	113
