cluster_id,gene_id,species,homology_class
Cluster1350,CAGL0D02200g,C_glabrata,pure_ortholog
Cluster1350,gene-YOR349W,S_cerevisiae,pure_ortholog
Cluster1350,gene:KLLA0_F23463g,K_lactis,pure_ortholog
Cluster1353,gene:KLLA0_F13552g,K_lactis,pure_ortholog
Cluster1353,CAGL0K08514g,C_glabrata,pure_ortholog
Cluster1353,gene-YKL101W,S_cerevisiae,pure_ortholog
Cluster1353,orf19.4308,C_albicans,pure_ortholog
Cluster1354,orf19.3969,C_albicans,pure_ortholog
Cluster1354,gene-YGR249W,S_cerevisiae,pure_ortholog
Cluster1354,CAGL0F08195g,C_glabrata,pure_ortholog
Cluster1354,gene:KLLA0_A05368g,K_lactis,pure_ortholog
Cluster1359,gene:KLLA0_F16401g,K_lactis,pure_ortholog
Cluster1359,CAGL0G02013g,C_glabrata,pure_ortholog
Cluster1359,gene-YKR074W,S_cerevisiae,pure_ortholog
Cluster1359,orf19.3528,C_albicans,pure_ortholog
Cluster1360,orf19.7010,C_albicans,pure_ortholog
Cluster1360,gene-YIL001W,S_cerevisiae,pure_ortholog
Cluster1360,CAGL0J02156g,C_glabrata,pure_ortholog
Cluster1360,gene:KLLA0_D13838g,K_lactis,pure_ortholog
Cluster1361,gene:KLLA0_F02453g,K_lactis,pure_ortholog
Cluster1361,CAGL0M11836g,C_glabrata,pure_ortholog
Cluster1361,gene-YAL033W,S_cerevisiae,pure_ortholog
Cluster1361,orf19.275,C_albicans,pure_ortholog
Cluster1367,gene-YIL035C,S_cerevisiae,pure_ortholog
Cluster1367,CAGL0I05192g,C_glabrata,pure_ortholog
Cluster1367,gene:KLLA0_E04247g,K_lactis,pure_ortholog
Cluster1367,orf19.7652,C_albicans,pure_ortholog
Cluster1368,gene:KLLA0_D03168g,K_lactis,pure_ortholog
Cluster1368,gene-YPL204W,S_cerevisiae,pure_ortholog
Cluster1368,CAGL0H03553g,C_glabrata,pure_ortholog
Cluster1368,orf19.3476,C_albicans,pure_ortholog
Cluster1369,gene-YHR205W,S_cerevisiae,pure_ortholog
Cluster1369,CAGL0F09075g,C_glabrata,pure_ortholog
Cluster1369,gene:KLLA0_B03586g,K_lactis,pure_ortholog
Cluster1369,orf19.829,C_albicans,pure_ortholog
Cluster1370,gene-YLL026W,S_cerevisiae,pure_ortholog
Cluster1370,CAGL0G03883g,C_glabrata,pure_ortholog
Cluster1370,gene:KLLA0_F18194g,K_lactis,pure_ortholog
Cluster1370,orf19.6387,C_albicans,pure_ortholog
Cluster1372,orf19.5825,C_albicans,pure_ortholog
Cluster1372,gene:KLLA0_C06611g,K_lactis,pure_ortholog
Cluster1372,gene-YDR397C,S_cerevisiae,pure_ortholog
Cluster1372,CAGL0M01474g,C_glabrata,pure_ortholog
Cluster1373,orf19.2088,C_albicans,pure_ortholog
Cluster1373,CAGL0B01903g,C_glabrata,pure_ortholog
Cluster1373,gene-YDR121W,S_cerevisiae,pure_ortholog
Cluster1373,gene:KLLA0_F19426g,K_lactis,pure_ortholog
Cluster1378,CAGL0L11132g,C_glabrata,pure_ortholog
Cluster1378,gene-YML058W,S_cerevisiae,pure_ortholog
Cluster1378,gene:KLLA0_B05423g,K_lactis,pure_ortholog
Cluster1378,orf19.5642,C_albicans,pure_ortholog
Cluster1379,orf19.7326,C_albicans,pure_ortholog
Cluster1379,CAGL0E05698g,C_glabrata,pure_ortholog
Cluster1379,gene-YPL208W,S_cerevisiae,pure_ortholog
Cluster1379,gene:KLLA0_B02354g,K_lactis,pure_ortholog
Cluster138,orf19.587,C_albicans,pure_ortholog
Cluster138,gene:KLLA0_C02849g,K_lactis,pure_ortholog
Cluster138,CAGL0J07854g,C_glabrata,pure_ortholog
Cluster138,gene-YNL253W,S_cerevisiae,pure_ortholog
Cluster1386,orf19.2672,C_albicans,pure_ortholog
Cluster1386,gene:KLLA0_D08712g,K_lactis,pure_ortholog
Cluster1386,gene-YHR042W,S_cerevisiae,pure_ortholog
Cluster1386,CAGL0D04114g,C_glabrata,pure_ortholog
Cluster1387,orf19.6933,C_albicans,pure_ortholog
Cluster1387,gene:KLLA0_F11187g,K_lactis,pure_ortholog
Cluster1387,CAGL0M02255g,C_glabrata,pure_ortholog
Cluster1387,gene-YPL152W,S_cerevisiae,pure_ortholog
Cluster140,orf19.4293,C_albicans,pure_ortholog
Cluster140,gene:KLLA0_E21781g,K_lactis,pure_ortholog
Cluster140,gene-YDR267C,S_cerevisiae,pure_ortholog
Cluster140,CAGL0M08646g,C_glabrata,pure_ortholog
Cluster1407,orf19.5383,C_albicans,pure_ortholog
Cluster1407,gene-YGL008C,S_cerevisiae,pure_ortholog
Cluster1407,CAGL0A00495g,C_glabrata,pure_ortholog
Cluster1407,gene:KLLA0_A09031g,K_lactis,pure_ortholog
Cluster1410,orf19.3242,C_albicans,pure_ortholog
Cluster1410,gene:KLLA0_D17204g,K_lactis,pure_ortholog
Cluster1410,gene-YDR167W,S_cerevisiae,pure_ortholog
Cluster1410,CAGL0E00935g,C_glabrata,pure_ortholog
Cluster1419,orf19.4245,C_albicans,pure_ortholog
Cluster1419,gene-YBR129C,S_cerevisiae,pure_ortholog
Cluster1419,CAGL0C00605g,C_glabrata,pure_ortholog
Cluster1419,gene:KLLA0_D09064g,K_lactis,pure_ortholog
Cluster1425,orf19.5617,C_albicans,pure_ortholog
Cluster1425,gene:KLLA0_E18811g,K_lactis,pure_ortholog
Cluster1425,gene-YPL181W,S_cerevisiae,pure_ortholog
Cluster1425,CAGL0C01485g,C_glabrata,pure_ortholog
Cluster1427,gene-YNL097C,S_cerevisiae,pure_ortholog
Cluster1427,CAGL0G06556g,C_glabrata,pure_ortholog
Cluster1427,gene:KLLA0_C13409g,K_lactis,pure_ortholog
Cluster1427,orf19.1759,C_albicans,pure_ortholog
Cluster1428,orf19.3625,C_albicans,pure_ortholog
Cluster1428,CAGL0L10384g,C_glabrata,pure_ortholog
Cluster1428,gene-YOR064C,S_cerevisiae,pure_ortholog
Cluster1428,gene:KLLA0_F16533g,K_lactis,pure_ortholog
Cluster1429,orf19.878,C_albicans,pure_ortholog
Cluster1429,CAGL0H02035g,C_glabrata,pure_ortholog
Cluster1429,gene-YHR090C,S_cerevisiae,pure_ortholog
Cluster1429,gene:KLLA0_A06974g,K_lactis,pure_ortholog
Cluster143,gene-YEL056W,S_cerevisiae,pure_ortholog
Cluster143,CAGL0B03575g,C_glabrata,pure_ortholog
Cluster143,gene:KLLA0_D00814g,K_lactis,pure_ortholog
Cluster143,orf19.2146,C_albicans,pure_ortholog
Cluster1431,orf19.3018,C_albicans,pure_ortholog
Cluster1431,gene-YPL138C,S_cerevisiae,pure_ortholog
Cluster1431,CAGL0M02585g,C_glabrata,pure_ortholog
Cluster1431,gene:KLLA0_D07260g,K_lactis,pure_ortholog
Cluster1432,orf19.7221,C_albicans,pure_ortholog
Cluster1432,gene:KLLA0_F02882g,K_lactis,pure_ortholog
Cluster1432,CAGL0L03091g,C_glabrata,pure_ortholog
Cluster1432,gene-YKR029C,S_cerevisiae,pure_ortholog
Cluster1433,orf19.4240,C_albicans,pure_ortholog
Cluster1433,gene:KLLA0_C02101g,K_lactis,pure_ortholog
Cluster1433,CAGL0M11880g,C_glabrata,pure_ortholog
Cluster1433,gene-YCR044C,S_cerevisiae,pure_ortholog
Cluster1438,gene-YHR056C,S_cerevisiae,pure_ortholog
Cluster1438,CAGL0D03850g,C_glabrata,pure_ortholog
Cluster1438,gene:KLLA0_C18953g,K_lactis,pure_ortholog
Cluster1438,orf19.4573,C_albicans,pure_ortholog
Cluster1439,gene-YNL119W,S_cerevisiae,pure_ortholog
Cluster1439,CAGL0L04026g,C_glabrata,pure_ortholog
Cluster1439,gene:KLLA0_F24002g,K_lactis,pure_ortholog
Cluster1439,orf19.4399,C_albicans,pure_ortholog
Cluster144,gene:KLLA0_C10318g,K_lactis,pure_ortholog
Cluster144,gene-YHR034C,S_cerevisiae,pure_ortholog
Cluster144,CAGL0D03916g,C_glabrata,pure_ortholog
Cluster144,orf19.7646,C_albicans,pure_ortholog
Cluster1443,orf19.6018,C_albicans,pure_ortholog
Cluster1443,gene:KLLA0_F06380g,K_lactis,pure_ortholog
Cluster1443,gene-YNR008W,S_cerevisiae,pure_ortholog
Cluster1443,CAGL0I05786g,C_glabrata,pure_ortholog
Cluster145,orf19.5768,C_albicans,pure_ortholog
Cluster145,gene:KLLA0_F10769g,K_lactis,pure_ortholog
Cluster145,gene-YGL115W,S_cerevisiae,pure_ortholog
Cluster145,CAGL0F07315g,C_glabrata,pure_ortholog
Cluster1465,orf19.316,C_albicans,pure_ortholog
Cluster1465,CAGL0J08778g,C_glabrata,pure_ortholog
Cluster1465,gene-YLR208W,S_cerevisiae,pure_ortholog
Cluster1465,gene:KLLA0_C16643g,K_lactis,pure_ortholog
Cluster1467,gene:KLLA0_F12276g,K_lactis,pure_ortholog
Cluster1467,CAGL0H03619g,C_glabrata,pure_ortholog
Cluster1467,gene-YNL011C,S_cerevisiae,pure_ortholog
Cluster1467,orf19.6905,C_albicans,pure_ortholog
Cluster1468,orf19.4778,C_albicans,pure_ortholog
Cluster1468,gene:KLLA0_F04213g,K_lactis,pure_ortholog
Cluster1468,CAGL0K11902g,C_glabrata,pure_ortholog
Cluster1468,gene-YDR034C,S_cerevisiae,pure_ortholog
Cluster1469,gene:KLLA0_A08800g,K_lactis,pure_ortholog
Cluster1469,CAGL0G00704g,C_glabrata,pure_ortholog
Cluster1469,gene-YAR003W,S_cerevisiae,pure_ortholog
Cluster1469,orf19.5388,C_albicans,pure_ortholog
Cluster1472,orf19.109,C_albicans,pure_ortholog
Cluster1472,CAGL0H05775g,C_glabrata,pure_ortholog
Cluster1472,gene-YPL097W,S_cerevisiae,pure_ortholog
Cluster1472,gene:KLLA0_E24267g,K_lactis,pure_ortholog
Cluster1473,gene:KLLA0_F16621g,K_lactis,pure_ortholog
Cluster1473,gene-YOR067C,S_cerevisiae,pure_ortholog
Cluster1473,CAGL0L10450g,C_glabrata,pure_ortholog
Cluster1473,orf19.1659,C_albicans,pure_ortholog
Cluster1476,orf19.2745,C_albicans,pure_ortholog
Cluster1476,gene:KLLA0_F20680g,K_lactis,pure_ortholog
Cluster1476,CAGL0F05357g,C_glabrata,pure_ortholog
Cluster1476,gene-YDR207C,S_cerevisiae,pure_ortholog
Cluster1495,gene:KLLA0_D08305g,K_lactis,pure_ortholog
Cluster1495,CAGL0J11220g,C_glabrata,pure_ortholog
Cluster1495,gene-YNL178W,S_cerevisiae,pure_ortholog
Cluster1495,orf19.6312,C_albicans,pure_ortholog
Cluster1509,orf19.6246,C_albicans,pure_ortholog
Cluster1509,gene:KLLA0_B11275g,K_lactis,pure_ortholog
Cluster1509,CAGL0D04796g,C_glabrata,pure_ortholog
Cluster1509,gene-YPR131C,S_cerevisiae,pure_ortholog
Cluster1525,orf19.6585,C_albicans,pure_ortholog
Cluster1525,CAGL0M12232g,C_glabrata,pure_ortholog
Cluster1525,gene-YAL046C,S_cerevisiae,pure_ortholog
Cluster1525,gene:KLLA0_A03553g,K_lactis,pure_ortholog
Cluster1528,orf19.5104,C_albicans,pure_ortholog
Cluster1528,gene:KLLA0_B09174g,K_lactis,pure_ortholog
Cluster1528,CAGL0D01320g,C_glabrata,pure_ortholog
Cluster1528,gene-YPR073C,S_cerevisiae,pure_ortholog
Cluster1529,gene:KLLA0_B06622g,K_lactis,pure_ortholog
Cluster1529,CAGL0I09064g,C_glabrata,pure_ortholog
Cluster1529,gene-YFR028C,S_cerevisiae,pure_ortholog
Cluster1529,orf19.4192,C_albicans,pure_ortholog
Cluster1531,orf19.6132,C_albicans,pure_ortholog
Cluster1531,gene-YBR262C,S_cerevisiae,pure_ortholog
Cluster1531,CAGL0I09262g,C_glabrata,pure_ortholog
Cluster1531,gene:KLLA0_F02079g,K_lactis,pure_ortholog
Cluster1532,orf19.808,C_albicans,pure_ortholog
Cluster1532,CAGL0H06347g,C_glabrata,pure_ortholog
Cluster1532,gene-YAL013W,S_cerevisiae,pure_ortholog
Cluster1532,gene:KLLA0_F07821g,K_lactis,pure_ortholog
Cluster1533,orf19.7665,C_albicans,pure_ortholog
Cluster1533,gene:KLLA0_F13024g,K_lactis,pure_ortholog
Cluster1533,gene-YJL003W,S_cerevisiae,pure_ortholog
Cluster1533,CAGL0D03102g,C_glabrata,pure_ortholog
Cluster1534,orf19.1237,C_albicans,pure_ortholog
Cluster1534,gene:KLLA0_D11110g,K_lactis,pure_ortholog
Cluster1534,gene-YHR137W,S_cerevisiae,pure_ortholog
Cluster1534,CAGL0G06028g,C_glabrata,pure_ortholog
Cluster1535,gene:KLLA0_E02509g,K_lactis,pure_ortholog
Cluster1535,gene-YOR126C,S_cerevisiae,pure_ortholog
Cluster1535,CAGL0K10296g,C_glabrata,pure_ortholog
Cluster1535,orf19.7667,C_albicans,pure_ortholog
Cluster1536,orf19.7664,C_albicans,pure_ortholog
Cluster1536,gene:KLLA0_F10219g,K_lactis,pure_ortholog
Cluster1536,gene-YCR087C-A,S_cerevisiae,pure_ortholog
Cluster1536,CAGL0E00517g,C_glabrata,pure_ortholog
Cluster1537,CAGL0L05038g,C_glabrata,pure_ortholog
Cluster1537,gene-YKL074C,S_cerevisiae,pure_ortholog
Cluster1537,gene:KLLA0_F26433g,K_lactis,pure_ortholog
Cluster1537,orf19.5828,C_albicans,pure_ortholog
Cluster1549,orf19.5321,C_albicans,pure_ortholog
Cluster1549,gene:KLLA0_D12188g,K_lactis,pure_ortholog
Cluster1549,gene-YPL023C,S_cerevisiae,pure_ortholog
Cluster1549,CAGL0J09504g,C_glabrata,pure_ortholog
Cluster1550,CAGL0M11220g,C_glabrata,pure_ortholog
Cluster1550,gene-YMR224C,S_cerevisiae,pure_ortholog
Cluster1550,gene:KLLA0_C06930g,K_lactis,pure_ortholog
Cluster1550,orf19.6915,C_albicans,pure_ortholog
Cluster1553,CAGL0B03597g,C_glabrata,pure_ortholog
Cluster1553,gene-YEL058W,S_cerevisiae,pure_ortholog
Cluster1553,gene:KLLA0_D00858g,K_lactis,pure_ortholog
Cluster1553,orf19.5013,C_albicans,pure_ortholog
Cluster156,orf19.2417,C_albicans,pure_ortholog
Cluster156,gene:KLLA0_F07997g,K_lactis,pure_ortholog
Cluster156,CAGL0F01155g,C_glabrata,pure_ortholog
Cluster156,gene-YOL034W,S_cerevisiae,pure_ortholog
Cluster1561,gene:KLLA0_B05225g,K_lactis,pure_ortholog
Cluster1561,gene-YML059C,S_cerevisiae,pure_ortholog
Cluster1561,CAGL0L11154g,C_glabrata,pure_ortholog
Cluster1561,orf19.6396,C_albicans,pure_ortholog
Cluster1562,orf19.4378,C_albicans,pure_ortholog
Cluster1562,gene:KLLA0_E10055g,K_lactis,pure_ortholog
Cluster1562,gene-YDR075W,S_cerevisiae,pure_ortholog
Cluster1562,CAGL0K10208g,C_glabrata,pure_ortholog
Cluster1563,gene:KLLA0_D03652g,K_lactis,pure_ortholog
Cluster1563,CAGL0K01331g,C_glabrata,pure_ortholog
Cluster1563,gene-YDL047W,S_cerevisiae,pure_ortholog
Cluster1563,orf19.5200,C_albicans,pure_ortholog
Cluster157,gene-YOL033W,S_cerevisiae,pure_ortholog
Cluster157,CAGL0F01133g,C_glabrata,pure_ortholog
Cluster157,gene:KLLA0_F07975g,K_lactis,pure_ortholog
Cluster157,orf19.2415,C_albicans,pure_ortholog
Cluster1574,orf19.603,C_albicans,pure_ortholog
Cluster1574,gene-YNL075W,S_cerevisiae,pure_ortholog
Cluster1574,CAGL0J10252g,C_glabrata,pure_ortholog
Cluster1574,gene:KLLA0_E07833g,K_lactis,pure_ortholog
Cluster158,gene:KLLA0_F11022g,K_lactis,pure_ortholog
Cluster158,CAGL0F02167g,C_glabrata,pure_ortholog
Cluster158,gene-YFL003C,S_cerevisiae,pure_ortholog
Cluster158,orf19.2579,C_albicans,pure_ortholog
Cluster159,CAGL0F05335g,C_glabrata,pure_ortholog
Cluster159,gene-YDR208W,S_cerevisiae,pure_ortholog
Cluster159,gene:KLLA0_A04301g,K_lactis,pure_ortholog
Cluster159,orf19.3153,C_albicans,pure_ortholog
Cluster1597,CAGL0K08162g,C_glabrata,pure_ortholog
Cluster1597,gene-YKR067W,S_cerevisiae,pure_ortholog
Cluster1597,gene:KLLA0_F16104g,K_lactis,pure_ortholog
Cluster1597,orf19.5815,C_albicans,pure_ortholog
Cluster1599,gene:KLLA0_F17116g,K_lactis,pure_ortholog
Cluster1599,gene-YIR013C,S_cerevisiae,pure_ortholog
Cluster1599,CAGL0I00902g,C_glabrata,pure_ortholog
Cluster1599,orf19.1577,C_albicans,pure_ortholog
Cluster1601,gene:KLLA0_D03674g,K_lactis,pure_ortholog
Cluster1601,gene-YOL072W,S_cerevisiae,pure_ortholog
Cluster1601,CAGL0I08063g,C_glabrata,pure_ortholog
Cluster1601,orf19.5276,C_albicans,pure_ortholog
Cluster1604,gene-YBL011W,S_cerevisiae,pure_ortholog
Cluster1604,CAGL0E02849g,C_glabrata,pure_ortholog
Cluster1604,gene:KLLA0_B10538g,K_lactis,pure_ortholog
Cluster1604,orf19.1289,C_albicans,pure_ortholog
Cluster1606,orf19.1275,C_albicans,pure_ortholog
Cluster1606,gene:KLLA0_A01342g,K_lactis,pure_ortholog
Cluster1606,gene-YFL021W,S_cerevisiae,pure_ortholog
Cluster1606,CAGL0K07634g,C_glabrata,pure_ortholog
Cluster1613,orf19.2404,C_albicans,pure_ortholog
Cluster1613,CAGL0K05049g,C_glabrata,pure_ortholog
Cluster1613,gene-YNL221C,S_cerevisiae,pure_ortholog
Cluster1613,gene:KLLA0_D19448g,K_lactis,pure_ortholog
Cluster1615,orf19.2391,C_albicans,pure_ortholog
Cluster1615,gene:KLLA0_F13882g,K_lactis,pure_ortholog
Cluster1615,gene-YKR023W,S_cerevisiae,pure_ortholog
Cluster1615,CAGL0L03069g,C_glabrata,pure_ortholog
Cluster1616,orf19.2973,C_albicans,pure_ortholog
Cluster1616,gene-YOR359W,S_cerevisiae,pure_ortholog
Cluster1616,CAGL0K09922g,C_glabrata,pure_ortholog
Cluster1616,gene:KLLA0_A03641g,K_lactis,pure_ortholog
Cluster1617,gene:KLLA0_B13453g,K_lactis,pure_ortholog
Cluster1617,gene-YKL007W,S_cerevisiae,pure_ortholog
Cluster1617,CAGL0K02783g,C_glabrata,pure_ortholog
Cluster1617,orf19.3235,C_albicans,pure_ortholog
Cluster1618,gene:KLLA0_D12474g,K_lactis,pure_ortholog
Cluster1618,CAGL0A03905g,C_glabrata,pure_ortholog
Cluster1618,gene-YLR205C,S_cerevisiae,pure_ortholog
Cluster1618,orf19.6073,C_albicans,pure_ortholog
Cluster1619,orf19.6744,C_albicans,pure_ortholog
Cluster1619,gene-YMR262W,S_cerevisiae,pure_ortholog
Cluster1619,CAGL0H02365g,C_glabrata,pure_ortholog
Cluster1619,gene:KLLA0_E11243g,K_lactis,pure_ortholog
Cluster1621,CAGL0A03080g,C_glabrata,pure_ortholog
Cluster1621,gene-YDR379C-A,S_cerevisiae,pure_ortholog
Cluster1621,gene:KLLA0_E02619g,K_lactis,pure_ortholog
Cluster1621,orf19.4593.1,C_albicans,pure_ortholog
Cluster1622,orf19.7425,C_albicans,pure_ortholog
Cluster1622,CAGL0G07084g,C_glabrata,pure_ortholog
Cluster1622,gene-YML021C,S_cerevisiae,pure_ortholog
Cluster1622,gene:KLLA0_B01265g,K_lactis,pure_ortholog
Cluster1623,gene-YMR227C,S_cerevisiae,pure_ortholog
Cluster1623,CAGL0M11264g,C_glabrata,pure_ortholog
Cluster1623,gene:KLLA0_B08305g,K_lactis,pure_ortholog
Cluster1623,orf19.1574,C_albicans,pure_ortholog
Cluster1631,gene:KLLA0_E00507g,K_lactis,pure_ortholog
Cluster1631,CAGL0E04004g,C_glabrata,pure_ortholog
Cluster1631,gene-YHL036W,S_cerevisiae,pure_ortholog
Cluster1631,orf19.321,C_albicans,pure_ortholog
Cluster1635,CAGL0K01859g,C_glabrata,pure_ortholog
Cluster1635,gene-YDL014W,S_cerevisiae,pure_ortholog
Cluster1635,gene:KLLA0_C04389g,K_lactis,pure_ortholog
Cluster1635,orf19.3138,C_albicans,pure_ortholog
Cluster1636,orf19.59,C_albicans,pure_ortholog
Cluster1636,CAGL0I09350g,C_glabrata,pure_ortholog
Cluster1636,gene-YBR267W,S_cerevisiae,pure_ortholog
Cluster1636,gene:KLLA0_F01727g,K_lactis,pure_ortholog
Cluster1637,orf19.6197,C_albicans,pure_ortholog
Cluster1637,gene:KLLA0_C16599g,K_lactis,pure_ortholog
Cluster1637,CAGL0I03476g,C_glabrata,pure_ortholog
Cluster1637,gene-YDL160C,S_cerevisiae,pure_ortholog
Cluster1638,orf19.2111,C_albicans,pure_ortholog
Cluster1638,gene-YGR005C,S_cerevisiae,pure_ortholog
Cluster1638,CAGL0F08679g,C_glabrata,pure_ortholog
Cluster1638,gene:KLLA0_C18194g,K_lactis,pure_ortholog
Cluster164,gene:KLLA0_E18679g,K_lactis,pure_ortholog
Cluster164,CAGL0K02937g,C_glabrata,pure_ortholog
Cluster164,gene-YKL027W,S_cerevisiae,pure_ortholog
Cluster164,orf19.2115,C_albicans,pure_ortholog
Cluster1640,orf19.672,C_albicans,pure_ortholog
Cluster1640,gene:KLLA0_C15433g,K_lactis,pure_ortholog
Cluster1640,CAGL0K11198g,C_glabrata,pure_ortholog
Cluster1640,gene-YDR243C,S_cerevisiae,pure_ortholog
Cluster1641,gene-YLL008W,S_cerevisiae,pure_ortholog
Cluster1641,CAGL0D03124g,C_glabrata,pure_ortholog
Cluster1641,gene:KLLA0_F15752g,K_lactis,pure_ortholog
Cluster1641,orf19.7635,C_albicans,pure_ortholog
Cluster1642,gene:KLLA0_F10505g,K_lactis,pure_ortholog
Cluster1642,gene-YBR237W,S_cerevisiae,pure_ortholog
Cluster1642,CAGL0K07029g,C_glabrata,pure_ortholog
Cluster1642,orf19.6831,C_albicans,pure_ortholog
Cluster1643,orf19.6652,C_albicans,pure_ortholog
Cluster1643,gene:KLLA0_A05203g,K_lactis,pure_ortholog
Cluster1643,gene-YHR169W,S_cerevisiae,pure_ortholog
Cluster1643,CAGL0I02354g,C_glabrata,pure_ortholog
Cluster1644,gene:KLLA0_C15499g,K_lactis,pure_ortholog
Cluster1644,CAGL0H03377g,C_glabrata,pure_ortholog
Cluster1644,gene-YGL078C,S_cerevisiae,pure_ortholog
Cluster1644,orf19.4870,C_albicans,pure_ortholog
Cluster1645,orf19.3962,C_albicans,pure_ortholog
Cluster1645,gene:KLLA0_A09669g,K_lactis,pure_ortholog
Cluster1645,gene-YMR290C,S_cerevisiae,pure_ortholog
Cluster1645,CAGL0M13519g,C_glabrata,pure_ortholog
Cluster1646,gene:KLLA0_F23716g,K_lactis,pure_ortholog
Cluster1646,CAGL0L03846g,C_glabrata,pure_ortholog
Cluster1646,gene-YNL112W,S_cerevisiae,pure_ortholog
Cluster1646,orf19.171,C_albicans,pure_ortholog
Cluster1648,CAGL0L10406g,C_glabrata,pure_ortholog
Cluster1648,gene-YOR065W,S_cerevisiae,pure_ortholog
Cluster1648,gene:KLLA0_F16555g,K_lactis,pure_ortholog
Cluster1648,orf19.3527,C_albicans,pure_ortholog
Cluster1650,orf19.4676,C_albicans,pure_ortholog
Cluster1650,gene:KLLA0_C12639g,K_lactis,pure_ortholog
Cluster1650,gene-YKL053C-A,S_cerevisiae,pure_ortholog
Cluster1650,CAGL0M13057g,C_glabrata,pure_ortholog
Cluster1651,orf19.7388,C_albicans,pure_ortholog
Cluster1651,gene:KLLA0_E15313g,K_lactis,pure_ortholog
Cluster1651,CAGL0L05632g,C_glabrata,pure_ortholog
Cluster1651,gene-YJL128C,S_cerevisiae,pure_ortholog
Cluster1652,orf19.4723,C_albicans,pure_ortholog
Cluster1652,gene-YDL045C,S_cerevisiae,pure_ortholog
Cluster1652,CAGL0K01397g,C_glabrata,pure_ortholog
Cluster1652,gene:KLLA0_E13377g,K_lactis,pure_ortholog
Cluster1668,CAGL0H08459g,C_glabrata,pure_ortholog
Cluster1668,gene-YBR096W,S_cerevisiae,pure_ortholog
Cluster1668,gene:KLLA0_B11968g,K_lactis,pure_ortholog
Cluster1668,orf19.5777,C_albicans,pure_ortholog
Cluster1675,gene-YNL072W,S_cerevisiae,pure_ortholog
Cluster1675,CAGL0J10208g,C_glabrata,pure_ortholog
Cluster1675,gene:KLLA0_F04774g,K_lactis,pure_ortholog
Cluster1675,orf19.6562,C_albicans,pure_ortholog
Cluster1676,CAGL0G01210g,C_glabrata,pure_ortholog
Cluster1676,gene-YLR351C,S_cerevisiae,pure_ortholog
Cluster1676,gene:KLLA0_A02453g,K_lactis,pure_ortholog
Cluster1676,orf19.2351,C_albicans,pure_ortholog
Cluster1678,gene-YOR307C,S_cerevisiae,pure_ortholog
Cluster1678,CAGL0I09746g,C_glabrata,pure_ortholog
Cluster1678,gene:KLLA0_F08569g,K_lactis,pure_ortholog
Cluster1678,orf19.4199,C_albicans,pure_ortholog
Cluster1681,gene-YCL008C,S_cerevisiae,pure_ortholog
Cluster1681,CAGL0H03927g,C_glabrata,pure_ortholog
Cluster1681,gene:KLLA0_D04752g,K_lactis,pure_ortholog
Cluster1681,orf19.2343,C_albicans,pure_ortholog
Cluster1695,gene:KLLA0_E04379g,K_lactis,pure_ortholog
Cluster1695,CAGL0J02728g,C_glabrata,pure_ortholog
Cluster1695,gene-YER047C,S_cerevisiae,pure_ortholog
Cluster1695,orf19.7558,C_albicans,pure_ortholog
Cluster1696,CAGL0A02706g,C_glabrata,pure_ortholog
Cluster1696,gene-YDR363W,S_cerevisiae,pure_ortholog
Cluster1696,gene:KLLA0_E21275g,K_lactis,pure_ortholog
Cluster1696,orf19.2326,C_albicans,pure_ortholog
Cluster1698,gene:KLLA0_F17094g,K_lactis,pure_ortholog
Cluster1698,gene-YMR137C,S_cerevisiae,pure_ortholog
Cluster1698,CAGL0I00880g,C_glabrata,pure_ortholog
Cluster1698,orf19.2926,C_albicans,pure_ortholog
Cluster17,gene:KLLA0_D09889g,K_lactis,pure_ortholog
Cluster17,CAGL0F07711g,C_glabrata,pure_ortholog
Cluster17,gene-YMR166C,S_cerevisiae,pure_ortholog
Cluster17,orf19.4159,C_albicans,pure_ortholog
Cluster1700,orf19.3231,C_albicans,pure_ortholog
Cluster1700,CAGL0C01903g,C_glabrata,pure_ortholog
Cluster1700,gene-YBL084C,S_cerevisiae,pure_ortholog
Cluster1700,gene:KLLA0_E20857g,K_lactis,pure_ortholog
Cluster1703,orf19.1721,C_albicans,pure_ortholog
Cluster1703,gene:KLLA0_F04037g,K_lactis,pure_ortholog
Cluster1703,gene-YNL036W,S_cerevisiae,pure_ortholog
Cluster1703,CAGL0G01540g,C_glabrata,pure_ortholog
Cluster1704,orf19.3203,C_albicans,pure_ortholog
Cluster1704,gene:KLLA0_C03300g,K_lactis,pure_ortholog
Cluster1704,CAGL0F02497g,C_glabrata,pure_ortholog
Cluster1704,gene-YJL204C,S_cerevisiae,pure_ortholog
Cluster1705,gene:KLLA0_E24509g,K_lactis,pure_ortholog
Cluster1705,gene-YBR173C,S_cerevisiae,pure_ortholog
Cluster1705,CAGL0M06171g,C_glabrata,pure_ortholog
Cluster1705,orf19.3140.1,C_albicans,pure_ortholog
Cluster1706,orf19.3058,C_albicans,pure_ortholog
Cluster1706,CAGL0F08239g,C_glabrata,pure_ortholog
Cluster1706,gene-YGR255C,S_cerevisiae,pure_ortholog
Cluster1706,gene:KLLA0_C02761g,K_lactis,pure_ortholog
Cluster1708,gene:KLLA0_C05786g,K_lactis,pure_ortholog
Cluster1708,gene-YGL127C,S_cerevisiae,pure_ortholog
Cluster1708,CAGL0I00308g,C_glabrata,pure_ortholog
