cluster_id,gene_id,species,homology_class,ortholog_partners
Cluster1141,gene:KLLA0_F01925g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3613', 'S_cerevisiae': 'gene-YBR279W', 'C_glabrata': 'CAGL0B03333g'}"
Cluster1141,gene-YBR279W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3613', 'K_lactis': 'gene:KLLA0_F01925g', 'C_glabrata': 'CAGL0B03333g'}"
Cluster1141,CAGL0B03333g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3613', 'K_lactis': 'gene:KLLA0_F01925g', 'S_cerevisiae': 'gene-YBR279W'}"
Cluster1142,CAGL0J04444g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YBL023C', 'K_lactis': 'gene:KLLA0_F12584g', 'C_albicans': 'orf19.4354'}"
Cluster1142,gene-YBL023C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0J04444g', 'K_lactis': 'gene:KLLA0_F12584g', 'C_albicans': 'orf19.4354'}"
Cluster1142,gene:KLLA0_F12584g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0J04444g', 'S_cerevisiae': 'gene-YBL023C', 'C_albicans': 'orf19.4354'}"
Cluster1142,orf19.4354,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0J04444g', 'S_cerevisiae': 'gene-YBL023C', 'K_lactis': 'gene:KLLA0_F12584g'}"
Cluster1144,orf19.4028,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E17205g', 'C_glabrata': 'CAGL0C04279g', 'S_cerevisiae': 'gene-YBR002C'}"
Cluster1144,gene:KLLA0_E17205g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.4028', 'C_glabrata': 'CAGL0C04279g', 'S_cerevisiae': 'gene-YBR002C'}"
Cluster1144,CAGL0C04279g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.4028', 'K_lactis': 'gene:KLLA0_E17205g', 'S_cerevisiae': 'gene-YBR002C'}"
Cluster1144,gene-YBR002C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.4028', 'K_lactis': 'gene:KLLA0_E17205g', 'C_glabrata': 'CAGL0C04279g'}"
Cluster1146,orf19.6901,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F20229g', 'C_glabrata': 'CAGL0C03113g', 'S_cerevisiae': 'gene-YLR270W'}"
Cluster1146,gene:KLLA0_F20229g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.6901', 'C_glabrata': 'CAGL0C03113g', 'S_cerevisiae': 'gene-YLR270W'}"
Cluster1146,CAGL0C03113g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.6901', 'K_lactis': 'gene:KLLA0_F20229g', 'S_cerevisiae': 'gene-YLR270W'}"
Cluster1146,gene-YLR270W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.6901', 'K_lactis': 'gene:KLLA0_F20229g', 'C_glabrata': 'CAGL0C03113g'}"
Cluster116,orf19.5227,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F15554g', 'C_glabrata': 'CAGL0D03278g', 'S_cerevisiae': 'gene-YLR021W'}"
Cluster116,gene:KLLA0_F15554g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.5227', 'C_glabrata': 'CAGL0D03278g', 'S_cerevisiae': 'gene-YLR021W'}"
Cluster116,CAGL0D03278g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.5227', 'K_lactis': 'gene:KLLA0_F15554g', 'S_cerevisiae': 'gene-YLR021W'}"
Cluster116,gene-YLR021W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.5227', 'K_lactis': 'gene:KLLA0_F15554g', 'C_glabrata': 'CAGL0D03278g'}"
Cluster1160,orf19.3265,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F19404g', 'S_cerevisiae': 'gene-YDR120C', 'C_glabrata': 'CAGL0B01881g'}"
Cluster1160,gene:KLLA0_F19404g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3265', 'S_cerevisiae': 'gene-YDR120C', 'C_glabrata': 'CAGL0B01881g'}"
Cluster1160,gene-YDR120C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3265', 'K_lactis': 'gene:KLLA0_F19404g', 'C_glabrata': 'CAGL0B01881g'}"
Cluster1160,CAGL0B01881g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3265', 'K_lactis': 'gene:KLLA0_F19404g', 'S_cerevisiae': 'gene-YDR120C'}"
Cluster1162,gene:KLLA0_F18436g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0K12056g', 'S_cerevisiae': 'gene-YDR041W', 'C_albicans': 'orf19.6752'}"
Cluster1162,CAGL0K12056g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F18436g', 'S_cerevisiae': 'gene-YDR041W', 'C_albicans': 'orf19.6752'}"
Cluster1162,gene-YDR041W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F18436g', 'C_glabrata': 'CAGL0K12056g', 'C_albicans': 'orf19.6752'}"
Cluster1162,orf19.6752,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F18436g', 'C_glabrata': 'CAGL0K12056g', 'S_cerevisiae': 'gene-YDR041W'}"
Cluster1164,gene-YKL067W,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0M13277g', 'K_lactis': 'gene:KLLA0_D03696g', 'C_albicans': 'orf19.4311'}"
Cluster1164,CAGL0M13277g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YKL067W', 'K_lactis': 'gene:KLLA0_D03696g', 'C_albicans': 'orf19.4311'}"
Cluster1164,gene:KLLA0_D03696g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YKL067W', 'C_glabrata': 'CAGL0M13277g', 'C_albicans': 'orf19.4311'}"
Cluster1164,orf19.4311,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YKL067W', 'C_glabrata': 'CAGL0M13277g', 'K_lactis': 'gene:KLLA0_D03696g'}"
Cluster1165,gene:KLLA0_D09625g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YGR195W', 'C_glabrata': 'CAGL0G09317g', 'C_albicans': 'orf19.4582'}"
Cluster1165,gene-YGR195W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D09625g', 'C_glabrata': 'CAGL0G09317g', 'C_albicans': 'orf19.4582'}"
Cluster1165,CAGL0G09317g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D09625g', 'S_cerevisiae': 'gene-YGR195W', 'C_albicans': 'orf19.4582'}"
Cluster1165,orf19.4582,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D09625g', 'S_cerevisiae': 'gene-YGR195W', 'C_glabrata': 'CAGL0G09317g'}"
Cluster1166,gene:KLLA0_F19888g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YLR106C', 'C_glabrata': 'CAGL0M11616g', 'C_albicans': 'orf19.4697'}"
Cluster1166,gene-YLR106C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F19888g', 'C_glabrata': 'CAGL0M11616g', 'C_albicans': 'orf19.4697'}"
Cluster1166,CAGL0M11616g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F19888g', 'S_cerevisiae': 'gene-YLR106C', 'C_albicans': 'orf19.4697'}"
Cluster1166,orf19.4697,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F19888g', 'S_cerevisiae': 'gene-YLR106C', 'C_glabrata': 'CAGL0M11616g'}"
Cluster1168,CAGL0J05654g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YNL139C', 'K_lactis': 'gene:KLLA0_A11594g', 'C_albicans': 'orf19.4123'}"
Cluster1168,gene-YNL139C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0J05654g', 'K_lactis': 'gene:KLLA0_A11594g', 'C_albicans': 'orf19.4123'}"
Cluster1168,gene:KLLA0_A11594g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0J05654g', 'S_cerevisiae': 'gene-YNL139C', 'C_albicans': 'orf19.4123'}"
Cluster1168,orf19.4123,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0J05654g', 'S_cerevisiae': 'gene-YNL139C', 'K_lactis': 'gene:KLLA0_A11594g'}"
Cluster1169,gene:KLLA0_C18722g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YNR049C', 'C_glabrata': 'CAGL0C03465g', 'C_albicans': 'orf19.5248'}"
Cluster1169,gene-YNR049C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C18722g', 'C_glabrata': 'CAGL0C03465g', 'C_albicans': 'orf19.5248'}"
Cluster1169,CAGL0C03465g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C18722g', 'S_cerevisiae': 'gene-YNR049C', 'C_albicans': 'orf19.5248'}"
Cluster1169,orf19.5248,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C18722g', 'S_cerevisiae': 'gene-YNR049C', 'C_glabrata': 'CAGL0C03465g'}"
Cluster117,orf19.7440,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0K00363g', 'S_cerevisiae': 'gene-YKL209C', 'K_lactis': 'gene:KLLA0_B14256g'}"
Cluster117,CAGL0K00363g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.7440', 'S_cerevisiae': 'gene-YKL209C', 'K_lactis': 'gene:KLLA0_B14256g'}"
Cluster117,gene-YKL209C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.7440', 'C_glabrata': 'CAGL0K00363g', 'K_lactis': 'gene:KLLA0_B14256g'}"
Cluster117,gene:KLLA0_B14256g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.7440', 'C_glabrata': 'CAGL0K00363g', 'S_cerevisiae': 'gene-YKL209C'}"
Cluster1170,gene:KLLA0_D06831g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YPL129W', 'C_glabrata': 'CAGL0M02739g', 'C_albicans': 'orf19.798'}"
Cluster1170,gene-YPL129W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D06831g', 'C_glabrata': 'CAGL0M02739g', 'C_albicans': 'orf19.798'}"
Cluster1170,CAGL0M02739g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D06831g', 'S_cerevisiae': 'gene-YPL129W', 'C_albicans': 'orf19.798'}"
Cluster1170,orf19.798,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D06831g', 'S_cerevisiae': 'gene-YPL129W', 'C_glabrata': 'CAGL0M02739g'}"
Cluster118,orf19.7448,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C18744g', 'C_glabrata': 'CAGL0C03443g', 'S_cerevisiae': 'gene-YNR050C'}"
Cluster118,gene:KLLA0_C18744g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.7448', 'C_glabrata': 'CAGL0C03443g', 'S_cerevisiae': 'gene-YNR050C'}"
Cluster118,CAGL0C03443g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.7448', 'K_lactis': 'gene:KLLA0_C18744g', 'S_cerevisiae': 'gene-YNR050C'}"
Cluster118,gene-YNR050C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.7448', 'K_lactis': 'gene:KLLA0_C18744g', 'C_glabrata': 'CAGL0C03443g'}"
Cluster1185,orf19.1007,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YDR017C', 'C_glabrata': 'CAGL0D04378g', 'K_lactis': 'gene:KLLA0_B06952g'}"
Cluster1185,gene-YDR017C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.1007', 'C_glabrata': 'CAGL0D04378g', 'K_lactis': 'gene:KLLA0_B06952g'}"
Cluster1185,CAGL0D04378g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.1007', 'S_cerevisiae': 'gene-YDR017C', 'K_lactis': 'gene:KLLA0_B06952g'}"
Cluster1185,gene:KLLA0_B06952g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.1007', 'S_cerevisiae': 'gene-YDR017C', 'C_glabrata': 'CAGL0D04378g'}"
Cluster1187,orf19.7603,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F08767g', 'S_cerevisiae': 'gene-YMR244C-A', 'C_glabrata': 'CAGL0K07315g'}"
Cluster1187,gene:KLLA0_F08767g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.7603', 'S_cerevisiae': 'gene-YMR244C-A', 'C_glabrata': 'CAGL0K07315g'}"
Cluster1187,gene-YMR244C-A,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.7603', 'K_lactis': 'gene:KLLA0_F08767g', 'C_glabrata': 'CAGL0K07315g'}"
Cluster1187,CAGL0K07315g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.7603', 'K_lactis': 'gene:KLLA0_F08767g', 'S_cerevisiae': 'gene-YMR244C-A'}"
Cluster1188,orf19.4273,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0M04455g', 'S_cerevisiae': 'gene-YLR139C', 'K_lactis': 'gene:KLLA0_D16918g'}"
Cluster1188,CAGL0M04455g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.4273', 'S_cerevisiae': 'gene-YLR139C', 'K_lactis': 'gene:KLLA0_D16918g'}"
Cluster1188,gene-YLR139C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.4273', 'C_glabrata': 'CAGL0M04455g', 'K_lactis': 'gene:KLLA0_D16918g'}"
Cluster1188,gene:KLLA0_D16918g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.4273', 'C_glabrata': 'CAGL0M04455g', 'S_cerevisiae': 'gene-YLR139C'}"
Cluster1189,orf19.1966,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0L10846g', 'S_cerevisiae': 'gene-YCR047C', 'K_lactis': 'gene:KLLA0_F05962g'}"
Cluster1189,CAGL0L10846g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.1966', 'S_cerevisiae': 'gene-YCR047C', 'K_lactis': 'gene:KLLA0_F05962g'}"
Cluster1189,gene-YCR047C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.1966', 'C_glabrata': 'CAGL0L10846g', 'K_lactis': 'gene:KLLA0_F05962g'}"
Cluster1189,gene:KLLA0_F05962g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.1966', 'C_glabrata': 'CAGL0L10846g', 'S_cerevisiae': 'gene-YCR047C'}"
Cluster119,CAGL0M06017g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YBR166C', 'K_lactis': 'gene:KLLA0_E24729g', 'C_albicans': 'orf19.4605'}"
Cluster119,gene-YBR166C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0M06017g', 'K_lactis': 'gene:KLLA0_E24729g', 'C_albicans': 'orf19.4605'}"
Cluster119,gene:KLLA0_E24729g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0M06017g', 'S_cerevisiae': 'gene-YBR166C', 'C_albicans': 'orf19.4605'}"
Cluster119,orf19.4605,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0M06017g', 'S_cerevisiae': 'gene-YBR166C', 'K_lactis': 'gene:KLLA0_E24729g'}"
Cluster1190,orf19.3132,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F20746g', 'C_glabrata': 'CAGL0F05401g', 'S_cerevisiae': 'gene-YDR205W'}"
Cluster1190,gene:KLLA0_F20746g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3132', 'C_glabrata': 'CAGL0F05401g', 'S_cerevisiae': 'gene-YDR205W'}"
Cluster1190,CAGL0F05401g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3132', 'K_lactis': 'gene:KLLA0_F20746g', 'S_cerevisiae': 'gene-YDR205W'}"
Cluster1190,gene-YDR205W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3132', 'K_lactis': 'gene:KLLA0_F20746g', 'C_glabrata': 'CAGL0F05401g'}"
Cluster1191,gene:KLLA0_A05885g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0I05940g', 'S_cerevisiae': 'gene-YJL145W', 'C_albicans': 'orf19.4897'}"
Cluster1191,CAGL0I05940g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_A05885g', 'S_cerevisiae': 'gene-YJL145W', 'C_albicans': 'orf19.4897'}"
Cluster1191,gene-YJL145W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_A05885g', 'C_glabrata': 'CAGL0I05940g', 'C_albicans': 'orf19.4897'}"
Cluster1191,orf19.4897,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_A05885g', 'C_glabrata': 'CAGL0I05940g', 'S_cerevisiae': 'gene-YJL145W'}"
Cluster1194,gene-YOR197W,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0I10945g', 'K_lactis': 'gene:KLLA0_F00880g', 'C_albicans': 'orf19.5995'}"
Cluster1194,CAGL0I10945g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YOR197W', 'K_lactis': 'gene:KLLA0_F00880g', 'C_albicans': 'orf19.5995'}"
Cluster1194,gene:KLLA0_F00880g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YOR197W', 'C_glabrata': 'CAGL0I10945g', 'C_albicans': 'orf19.5995'}"
Cluster1194,orf19.5995,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YOR197W', 'C_glabrata': 'CAGL0I10945g', 'K_lactis': 'gene:KLLA0_F00880g'}"
Cluster120,orf19.3921,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C06996g', 'C_glabrata': 'CAGL0M11176g', 'S_cerevisiae': 'gene-YMR222C'}"
Cluster120,gene:KLLA0_C06996g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3921', 'C_glabrata': 'CAGL0M11176g', 'S_cerevisiae': 'gene-YMR222C'}"
Cluster120,CAGL0M11176g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3921', 'K_lactis': 'gene:KLLA0_C06996g', 'S_cerevisiae': 'gene-YMR222C'}"
Cluster120,gene-YMR222C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3921', 'K_lactis': 'gene:KLLA0_C06996g', 'C_glabrata': 'CAGL0M11176g'}"
Cluster1205,gene:KLLA0_F22605g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YGR188C', 'C_glabrata': 'CAGL0I08899g', 'C_albicans': 'orf19.2678'}"
Cluster1205,gene-YGR188C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F22605g', 'C_glabrata': 'CAGL0I08899g', 'C_albicans': 'orf19.2678'}"
Cluster1205,CAGL0I08899g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F22605g', 'S_cerevisiae': 'gene-YGR188C', 'C_albicans': 'orf19.2678'}"
Cluster1205,orf19.2678,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F22605g', 'S_cerevisiae': 'gene-YGR188C', 'C_glabrata': 'CAGL0I08899g'}"
Cluster1207,orf19.6539,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C15895g', 'C_glabrata': 'CAGL0H01001g', 'S_cerevisiae': 'gene-YPL235W'}"
Cluster1207,gene:KLLA0_C15895g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.6539', 'C_glabrata': 'CAGL0H01001g', 'S_cerevisiae': 'gene-YPL235W'}"
Cluster1207,CAGL0H01001g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.6539', 'K_lactis': 'gene:KLLA0_C15895g', 'S_cerevisiae': 'gene-YPL235W'}"
Cluster1207,gene-YPL235W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.6539', 'K_lactis': 'gene:KLLA0_C15895g', 'C_glabrata': 'CAGL0H01001g'}"
Cluster1208,orf19.498,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0K09768g', 'S_cerevisiae': 'gene-YNL137C', 'K_lactis': 'gene:KLLA0_A11660g'}"
Cluster1208,CAGL0K09768g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.498', 'S_cerevisiae': 'gene-YNL137C', 'K_lactis': 'gene:KLLA0_A11660g'}"
Cluster1208,gene-YNL137C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.498', 'C_glabrata': 'CAGL0K09768g', 'K_lactis': 'gene:KLLA0_A11660g'}"
Cluster1208,gene:KLLA0_A11660g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.498', 'C_glabrata': 'CAGL0K09768g', 'S_cerevisiae': 'gene-YNL137C'}"
Cluster1209,gene:KLLA0_E03543g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YDR468C', 'C_glabrata': 'CAGL0K06501g', 'C_albicans': 'orf19.3898'}"
Cluster1209,gene-YDR468C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E03543g', 'C_glabrata': 'CAGL0K06501g', 'C_albicans': 'orf19.3898'}"
Cluster1209,CAGL0K06501g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E03543g', 'S_cerevisiae': 'gene-YDR468C', 'C_albicans': 'orf19.3898'}"
Cluster1209,orf19.3898,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E03543g', 'S_cerevisiae': 'gene-YDR468C', 'C_glabrata': 'CAGL0K06501g'}"
Cluster121,orf19.4683,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_A00594g', 'C_glabrata': 'CAGL0G02497g', 'S_cerevisiae': 'gene-YKR095W'}"
Cluster121,gene:KLLA0_A00594g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.4683', 'C_glabrata': 'CAGL0G02497g', 'S_cerevisiae': 'gene-YKR095W'}"
Cluster121,CAGL0G02497g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.4683', 'K_lactis': 'gene:KLLA0_A00594g', 'S_cerevisiae': 'gene-YKR095W'}"
Cluster121,gene-YKR095W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.4683', 'K_lactis': 'gene:KLLA0_A00594g', 'C_glabrata': 'CAGL0G02497g'}"
Cluster1212,orf19.5241,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C03564g', 'C_glabrata': 'CAGL0L08162g', 'S_cerevisiae': 'gene-YCR033W'}"
Cluster1212,gene:KLLA0_C03564g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.5241', 'C_glabrata': 'CAGL0L08162g', 'S_cerevisiae': 'gene-YCR033W'}"
Cluster1212,CAGL0L08162g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.5241', 'K_lactis': 'gene:KLLA0_C03564g', 'S_cerevisiae': 'gene-YCR033W'}"
Cluster1212,gene-YCR033W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.5241', 'K_lactis': 'gene:KLLA0_C03564g', 'C_glabrata': 'CAGL0L08162g'}"
Cluster1224,orf19.1248,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0J02420g', 'S_cerevisiae': 'gene-YIL021W', 'K_lactis': 'gene:KLLA0_D16170g'}"
Cluster1224,CAGL0J02420g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.1248', 'S_cerevisiae': 'gene-YIL021W', 'K_lactis': 'gene:KLLA0_D16170g'}"
Cluster1224,gene-YIL021W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.1248', 'C_glabrata': 'CAGL0J02420g', 'K_lactis': 'gene:KLLA0_D16170g'}"
Cluster1224,gene:KLLA0_D16170g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.1248', 'C_glabrata': 'CAGL0J02420g', 'S_cerevisiae': 'gene-YIL021W'}"
Cluster1232,CAGL0J08371g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YNL279W', 'K_lactis': 'gene:KLLA0_C01936g', 'C_albicans': 'orf19.669'}"
Cluster1232,gene-YNL279W,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0J08371g', 'K_lactis': 'gene:KLLA0_C01936g', 'C_albicans': 'orf19.669'}"
Cluster1232,gene:KLLA0_C01936g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0J08371g', 'S_cerevisiae': 'gene-YNL279W', 'C_albicans': 'orf19.669'}"
Cluster1232,orf19.669,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0J08371g', 'S_cerevisiae': 'gene-YNL279W', 'K_lactis': 'gene:KLLA0_C01936g'}"
Cluster1234,gene:KLLA0_D14135g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YIL007C', 'C_glabrata': 'CAGL0C03762g', 'C_albicans': 'orf19.2301'}"
Cluster1234,gene-YIL007C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D14135g', 'C_glabrata': 'CAGL0C03762g', 'C_albicans': 'orf19.2301'}"
Cluster1234,CAGL0C03762g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D14135g', 'S_cerevisiae': 'gene-YIL007C', 'C_albicans': 'orf19.2301'}"
Cluster1234,orf19.2301,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D14135g', 'S_cerevisiae': 'gene-YIL007C', 'C_glabrata': 'CAGL0C03762g'}"
Cluster1235,orf19.6597,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YLR287C', 'C_glabrata': 'CAGL0M09757g', 'K_lactis': 'gene:KLLA0_C04796g'}"
Cluster1235,gene-YLR287C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.6597', 'C_glabrata': 'CAGL0M09757g', 'K_lactis': 'gene:KLLA0_C04796g'}"
Cluster1235,CAGL0M09757g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.6597', 'S_cerevisiae': 'gene-YLR287C', 'K_lactis': 'gene:KLLA0_C04796g'}"
Cluster1235,gene:KLLA0_C04796g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.6597', 'S_cerevisiae': 'gene-YLR287C', 'C_glabrata': 'CAGL0M09757g'}"
Cluster1237,orf19.5531,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YDR168W', 'C_glabrata': 'CAGL0E00913g', 'K_lactis': 'gene:KLLA0_D17226g'}"
Cluster1237,gene-YDR168W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.5531', 'C_glabrata': 'CAGL0E00913g', 'K_lactis': 'gene:KLLA0_D17226g'}"
Cluster1237,CAGL0E00913g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.5531', 'S_cerevisiae': 'gene-YDR168W', 'K_lactis': 'gene:KLLA0_D17226g'}"
Cluster1237,gene:KLLA0_D17226g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.5531', 'S_cerevisiae': 'gene-YDR168W', 'C_glabrata': 'CAGL0E00913g'}"
Cluster1249,orf19.2369,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C02607g', 'C_glabrata': 'CAGL0J08008g', 'S_cerevisiae': 'gene-YNL261W'}"
Cluster1249,gene:KLLA0_C02607g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.2369', 'C_glabrata': 'CAGL0J08008g', 'S_cerevisiae': 'gene-YNL261W'}"
