species1,gene1,species2,gene2,cluster_id
C. albicans,orf19.5885,S. cerevisiae,gene-YEL026W,Cluster10838
C. albicans,orf19.4005,S. cerevisiae,gene-YDR196C,Cluster10839
S. cerevisiae,gene-YOR063W,C. albicans,orf19.1601,Cluster10843
C. albicans,orf19.7067,S. cerevisiae,gene-YOL145C,Cluster10844
C. albicans,orf19.5780,S. cerevisiae,gene-YIL067C,Cluster10845
S. cerevisiae,gene-YGL234W,C. albicans,orf19.5061,Cluster10848
C. albicans,orf19.7036,S. cerevisiae,gene-YOR043W,Cluster1085
C. albicans,orf19.5657,S. cerevisiae,gene-YPL016W,Cluster10851
C. albicans,orf19.7064,S. cerevisiae,gene-YOR168W,Cluster10852
C. albicans,orf19.7065,S. cerevisiae,gene-YOL146W,Cluster10853
C. albicans,orf19.2045,S. cerevisiae,gene-YOR311C,Cluster10856
C. albicans,orf19.5754,S. cerevisiae,gene-YLR023C,Cluster10857
C. albicans,orf19.448,S. cerevisiae,gene-YDR273W,Cluster1086
S. cerevisiae,gene-YOR269W,C. albicans,orf19.5410,Cluster10866
C. albicans,orf19.3672,S. cerevisiae,gene-YBR019C,Cluster1088
C. albicans,orf19.3577.1,S. cerevisiae,gene-YMR194C-B,Cluster10882
C. albicans,orf19.5182,S. cerevisiae,gene-YDL102W,Cluster10883
S. cerevisiae,gene-YBL025W,C. albicans,orf19.519,Cluster10884
S. cerevisiae,gene-YDR292C,C. albicans,orf19.3952,Cluster10885
S. cerevisiae,gene-YDR212W,C. albicans,orf19.401,Cluster10886
C. albicans,orf19.1727,S. cerevisiae,gene-YGL006W,Cluster10887
C. albicans,orf19.4328,S. cerevisiae,gene-YDR270W,Cluster10888
C. albicans,orf19.1573,S. cerevisiae,gene-YOR291W,Cluster10889
C. albicans,orf19.5032,S. cerevisiae,gene-YKR042W,Cluster10890
C. albicans,orf19.3675,S. cerevisiae,gene-YBR018C,Cluster10891
S. cerevisiae,gene-YOR208W,C. albicans,orf19.7610,Cluster10893
S. cerevisiae,gene-YJL096W,C. albicans,orf19.5161,Cluster10894
S. cerevisiae,gene-YER156C,C. albicans,orf19.4532,Cluster10895
S. cerevisiae,gene-YML102W,C. albicans,orf19.6670,Cluster10896
C. albicans,orf19.1685,S. cerevisiae,gene-YLR266C,Cluster109
C. albicans,orf19.26,S. cerevisiae,gene-YPL096W,Cluster10900
S. cerevisiae,gene-YGR285C,C. albicans,orf19.2709,Cluster10910
C. albicans,orf19.6672,S. cerevisiae,gene-YFL016C,Cluster10914
C. albicans,orf19.1942,S. cerevisiae,gene-YGR224W,Cluster10919
C. albicans,orf19.382,S. cerevisiae,gene-YBR118W,Cluster1092
C. albicans,orf19.6160,S. cerevisiae,gene-YMR031C,Cluster1093
C. albicans,orf19.5323,S. cerevisiae,gene-YDL078C,Cluster10939
C. albicans,orf19.4699,S. cerevisiae,gene-YMR313C,Cluster1095
C. albicans,orf19.1792,S. cerevisiae,gene-YKL022C,Cluster1096
C. albicans,orf19.2593,S. cerevisiae,gene-YGR286C,Cluster10961
S. cerevisiae,gene-YNL227C,C. albicans,orf19.2399,Cluster10965
C. albicans,orf19.2356,S. cerevisiae,gene-YNL027W,Cluster10967
S. cerevisiae,gene-YNL027W,C. albicans,orf19.7359,Cluster10967
S. cerevisiae,gene-YNL305C,C. albicans,orf19.916,Cluster10968
C. albicans,orf19.5426,S. cerevisiae,gene-YKR089C,Cluster1097
C. albicans,orf19.5426,S. cerevisiae,gene-YOR081C,Cluster1097
C. albicans,orf19.4972,S. cerevisiae,gene-YPL038W,Cluster10971
C. albicans,orf19.1757,S. cerevisiae,gene-YDR253C,Cluster10974
S. cerevisiae,gene-YPR013C,C. albicans,orf19.6121,Cluster10976
C. albicans,orf19.4752,S. cerevisiae,gene-YER130C,Cluster10977
S. cerevisiae,gene-YPR015C,C. albicans,orf19.2961,Cluster10978
S. cerevisiae,gene-YOR175C,C. albicans,orf19.1881,Cluster1098
C. albicans,orf19.217,S. cerevisiae,gene-YGL254W,Cluster10980
S. cerevisiae,gene-YDR121W,C. albicans,orf19.2088,Cluster10982
C. albicans,orf19.771,S. cerevisiae,gene-YPL088W,Cluster110
C. albicans,orf19.3035,S. cerevisiae,gene-YER164W,Cluster11017
S. cerevisiae,gene-YPL055C,C. albicans,orf19.3858,Cluster11019
C. albicans,orf19.4311,S. cerevisiae,gene-YKL067W,Cluster11020
S. cerevisiae,gene-YEL019C,C. albicans,orf19.7413,Cluster11021
C. albicans,orf19.3639,S. cerevisiae,gene-YER142C,Cluster11022
S. cerevisiae,gene-YDR430C,C. albicans,orf19.7410,Cluster11023
S. cerevisiae,gene-YMR100W,C. albicans,orf19.7412,Cluster11024
C. albicans,orf19.7282,S. cerevisiae,gene-YLR191W,Cluster11025
S. cerevisiae,gene-YBR065C,C. albicans,orf19.5364,Cluster11026
C. albicans,orf19.5904,S. cerevisiae,gene-YBR084C-A,Cluster11027
C. albicans,orf19.5904,S. cerevisiae,gene-YBL027W,Cluster11027
C. albicans,orf19.3942.1,S. cerevisiae,gene-YJR094W-A,Cluster11028
C. albicans,orf19.3942.1,S. cerevisiae,gene-YPR043W,Cluster11028
S. cerevisiae,gene-YIR008C,C. albicans,orf19.4030,Cluster11029
C. albicans,orf19.6236,S. cerevisiae,gene-YDL213C,Cluster11030
C. albicans,orf19.606,S. cerevisiae,gene-YLR352W,Cluster11031
S. cerevisiae,gene-YOR238W,C. albicans,orf19.4061,Cluster11032
S. cerevisiae,gene-YGR202C,C. albicans,orf19.4186,Cluster11033
S. cerevisiae,gene-YDR049W,C. albicans,orf19.5368,Cluster11034
C. albicans,orf19.2079,S. cerevisiae,gene-YHL018W,Cluster11035
C. albicans,orf19.2275,S. cerevisiae,gene-YGL068W,Cluster11036
S. cerevisiae,gene-YGR240C,C. albicans,orf19.3967,Cluster11038
C. albicans,orf19.6540,S. cerevisiae,gene-YMR205C,Cluster11039
S. cerevisiae,gene-YDR358W,C. albicans,orf19.3006,Cluster11040
S. cerevisiae,gene-YJL171C,C. albicans,orf19.1911,Cluster11041
S. cerevisiae,gene-YBL033C,C. albicans,orf19.2862,Cluster11045
C. albicans,orf19.2370,S. cerevisiae,gene-YNL258C,Cluster11048
C. albicans,orf19.3603,S. cerevisiae,gene-YDL233W,Cluster11049
S. cerevisiae,gene-YJR068W,C. albicans,orf19.7035,Cluster11050
S. cerevisiae,gene-YPL041C,C. albicans,orf19.1592,Cluster11054
C. albicans,orf19.558,S. cerevisiae,gene-YHL032C,Cluster11061
C. albicans,orf19.4751,S. cerevisiae,gene-YIL093C,Cluster11067
C. albicans,orf19.3014,S. cerevisiae,gene-YER177W,Cluster11070
S. cerevisiae,gene-YGR170W,C. albicans,orf19.3954,Cluster1108
C. albicans,orf19.7254,S. cerevisiae,gene-YPL005W,Cluster11084
S. cerevisiae,gene-YHR143W-A,C. albicans,orf19.7255,Cluster11085
C. albicans,orf19.3419,S. cerevisiae,gene-YKL029C,Cluster11086
S. cerevisiae,gene-YML008C,C. albicans,orf19.1631,Cluster11088
C. albicans,orf19.4871,S. cerevisiae,gene-YML130C,Cluster11089
S. cerevisiae,gene-YDR337W,C. albicans,orf19.2520,Cluster11090
C. albicans,orf19.5360,S. cerevisiae,gene-YDR045C,Cluster11091
C. albicans,orf19.2276,S. cerevisiae,gene-YGL070C,Cluster11092
C. albicans,orf19.487,S. cerevisiae,gene-YPL175W,Cluster11093
C. albicans,orf19.391,S. cerevisiae,gene-YDR213W,Cluster111
C. albicans,orf19.6316.4,S. cerevisiae,gene-YLR363W-A,Cluster11110
C. albicans,orf19.1297,S. cerevisiae,gene-YDL113C,Cluster11113
S. cerevisiae,gene-YER159C,C. albicans,orf19.2736,Cluster11114
C. albicans,orf19.7052,S. cerevisiae,gene-YOR109W,Cluster1112
C. albicans,orf19.7052,S. cerevisiae,gene-YNL106C,Cluster1112
S. cerevisiae,gene-YNL233W,C. albicans,orf19.4457,Cluster1114
C. albicans,orf19.6796,S. cerevisiae,gene-YBR111C,Cluster11151
S. cerevisiae,gene-YHR013C,C. albicans,orf19.7617,Cluster11152
C. albicans,orf19.5574,S. cerevisiae,gene-YGR012W,Cluster11153
S. cerevisiae,gene-YPL112C,C. albicans,orf19.5575,Cluster11154
S. cerevisiae,gene-YLR151C,C. albicans,orf19.6591,Cluster11155
C. albicans,orf19.1721,S. cerevisiae,gene-YNL036W,Cluster11156
C. albicans,orf19.4357,S. cerevisiae,gene-YKL133C,Cluster11157
C. albicans,orf19.4357,S. cerevisiae,gene-YMR115W,Cluster11157
C. albicans,orf19.5346,S. cerevisiae,gene-YML114C,Cluster11158
S. cerevisiae,gene-YOR070C,C. albicans,orf19.3811,Cluster11159
C. albicans,orf19.5917.3,S. cerevisiae,gene-YDR381W,Cluster11160
C. albicans,orf19.4201,S. cerevisiae,gene-YDR456W,Cluster11184
C. albicans,orf19.7077,S. cerevisiae,gene-YOL152W,Cluster11189
S. cerevisiae,gene-YDR109C,C. albicans,orf19.2737,Cluster11190
S. cerevisiae,gene-YDR499W,C. albicans,orf19.666,Cluster11191
C. albicans,orf19.5531,S. cerevisiae,gene-YDR168W,Cluster11192
C. albicans,orf19.248,S. cerevisiae,gene-YPL195W,Cluster11193
S. cerevisiae,gene-YDR306C,C. albicans,orf19.432,Cluster11194
C. albicans,orf19.4705,S. cerevisiae,gene-YER168C,Cluster11195
C. albicans,orf19.5515,S. cerevisiae,gene-YPL215W,Cluster11196
S. cerevisiae,gene-YBR275C,C. albicans,orf19.427,Cluster11197
C. albicans,orf19.4798,S. cerevisiae,gene-YMR212C,Cluster11198
S. cerevisiae,gene-YBR288C,C. albicans,orf19.1204,Cluster11199
S. cerevisiae,gene-YHL019C,C. albicans,orf19.2078,Cluster11201
C. albicans,orf19.5230,S. cerevisiae,gene-YBR146W,Cluster11203
C. albicans,orf19.5011,S. cerevisiae,gene-YPL269W,Cluster11209
S. cerevisiae,gene-YDR150W,C. albicans,orf19.4715,Cluster11210
C. albicans,orf19.7010,S. cerevisiae,gene-YIL001W,Cluster11213
C. albicans,orf19.2213,S. cerevisiae,gene-YGR042W,Cluster11214
C. albicans,orf19.3022,S. cerevisiae,gene-YDR175C,Cluster11216
S. cerevisiae,gene-YBR264C,C. albicans,orf19.430,Cluster11217
S. cerevisiae,gene-YNL093W,C. albicans,orf19.7216,Cluster11218
S. cerevisiae,gene-YMR138W,C. albicans,orf19.2925,Cluster11219
S. cerevisiae,gene-YPL051W,C. albicans,orf19.2297,Cluster11220
C. albicans,orf19.5200,S. cerevisiae,gene-YDL047W,Cluster11228
C. albicans,orf19.1683,S. cerevisiae,gene-YDL188C,Cluster11229
S. cerevisiae,gene-YJL155C,C. albicans,orf19.6423,Cluster11232
C. albicans,orf19.2308,S. cerevisiae,gene-YOL136C,Cluster11233
C. albicans,orf19.3774,S. cerevisiae,gene-YNR032W,Cluster11234
S. cerevisiae,gene-YDR075W,C. albicans,orf19.4378,Cluster11235
S. cerevisiae,gene-YKL150W,C. albicans,orf19.3507,Cluster11236
C. albicans,orf19.7307,S. cerevisiae,gene-YML125C,Cluster11237
S. cerevisiae,gene-YLR345W,C. albicans,orf19.3689,Cluster11238
C. albicans,orf19.4753,S. cerevisiae,gene-YIL107C,Cluster11239
S. cerevisiae,gene-YNL082W,C. albicans,orf19.1605,Cluster11241
C. albicans,orf19.7568,S. cerevisiae,gene-YOR313C,Cluster11259
C. albicans,orf19.6173,S. cerevisiae,gene-YDR277C,Cluster11262
C. albicans,orf19.6176,S. cerevisiae,gene-YLR378C,Cluster11263
C. albicans,orf19.7662,S. cerevisiae,gene-YDR289C,Cluster11265
C. albicans,orf19.4796,S. cerevisiae,gene-YOR276W,Cluster11266
C. albicans,orf19.4846,S. cerevisiae,gene-YGR210C,Cluster11267
S. cerevisiae,gene-YNL248C,C. albicans,orf19.2017,Cluster11268
C. albicans,orf19.4449,S. cerevisiae,gene-YMR038C,Cluster11269
S. cerevisiae,gene-YOR256C,C. albicans,orf19.374,Cluster11271
S. cerevisiae,gene-YPL176C,C. albicans,orf19.374,Cluster11271
C. albicans,orf19.445,S. cerevisiae,gene-YNR040W,Cluster11283
S. cerevisiae,gene-YDR208W,C. albicans,orf19.3153,Cluster11284
C. albicans,orf19.6344,S. cerevisiae,gene-YCR036W,Cluster11285
C. albicans,orf19.6225.1,S. cerevisiae,gene-YER058W,Cluster11286
C. albicans,orf19.4676,S. cerevisiae,gene-YKL053C-A,Cluster11288
C. albicans,orf19.4675,S. cerevisiae,gene-YKL052C,Cluster11289
C. albicans,orf19.1545,S. cerevisiae,gene-YMR158W,Cluster11290
S. cerevisiae,gene-YER068W,C. albicans,orf19.2379,Cluster11292
S. cerevisiae,gene-YCR042C,C. albicans,orf19.2135,Cluster11293
C. albicans,orf19.7361,S. cerevisiae,gene-YPL083C,Cluster11294
S. cerevisiae,gene-YHR037W,C. albicans,orf19.3974,Cluster113
C. albicans,orf19.396,S. cerevisiae,gene-YJR082C,Cluster11302
S. cerevisiae,gene-YDR151C,C. albicans,orf19.5334,Cluster11312
S. cerevisiae,gene-YLR136C,C. albicans,orf19.5334,Cluster11312
C. albicans,orf19.3220,S. cerevisiae,gene-YDR339C,Cluster11313
C. albicans,orf19.2911,S. cerevisiae,gene-YER008C,Cluster11331
S. cerevisiae,gene-YBL099W,C. albicans,orf19.6854,Cluster11332
C. albicans,orf19.4662,S. cerevisiae,gene-YBR182C,Cluster11334
C. albicans,orf19.4662,S. cerevisiae,gene-YPL089C,Cluster11334
S. cerevisiae,gene-YLR251W,C. albicans,orf19.21,Cluster11336
C. albicans,orf19.7025,S. cerevisiae,gene-YMR043W,Cluster11337
C. albicans,orf19.3532,S. cerevisiae,gene-YNL284C,Cluster11339
S. cerevisiae,gene-YDL135C,C. albicans,orf19.5968,Cluster11340
C. albicans,orf19.229,S. cerevisiae,gene-YOL054W,Cluster11341
S. cerevisiae,gene-YJR093C,C. albicans,orf19.4258,Cluster11342
S. cerevisiae,gene-YLR323C,C. albicans,orf19.2105,Cluster11347
C. albicans,orf19.1526,S. cerevisiae,gene-YOR290C,Cluster11348
C. albicans,orf19.2208,S. cerevisiae,gene-YNL091W,Cluster11352
S. cerevisiae,gene-YOR197W,C. albicans,orf19.5995,Cluster11356
C. albicans,orf19.5996.1,S. cerevisiae,gene-YOL121C,Cluster11357
C. albicans,orf19.5996.1,S. cerevisiae,gene-YNL302C,Cluster11357
S. cerevisiae,gene-YCL004W,C. albicans,orf19.7072,Cluster11358
S. cerevisiae,gene-YML081C-A,C. albicans,orf19.2066.1,Cluster11359
S. cerevisiae,gene-YER063W,C. albicans,orf19.200,Cluster11360
C. albicans,orf19.6980,S. cerevisiae,gene-YDL025C,Cluster11362
S. cerevisiae,gene-YKL002W,C. albicans,orf19.945,Cluster11363
S. cerevisiae,gene-YPL121C,C. albicans,orf19.5844,Cluster11367
C. albicans,orf19.3243,S. cerevisiae,gene-YPR088C,Cluster11370
S. cerevisiae,gene-YGL153W,C. albicans,orf19.1805,Cluster11371
S. cerevisiae,gene-YPR075C,C. albicans,orf19.5110,Cluster11373
S. cerevisiae,gene-YCR086W,C. albicans,orf19.7663,Cluster11374
S. cerevisiae,gene-YOR028C,C. albicans,orf19.861,Cluster11375
C. albicans,orf19.6293,S. cerevisiae,gene-YGL200C,Cluster11376
C. albicans,orf19.6480,S. cerevisiae,gene-YML038C,Cluster11379
C. albicans,orf19.6783,S. cerevisiae,gene-YOR370C,Cluster11380
S. cerevisiae,gene-YOR111W,C. albicans,orf19.7051,Cluster11381
C. albicans,orf19.4206,S. cerevisiae,gene-YDR386W,Cluster11383
S. cerevisiae,gene-YDR143C,C. albicans,orf19.2498,Cluster11386
C. albicans,orf19.5164,S. cerevisiae,gene-YNR030W,Cluster11391
C. albicans,orf19.7176,S. cerevisiae,gene-YOR209C,Cluster11393
C. albicans,orf19.4215,S. cerevisiae,gene-YMR058W,Cluster11396
S. cerevisiae,gene-YJL172W,C. albicans,orf19.4610,Cluster11397
C. albicans,orf19.7468,S. cerevisiae,gene-YER064C,Cluster11399
C. albicans,orf19.6757,S. cerevisiae,gene-YDR368W,Cluster114
C. albicans,orf19.5552,S. cerevisiae,gene-YOL063C,Cluster11416
S. cerevisiae,gene-YAL008W,C. albicans,orf19.4763,Cluster11417
S. cerevisiae,gene-YLR065C,C. albicans,orf19.4528,Cluster11419
C. albicans,orf19.291,S. cerevisiae,gene-YHR134W,Cluster11420
S. cerevisiae,gene-YHR150W,C. albicans,orf19.5943,Cluster11421
C. albicans,orf19.7678,S. cerevisiae,gene-YDL004W,Cluster11422
S. cerevisiae,gene-YHR012W,C. albicans,orf19.6076,Cluster11423
C. albicans,orf19.330.1,S. cerevisiae,gene-YDR139C,Cluster11424
S. cerevisiae,gene-YIL148W,C. albicans,orf19.4684.2,Cluster11425
S. cerevisiae,gene-YKR094C,C. albicans,orf19.4684.2,Cluster11425
C. albicans,orf19.5412,S. cerevisiae,gene-YKR004C,Cluster11427
C. albicans,orf19.7017,S. cerevisiae,gene-YML027W,Cluster1144
S. cerevisiae,gene-YDL106C,C. albicans,orf19.4000,Cluster1145
S. cerevisiae,gene-YFR041C,C. albicans,orf19.641,Cluster11451
C. albicans,orf19.2113,S. cerevisiae,gene-YLR324W,Cluster11456
C. albicans,orf19.3201,S. cerevisiae,gene-YCR097W,Cluster1146
C. albicans,orf19.1989,S. cerevisiae,gene-YKL046C,Cluster11466
C. albicans,orf19.4892,S. cerevisiae,gene-YKL166C,Cluster11469
C. albicans,orf19.3622,S. cerevisiae,gene-YEL036C,Cluster1147
S. cerevisiae,gene-YER093C,C. albicans,orf19.728,Cluster11470
C. albicans,orf19.5357,S. cerevisiae,gene-YBR059C,Cluster11472
S. cerevisiae,gene-YLR396C,C. albicans,orf19.5214,Cluster11474
C. albicans,orf19.2325,S. cerevisiae,gene-YDR362C,Cluster11475
S. cerevisiae,gene-YIL095W,C. albicans,orf19.2605,Cluster11476
C. albicans,orf19.4235,S. cerevisiae,gene-YGL248W,Cluster11478
C. albicans,orf19.5734,S. cerevisiae,gene-YNR052C,Cluster11480
S. cerevisiae,gene-YKR095W-A,C. albicans,orf19.2907.1,Cluster11481
S. cerevisiae,gene-YIL103W,C. albicans,orf19.5207,Cluster11482
S. cerevisiae,gene-YDL067C,C. albicans,orf19.5213.2,Cluster11483
C. albicans,orf19.5213.1,S. cerevisiae,gene-YLR395C,Cluster11484
C. albicans,orf19.5212,S. cerevisiae,gene-YLR394W,Cluster11485
C. albicans,orf19.6501,S. cerevisiae,gene-YBR204C,Cluster11489
S. cerevisiae,gene-YCR071C,C. albicans,orf19.3777,Cluster1149
C. albicans,orf19.4941,S. cerevisiae,gene-YOR344C,Cluster11492
S. cerevisiae,gene-YOL067C,C. albicans,orf19.4722,Cluster11493
C. albicans,orf19.2315,S. cerevisiae,gene-YBL103C,Cluster11494
S. cerevisiae,gene-YDR111C,C. albicans,orf19.346,Cluster11496
S. cerevisiae,gene-YJL060W,C. albicans,orf19.5809,Cluster11497
C. albicans,orf19.1187,S. cerevisiae,gene-YOR032C,Cluster11498
C. albicans,orf19.6985,S. cerevisiae,gene-YLR098C,Cluster115
C. albicans,orf19.3412,S. cerevisiae,gene-YCR068W,Cluster1150
C. albicans,orf19.3307,S. cerevisiae,gene-YHR176W,Cluster1151
S. cerevisiae,gene-YPL050C,C. albicans,orf19.7383,Cluster1152
C. albicans,orf19.3683,S. cerevisiae,gene-YDL226C,Cluster11524
C. albicans,orf19.504,S. cerevisiae,gene-YNL059C,Cluster11534
S. cerevisiae,gene-YDL029W,C. albicans,orf19.7292,Cluster11536
S. cerevisiae,gene-YPL181W,C. albicans,orf19.5617,Cluster11537
S. cerevisiae,gene-YOR289W,C. albicans,orf19.2047,Cluster11548
C. albicans,orf19.3806,S. cerevisiae,gene-YMR135C,Cluster11549
C. albicans,orf19.1576,S. cerevisiae,gene-YHL010C,Cluster1155
C. albicans,orf19.2040,S. cerevisiae,gene-YPR048W,Cluster11550
S. cerevisiae,gene-YOR021C,C. albicans,orf19.5783,Cluster11551
C. albicans,orf19.6988,S. cerevisiae,gene-YJL002C,Cluster11552
C. albicans,orf19.3289,S. cerevisiae,gene-YHR118C,Cluster11553
C. albicans,orf19.3228,S. cerevisiae,gene-YER113C,Cluster11554
C. albicans,orf19.4623.3,S. cerevisiae,gene-YBR089C-A,Cluster11555
C. albicans,orf19.6645,S. cerevisiae,gene-YDR174W,Cluster11556
S. cerevisiae,gene-YDR422C,C. albicans,orf19.4997,Cluster11557
C. albicans,orf19.6252,S. cerevisiae,gene-YPR133C,Cluster11560
C. albicans,orf19.3192,S. cerevisiae,gene-YOR027W,Cluster11564
C. albicans,orf19.1458,S. cerevisiae,gene-YJL035C,Cluster11565
C. albicans,orf19.7660,S. cerevisiae,gene-YDR484W,Cluster11566
C. albicans,orf19.7319,S. cerevisiae,gene-YPR196W,Cluster116
S. cerevisiae,gene-YOR242C,C. albicans,orf19.1746,Cluster11604
S. cerevisiae,gene-YNL325C,C. albicans,orf19.5586,Cluster11642
C. albicans,orf19.2478.1,S. cerevisiae,gene-YGL076C,Cluster11645
S. cerevisiae,gene-YMR256C,C. albicans,orf19.227,Cluster11648
S. cerevisiae,gene-YNL002C,C. albicans,orf19.3867,Cluster11649
S. cerevisiae,gene-YAL021C,C. albicans,orf19.5101,Cluster1165
S. cerevisiae,gene-YHR099W,C. albicans,orf19.139,Cluster11651
S. cerevisiae,gene-YFL047W,C. albicans,orf19.729.1,Cluster11653
C. albicans,orf19.6640,S. cerevisiae,gene-YBR126C,Cluster11656
C. albicans,orf19.5326,S. cerevisiae,gene-YGL209W,Cluster11657
C. albicans,orf19.4318,S. cerevisiae,gene-YGL209W,Cluster11657
S. cerevisiae,gene-YIL065C,C. albicans,orf19.7111,Cluster11670
C. albicans,orf19.7227,S. cerevisiae,gene-YFR003C,Cluster11673
S. cerevisiae,gene-YPR105C,C. albicans,orf19.6880,Cluster11674
S. cerevisiae,gene-YKL151C,C. albicans,orf19.3508,Cluster11678
S. cerevisiae,gene-YLR245C,C. albicans,orf19.3123.2,Cluster11679
S. cerevisiae,gene-YKL155C,C. albicans,orf19.414,Cluster1168
C. albicans,orf19.5621,S. cerevisiae,gene-YPR097W,Cluster11684
S. cerevisiae,gene-YIR002C,C. albicans,orf19.2919,Cluster11685
S. cerevisiae,gene-YBR098W,C. albicans,orf19.3648,Cluster11686
S. cerevisiae,gene-YMR201C,C. albicans,orf19.6517,Cluster11687
C. albicans,orf19.6195,S. cerevisiae,gene-YGR276C,Cluster11689
S. cerevisiae,gene-YLR401C,C. albicans,orf19.1565,Cluster1169
C. albicans,orf19.1531,S. cerevisiae,gene-YMR061W,Cluster11690
S. cerevisiae,gene-YOR274W,C. albicans,orf19.4801,Cluster11691
S. cerevisiae,gene-YMR014W,C. albicans,orf19.3287,Cluster11692
S. cerevisiae,gene-YMR120C,C. albicans,orf19.492,Cluster11693
S. cerevisiae,gene-YLR028C,C. albicans,orf19.492,Cluster11693
C. albicans,orf19.6758,S. cerevisiae,gene-YOR120W,Cluster117
C. albicans,orf19.1642,S. cerevisiae,gene-YFR001W,Cluster11708
S. cerevisiae,gene-YLR038C,C. albicans,orf19.1082.1,Cluster11709
C. albicans,orf19.4204,S. cerevisiae,gene-YOR158W,Cluster11714
S. cerevisiae,gene-YGR264C,C. albicans,orf19.3955,Cluster11715
C. albicans,orf19.2249,S. cerevisiae,gene-YNR020C,Cluster11717
C. albicans,orf19.6268,S. cerevisiae,gene-YBR007C,Cluster11718
S. cerevisiae,gene-YFL023W,C. albicans,orf19.3170,Cluster11719
S. cerevisiae,gene-YIL036W,C. albicans,orf19.6102,Cluster1172
S. cerevisiae,gene-YER045C,C. albicans,orf19.6102,Cluster1172
S. cerevisiae,gene-YNL141W,C. albicans,orf19.2251,Cluster11720
S. cerevisiae,gene-YMR229C,C. albicans,orf19.1578,Cluster11721
S. cerevisiae,gene-YHR072W,C. albicans,orf19.1570,Cluster11722
S. cerevisiae,gene-YPL199C,C. albicans,orf19.2246,Cluster11723
S. cerevisiae,gene-YMR227C,C. albicans,orf19.1574,Cluster11724
C. albicans,orf19.5821,S. cerevisiae,gene-YML002W,Cluster11726
C. albicans,orf19.5821,S. cerevisiae,gene-YML003W,Cluster11726
S. cerevisiae,gene-YGR147C,C. albicans,orf19.2116,Cluster11727
S. cerevisiae,gene-YNL239W,C. albicans,orf19.539,Cluster11728
C. albicans,orf19.2791,S. cerevisiae,gene-YJL020C,Cluster11729
C. albicans,orf19.3997,S. cerevisiae,gene-YMR303C,Cluster1173
S. cerevisiae,gene-YFR024C-A,C. albicans,orf19.4127,Cluster11731
S. cerevisiae,gene-YHR016C,C. albicans,orf19.4127,Cluster11731
S. cerevisiae,gene-YIL129C,C. albicans,orf19.1693,Cluster11732
S. cerevisiae,gene-YDR449C,C. albicans,orf19.2330,Cluster11733
S. cerevisiae,gene-YNL094W,C. albicans,orf19.1698,Cluster11734
C. albicans,orf19.6534.2,S. cerevisiae,gene-YLR429W,Cluster11735
S. cerevisiae,gene-YNL006W,C. albicans,orf19.3862,Cluster11736
S. cerevisiae,gene-YPL162C,C. albicans,orf19.2006,Cluster11739
S. cerevisiae,gene-YNL134C,C. albicans,orf19.2908,Cluster1174
S. cerevisiae,gene-YFR002W,C. albicans,orf19.2002,Cluster11740
C. albicans,orf19.6745,S. cerevisiae,gene-YDR050C,Cluster11742
S. cerevisiae,gene-YDR280W,C. albicans,orf19.4078,Cluster11743
C. albicans,orf19.2391,S. cerevisiae,gene-YKR023W,Cluster11744
S. cerevisiae,gene-YBR282W,C. albicans,orf19.3064,Cluster11745
C. albicans,orf19.6057,S. cerevisiae,gene-YBR176W,Cluster11746
C. albicans,orf19.687.1,S. cerevisiae,gene-YOL127W,Cluster11747
C. albicans,orf19.3483,S. cerevisiae,gene-YPL206C,Cluster11748
C. albicans,orf19.4520,S. cerevisiae,gene-YDR248C,Cluster1175
C. albicans,orf19.1900,S. cerevisiae,gene-YPL157W,Cluster11752
S. cerevisiae,gene-YBR171W,C. albicans,orf19.3843,Cluster11753
C. albicans,orf19.405,S. cerevisiae,gene-YDL128W,Cluster11766
