species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_B01804g,S. cerevisiae,gene-YDR457W,Cluster10713
K. lactis,gene:KLLA0_E18855g,S. cerevisiae,gene-YPL180W,Cluster10714
K. lactis,gene:KLLA0_D12320g,S. cerevisiae,gene-YLR201C,Cluster10715
K. lactis,gene:KLLA0_D12298g,S. cerevisiae,gene-YLR200W,Cluster10716
K. lactis,gene:KLLA0_E16941g,S. cerevisiae,gene-YDR328C,Cluster10717
S. cerevisiae,gene-YOR181W,K. lactis,gene:KLLA0_C04774g,Cluster10718
S. cerevisiae,gene-YNR050C,K. lactis,gene:KLLA0_C18744g,Cluster10724
K. lactis,gene:KLLA0_F11770g,S. cerevisiae,gene-YDR047W,Cluster10726
K. lactis,gene:KLLA0_C08998g,S. cerevisiae,gene-YCR054C,Cluster10727
S. cerevisiae,gene-YGR098C,K. lactis,gene:KLLA0_D15136g,Cluster10728
K. lactis,gene:KLLA0_F19778g,S. cerevisiae,gene-YDR129C,Cluster10729
K. lactis,gene:KLLA0_B10978g,S. cerevisiae,gene-YPR140W,Cluster10730
K. lactis,gene:KLLA0_F24662g,S. cerevisiae,gene-YDL030W,Cluster10732
K. lactis,gene:KLLA0_F15774g,S. cerevisiae,gene-YLL007C,Cluster10733
S. cerevisiae,gene-YNR041C,K. lactis,gene:KLLA0_F10307g,Cluster10744
S. cerevisiae,gene-YMR021C,K. lactis,gene:KLLA0_E07767g,Cluster1075
K. lactis,gene:KLLA0_F03553g,S. cerevisiae,gene-YNL055C,Cluster1076
K. lactis,gene:KLLA0_F10021g,S. cerevisiae,gene-YGL202W,Cluster10765
K. lactis,gene:KLLA0_B05489g,S. cerevisiae,gene-YML057W,Cluster1077
K. lactis,gene:KLLA0_B05489g,S. cerevisiae,gene-YLR433C,Cluster1077
S. cerevisiae,gene-YKL129C,K. lactis,gene:KLLA0_B12562g,Cluster10777
K. lactis,gene:KLLA0_B12562g,S. cerevisiae,gene-YMR109W,Cluster10777
K. lactis,gene:KLLA0_E10033g,S. cerevisiae,gene-YJR100C,Cluster10778
S. cerevisiae,gene-YJL139C,K. lactis,gene:KLLA0_A05775g,Cluster1078
K. lactis,gene:KLLA0_A05775g,S. cerevisiae,gene-YKR061W,Cluster1078
S. cerevisiae,gene-YBR140C,K. lactis,gene:KLLA0_E17887g,Cluster10780
S. cerevisiae,gene-YOL081W,K. lactis,gene:KLLA0_E17887g,Cluster10780
K. lactis,gene:KLLA0_D05423g,S. cerevisiae,gene-YLR067C,Cluster10783
S. cerevisiae,gene-YKL119C,K. lactis,gene:KLLA0_B12870g,Cluster10784
S. cerevisiae,gene-YMR220W,K. lactis,gene:KLLA0_C07084g,Cluster10785
S. cerevisiae,gene-YML014W,K. lactis,gene:KLLA0_B01023g,Cluster10786
S. cerevisiae,gene-YNR057C,K. lactis,gene:KLLA0_B00407g,Cluster10787
K. lactis,gene:KLLA0_F21736g,S. cerevisiae,gene-YHR087W,Cluster10788
K. lactis,gene:KLLA0_A05566g,S. cerevisiae,gene-YJL133C-A,Cluster10789
K. lactis,gene:KLLA0_E22727g,S. cerevisiae,gene-YEL022W,Cluster10790
S. cerevisiae,gene-YKL021C,K. lactis,gene:KLLA0_E07965g,Cluster10791
K. lactis,gene:KLLA0_D05313g,S. cerevisiae,gene-YFL038C,Cluster10793
K. lactis,gene:KLLA0_F12892g,S. cerevisiae,gene-YLL001W,Cluster10795
K. lactis,gene:KLLA0_C09482g,S. cerevisiae,gene-YOR264W,Cluster10796
K. lactis,gene:KLLA0_F06490g,S. cerevisiae,gene-YMR199W,Cluster10797
K. lactis,gene:KLLA0_F06490g,S. cerevisiae,gene-YPL256C,Cluster10797
S. cerevisiae,gene-YPL218W,K. lactis,gene:KLLA0_B02046g,Cluster10798
S. cerevisiae,gene-YDL145C,K. lactis,gene:KLLA0_F04884g,Cluster10799
K. lactis,gene:KLLA0_F22880g,S. cerevisiae,gene-YLR256W,Cluster108
S. cerevisiae,gene-YLR256W,K. lactis,gene:KLLA0_F22990g,Cluster108
S. cerevisiae,gene-YCR002C,K. lactis,gene:KLLA0_F12848g,Cluster1080
S. cerevisiae,gene-YAL040C,K. lactis,gene:KLLA0_C13057g,Cluster10803
S. cerevisiae,gene-YER167W,K. lactis,gene:KLLA0_C17666g,Cluster10806
S. cerevisiae,gene-YLR431C,K. lactis,gene:KLLA0_B05533g,Cluster10807
S. cerevisiae,gene-YPL047W,K. lactis,gene:KLLA0_D11682g,Cluster1081
K. lactis,gene:KLLA0_D08954g,S. cerevisiae,gene-YMR184W,Cluster10810
S. cerevisiae,gene-YKR005C,K. lactis,gene:KLLA0_A02871g,Cluster10811
S. cerevisiae,gene-YOR090C,K. lactis,gene:KLLA0_C13706g,Cluster10815
S. cerevisiae,gene-YGL173C,K. lactis,gene:KLLA0_F22385g,Cluster10816
S. cerevisiae,gene-YJR072C,K. lactis,gene:KLLA0_B14124g,Cluster10818
K. lactis,gene:KLLA0_F14553g,S. cerevisiae,gene-YGR169C,Cluster10819
S. cerevisiae,gene-YNL048W,K. lactis,gene:KLLA0_F03817g,Cluster1082
S. cerevisiae,gene-YLR165C,K. lactis,gene:KLLA0_D18172g,Cluster10820
S. cerevisiae,gene-YCR034W,K. lactis,gene:KLLA0_C03542g,Cluster10821
S. cerevisiae,gene-YLR372W,K. lactis,gene:KLLA0_B07777g,Cluster10822
S. cerevisiae,gene-YML016C,K. lactis,gene:KLLA0_B01111g,Cluster10823
K. lactis,gene:KLLA0_B01111g,S. cerevisiae,gene-YDR436W,Cluster10823
K. lactis,gene:KLLA0_F12496g,S. cerevisiae,gene-YER133W,Cluster10824
S. cerevisiae,gene-YJL198W,K. lactis,gene:KLLA0_C03454g,Cluster10828
K. lactis,gene:KLLA0_C03454g,S. cerevisiae,gene-YCR037C,Cluster10828
K. lactis,gene:KLLA0_E21583g,S. cerevisiae,gene-YHR107C,Cluster1083
K. lactis,gene:KLLA0_D12760g,S. cerevisiae,gene-YPL247C,Cluster10830
S. cerevisiae,gene-YER125W,K. lactis,gene:KLLA0_E13575g,Cluster10831
S. cerevisiae,gene-YGL236C,K. lactis,gene:KLLA0_A00935g,Cluster10832
K. lactis,gene:KLLA0_F24706g,S. cerevisiae,gene-YDL033C,Cluster10833
K. lactis,gene:KLLA0_D08074g,S. cerevisiae,gene-YHR144C,Cluster10834
K. lactis,gene:KLLA0_F05203g,S. cerevisiae,gene-YDL193W,Cluster10835
K. lactis,gene:KLLA0_E20747g,S. cerevisiae,gene-YBL082C,Cluster10836
S. cerevisiae,gene-YEL026W,K. lactis,gene:KLLA0_E22529g,Cluster10838
K. lactis,gene:KLLA0_D18711g,S. cerevisiae,gene-YDR196C,Cluster10839
S. cerevisiae,gene-YIL146C,K. lactis,gene:KLLA0_A00660g,Cluster1084
K. lactis,gene:KLLA0_F19316g,S. cerevisiae,gene-YDR118W,Cluster10841
K. lactis,gene:KLLA0_F16511g,S. cerevisiae,gene-YOR063W,Cluster10843
S. cerevisiae,gene-YOL145C,K. lactis,gene:KLLA0_E01915g,Cluster10844
S. cerevisiae,gene-YIL067C,K. lactis,gene:KLLA0_C07865g,Cluster10845
K. lactis,gene:KLLA0_A00957g,S. cerevisiae,gene-YGL234W,Cluster10848
K. lactis,gene:KLLA0_F15972g,S. cerevisiae,gene-YOR043W,Cluster1085
K. lactis,gene:KLLA0_D12232g,S. cerevisiae,gene-YPL016W,Cluster10851
K. lactis,gene:KLLA0_F20449g,S. cerevisiae,gene-YOR168W,Cluster10852
S. cerevisiae,gene-YOL146W,K. lactis,gene:KLLA0_E01893g,Cluster10853
K. lactis,gene:KLLA0_F08635g,S. cerevisiae,gene-YOR311C,Cluster10856
S. cerevisiae,gene-YLR023C,K. lactis,gene:KLLA0_F15510g,Cluster10857
K. lactis,gene:KLLA0_C07513g,S. cerevisiae,gene-YOR269W,Cluster10866
S. cerevisiae,gene-YLR301W,K. lactis,gene:KLLA0_C05390g,Cluster10874
K. lactis,gene:KLLA0_E03939g,S. cerevisiae,gene-YPR152C,Cluster10879
K. lactis,gene:KLLA0_F08415g,S. cerevisiae,gene-YBR019C,Cluster1088
S. cerevisiae,gene-YDL102W,K. lactis,gene:KLLA0_E01607g,Cluster10883
K. lactis,gene:KLLA0_F12540g,S. cerevisiae,gene-YBL025W,Cluster10884
S. cerevisiae,gene-YDR292C,K. lactis,gene:KLLA0_C10714g,Cluster10885
S. cerevisiae,gene-YDR212W,K. lactis,gene:KLLA0_A04191g,Cluster10886
S. cerevisiae,gene-YGL006W,K. lactis,gene:KLLA0_A08910g,Cluster10887
K. lactis,gene:KLLA0_F07447g,S. cerevisiae,gene-YDR270W,Cluster10888
S. cerevisiae,gene-YOR291W,K. lactis,gene:KLLA0_B08217g,Cluster10889
S. cerevisiae,gene-YKR042W,K. lactis,gene:KLLA0_E14939g,Cluster10890
S. cerevisiae,gene-YBR018C,K. lactis,gene:KLLA0_F08437g,Cluster10891
S. cerevisiae,gene-YOR337W,K. lactis,gene:KLLA0_F02387g,Cluster10892
K. lactis,gene:KLLA0_D06611g,S. cerevisiae,gene-YOR208W,Cluster10893
S. cerevisiae,gene-YJL096W,K. lactis,gene:KLLA0_F14168g,Cluster10894
S. cerevisiae,gene-YER156C,K. lactis,gene:KLLA0_C11671g,Cluster10895
K. lactis,gene:KLLA0_E11177g,S. cerevisiae,gene-YML102W,Cluster10896
S. cerevisiae,gene-YPL096W,K. lactis,gene:KLLA0_E24223g,Cluster10900
S. cerevisiae,gene-YLL038C,K. lactis,gene:KLLA0_D03949g,Cluster10902
S. cerevisiae,gene-YGR285C,K. lactis,gene:KLLA0_F03124g,Cluster10910
S. cerevisiae,gene-YBR293W,K. lactis,gene:KLLA0_F17776g,Cluster10911
K. lactis,gene:KLLA0_F03311g,S. cerevisiae,gene-YNL065W,Cluster10912
S. cerevisiae,gene-YFL016C,K. lactis,gene:KLLA0_D07656g,Cluster10914
K. lactis,gene:KLLA0_B08998g,S. cerevisiae,gene-YBR118W,Cluster1092
K. lactis,gene:KLLA0_D06402g,S. cerevisiae,gene-YJL073W,Cluster10920
K. lactis,gene:KLLA0_C12573g,S. cerevisiae,gene-YMR031C,Cluster1093
S. cerevisiae,gene-YDR184C,K. lactis,gene:KLLA0_D18326g,Cluster10936
K. lactis,gene:KLLA0_F17050g,S. cerevisiae,gene-YDL078C,Cluster10939
S. cerevisiae,gene-YMR313C,K. lactis,gene:KLLA0_A10175g,Cluster1095
S. cerevisiae,gene-YKL022C,K. lactis,gene:KLLA0_E08009g,Cluster1096
S. cerevisiae,gene-YGR286C,K. lactis,gene:KLLA0_A05863g,Cluster10961
S. cerevisiae,gene-YNL227C,K. lactis,gene:KLLA0_D19602g,Cluster10965
K. lactis,gene:KLLA0_E08713g,S. cerevisiae,gene-YNL027W,Cluster10967
K. lactis,gene:KLLA0_E07503g,S. cerevisiae,gene-YNL305C,Cluster10968
S. cerevisiae,gene-YDR303C,K. lactis,gene:KLLA0_D05038g,Cluster10969
S. cerevisiae,gene-YKR089C,K. lactis,gene:KLLA0_A07557g,Cluster1097
S. cerevisiae,gene-YOR081C,K. lactis,gene:KLLA0_A07557g,Cluster1097
S. cerevisiae,gene-YPL038W,K. lactis,gene:KLLA0_E11023g,Cluster10971
K. lactis,gene:KLLA0_D11902g,S. cerevisiae,gene-YDR253C,Cluster10974
K. lactis,gene:KLLA0_F22319g,S. cerevisiae,gene-YPR013C,Cluster10976
S. cerevisiae,gene-YPR015C,K. lactis,gene:KLLA0_F11682g,Cluster10978
S. cerevisiae,gene-YOR175C,K. lactis,gene:KLLA0_F20163g,Cluster1098
K. lactis,gene:KLLA0_A10373g,S. cerevisiae,gene-YGL254W,Cluster10980
K. lactis,gene:KLLA0_F19426g,S. cerevisiae,gene-YDR121W,Cluster10982
S. cerevisiae,gene-YPL088W,K. lactis,gene:KLLA0_F19360g,Cluster110
S. cerevisiae,gene-YER164W,K. lactis,gene:KLLA0_C17578g,Cluster11017
S. cerevisiae,gene-YGL025C,K. lactis,gene:KLLA0_E10627g,Cluster11018
S. cerevisiae,gene-YPL055C,K. lactis,gene:KLLA0_B09834g,Cluster11019
K. lactis,gene:KLLA0_D03696g,S. cerevisiae,gene-YKL067W,Cluster11020
K. lactis,gene:KLLA0_A11462g,S. cerevisiae,gene-YEL019C,Cluster11021
K. lactis,gene:KLLA0_E10363g,S. cerevisiae,gene-YER142C,Cluster11022
S. cerevisiae,gene-YDR430C,K. lactis,gene:KLLA0_B00957g,Cluster11023
S. cerevisiae,gene-YMR100W,K. lactis,gene:KLLA0_B12892g,Cluster11024
K. lactis,gene:KLLA0_E19735g,S. cerevisiae,gene-YLR191W,Cluster11025
S. cerevisiae,gene-YBR065C,K. lactis,gene:KLLA0_F18502g,Cluster11026
K. lactis,gene:KLLA0_E12453g,S. cerevisiae,gene-YBR084C-A,Cluster11027
K. lactis,gene:KLLA0_E12453g,S. cerevisiae,gene-YBL027W,Cluster11027
S. cerevisiae,gene-YJR094W-A,K. lactis,gene:KLLA0_E05941g,Cluster11028
K. lactis,gene:KLLA0_E05941g,S. cerevisiae,gene-YPR043W,Cluster11028
S. cerevisiae,gene-YIR008C,K. lactis,gene:KLLA0_B11682g,Cluster11029
S. cerevisiae,gene-YDL213C,K. lactis,gene:KLLA0_D08393g,Cluster11030
K. lactis,gene:KLLA0_A02519g,S. cerevisiae,gene-YLR352W,Cluster11031
S. cerevisiae,gene-YGR202C,K. lactis,gene:KLLA0_E16611g,Cluster11033
K. lactis,gene:KLLA0_F11792g,S. cerevisiae,gene-YDR049W,Cluster11034
S. cerevisiae,gene-YHL018W,K. lactis,gene:KLLA0_F25454g,Cluster11035
S. cerevisiae,gene-YGL068W,K. lactis,gene:KLLA0_D03212g,Cluster11036
S. cerevisiae,gene-YGR240C,K. lactis,gene:KLLA0_A05544g,Cluster11038
K. lactis,gene:KLLA0_F06248g,S. cerevisiae,gene-YMR205C,Cluster11039
S. cerevisiae,gene-YDR358W,K. lactis,gene:KLLA0_E21473g,Cluster11040
K. lactis,gene:KLLA0_A06556g,S. cerevisiae,gene-YJL171C,Cluster11041
S. cerevisiae,gene-YBL033C,K. lactis,gene:KLLA0_B12375g,Cluster11045
S. cerevisiae,gene-YNL258C,K. lactis,gene:KLLA0_C02695g,Cluster11048
S. cerevisiae,gene-YDL233W,K. lactis,gene:KLLA0_D19228g,Cluster11049
S. cerevisiae,gene-YJR068W,K. lactis,gene:KLLA0_B13992g,Cluster11050
S. cerevisiae,gene-YPL041C,K. lactis,gene:KLLA0_D11836g,Cluster11054
K. lactis,gene:KLLA0_F19371g,S. cerevisiae,gene-YDR119W-A,Cluster11060
K. lactis,gene:KLLA0_F19382g,S. cerevisiae,gene-YDR119W-A,Cluster11060
S. cerevisiae,gene-YHL032C,K. lactis,gene:KLLA0_E00595g,Cluster11061
S. cerevisiae,gene-YIL093C,K. lactis,gene:KLLA0_E08273g,Cluster11067
K. lactis,gene:KLLA0_F02145g,S. cerevisiae,gene-YJL047C,Cluster11077
S. cerevisiae,gene-YGR170W,K. lactis,gene:KLLA0_F14927g,Cluster1108
K. lactis,gene:KLLA0_F27115g,S. cerevisiae,gene-YPL005W,Cluster11084
K. lactis,gene:KLLA0_D08008g,S. cerevisiae,gene-YHR143W-A,Cluster11085
K. lactis,gene:KLLA0_E18635g,S. cerevisiae,gene-YKL029C,Cluster11086
K. lactis,gene:KLLA0_A01738g,S. cerevisiae,gene-YML008C,Cluster11088
K. lactis,gene:KLLA0_D10241g,S. cerevisiae,gene-YML130C,Cluster11089
K. lactis,gene:KLLA0_F21582g,S. cerevisiae,gene-YDR337W,Cluster11090
K. lactis,gene:KLLA0_F18568g,S. cerevisiae,gene-YDR045C,Cluster11091
S. cerevisiae,gene-YGL070C,K. lactis,gene:KLLA0_D03234g,Cluster11092
S. cerevisiae,gene-YPL175W,K. lactis,gene:KLLA0_C09713g,Cluster11093
S. cerevisiae,gene-YJL170C,K. lactis,gene:KLLA0_A06578g,Cluster11096
S. cerevisiae,gene-YLR363W-A,K. lactis,gene:KLLA0_B08041g,Cluster11110
S. cerevisiae,gene-YDL113C,K. lactis,gene:KLLA0_E09175g,Cluster11113
K. lactis,gene:KLLA0_C11935g,S. cerevisiae,gene-YER159C,Cluster11114
K. lactis,gene:KLLA0_F11913g,S. cerevisiae,gene-YDR106W,Cluster11115
S. cerevisiae,gene-YOR109W,K. lactis,gene:KLLA0_F23551g,Cluster1112
K. lactis,gene:KLLA0_F23551g,S. cerevisiae,gene-YNL106C,Cluster1112
K. lactis,gene:KLLA0_D19723g,S. cerevisiae,gene-YNL233W,Cluster1114
S. cerevisiae,gene-YPL032C,K. lactis,gene:KLLA0_D11946g,Cluster11142
K. lactis,gene:KLLA0_D18348g,S. cerevisiae,gene-YLR168C,Cluster11143
K. lactis,gene:KLLA0_D12540g,S. cerevisiae,gene-YMR194W,Cluster11145
S. cerevisiae,gene-YGR008C,K. lactis,gene:KLLA0_C18117g,Cluster11148
K. lactis,gene:KLLA0_B06974g,S. cerevisiae,gene-YNCD0015C,Cluster11150
K. lactis,gene:KLLA0_B09306g,S. cerevisiae,gene-YBR111C,Cluster11151
K. lactis,gene:KLLA0_E03367g,S. cerevisiae,gene-YHR013C,Cluster11152
S. cerevisiae,gene-YGR012W,K. lactis,gene:KLLA0_C18029g,Cluster11153
S. cerevisiae,gene-YPL112C,K. lactis,gene:KLLA0_F00726g,Cluster11154
S. cerevisiae,gene-YLR151C,K. lactis,gene:KLLA0_D17292g,Cluster11155
K. lactis,gene:KLLA0_F04037g,S. cerevisiae,gene-YNL036W,Cluster11156
K. lactis,gene:KLLA0_B12419g,S. cerevisiae,gene-YKL133C,Cluster11157
K. lactis,gene:KLLA0_B12419g,S. cerevisiae,gene-YMR115W,Cluster11157
K. lactis,gene:KLLA0_D01617g,S. cerevisiae,gene-YML114C,Cluster11158
K. lactis,gene:KLLA0_A07975g,S. cerevisiae,gene-YOR070C,Cluster11159
K. lactis,gene:KLLA0_E02751g,S. cerevisiae,gene-YDR381W,Cluster11160
S. cerevisiae,gene-YJL092W,K. lactis,gene:KLLA0_F14234g,Cluster11166
S. cerevisiae,gene-YDR516C,K. lactis,gene:KLLA0_C01155g,Cluster11167
S. cerevisiae,gene-YDR515W,K. lactis,gene:KLLA0_B00517g,Cluster11172
K. lactis,gene:KLLA0_B13541g,S. cerevisiae,gene-YHL006C,Cluster11178
K. lactis,gene:KLLA0_F08283g,S. cerevisiae,gene-YPR101W,Cluster11179
S. cerevisiae,gene-YDR456W,K. lactis,gene:KLLA0_B01738g,Cluster11184
K. lactis,gene:KLLA0_F19041g,S. cerevisiae,gene-YDR109C,Cluster11190
S. cerevisiae,gene-YDR499W,K. lactis,gene:KLLA0_C01892g,Cluster11191
K. lactis,gene:KLLA0_D17226g,S. cerevisiae,gene-YDR168W,Cluster11192
S. cerevisiae,gene-YPL195W,K. lactis,gene:KLLA0_E19405g,Cluster11193
S. cerevisiae,gene-YDR306C,K. lactis,gene:KLLA0_C10120g,Cluster11194
K. lactis,gene:KLLA0_C17688g,S. cerevisiae,gene-YER168C,Cluster11195
S. cerevisiae,gene-YPL215W,K. lactis,gene:KLLA0_B02112g,Cluster11196
K. lactis,gene:KLLA0_F01254g,S. cerevisiae,gene-YBR275C,Cluster11197
K. lactis,gene:KLLA0_C07326g,S. cerevisiae,gene-YMR212C,Cluster11198
S. cerevisiae,gene-YBR288C,K. lactis,gene:KLLA0_E18789g,Cluster11199
S. cerevisiae,gene-YHL019C,K. lactis,gene:KLLA0_F25432g,Cluster11201
K. lactis,gene:KLLA0_F21032g,S. cerevisiae,gene-YBR146W,Cluster11203
K. lactis,gene:KLLA0_D00726g,S. cerevisiae,gene-YPL269W,Cluster11209
K. lactis,gene:KLLA0_D16566g,S. cerevisiae,gene-YDR150W,Cluster11210
S. cerevisiae,gene-YIL001W,K. lactis,gene:KLLA0_D13838g,Cluster11213
S. cerevisiae,gene-YGR042W,K. lactis,gene:KLLA0_A02563g,Cluster11214
K. lactis,gene:KLLA0_D18051g,S. cerevisiae,gene-YDR175C,Cluster11216
S. cerevisiae,gene-YBR264C,K. lactis,gene:KLLA0_F01232g,Cluster11217
K. lactis,gene:KLLA0_F17072g,S. cerevisiae,gene-YMR138W,Cluster11219
K. lactis,gene:KLLA0_E12805g,S. cerevisiae,gene-YPL051W,Cluster11220
K. lactis,gene:KLLA0_D03652g,S. cerevisiae,gene-YDL047W,Cluster11228
S. cerevisiae,gene-YDL188C,K. lactis,gene:KLLA0_F05357g,Cluster11229
S. cerevisiae,gene-YJL155C,K. lactis,gene:KLLA0_B07513g,Cluster11232
K. lactis,gene:KLLA0_B11363g,S. cerevisiae,gene-YOL136C,Cluster11233
S. cerevisiae,gene-YOL136C,K. lactis,gene:KLLA0_E07107g,Cluster11233
S. cerevisiae,gene-YNR032W,K. lactis,gene:KLLA0_C08503g,Cluster11234
S. cerevisiae,gene-YDR075W,K. lactis,gene:KLLA0_E10055g,Cluster11235
K. lactis,gene:KLLA0_D04488g,S. cerevisiae,gene-YKL150W,Cluster11236
K. lactis,gene:KLLA0_C16918g,S. cerevisiae,gene-YML125C,Cluster11237
K. lactis,gene:KLLA0_B05709g,S. cerevisiae,gene-YLR345W,Cluster11238
S. cerevisiae,gene-YIL107C,K. lactis,gene:KLLA0_F03773g,Cluster11239
K. lactis,gene:KLLA0_C11319g,S. cerevisiae,gene-YNL082W,Cluster11241
S. cerevisiae,gene-YOR047C,K. lactis,gene:KLLA0_F15928g,Cluster11247
S. cerevisiae,gene-YOR313C,K. lactis,gene:KLLA0_F08679g,Cluster11259
K. lactis,gene:KLLA0_E01145g,S. cerevisiae,gene-YLR378C,Cluster11263
K. lactis,gene:KLLA0_A10087g,S. cerevisiae,gene-YMR299C,Cluster11264
S. cerevisiae,gene-YDR289C,K. lactis,gene:KLLA0_C10758g,Cluster11265
S. cerevisiae,gene-YOR276W,K. lactis,gene:KLLA0_C07282g,Cluster11266
S. cerevisiae,gene-YGR210C,K. lactis,gene:KLLA0_E16237g,Cluster11267
K. lactis,gene:KLLA0_C02959g,S. cerevisiae,gene-YNL248C,Cluster11268
K. lactis,gene:KLLA0_F26917g,S. cerevisiae,gene-YMR038C,Cluster11269
S. cerevisiae,gene-YOR256C,K. lactis,gene:KLLA0_C09735g,Cluster11271
S. cerevisiae,gene-YPL176C,K. lactis,gene:KLLA0_C09735g,Cluster11271
K. lactis,gene:KLLA0_A09405g,S. cerevisiae,gene-YHR185C,Cluster11272
S. cerevisiae,gene-YGR169C-A,K. lactis,gene:KLLA0_F14916g,Cluster11274
S. cerevisiae,gene-YJR005C-A,K. lactis,gene:KLLA0_F14916g,Cluster11274
S. cerevisiae,gene-YDR156W,K. lactis,gene:KLLA0_D16709g,Cluster11275
K. lactis,gene:KLLA0_E19427g,S. cerevisiae,gene-YGL079W,Cluster11278
K. lactis,gene:KLLA0_F10329g,S. cerevisiae,gene-YNR040W,Cluster11283
S. cerevisiae,gene-YDR208W,K. lactis,gene:KLLA0_A04301g,Cluster11284
S. cerevisiae,gene-YCR036W,K. lactis,gene:KLLA0_C03498g,Cluster11285
K. lactis,gene:KLLA0_C08327g,S. cerevisiae,gene-YER058W,Cluster11286
K. lactis,gene:KLLA0_C12639g,S. cerevisiae,gene-YKL053C-A,Cluster11288
K. lactis,gene:KLLA0_C12617g,S. cerevisiae,gene-YKL052C,Cluster11289
K. lactis,gene:KLLA0_E01453g,S. cerevisiae,gene-YMR158W,Cluster11290
S. cerevisiae,gene-YER068W,K. lactis,gene:KLLA0_C08041g,Cluster11292
S. cerevisiae,gene-YCR042C,K. lactis,gene:KLLA0_C02189g,Cluster11293
K. lactis,gene:KLLA0_E23849g,S. cerevisiae,gene-YPL083C,Cluster11294
S. cerevisiae,gene-YPR006C,K. lactis,gene:KLLA0_E13905g,Cluster11298
S. cerevisiae,gene-YHR037W,K. lactis,gene:KLLA0_C10549g,Cluster113
K. lactis,gene:KLLA0_E06337g,S. cerevisiae,gene-YJR082C,Cluster11302
S. cerevisiae,gene-YDR151C,K. lactis,gene:KLLA0_D16610g,Cluster11312
K. lactis,gene:KLLA0_D16610g,S. cerevisiae,gene-YLR136C,Cluster11312
S. cerevisiae,gene-YDR339C,K. lactis,gene:KLLA0_A07018g,Cluster11313
S. cerevisiae,gene-YLR385C,K. lactis,gene:KLLA0_E05215g,Cluster11316
S. cerevisiae,gene-YNCC0004C,K. lactis,gene:KLLA0_F12694g,Cluster11327
K. lactis,gene:KLLA0_D13530g,S. cerevisiae,gene-YER008C,Cluster11331
S. cerevisiae,gene-YBL099W,K. lactis,gene:KLLA0_E06667g,Cluster11332
S. cerevisiae,gene-YBR182C,K. lactis,gene:KLLA0_E24025g,Cluster11334
S. cerevisiae,gene-YPL089C,K. lactis,gene:KLLA0_E24025g,Cluster11334
K. lactis,gene:KLLA0_F22924g,S. cerevisiae,gene-YLR251W,Cluster11336
S. cerevisiae,gene-YDL135C,K. lactis,gene:KLLA0_F05313g,Cluster11340
S. cerevisiae,gene-YOL054W,K. lactis,gene:KLLA0_B08679g,Cluster11341
S. cerevisiae,gene-YJR093C,K. lactis,gene:KLLA0_E05985g,Cluster11342
S. cerevisiae,gene-YLR323C,K. lactis,gene:KLLA0_C18260g,Cluster11347
K. lactis,gene:KLLA0_B08327g,S. cerevisiae,gene-YOR290C,Cluster11348
K. lactis,gene:KLLA0_C13794g,S. cerevisiae,gene-YNL091W,Cluster11352
S. cerevisiae,gene-YOR197W,K. lactis,gene:KLLA0_F00880g,Cluster11356
S. cerevisiae,gene-YOL121C,K. lactis,gene:KLLA0_A07194g,Cluster11357
K. lactis,gene:KLLA0_A07194g,S. cerevisiae,gene-YNL302C,Cluster11357
K. lactis,gene:KLLA0_A08580g,S. cerevisiae,gene-YCL004W,Cluster11358
K. lactis,gene:KLLA0_B04400g,S. cerevisiae,gene-YML081C-A,Cluster11359
K. lactis,gene:KLLA0_C08195g,S. cerevisiae,gene-YER063W,Cluster11360
S. cerevisiae,gene-YDL025C,K. lactis,gene:KLLA0_C03938g,Cluster11362
S. cerevisiae,gene-YKL002W,K. lactis,gene:KLLA0_B13343g,Cluster11363
K. lactis,gene:KLLA0_F01100g,S. cerevisiae,gene-YPL121C,Cluster11367
S. cerevisiae,gene-YPR088C,K. lactis,gene:KLLA0_D09020g,Cluster11370
K. lactis,gene:KLLA0_E08955g,S. cerevisiae,gene-YGL153W,Cluster11371
K. lactis,gene:KLLA0_E14213g,S. cerevisiae,gene-YPR002W,Cluster11372
S. cerevisiae,gene-YPR075C,K. lactis,gene:KLLA0_B09130g,Cluster11373
K. lactis,gene:KLLA0_F10241g,S. cerevisiae,gene-YCR086W,Cluster11374
K. lactis,gene:KLLA0_E16875g,S. cerevisiae,gene-YOR028C,Cluster11375
K. lactis,gene:KLLA0_F12518g,S. cerevisiae,gene-YGL200C,Cluster11376
K. lactis,gene:KLLA0_F10131g,S. cerevisiae,gene-YML038C,Cluster11379
S. cerevisiae,gene-YOR370C,K. lactis,gene:KLLA0_D06237g,Cluster11380
S. cerevisiae,gene-YOR111W,K. lactis,gene:KLLA0_F23628g,Cluster11381
S. cerevisiae,gene-YDR386W,K. lactis,gene:KLLA0_E03015g,Cluster11383
K. lactis,gene:KLLA0_E04071g,S. cerevisiae,gene-YDR143C,Cluster11386
K. lactis,gene:KLLA0_C08591g,S. cerevisiae,gene-YNR030W,Cluster11391
K. lactis,gene:KLLA0_D06655g,S. cerevisiae,gene-YOR209C,Cluster11393
S. cerevisiae,gene-YMR058W,K. lactis,gene:KLLA0_F26400g,Cluster11396
K. lactis,gene:KLLA0_F01903g,S. cerevisiae,gene-YJL172W,Cluster11397
