species1,gene1,species2,gene2,cluster_id
C. albicans,orf19.7067,K. lactis,gene:KLLA0_E01915g,Cluster10844
C. albicans,orf19.5780,K. lactis,gene:KLLA0_C07865g,Cluster10845
K. lactis,gene:KLLA0_E11309g,C. albicans,orf19.5352,Cluster10847
K. lactis,gene:KLLA0_A00957g,C. albicans,orf19.5061,Cluster10848
C. albicans,orf19.5862,K. lactis,gene:KLLA0_F04235g,Cluster10849
C. albicans,orf19.7036,K. lactis,gene:KLLA0_F15972g,Cluster1085
C. albicans,orf19.5657,K. lactis,gene:KLLA0_D12232g,Cluster10851
C. albicans,orf19.7064,K. lactis,gene:KLLA0_F20449g,Cluster10852
C. albicans,orf19.7065,K. lactis,gene:KLLA0_E01893g,Cluster10853
C. albicans,orf19.2045,K. lactis,gene:KLLA0_F08635g,Cluster10856
C. albicans,orf19.5754,K. lactis,gene:KLLA0_F15510g,Cluster10857
K. lactis,gene:KLLA0_C07513g,C. albicans,orf19.5410,Cluster10866
C. albicans,orf19.3672,K. lactis,gene:KLLA0_F08415g,Cluster1088
C. albicans,orf19.5182,K. lactis,gene:KLLA0_E01607g,Cluster10883
K. lactis,gene:KLLA0_F12540g,C. albicans,orf19.519,Cluster10884
K. lactis,gene:KLLA0_C10714g,C. albicans,orf19.3952,Cluster10885
K. lactis,gene:KLLA0_A04191g,C. albicans,orf19.401,Cluster10886
C. albicans,orf19.1727,K. lactis,gene:KLLA0_A08910g,Cluster10887
C. albicans,orf19.4328,K. lactis,gene:KLLA0_F07447g,Cluster10888
C. albicans,orf19.1573,K. lactis,gene:KLLA0_B08217g,Cluster10889
C. albicans,orf19.5032,K. lactis,gene:KLLA0_E14939g,Cluster10890
C. albicans,orf19.3675,K. lactis,gene:KLLA0_F08437g,Cluster10891
K. lactis,gene:KLLA0_D06611g,C. albicans,orf19.7610,Cluster10893
K. lactis,gene:KLLA0_F14168g,C. albicans,orf19.5161,Cluster10894
K. lactis,gene:KLLA0_C11671g,C. albicans,orf19.4532,Cluster10895
K. lactis,gene:KLLA0_E11177g,C. albicans,orf19.6670,Cluster10896
C. albicans,orf19.26,K. lactis,gene:KLLA0_E24223g,Cluster10900
K. lactis,gene:KLLA0_F03124g,C. albicans,orf19.2709,Cluster10910
C. albicans,orf19.6672,K. lactis,gene:KLLA0_D07656g,Cluster10914
C. albicans,orf19.382,K. lactis,gene:KLLA0_B08998g,Cluster1092
C. albicans,orf19.6160,K. lactis,gene:KLLA0_C12573g,Cluster1093
C. albicans,orf19.5323,K. lactis,gene:KLLA0_F17050g,Cluster10939
C. albicans,orf19.4699,K. lactis,gene:KLLA0_A10175g,Cluster1095
C. albicans,orf19.1792,K. lactis,gene:KLLA0_E08009g,Cluster1096
C. albicans,orf19.2593,K. lactis,gene:KLLA0_A05863g,Cluster10961
K. lactis,gene:KLLA0_D19602g,C. albicans,orf19.2399,Cluster10965
C. albicans,orf19.2356,K. lactis,gene:KLLA0_E08713g,Cluster10967
K. lactis,gene:KLLA0_E08713g,C. albicans,orf19.7359,Cluster10967
K. lactis,gene:KLLA0_E07503g,C. albicans,orf19.916,Cluster10968
C. albicans,orf19.5426,K. lactis,gene:KLLA0_A07557g,Cluster1097
C. albicans,orf19.4972,K. lactis,gene:KLLA0_E11023g,Cluster10971
C. albicans,orf19.1757,K. lactis,gene:KLLA0_D11902g,Cluster10974
K. lactis,gene:KLLA0_F22319g,C. albicans,orf19.6121,Cluster10976
K. lactis,gene:KLLA0_F11682g,C. albicans,orf19.2961,Cluster10978
K. lactis,gene:KLLA0_F20163g,C. albicans,orf19.1881,Cluster1098
C. albicans,orf19.217,K. lactis,gene:KLLA0_A10373g,Cluster10980
K. lactis,gene:KLLA0_F19426g,C. albicans,orf19.2088,Cluster10982
C. albicans,orf19.771,K. lactis,gene:KLLA0_F19360g,Cluster110
C. albicans,orf19.3035,K. lactis,gene:KLLA0_C17578g,Cluster11017
K. lactis,gene:KLLA0_B09834g,C. albicans,orf19.3858,Cluster11019
C. albicans,orf19.4311,K. lactis,gene:KLLA0_D03696g,Cluster11020
K. lactis,gene:KLLA0_A11462g,C. albicans,orf19.7413,Cluster11021
C. albicans,orf19.3639,K. lactis,gene:KLLA0_E10363g,Cluster11022
K. lactis,gene:KLLA0_B00957g,C. albicans,orf19.7410,Cluster11023
K. lactis,gene:KLLA0_B12892g,C. albicans,orf19.7412,Cluster11024
C. albicans,orf19.7282,K. lactis,gene:KLLA0_E19735g,Cluster11025
K. lactis,gene:KLLA0_F18502g,C. albicans,orf19.5364,Cluster11026
C. albicans,orf19.5904,K. lactis,gene:KLLA0_E12453g,Cluster11027
C. albicans,orf19.3942.1,K. lactis,gene:KLLA0_E05941g,Cluster11028
K. lactis,gene:KLLA0_B11682g,C. albicans,orf19.4030,Cluster11029
C. albicans,orf19.6236,K. lactis,gene:KLLA0_D08393g,Cluster11030
C. albicans,orf19.606,K. lactis,gene:KLLA0_A02519g,Cluster11031
K. lactis,gene:KLLA0_E16611g,C. albicans,orf19.4186,Cluster11033
K. lactis,gene:KLLA0_F11792g,C. albicans,orf19.5368,Cluster11034
C. albicans,orf19.2079,K. lactis,gene:KLLA0_F25454g,Cluster11035
C. albicans,orf19.2275,K. lactis,gene:KLLA0_D03212g,Cluster11036
K. lactis,gene:KLLA0_A05544g,C. albicans,orf19.3967,Cluster11038
C. albicans,orf19.6540,K. lactis,gene:KLLA0_F06248g,Cluster11039
K. lactis,gene:KLLA0_E21473g,C. albicans,orf19.3006,Cluster11040
K. lactis,gene:KLLA0_A06556g,C. albicans,orf19.1911,Cluster11041
K. lactis,gene:KLLA0_B12375g,C. albicans,orf19.2862,Cluster11045
C. albicans,orf19.4658,K. lactis,gene:KLLA0_E18503g,Cluster11047
C. albicans,orf19.2370,K. lactis,gene:KLLA0_C02695g,Cluster11048
C. albicans,orf19.3603,K. lactis,gene:KLLA0_D19228g,Cluster11049
K. lactis,gene:KLLA0_B13992g,C. albicans,orf19.7035,Cluster11050
K. lactis,gene:KLLA0_D11836g,C. albicans,orf19.1592,Cluster11054
C. albicans,orf19.558,K. lactis,gene:KLLA0_E00595g,Cluster11061
C. albicans,orf19.4751,K. lactis,gene:KLLA0_E08273g,Cluster11067
K. lactis,gene:KLLA0_F14927g,C. albicans,orf19.3954,Cluster1108
C. albicans,orf19.7254,K. lactis,gene:KLLA0_F27115g,Cluster11084
K. lactis,gene:KLLA0_D08008g,C. albicans,orf19.7255,Cluster11085
C. albicans,orf19.3419,K. lactis,gene:KLLA0_E18635g,Cluster11086
K. lactis,gene:KLLA0_F27995g,C. albicans,orf19.3418,Cluster11087
K. lactis,gene:KLLA0_A01738g,C. albicans,orf19.1631,Cluster11088
C. albicans,orf19.4871,K. lactis,gene:KLLA0_D10241g,Cluster11089
K. lactis,gene:KLLA0_F21582g,C. albicans,orf19.2520,Cluster11090
C. albicans,orf19.5360,K. lactis,gene:KLLA0_F18568g,Cluster11091
C. albicans,orf19.2276,K. lactis,gene:KLLA0_D03234g,Cluster11092
C. albicans,orf19.487,K. lactis,gene:KLLA0_C09713g,Cluster11093
C. albicans,orf19.6316.4,K. lactis,gene:KLLA0_B08041g,Cluster11110
C. albicans,orf19.1297,K. lactis,gene:KLLA0_E09175g,Cluster11113
K. lactis,gene:KLLA0_C11935g,C. albicans,orf19.2736,Cluster11114
C. albicans,orf19.7052,K. lactis,gene:KLLA0_F23551g,Cluster1112
K. lactis,gene:KLLA0_D19723g,C. albicans,orf19.4457,Cluster1114
C. albicans,orf19.6796,K. lactis,gene:KLLA0_B09306g,Cluster11151
K. lactis,gene:KLLA0_E03367g,C. albicans,orf19.7617,Cluster11152
C. albicans,orf19.5574,K. lactis,gene:KLLA0_C18029g,Cluster11153
K. lactis,gene:KLLA0_F00726g,C. albicans,orf19.5575,Cluster11154
K. lactis,gene:KLLA0_D17292g,C. albicans,orf19.6591,Cluster11155
C. albicans,orf19.1721,K. lactis,gene:KLLA0_F04037g,Cluster11156
C. albicans,orf19.4357,K. lactis,gene:KLLA0_B12419g,Cluster11157
C. albicans,orf19.5346,K. lactis,gene:KLLA0_D01617g,Cluster11158
K. lactis,gene:KLLA0_A07975g,C. albicans,orf19.3811,Cluster11159
C. albicans,orf19.5917.3,K. lactis,gene:KLLA0_E02751g,Cluster11160
C. albicans,orf19.4201,K. lactis,gene:KLLA0_B01738g,Cluster11184
K. lactis,gene:KLLA0_F19041g,C. albicans,orf19.2737,Cluster11190
K. lactis,gene:KLLA0_C01892g,C. albicans,orf19.666,Cluster11191
C. albicans,orf19.5531,K. lactis,gene:KLLA0_D17226g,Cluster11192
C. albicans,orf19.248,K. lactis,gene:KLLA0_E19405g,Cluster11193
K. lactis,gene:KLLA0_C10120g,C. albicans,orf19.432,Cluster11194
C. albicans,orf19.4705,K. lactis,gene:KLLA0_C17688g,Cluster11195
C. albicans,orf19.5515,K. lactis,gene:KLLA0_B02112g,Cluster11196
K. lactis,gene:KLLA0_F01254g,C. albicans,orf19.427,Cluster11197
C. albicans,orf19.4798,K. lactis,gene:KLLA0_C07326g,Cluster11198
K. lactis,gene:KLLA0_E18789g,C. albicans,orf19.1204,Cluster11199
C. albicans,orf19.6628,K. lactis,gene:KLLA0_C02079g,Cluster112
K. lactis,gene:KLLA0_F25432g,C. albicans,orf19.2078,Cluster11201
C. albicans,orf19.5230,K. lactis,gene:KLLA0_F21032g,Cluster11203
C. albicans,orf19.5011,K. lactis,gene:KLLA0_D00726g,Cluster11209
K. lactis,gene:KLLA0_D16566g,C. albicans,orf19.4715,Cluster11210
C. albicans,orf19.7010,K. lactis,gene:KLLA0_D13838g,Cluster11213
C. albicans,orf19.2213,K. lactis,gene:KLLA0_A02563g,Cluster11214
C. albicans,orf19.3022,K. lactis,gene:KLLA0_D18051g,Cluster11216
K. lactis,gene:KLLA0_F01232g,C. albicans,orf19.430,Cluster11217
K. lactis,gene:KLLA0_F17072g,C. albicans,orf19.2925,Cluster11219
K. lactis,gene:KLLA0_E12805g,C. albicans,orf19.2297,Cluster11220
C. albicans,orf19.5200,K. lactis,gene:KLLA0_D03652g,Cluster11228
C. albicans,orf19.1683,K. lactis,gene:KLLA0_F05357g,Cluster11229
K. lactis,gene:KLLA0_B07513g,C. albicans,orf19.6423,Cluster11232
C. albicans,orf19.2308,K. lactis,gene:KLLA0_B11363g,Cluster11233
C. albicans,orf19.2308,K. lactis,gene:KLLA0_E07107g,Cluster11233
C. albicans,orf19.3774,K. lactis,gene:KLLA0_C08503g,Cluster11234
K. lactis,gene:KLLA0_E10055g,C. albicans,orf19.4378,Cluster11235
K. lactis,gene:KLLA0_D04488g,C. albicans,orf19.3507,Cluster11236
C. albicans,orf19.7307,K. lactis,gene:KLLA0_C16918g,Cluster11237
K. lactis,gene:KLLA0_B05709g,C. albicans,orf19.3689,Cluster11238
C. albicans,orf19.4753,K. lactis,gene:KLLA0_F03773g,Cluster11239
K. lactis,gene:KLLA0_C11319g,C. albicans,orf19.1605,Cluster11241
K. lactis,gene:KLLA0_F03146g,C. albicans,orf19.1608,Cluster11258
C. albicans,orf19.7568,K. lactis,gene:KLLA0_F08679g,Cluster11259
C. albicans,orf19.6176,K. lactis,gene:KLLA0_E01145g,Cluster11263
C. albicans,orf19.7662,K. lactis,gene:KLLA0_C10758g,Cluster11265
C. albicans,orf19.4796,K. lactis,gene:KLLA0_C07282g,Cluster11266
C. albicans,orf19.4846,K. lactis,gene:KLLA0_E16237g,Cluster11267
K. lactis,gene:KLLA0_C02959g,C. albicans,orf19.2017,Cluster11268
C. albicans,orf19.4449,K. lactis,gene:KLLA0_F26917g,Cluster11269
K. lactis,gene:KLLA0_C09735g,C. albicans,orf19.374,Cluster11271
C. albicans,orf19.445,K. lactis,gene:KLLA0_F10329g,Cluster11283
K. lactis,gene:KLLA0_A04301g,C. albicans,orf19.3153,Cluster11284
C. albicans,orf19.6344,K. lactis,gene:KLLA0_C03498g,Cluster11285
C. albicans,orf19.6225.1,K. lactis,gene:KLLA0_C08327g,Cluster11286
C. albicans,orf19.5601,K. lactis,gene:KLLA0_B02398g,Cluster11287
C. albicans,orf19.4676,K. lactis,gene:KLLA0_C12639g,Cluster11288
C. albicans,orf19.4675,K. lactis,gene:KLLA0_C12617g,Cluster11289
C. albicans,orf19.1545,K. lactis,gene:KLLA0_E01453g,Cluster11290
K. lactis,gene:KLLA0_C08041g,C. albicans,orf19.2379,Cluster11292
K. lactis,gene:KLLA0_C02189g,C. albicans,orf19.2135,Cluster11293
C. albicans,orf19.7361,K. lactis,gene:KLLA0_E23849g,Cluster11294
K. lactis,gene:KLLA0_C10549g,C. albicans,orf19.3974,Cluster113
C. albicans,orf19.396,K. lactis,gene:KLLA0_E06337g,Cluster11302
K. lactis,gene:KLLA0_D16610g,C. albicans,orf19.5334,Cluster11312
C. albicans,orf19.3220,K. lactis,gene:KLLA0_A07018g,Cluster11313
C. albicans,orf19.2911,K. lactis,gene:KLLA0_D13530g,Cluster11331
K. lactis,gene:KLLA0_E06667g,C. albicans,orf19.6854,Cluster11332
C. albicans,orf19.4662,K. lactis,gene:KLLA0_E24025g,Cluster11334
K. lactis,gene:KLLA0_F22924g,C. albicans,orf19.21,Cluster11336
K. lactis,gene:KLLA0_F05313g,C. albicans,orf19.5968,Cluster11340
C. albicans,orf19.229,K. lactis,gene:KLLA0_B08679g,Cluster11341
K. lactis,gene:KLLA0_E05985g,C. albicans,orf19.4258,Cluster11342
K. lactis,gene:KLLA0_C18260g,C. albicans,orf19.2105,Cluster11347
C. albicans,orf19.1526,K. lactis,gene:KLLA0_B08327g,Cluster11348
C. albicans,orf19.3876,K. lactis,gene:KLLA0_C08657g,Cluster11351
C. albicans,orf19.2208,K. lactis,gene:KLLA0_C13794g,Cluster11352
K. lactis,gene:KLLA0_F00880g,C. albicans,orf19.5995,Cluster11356
C. albicans,orf19.5996.1,K. lactis,gene:KLLA0_A07194g,Cluster11357
K. lactis,gene:KLLA0_A08580g,C. albicans,orf19.7072,Cluster11358
K. lactis,gene:KLLA0_B04400g,C. albicans,orf19.2066.1,Cluster11359
K. lactis,gene:KLLA0_C08195g,C. albicans,orf19.200,Cluster11360
C. albicans,orf19.6980,K. lactis,gene:KLLA0_C03938g,Cluster11362
K. lactis,gene:KLLA0_B13343g,C. albicans,orf19.945,Cluster11363
K. lactis,gene:KLLA0_F01100g,C. albicans,orf19.5844,Cluster11367
C. albicans,orf19.3243,K. lactis,gene:KLLA0_D09020g,Cluster11370
K. lactis,gene:KLLA0_E08955g,C. albicans,orf19.1805,Cluster11371
K. lactis,gene:KLLA0_B09130g,C. albicans,orf19.5110,Cluster11373
K. lactis,gene:KLLA0_F10241g,C. albicans,orf19.7663,Cluster11374
K. lactis,gene:KLLA0_E16875g,C. albicans,orf19.861,Cluster11375
C. albicans,orf19.6293,K. lactis,gene:KLLA0_F12518g,Cluster11376
C. albicans,orf19.6480,K. lactis,gene:KLLA0_F10131g,Cluster11379
C. albicans,orf19.6783,K. lactis,gene:KLLA0_D06237g,Cluster11380
K. lactis,gene:KLLA0_F23628g,C. albicans,orf19.7051,Cluster11381
C. albicans,orf19.4206,K. lactis,gene:KLLA0_E03015g,Cluster11383
C. albicans,orf19.4592,K. lactis,gene:KLLA0_E02641g,Cluster11384
K. lactis,gene:KLLA0_E04071g,C. albicans,orf19.2498,Cluster11386
C. albicans,orf19.5164,K. lactis,gene:KLLA0_C08591g,Cluster11391
C. albicans,orf19.7176,K. lactis,gene:KLLA0_D06655g,Cluster11393
K. lactis,gene:KLLA0_E15005g,C. albicans,orf19.2686,Cluster11395
C. albicans,orf19.4215,K. lactis,gene:KLLA0_F26400g,Cluster11396
K. lactis,gene:KLLA0_F01903g,C. albicans,orf19.4610,Cluster11397
C. albicans,orf19.6757,K. lactis,gene:KLLA0_B14707g,Cluster114
C. albicans,orf19.5552,K. lactis,gene:KLLA0_C03806g,Cluster11416
K. lactis,gene:KLLA0_F08107g,C. albicans,orf19.4763,Cluster11417
K. lactis,gene:KLLA0_D05335g,C. albicans,orf19.4528,Cluster11419
C. albicans,orf19.291,K. lactis,gene:KLLA0_F27863g,Cluster11420
K. lactis,gene:KLLA0_E15841g,C. albicans,orf19.5943,Cluster11421
C. albicans,orf19.7678,K. lactis,gene:KLLA0_F14773g,Cluster11422
K. lactis,gene:KLLA0_E03411g,C. albicans,orf19.6076,Cluster11423
C. albicans,orf19.330.1,K. lactis,gene:KLLA0_F17974g,Cluster11424
K. lactis,gene:KLLA0_A00616g,C. albicans,orf19.4684.2,Cluster11425
C. albicans,orf19.5412,K. lactis,gene:KLLA0_A02849g,Cluster11427
C. albicans,orf19.7017,K. lactis,gene:KLLA0_B01584g,Cluster1144
K. lactis,gene:KLLA0_D10043g,C. albicans,orf19.4000,Cluster1145
K. lactis,gene:KLLA0_A01133g,C. albicans,orf19.641,Cluster11451
C. albicans,orf19.3201,K. lactis,gene:KLLA0_C03135g,Cluster1146
C. albicans,orf19.3201,K. lactis,gene:KLLA0_B14553g,Cluster1146
C. albicans,orf19.1989,K. lactis,gene:KLLA0_E07723g,Cluster11466
C. albicans,orf19.4892,K. lactis,gene:KLLA0_B07205g,Cluster11469
C. albicans,orf19.3622,K. lactis,gene:KLLA0_E22155g,Cluster1147
K. lactis,gene:KLLA0_E20131g,C. albicans,orf19.728,Cluster11470
C. albicans,orf19.5357,K. lactis,gene:KLLA0_F18612g,Cluster11472
K. lactis,gene:KLLA0_B03267g,C. albicans,orf19.5214,Cluster11474
C. albicans,orf19.2325,K. lactis,gene:KLLA0_E21341g,Cluster11475
C. albicans,orf19.4235,K. lactis,gene:KLLA0_D11528g,Cluster11478
K. lactis,gene:KLLA0_F05335g,C. albicans,orf19.1681,Cluster11479
K. lactis,gene:KLLA0_B14619g,C. albicans,orf19.7364,Cluster1148
C. albicans,orf19.5734,K. lactis,gene:KLLA0_C18821g,Cluster11480
K. lactis,gene:KLLA0_A00539g,C. albicans,orf19.2907.1,Cluster11481
K. lactis,gene:KLLA0_F03971g,C. albicans,orf19.5207,Cluster11482
K. lactis,gene:KLLA0_B03289g,C. albicans,orf19.5213.2,Cluster11483
C. albicans,orf19.5213.1,K. lactis,gene:KLLA0_B03311g,Cluster11484
C. albicans,orf19.5212,K. lactis,gene:KLLA0_B03333g,Cluster11485
C. albicans,orf19.6877,K. lactis,gene:KLLA0_E15291g,Cluster11488
C. albicans,orf19.6501,K. lactis,gene:KLLA0_E23035g,Cluster11489
K. lactis,gene:KLLA0_C08569g,C. albicans,orf19.3777,Cluster1149
C. albicans,orf19.921,K. lactis,gene:KLLA0_E16765g,Cluster11491
C. albicans,orf19.4941,K. lactis,gene:KLLA0_F23353g,Cluster11492
K. lactis,gene:KLLA0_F14685g,C. albicans,orf19.4722,Cluster11493
C. albicans,orf19.2315,K. lactis,gene:KLLA0_E06513g,Cluster11494
K. lactis,gene:KLLA0_F11462g,C. albicans,orf19.1637,Cluster11495
K. lactis,gene:KLLA0_F19162g,C. albicans,orf19.346,Cluster11496
K. lactis,gene:KLLA0_F01617g,C. albicans,orf19.5809,Cluster11497
C. albicans,orf19.1187,K. lactis,gene:KLLA0_E12541g,Cluster11498
C. albicans,orf19.6985,K. lactis,gene:KLLA0_F19602g,Cluster115
C. albicans,orf19.3412,K. lactis,gene:KLLA0_C08679g,Cluster1150
C. albicans,orf19.3307,K. lactis,gene:KLLA0_A09229g,Cluster1151
K. lactis,gene:KLLA0_E12849g,C. albicans,orf19.7383,Cluster1152
C. albicans,orf19.3683,K. lactis,gene:KLLA0_D18942g,Cluster11524
C. albicans,orf19.504,K. lactis,gene:KLLA0_F03421g,Cluster11534
K. lactis,gene:KLLA0_C03850g,C. albicans,orf19.7292,Cluster11536
K. lactis,gene:KLLA0_E18811g,C. albicans,orf19.5617,Cluster11537
C. albicans,orf19.326,K. lactis,gene:KLLA0_C05896g,Cluster11539
K. lactis,gene:KLLA0_D02464g,C. albicans,orf19.2047,Cluster11548
C. albicans,orf19.3806,K. lactis,gene:KLLA0_F17138g,Cluster11549
C. albicans,orf19.1576,K. lactis,gene:KLLA0_F25740g,Cluster1155
C. albicans,orf19.2040,K. lactis,gene:KLLA0_B12155g,Cluster11550
K. lactis,gene:KLLA0_E09351g,C. albicans,orf19.5783,Cluster11551
C. albicans,orf19.6988,K. lactis,gene:KLLA0_F12980g,Cluster11552
C. albicans,orf19.3289,K. lactis,gene:KLLA0_F24112g,Cluster11553
C. albicans,orf19.3228,K. lactis,gene:KLLA0_E20835g,Cluster11554
C. albicans,orf19.6645,K. lactis,gene:KLLA0_D18029g,Cluster11556
C. albicans,orf19.6252,K. lactis,gene:KLLA0_B11209g,Cluster11560
C. albicans,orf19.3192,K. lactis,gene:KLLA0_A07062g,Cluster11564
C. albicans,orf19.1458,K. lactis,gene:KLLA0_C10989g,Cluster11565
C. albicans,orf19.7660,K. lactis,gene:KLLA0_C03696g,Cluster11566
K. lactis,gene:KLLA0_F11275g,C. albicans,orf19.1746,Cluster11604
K. lactis,gene:KLLA0_E02113g,C. albicans,orf19.5586,Cluster11642
C. albicans,orf19.2478.1,K. lactis,gene:KLLA0_D03410g,Cluster11645
K. lactis,gene:KLLA0_B08712g,C. albicans,orf19.227,Cluster11648
K. lactis,gene:KLLA0_D04884g,C. albicans,orf19.3867,Cluster11649
K. lactis,gene:KLLA0_F15884g,C. albicans,orf19.5101,Cluster1165
K. lactis,gene:KLLA0_F22066g,C. albicans,orf19.139,Cluster11651
K. lactis,gene:KLLA0_B14916g,C. albicans,orf19.575,Cluster11652
K. lactis,gene:KLLA0_A11935g,C. albicans,orf19.575,Cluster11652
K. lactis,gene:KLLA0_D05819g,C. albicans,orf19.729.1,Cluster11653
C. albicans,orf19.6640,K. lactis,gene:KLLA0_B08822g,Cluster11656
C. albicans,orf19.5326,K. lactis,gene:KLLA0_F26961g,Cluster11657
C. albicans,orf19.4318,K. lactis,gene:KLLA0_F26961g,Cluster11657
K. lactis,gene:KLLA0_C07909g,C. albicans,orf19.7111,Cluster11670
C. albicans,orf19.7227,K. lactis,gene:KLLA0_E14169g,Cluster11673
K. lactis,gene:KLLA0_F08184g,C. albicans,orf19.6880,Cluster11674
K. lactis,gene:KLLA0_D04510g,C. albicans,orf19.3508,Cluster11678
K. lactis,gene:KLLA0_D18414g,C. albicans,orf19.3123.2,Cluster11679
K. lactis,gene:KLLA0_E11683g,C. albicans,orf19.414,Cluster1168
C. albicans,orf19.5621,K. lactis,gene:KLLA0_C15543g,Cluster11684
K. lactis,gene:KLLA0_D13552g,C. albicans,orf19.2919,Cluster11685
K. lactis,gene:KLLA0_E11397g,C. albicans,orf19.3648,Cluster11686
K. lactis,gene:KLLA0_F06424g,C. albicans,orf19.6517,Cluster11687
C. albicans,orf19.6195,K. lactis,gene:KLLA0_A10065g,Cluster11689
K. lactis,gene:KLLA0_B03069g,C. albicans,orf19.1565,Cluster1169
C. albicans,orf19.1531,K. lactis,gene:KLLA0_F26290g,Cluster11690
K. lactis,gene:KLLA0_C07359g,C. albicans,orf19.4801,Cluster11691
K. lactis,gene:KLLA0_D11220g,C. albicans,orf19.3287,Cluster11692
K. lactis,gene:KLLA0_F17655g,C. albicans,orf19.492,Cluster11693
C. albicans,orf19.6758,K. lactis,gene:KLLA0_D10109g,Cluster117
C. albicans,orf19.1642,K. lactis,gene:KLLA0_E14257g,Cluster11708
K. lactis,gene:KLLA0_F17281g,C. albicans,orf19.1082.1,Cluster11709
C. albicans,orf19.4204,K. lactis,gene:KLLA0_A02277g,Cluster11714
K. lactis,gene:KLLA0_A09647g,C. albicans,orf19.3955,Cluster11715
C. albicans,orf19.2249,K. lactis,gene:KLLA0_C09130g,Cluster11717
C. albicans,orf19.6268,K. lactis,gene:KLLA0_E17557g,Cluster11718
K. lactis,gene:KLLA0_F25168g,C. albicans,orf19.3170,Cluster11719
K. lactis,gene:KLLA0_E04269g,C. albicans,orf19.6102,Cluster1172
K. lactis,gene:KLLA0_E23167g,C. albicans,orf19.2251,Cluster11720
K. lactis,gene:KLLA0_B08239g,C. albicans,orf19.1578,Cluster11721
K. lactis,gene:KLLA0_B10175g,C. albicans,orf19.1570,Cluster11722
K. lactis,gene:KLLA0_D03388g,C. albicans,orf19.2246,Cluster11723
K. lactis,gene:KLLA0_B08305g,C. albicans,orf19.1574,Cluster11724
C. albicans,orf19.5821,K. lactis,gene:KLLA0_D01133g,Cluster11726
K. lactis,gene:KLLA0_E10913g,C. albicans,orf19.2116,Cluster11727
C. albicans,orf19.2791,K. lactis,gene:KLLA0_F14575g,Cluster11729
C. albicans,orf19.3997,K. lactis,gene:KLLA0_B09064g,Cluster1173
K. lactis,gene:KLLA0_A08360g,C. albicans,orf19.4127,Cluster11731
K. lactis,gene:KLLA0_F04587g,C. albicans,orf19.1693,Cluster11732
K. lactis,gene:KLLA0_B01518g,C. albicans,orf19.2330,Cluster11733
K. lactis,gene:KLLA0_C13651g,C. albicans,orf19.1698,Cluster11734
C. albicans,orf19.6534.2,K. lactis,gene:KLLA0_D02530g,Cluster11735
K. lactis,gene:KLLA0_D04840g,C. albicans,orf19.3862,Cluster11736
K. lactis,gene:KLLA0_C10076g,C. albicans,orf19.2006,Cluster11739
K. lactis,gene:KLLA0_F24464g,C. albicans,orf19.2908,Cluster1174
K. lactis,gene:KLLA0_E14191g,C. albicans,orf19.2002,Cluster11740
C. albicans,orf19.6745,K. lactis,gene:KLLA0_F18832g,Cluster11742
K. lactis,gene:KLLA0_C11099g,C. albicans,orf19.4078,Cluster11743
C. albicans,orf19.2391,K. lactis,gene:KLLA0_F13882g,Cluster11744
K. lactis,gene:KLLA0_F02035g,C. albicans,orf19.3064,Cluster11745
C. albicans,orf19.6057,K. lactis,gene:KLLA0_E24399g,Cluster11746
C. albicans,orf19.687.1,K. lactis,gene:KLLA0_E07481g,Cluster11747
C. albicans,orf19.3483,K. lactis,gene:KLLA0_B02464g,Cluster11748
C. albicans,orf19.4520,K. lactis,gene:KLLA0_D12078g,Cluster1175
C. albicans,orf19.1900,K. lactis,gene:KLLA0_D05995g,Cluster11752
K. lactis,gene:KLLA0_E24553g,C. albicans,orf19.3843,Cluster11753
C. albicans,orf19.405,K. lactis,gene:KLLA0_F05632g,Cluster11766
K. lactis,gene:KLLA0_D14553g,C. albicans,orf19.7131,Cluster11778
K. lactis,gene:KLLA0_D01859g,C. albicans,orf19.5345,Cluster1178
C. albicans,orf19.1388,K. lactis,gene:KLLA0_D13750g,Cluster11791
K. lactis,gene:KLLA0_A03883g,C. albicans,orf19.5006.1,Cluster1180
C. albicans,orf19.1409,K. lactis,gene:KLLA0_F03575g,Cluster11821
C. albicans,orf19.3902,K. lactis,gene:KLLA0_D08646g,Cluster11822
K. lactis,gene:KLLA0_B01848g,C. albicans,orf19.2346,Cluster11823
C. albicans,orf19.6062,K. lactis,gene:KLLA0_E24289g,Cluster11824
K. lactis,gene:KLLA0_D14531g,C. albicans,orf19.2309,Cluster11825
K. lactis,gene:KLLA0_E21693g,C. albicans,orf19.191,Cluster11826
C. albicans,orf19.3049,K. lactis,gene:KLLA0_C00979g,Cluster11827
K. lactis,gene:KLLA0_D19184g,C. albicans,orf19.1360,Cluster11828
C. albicans,orf19.1413,K. lactis,gene:KLLA0_E08845g,Cluster11829
C. albicans,orf19.2395,K. lactis,gene:KLLA0_F02838g,Cluster11830
C. albicans,orf19.3415,K. lactis,gene:KLLA0_B06501g,Cluster11831
