cgla_gene,scer_gene,cgla_cluster,scer_cluster
CAGL0E04136g,YEL053C,Cluster11057,Cluster10244
CAGL0E04136g,YEL053C,Cluster11057,Cluster10244
CAGL0E04114g,YEL052W,Cluster1171,Cluster2956
CAGL0E04114g,YEL052W,Cluster1171,Cluster2956
CAGL0J11880g,YEL051W,Cluster9186,Cluster2452
CAGL0J11880g,YEL051W,Cluster9186,Cluster2452
CAGL0L01155g,YEL048C,Cluster7887,Cluster903
CAGL0L01155g,YEL048C,Cluster7887,Cluster903
CAGL0I01342g,YEL046C,Cluster11490,Cluster2950
CAGL0I01342g,YEL046C,Cluster11490,Cluster2950
CAGL0L01199g,YEL044W,Cluster7223,Cluster458
CAGL0L01199g,YEL044W,Cluster7223,Cluster458
CAGL0I01386g,YEL041W,Cluster6423,Cluster7457
CAGL0I01386g,YEL041W,Cluster6423,Cluster7457
CAGL0C02211g,YEL040W,Cluster2132,Cluster9954
CAGL0C02211g,YEL040W,Cluster2132,Cluster9954
CAGL0I01408g,YEL039C,Cluster7890,Cluster9909
CAGL0I01408g,YEL039C,Cluster7890,Cluster9909
CAGL0L01287g,YEL038W,Cluster83,Cluster9235
CAGL0L01287g,YEL038W,Cluster83,Cluster9235
CAGL0L01309g,YEL037C,Cluster84,Cluster6629
CAGL0L01309g,YEL037C,Cluster84,Cluster6629
CAGL0L01353g,YEL034W,Cluster10311,Cluster12059
CAGL0L01353g,YEL034W,Cluster10311,Cluster12059
CAGL0L01397g,YEL032W,Cluster975,Cluster7966
CAGL0L01397g,YEL032W,Cluster975,Cluster7966
CAGL0L01419g,YEL031W,Cluster6924,Cluster8624
CAGL0L01419g,YEL031W,Cluster6924,Cluster8624
CAGL0I01496g,YEL030W,Cluster10171,Cluster12254
CAGL0I01496g,YEL030W,Cluster10171,Cluster12254
CAGL0I03300g,YEL029C,Cluster11435,Cluster8805
CAGL0I03300g,YEL029C,Cluster11435,Cluster8805
CAGL0I01562g,YEL027W,Cluster5291,Cluster9267
CAGL0I01562g,YEL027W,Cluster5291,Cluster9267
CAGL0I03234g,YEL026W,Cluster4669,Cluster10838
CAGL0I03234g,YEL026W,Cluster4669,Cluster10838
CAGL0I03190g,YEL024W,Cluster11664,Cluster12219
CAGL0I03190g,YEL024W,Cluster11664,Cluster12219
CAGL0I03168g,YEL023C,Cluster8393,Cluster12218
CAGL0I03168g,YEL023C,Cluster8393,Cluster12218
CAGL0I03102g,YEL022W,Cluster9747,Cluster10790
CAGL0I03102g,YEL022W,Cluster9747,Cluster10790
CAGL0M03245g,YEL020C,Cluster3153,Cluster4982
CAGL0M03245g,YEL020C,Cluster3153,Cluster4982
CAGL0M03267g,YEL019C,Cluster2764,Cluster11021
CAGL0M03267g,YEL019C,Cluster2764,Cluster11021
CAGL0M03289g,YEL018W,Cluster8724,Cluster5329
CAGL0M03289g,YEL018W,Cluster8724,Cluster5329
CAGL0M03311g,YEL017W,Cluster2767,Cluster5330
CAGL0M03311g,YEL017W,Cluster2767,Cluster5330
CAGL0M03333g,YEL015W,Cluster11967,Cluster5469
CAGL0M03333g,YEL015W,Cluster11967,Cluster5469
CAGL0M03355g,YEL013W,Cluster11847,Cluster10335
CAGL0M03355g,YEL013W,Cluster11847,Cluster10335
CAGL0M03399g,YEL012W,Cluster4857,Cluster3456
CAGL0M03399g,YEL012W,Cluster4857,Cluster3456
CAGL0M03377g,YEL011W,Cluster9804,Cluster328
CAGL0M03377g,YEL011W,Cluster9804,Cluster328
CAGL0L02453g,YEL007W,Cluster3862,Cluster7865
CAGL0L02453g,YEL007W,Cluster3862,Cluster7865
CAGL0J02002g,YEL006W,Cluster316,Cluster6656
CAGL0J02002g,YEL006W,Cluster316,Cluster6656
CAGL0L02409g,YEL005C,Cluster1360,Cluster10610
CAGL0L02409g,YEL005C,Cluster1360,Cluster10610
CAGL0L00649g,YAL054C,Cluster8092,Cluster7338
CAGL0L00649g,YAL054C,Cluster8092,Cluster7338
CAGL0A04367g,YBL059W,Cluster7936,Cluster9652
CAGL0A04367g,YBL059W,Cluster7936,Cluster9652
CAGL0J02244g,YER003C,Cluster3158,Cluster8421
CAGL0J02244g,YER003C,Cluster3158,Cluster8421
CAGL0H09768g,YER004W,Cluster9812,Cluster12438
CAGL0H09768g,YER004W,Cluster9812,Cluster12438
CAGL0H09724g,YER006W,Cluster5529,Cluster7613
CAGL0H09724g,YER006W,Cluster5529,Cluster7613
CAGL0A04345g,YBL058W,Cluster5042,Cluster5657
CAGL0A04345g,YBL058W,Cluster5042,Cluster5657
CAGL0J02266g,YER007C-A,Cluster10129,Cluster7622
CAGL0J02266g,YER007C-A,Cluster10129,Cluster7622
CAGL0H09614g,YER011W,Cluster5530,Cluster1372
CAGL0H09614g,YER011W,Cluster5530,Cluster1372
CAGL0H09526g,YER013W,Cluster4311,Cluster4189
CAGL0H09526g,YER013W,Cluster4311,Cluster4189
CAGL0H09130g,YKL201C,Cluster12387,Cluster1771
CAGL0H09130g,YKL201C,Cluster12387,Cluster1771
CAGL0A04323g,YBL057C,Cluster6100,Cluster4354
CAGL0A04323g,YBL057C,Cluster6100,Cluster4354
CAGL0H09438g,YER016W,Cluster8978,Cluster10559
CAGL0H09438g,YER016W,Cluster8978,Cluster10559
CAGL0M11858g,YER018C,Cluster9306,Cluster4208
CAGL0M11858g,YER018C,Cluster9306,Cluster4208
CAGL0A04191g,YER019C-A,Cluster5509,Cluster5418
CAGL0A04191g,YER019C-A,Cluster5509,Cluster5418
CAGL0I08195g,YER020W,Cluster1621,Cluster12162
CAGL0I08195g,YER020W,Cluster1621,Cluster12162
CAGL0I08261g,YER022W,Cluster2635,Cluster10640
CAGL0I08261g,YER022W,Cluster2635,Cluster10640
CAGL0I08305g,YER024W,Cluster5247,Cluster9080
CAGL0I08305g,YER024W,Cluster5247,Cluster9080
CAGL0C03069g,YER026C,Cluster7436,Cluster3344
CAGL0C03069g,YER026C,Cluster7436,Cluster3344
CAGL0A03696g,YER027C,Cluster5448,Cluster6253
CAGL0A03696g,YER027C,Cluster5448,Cluster6253
CAGL0C02519g,YER028C,Cluster11657,Cluster10218
CAGL0C02519g,YER028C,Cluster11657,Cluster10218
CAGL0C02497g,YER029C,Cluster5105,Cluster600
CAGL0C02497g,YER029C,Cluster5105,Cluster600
CAGL0C02475g,YER030W,Cluster4062,Cluster3115
CAGL0C02475g,YER030W,Cluster4062,Cluster3115
CAGL0C02409g,YER033C,Cluster7464,Cluster4551
CAGL0C02409g,YER033C,Cluster7464,Cluster4551
CAGL0I06941g,YER035W,Cluster6645,Cluster5605
CAGL0I06941g,YER035W,Cluster6645,Cluster5605
CAGL0H09218g,YER037W,Cluster8882,Cluster9892
CAGL0H09218g,YER037W,Cluster8882,Cluster9892
CAGL0C02299g,YER038C,Cluster3189,Cluster3447
CAGL0C02299g,YER038C,Cluster3189,Cluster3447
CAGL0C02189g,YER043C,Cluster3190,Cluster10090
CAGL0C02189g,YER043C,Cluster3190,Cluster10090
CAGL0J02684g,YER044C,Cluster14,Cluster3844
CAGL0J02684g,YER044C,Cluster14,Cluster3844
CAGL0J02706g,YER044C-A,Cluster8779,Cluster3892
CAGL0J02706g,YER044C-A,Cluster8779,Cluster3892
CAGL0I05170g,YER045C,Cluster10584,Cluster1172
CAGL0I05170g,YER045C,Cluster10584,Cluster1172
CAGL0J02794g,YER048W-A,Cluster7246,Cluster3106
CAGL0J02794g,YER048W-A,Cluster7246,Cluster3106
CAGL0J02816g,YER049W,Cluster7249,Cluster8735
CAGL0J02816g,YER049W,Cluster7249,Cluster8735
CAGL0J02882g,YER052C,Cluster616,Cluster4183
CAGL0J02882g,YER052C,Cluster616,Cluster4183
CAGL0L00759g,YER055C,Cluster3407,Cluster9476
CAGL0L00759g,YER055C,Cluster3407,Cluster9476
CAGL0M12386g,YER057C,Cluster6281,Cluster11985
CAGL0M12386g,YER057C,Cluster6281,Cluster11985
CAGL0J02926g,YER058W,Cluster11878,Cluster11286
CAGL0J02926g,YER058W,Cluster11878,Cluster11286
CAGL0A04235g,YBL052C,Cluster1825,Cluster8298
CAGL0A04235g,YBL052C,Cluster1825,Cluster8298
CAGL0M12342g,YER059W,Cluster1526,Cluster7349
CAGL0M12342g,YER059W,Cluster1526,Cluster7349
CAGL0J02970g,YER061C,Cluster11559,Cluster4244
CAGL0J02970g,YER061C,Cluster11559,Cluster4244
CAGL0J02992g,YER063W,Cluster10948,Cluster11360
CAGL0J02992g,YER063W,Cluster10948,Cluster11360
CAGL0J03080g,YER067W,Cluster2287,Cluster10280
CAGL0J03080g,YER067W,Cluster2287,Cluster10280
CAGL0J03102g,YER068W,Cluster4694,Cluster11292
CAGL0J03102g,YER068W,Cluster4694,Cluster11292
CAGL0J03124g,YER069W,Cluster12094,Cluster8736
CAGL0J03124g,YER069W,Cluster12094,Cluster8736
CAGL0J03146g,YER070W,Cluster9460,Cluster3487
CAGL0J03146g,YER070W,Cluster9460,Cluster3487
CAGL0L01573g,YML053C,Cluster4921,Cluster1655
CAGL0L01573g,YML053C,Cluster4921,Cluster1655
CAGL0J03256g,YER075C,Cluster4919,Cluster3563
CAGL0J03256g,YER075C,Cluster4919,Cluster3563
CAGL0F04653g,YBL050W,Cluster12265,Cluster5917
CAGL0F04653g,YBL050W,Cluster12265,Cluster5917
CAGL0J03300g,YER078C,Cluster28,Cluster12391
CAGL0J03300g,YER078C,Cluster28,Cluster12391
CAGL0M12793g,YER079W,Cluster11530,Cluster8964
CAGL0M12793g,YER079W,Cluster11530,Cluster8964
CAGL0J03366g,YER083C,Cluster2513,Cluster7706
CAGL0J03366g,YER083C,Cluster2513,Cluster7706
CAGL0I05104g,YER087W,Cluster930,Cluster7006
CAGL0I05104g,YER087W,Cluster930,Cluster7006
CAGL0M12320g,YAL053W,Cluster1275,Cluster5808
CAGL0M12320g,YAL053W,Cluster1275,Cluster5808
CAGL0F04631g,YBL049W,Cluster691,Cluster2074
CAGL0F04631g,YBL049W,Cluster691,Cluster2074
CAGL0I05016g,YER090W,Cluster6187,Cluster7848
CAGL0I05016g,YER090W,Cluster6187,Cluster7848
CAGL0I04994g,YER091C,Cluster7805,Cluster5078
CAGL0I04994g,YER091C,Cluster7805,Cluster5078
CAGL0I04972g,YER092W,Cluster8684,Cluster6917
CAGL0I04972g,YER092W,Cluster8684,Cluster6917
CAGL0I05544g,YER095W,Cluster11813,Cluster7281
CAGL0I05544g,YER095W,Cluster11813,Cluster7281
CAGL0I05478g,YER100W,Cluster1907,Cluster7119
CAGL0I05478g,YER100W,Cluster1907,Cluster7119
CAGL0F04609g,YBL047C,Cluster1538,Cluster4629
CAGL0F04609g,YBL047C,Cluster1538,Cluster4629
CAGL0G03443g,YER110C,Cluster2328,Cluster8396
CAGL0G03443g,YER110C,Cluster2328,Cluster8396
CAGL0G03465g,YER112W,Cluster6992,Cluster2105
CAGL0G03465g,YER112W,Cluster6992,Cluster2105
CAGL0G03487g,YER113C,Cluster12497,Cluster11554
CAGL0G03487g,YER113C,Cluster12497,Cluster11554
CAGL0G03531g,YER115C,Cluster10533,Cluster11569
CAGL0G03531g,YER115C,Cluster10533,Cluster11569
CAGL0G03597g,YER118C,Cluster1517,Cluster8569
CAGL0G03597g,YER118C,Cluster1517,Cluster8569
CAGL0G03707g,YER122C,Cluster1597,Cluster3320
CAGL0G03707g,YER122C,Cluster1597,Cluster3320
CAGL0K02299g,YER123W,Cluster1470,Cluster10057
CAGL0K02299g,YER123W,Cluster1470,Cluster10057
CAGL0K02277g,YER124C,Cluster6706,Cluster5488
CAGL0K02277g,YER124C,Cluster6706,Cluster5488
CAGL0K02255g,YER125W,Cluster1469,Cluster10831
CAGL0K02255g,YER125W,Cluster1469,Cluster10831
CAGL0K02145g,YER130C,Cluster1544,Cluster10977
CAGL0K02145g,YER130C,Cluster1544,Cluster10977
CAGL0K02123g,YER131W,Cluster1541,Cluster2372
CAGL0K02123g,YER131W,Cluster1541,Cluster2372
CAGL0D01782g,YER132C,Cluster3727,Cluster2560
CAGL0D01782g,YER132C,Cluster3727,Cluster2560
CAGL0K02079g,YER133W,Cluster6822,Cluster10824
CAGL0K02079g,YER133W,Cluster6822,Cluster10824
CAGL0F04565g,YBL045C,Cluster1696,Cluster10576
CAGL0F04565g,YBL045C,Cluster1696,Cluster10576
CAGL0K02035g,YER134C,Cluster234,Cluster5585
CAGL0K02035g,YER134C,Cluster234,Cluster5585
CAGL0K01925g,YER136W,Cluster7534,Cluster4615
CAGL0K01925g,YER136W,Cluster7534,Cluster4615
CAGL0K01947g,YER137C,Cluster1385,Cluster4571
CAGL0K01947g,YER137C,Cluster1385,Cluster4571
CAGL0I06853g,YER140W,Cluster8083,Cluster8910
CAGL0I06853g,YER140W,Cluster8083,Cluster8910
CAGL0I06831g,YER141W,Cluster1527,Cluster3384
CAGL0I06831g,YER141W,Cluster1527,Cluster3384
CAGL0I06809g,YER142C,Cluster7704,Cluster11022
CAGL0I06809g,YER142C,Cluster7704,Cluster11022
CAGL0I06787g,YER143W,Cluster11661,Cluster12338
CAGL0I06787g,YER143W,Cluster11661,Cluster12338
CAGL0I06666g,YER149C,Cluster7559,Cluster1688
CAGL0I06666g,YER149C,Cluster7559,Cluster1688
CAGL0I06600g,YER151C,Cluster7561,Cluster9345
CAGL0I06600g,YER151C,Cluster7561,Cluster9345
CAGL0I06556g,YER153C,Cluster7648,Cluster11471
CAGL0I06556g,YER153C,Cluster7648,Cluster11471
CAGL0I06534g,YER154W,Cluster2769,Cluster6358
CAGL0I06534g,YER154W,Cluster2769,Cluster6358
CAGL0F04499g,YBL042C,Cluster1706,Cluster2294
CAGL0F04499g,YBL042C,Cluster1706,Cluster2294
CAGL0L11748g,YER163C,Cluster8293,Cluster3052
CAGL0L11748g,YER163C,Cluster8293,Cluster3052
CAGL0L11770g,YER164W,Cluster12208,Cluster11017
CAGL0L11770g,YER164W,Cluster12208,Cluster11017
CAGL0L11792g,YER165W,Cluster2087,Cluster1007
CAGL0L11792g,YER165W,Cluster2087,Cluster1007
CAGL0L11836g,YER167W,Cluster7591,Cluster10806
CAGL0L11836g,YER167W,Cluster7591,Cluster10806
CAGL0L11858g,YER168C,Cluster7956,Cluster11195
CAGL0L11858g,YER168C,Cluster7956,Cluster11195
CAGL0L11924g,YER171W,Cluster6197,Cluster7796
CAGL0L11924g,YER171W,Cluster6197,Cluster7796
CAGL0F04477g,YBL041W,Cluster1700,Cluster12240
CAGL0F04477g,YBL041W,Cluster1700,Cluster12240
CAGL0L11946g,YER172C,Cluster10973,Cluster7856
CAGL0L11946g,YER172C,Cluster10973,Cluster7856
CAGL0L12012g,YER175C,Cluster3997,Cluster3088
CAGL0L12012g,YER175C,Cluster3997,Cluster3088
CAGL0L12034g,YER176W,Cluster4836,Cluster7265
CAGL0L12034g,YER176W,Cluster4836,Cluster7265
CAGL0L12078g,YER178W,Cluster4488,Cluster9884
CAGL0L12078g,YER178W,Cluster4488,Cluster9884
CAGL0L12100g,YER179W,Cluster4907,Cluster7284
CAGL0L12100g,YER179W,Cluster4907,Cluster7284
CAGL0L12122g,YER180C,Cluster1425,Cluster11634
CAGL0L12122g,YER180C,Cluster1425,Cluster11634
CAGL0F09185g,YER183C,Cluster4061,Cluster9799
CAGL0F09185g,YER183C,Cluster4061,Cluster9799
CAGL0F09229g,YER184C,Cluster2990,Cluster6874
CAGL0F09229g,YER184C,Cluster2990,Cluster6874
CAGL0F04455g,YBL040C,Cluster7414,Cluster8863
CAGL0F04455g,YBL040C,Cluster7414,Cluster8863
CAGL0I09196g,YBR259W,Cluster1232,Cluster6182
CAGL0I09196g,YBR259W,Cluster1232,Cluster6182
CAGL0F04411g,YBL038W,Cluster10359,Cluster6354
CAGL0F04411g,YBL038W,Cluster10359,Cluster6354
CAGL0J01331g,YMR090W,Cluster8972,Cluster5354
CAGL0J01331g,YMR090W,Cluster8972,Cluster5354
CAGL0K12892g,YFL047W,Cluster3786,Cluster11653
CAGL0K12892g,YFL047W,Cluster3786,Cluster11653
CAGL0M12298g,YAL051W,Cluster3024,Cluster6869
CAGL0M12298g,YAL051W,Cluster3024,Cluster6869
CAGL0F04389g,YBL037W,Cluster1703,Cluster483
CAGL0F04389g,YBL037W,Cluster1703,Cluster483
CAGL0K12760g,YFL042C,Cluster10486,Cluster7286
CAGL0K12760g,YFL042C,Cluster10486,Cluster7286
CAGL0K12716g,YFL040W,Cluster3496,Cluster9292
CAGL0K12716g,YFL040W,Cluster3496,Cluster9292
CAGL0K12672g,YFL038C,Cluster6597,Cluster10793
CAGL0K12672g,YFL038C,Cluster6597,Cluster10793
CAGL0K12628g,YFL036W,Cluster9374,Cluster6414
CAGL0K12628g,YFL036W,Cluster9374,Cluster6414
CAGL0K12606g,YFL034C-B,Cluster9822,Cluster1330
CAGL0K12606g,YFL034C-B,Cluster9822,Cluster1330
CAGL0K12584g,YFL034W,Cluster7495,Cluster5934
CAGL0K12584g,YFL034W,Cluster7495,Cluster5934
CAGL0K12562g,YFL033C,Cluster1812,Cluster9264
CAGL0K12562g,YFL033C,Cluster1812,Cluster9264
CAGL0K12474g,YFL028C,Cluster2716,Cluster9655
CAGL0K12474g,YFL028C,Cluster2716,Cluster9655
CAGL0K12452g,YFL027C,Cluster2705,Cluster8801
CAGL0K12452g,YFL027C,Cluster2705,Cluster8801
CAGL0K12408g,YFL025C,Cluster5970,Cluster10551
CAGL0K12408g,YFL025C,Cluster5970,Cluster10551
CAGL0K12386g,YFL024C,Cluster5982,Cluster9580
CAGL0K12386g,YFL024C,Cluster5982,Cluster9580
CAGL0F04323g,YBL035C,Cluster7645,Cluster12197
CAGL0F04323g,YBL035C,Cluster7645,Cluster12197
CAGL0K07656g,YFL022C,Cluster7462,Cluster5187
CAGL0K07656g,YFL022C,Cluster7462,Cluster5187
CAGL0F01947g,YFL018C,Cluster11515,Cluster155
CAGL0F01947g,YFL018C,Cluster11515,Cluster155
CAGL0J04224g,YFL016C,Cluster352,Cluster10914
CAGL0J04224g,YFL016C,Cluster352,Cluster10914
CAGL0J04202g,YFL014W,Cluster5660,Cluster8612
CAGL0J04202g,YFL014W,Cluster5660,Cluster8612
CAGL0J04180g,YFL013C,Cluster650,Cluster5642
CAGL0J04180g,YFL013C,Cluster650,Cluster5642
CAGL0F02013g,YFL010C,Cluster4433,Cluster2387
CAGL0F02013g,YFL010C,Cluster4433,Cluster2387
CAGL0F02079g,YFL008W,Cluster4646,Cluster2053
CAGL0F02079g,YFL008W,Cluster4646,Cluster2053
CAGL0F02101g,YFL007W,Cluster4645,Cluster12222
CAGL0F02101g,YFL007W,Cluster4645,Cluster12222
CAGL0F02123g,YFL005W,Cluster3172,Cluster6283
CAGL0F02123g,YFL005W,Cluster3172,Cluster6283
CAGL0F02145g,YFL004W,Cluster2234,Cluster10635
CAGL0F02145g,YFL004W,Cluster2234,Cluster10635
CAGL0L08998g,YFL001W,Cluster1598,Cluster5597
CAGL0L08998g,YFL001W,Cluster1598,Cluster5597
CAGL0F04279g,YBL033C,Cluster1035,Cluster11045
CAGL0F04279g,YBL033C,Cluster1035,Cluster11045
CAGL0L09130g,YFR002W,Cluster5892,Cluster11740
CAGL0L09130g,YFR002W,Cluster5892,Cluster11740
CAGL0F02255g,YFR003C,Cluster9642,Cluster11673
CAGL0F02255g,YFR003C,Cluster9642,Cluster11673
CAGL0L09152g,YFR004W,Cluster12394,Cluster816
CAGL0L09152g,YFR004W,Cluster12394,Cluster816
CAGL0L09174g,YFR005C,Cluster7084,Cluster12309
CAGL0L09174g,YFR005C,Cluster7084,Cluster12309
CAGL0F02233g,YFR006W,Cluster6111,Cluster12526
CAGL0F02233g,YFR006W,Cluster6111,Cluster12526
CAGL0F02343g,YFR007W,Cluster7916,Cluster2843
CAGL0F02343g,YFR007W,Cluster7916,Cluster2843
CAGL0K10472g,YFR009W,Cluster7407,Cluster2698
CAGL0K10472g,YFR009W,Cluster7407,Cluster2698
CAGL0M05401g,YBR201C-A,Cluster9340,Cluster10963
CAGL0M05401g,YBR201C-A,Cluster9340,Cluster10963
CAGL0K10494g,YFR010W,Cluster3136,Cluster9721
CAGL0K10494g,YFR010W,Cluster3136,Cluster9721
CAGL0K10516g,YFR011C,Cluster6417,Cluster7333
CAGL0K10516g,YFR011C,Cluster6417,Cluster7333
CAGL0F04257g,YBL032W,Cluster8548,Cluster7273
CAGL0F04257g,YBL032W,Cluster8548,Cluster7273
CAGL0G08954g,YFR012W,Cluster6095,Cluster1794
CAGL0G08954g,YFR012W,Cluster6095,Cluster1794
CAGL0K10582g,YFR013W,Cluster7804,Cluster3601
CAGL0K10582g,YFR013W,Cluster7804,Cluster3601
CAGL0F04741g,YFR014C,Cluster229,Cluster758
CAGL0F04741g,YFR014C,Cluster229,Cluster758
CAGL0K10648g,YFR016C,Cluster6248,Cluster7964
CAGL0K10648g,YFR016C,Cluster6248,Cluster7964
CAGL0A02002g,YFR017C,Cluster3821,Cluster1359
CAGL0A02002g,YFR017C,Cluster3821,Cluster1359
CAGL0K10384g,YFR019W,Cluster6979,Cluster7764
CAGL0K10384g,YFR019W,Cluster6979,Cluster7764
CAGL0F04235g,YBL031W,Cluster11431,Cluster4417
CAGL0F04235g,YBL031W,Cluster11431,Cluster4417
CAGL0A02046g,YFR022W,Cluster1761,Cluster2641
CAGL0A02046g,YFR022W,Cluster1761,Cluster2641
CAGL0I08943g,YFR023W,Cluster5927,Cluster8301
CAGL0I08943g,YFR023W,Cluster5927,Cluster8301
CAGL0I09009g,YFR025C,Cluster5163,Cluster6385
CAGL0I09009g,YFR025C,Cluster5163,Cluster6385
CAGL0I09042g,YFR027W,Cluster7820,Cluster3625
CAGL0I09042g,YFR027W,Cluster7820,Cluster3625
CAGL0I09130g,YFR029W,Cluster8338,Cluster12416
CAGL0I09130g,YFR029W,Cluster8338,Cluster12416
CAGL0F04213g,YBL030C,Cluster11430,Cluster1971
CAGL0F04213g,YBL030C,Cluster11430,Cluster1971
CAGL0J02354g,YFR031C-A,Cluster1125,Cluster11212
CAGL0J02354g,YFR031C-A,Cluster1125,Cluster11212
CAGL0D05236g,YFR032C,Cluster11107,Cluster11835
CAGL0D05236g,YFR032C,Cluster11107,Cluster11835
CAGL0D05192g,YFR033C,Cluster4891,Cluster7965
CAGL0D05192g,YFR033C,Cluster4891,Cluster7965
CAGL0D05170g,YFR034C,Cluster11182,Cluster8171
CAGL0D05170g,YFR034C,Cluster11182,Cluster8171
CAGL0J02618g,YFR036W,Cluster2510,Cluster1762
CAGL0J02618g,YFR036W,Cluster2510,Cluster1762
CAGL0J02640g,YFR037C,Cluster12506,Cluster7576
CAGL0J02640g,YFR037C,Cluster12506,Cluster7576
CAGL0J02662g,YFR038W,Cluster8873,Cluster3681
CAGL0J02662g,YFR038W,Cluster8873,Cluster3681
CAGL0C02145g,YFR040W,Cluster9404,Cluster8451
CAGL0C02145g,YFR040W,Cluster9404,Cluster8451
CAGL0C02123g,YFR041C,Cluster8876,Cluster11451
CAGL0C02123g,YFR041C,Cluster8876,Cluster11451
CAGL0C02101g,YFR042W,Cluster3261,Cluster980
CAGL0C02101g,YFR042W,Cluster3261,Cluster980
CAGL0C02079g,YFR043C,Cluster4795,Cluster8423
CAGL0C02079g,YFR043C,Cluster4795,Cluster8423
CAGL0C02035g,YFR044C,Cluster8089,Cluster10303
CAGL0C02035g,YFR044C,Cluster8089,Cluster10303
CAGL0C01991g,YFR046C,Cluster4793,Cluster4511
CAGL0C01991g,YFR046C,Cluster4793,Cluster4511
CAGL0C01969g,YFR048W,Cluster4792,Cluster1808
CAGL0C01969g,YFR048W,Cluster4792,Cluster1808
CAGL0A04697g,YFR049W,Cluster2309,Cluster10704
CAGL0A04697g,YFR049W,Cluster2309,Cluster10704
CAGL0A04807g,YFR052W,Cluster827,Cluster3246
CAGL0A04807g,YFR052W,Cluster827,Cluster3246
CAGL0A04829g,YFR053C,Cluster2544,Cluster3381
CAGL0A04829g,YFR053C,Cluster2544,Cluster3381
CAGL0F04103g,YBL028C,Cluster1034,Cluster10360
CAGL0F04103g,YBL028C,Cluster1034,Cluster10360
CAGL0H07557g,YGL254W,Cluster7681,Cluster10980
CAGL0H07557g,YGL254W,Cluster7681,Cluster10980
CAGL0H07601g,YGL251C,Cluster12502,Cluster8279
CAGL0H07601g,YGL251C,Cluster12502,Cluster8279
CAGL0H07623g,YGL250W,Cluster8053,Cluster3691
CAGL0H07623g,YGL250W,Cluster8053,Cluster3691
CAGL0H07667g,YGL248W,Cluster1821,Cluster11478
CAGL0H07667g,YGL248W,Cluster1821,Cluster11478
CAGL0C01925g,YGL246C,Cluster4790,Cluster5774
CAGL0C01925g,YGL246C,Cluster4790,Cluster5774
CAGL0H07711g,YGL244W,Cluster1652,Cluster8310
CAGL0H07711g,YGL244W,Cluster1652,Cluster8310
CAGL0H07733g,YGL243W,Cluster3629,Cluster7797
CAGL0H07733g,YGL243W,Cluster3629,Cluster7797
CAGL0H07755g,YGL242C,Cluster6894,Cluster7085
CAGL0H07755g,YGL242C,Cluster6894,Cluster7085
CAGL0H07777g,YGL241W,Cluster6898,Cluster3374
CAGL0H07777g,YGL241W,Cluster6898,Cluster3374
CAGL0H07799g,YGL240W,Cluster6896,Cluster2055
CAGL0H07799g,YGL240W,Cluster6896,Cluster2055
CAGL0H07843g,YGL237C,Cluster9926,Cluster12407
CAGL0H07843g,YGL237C,Cluster9926,Cluster12407
CAGL0G05115g,YBL026W,Cluster690,Cluster8097
CAGL0G05115g,YBL026W,Cluster690,Cluster8097
CAGL0H07865g,YGL236C,Cluster6175,Cluster10832
CAGL0H07865g,YGL236C,Cluster6175,Cluster10832
CAGL0H07887g,YGL234W,Cluster9950,Cluster10848
CAGL0H07887g,YGL234W,Cluster9950,Cluster10848
CAGL0H07909g,YGL233W,Cluster1731,Cluster8426
CAGL0H07909g,YGL233W,Cluster1731,Cluster8426
CAGL0H07931g,YGL232W,Cluster6252,Cluster213
CAGL0H07931g,YGL232W,Cluster6252,Cluster213
CAGL0I06919g,YGL223C,Cluster10031,Cluster6180
CAGL0I06919g,YGL223C,Cluster10031,Cluster6180
CAGL0I06985g,YGL220W,Cluster5986,Cluster3484
CAGL0I06985g,YGL220W,Cluster5986,Cluster3484
CAGL0I07051g,YGL215W,Cluster3583,Cluster9726
CAGL0I07051g,YGL215W,Cluster3583,Cluster9726
CAGL0I07073g,YGL213C,Cluster4318,Cluster951
CAGL0I07073g,YGL213C,Cluster4318,Cluster951
CAGL0I07095g,YGL212W,Cluster3585,Cluster11950
CAGL0I07095g,YGL212W,Cluster3585,Cluster11950
CAGL0A03718g,YGL206C,Cluster5447,Cluster9219
CAGL0A03718g,YGL206C,Cluster5447,Cluster9219
CAGL0K01991g,YBL024W,Cluster4867,Cluster5467
CAGL0K01991g,YBL024W,Cluster4867,Cluster5467
CAGL0J06424g,YGL201C,Cluster7215,Cluster4285
CAGL0J06424g,YGL201C,Cluster7215,Cluster4285
CAGL0K08426g,YGL200C,Cluster7999,Cluster11376
CAGL0K08426g,YGL200C,Cluster7999,Cluster11376
CAGL0D01804g,YGL196W,Cluster627,Cluster9731
CAGL0D01804g,YGL196W,Cluster627,Cluster9731
CAGL0A03322g,YGL194C,Cluster5058,Cluster2611
CAGL0A03322g,YGL194C,Cluster5058,Cluster2611
CAGL0J04444g,YBL023C,Cluster2249,Cluster47
CAGL0J04444g,YBL023C,Cluster2249,Cluster47
CAGL0A03300g,YGL192W,Cluster8843,Cluster11897
CAGL0A03300g,YGL192W,Cluster8843,Cluster11897
CAGL0L06204g,YGL191W,Cluster367,Cluster678
CAGL0L06204g,YGL191W,Cluster367,Cluster678
CAGL0L06182g,YGL190C,Cluster1506,Cluster8063
CAGL0L06182g,YGL190C,Cluster1506,Cluster8063
