cgla_gene,scer_gene,cluster
CAGL0J04114g,YOR222W,Cluster5227
CAGL0J04048g,YOR226C,Cluster1965
CAGL0J04048g,YOR226C,Cluster1965
CAGL0J04004g,YOR228C,Cluster1257
CAGL0J04004g,YOR228C,Cluster1257
CAGL0K08998g,YOR255W,Cluster4069
CAGL0K08998g,YOR255W,Cluster4069
CAGL0L02145g,YBR288C,Cluster11199
CAGL0L02145g,YBR288C,Cluster11199
CAGL0C02849g,YOR265W,Cluster1569
CAGL0C02849g,YOR265W,Cluster1569
CAGL0C02871g,YOR266W,Cluster8334
CAGL0C02871g,YOR266W,Cluster8334
CAGL0C02893g,YOR267C,Cluster4722
CAGL0C02893g,YOR267C,Cluster4722
CAGL0L10868g,YOR271C,Cluster3847
CAGL0L10868g,YOR271C,Cluster3847
CAGL0L02123g,YBR289W,Cluster8417
CAGL0L02123g,YBR289W,Cluster8417
CAGL0L10934g,YOR274W,Cluster11691
CAGL0L10934g,YOR274W,Cluster11691
CAGL0L10956g,YOR275C,Cluster9275
CAGL0L10956g,YOR275C,Cluster9275
CAGL0L11022g,YOR279C,Cluster9638
CAGL0L11022g,YOR279C,Cluster9638
CAGL0L11088g,YOR283W,Cluster3967
CAGL0L11088g,YOR283W,Cluster3967
CAGL0L02101g,YBR290W,Cluster12196
CAGL0L02101g,YBR290W,Cluster12196
CAGL0I09592g,YOR303W,Cluster3237
CAGL0I09592g,YOR303W,Cluster3237
CAGL0I09614g,YOR304W,Cluster9859
CAGL0I09614g,YOR304W,Cluster9859
CAGL0H06171g,YAL020C,Cluster11948
CAGL0H06171g,YAL020C,Cluster11948
CAGL0I09856g,YOR315W,Cluster7727
CAGL0I09856g,YOR315W,Cluster7727
CAGL0I09922g,YOR320C,Cluster5031
CAGL0I09922g,YOR320C,Cluster5031
CAGL0E05302g,YOR329C,Cluster6141
CAGL0E05302g,YOR329C,Cluster6141
CAGL0E05368g,YOR334W,Cluster4473
CAGL0E05368g,YOR334W,Cluster4473
CAGL0E05390g,YOR335C,Cluster1196
CAGL0E05390g,YOR335C,Cluster1196
CAGL0E05566g,YOR344C,Cluster11492
CAGL0E05566g,YOR344C,Cluster11492
CAGL0D02244g,YOR351C,Cluster3090
CAGL0D02244g,YOR351C,Cluster3090
CAGL0D02266g,YOR352W,Cluster679
CAGL0D02266g,YOR352W,Cluster679
CAGL0D02310g,YOR354C,Cluster4111
CAGL0D02310g,YOR354C,Cluster4111
CAGL0K09922g,YOR359W,Cluster8424
CAGL0K09922g,YOR359W,Cluster8424
CAGL0K09944g,YOR360C,Cluster7547
CAGL0K09944g,YOR360C,Cluster7547
CAGL0J07260g,YOR370C,Cluster11380
CAGL0J07260g,YOR370C,Cluster11380
CAGL0A01177g,YPL268W,Cluster5294
CAGL0A01177g,YPL268W,Cluster5294
CAGL0A01067g,YPL263C,Cluster10177
CAGL0A01067g,YPL263C,Cluster10177
CAGL0H00594g,YPL255W,Cluster3769
CAGL0H00594g,YPL255W,Cluster3769
CAGL0H00616g,YPL254W,Cluster4123
CAGL0H00616g,YPL254W,Cluster4123
CAGL0H00660g,YPL252C,Cluster12088
CAGL0H00660g,YPL252C,Cluster12088
CAGL0H00803g,YPL246C,Cluster7612
CAGL0H00803g,YPL246C,Cluster7612
CAGL0H00847g,YPL244C,Cluster4288
CAGL0H00847g,YPL244C,Cluster4288
CAGL0H00935g,YPL239W,Cluster1961
CAGL0H00935g,YPL239W,Cluster1961
CAGL0H06193g,YAL019W,Cluster2276
CAGL0H06193g,YAL019W,Cluster2276
CAGL0H00957g,YPL237W,Cluster1960
CAGL0H00957g,YPL237W,Cluster1960
CAGL0E05808g,YPL214C,Cluster7208
CAGL0E05808g,YPL214C,Cluster7208
CAGL0B00264g,YCL067C,Cluster11700
CAGL0B00264g,YCL067C,Cluster11700
CAGL0H03553g,YPL204W,Cluster2811
CAGL0H03553g,YPL204W,Cluster2811
CAGL0G09152g,YPL196W,Cluster10529
CAGL0G09152g,YPL196W,Cluster10529
CAGL0B00242g,YCL066W,Cluster11792
CAGL0B00242g,YCL066W,Cluster11792
CAGL0G09196g,YPL194W,Cluster7078
CAGL0G09196g,YPL194W,Cluster7078
CAGL0G09218g,YPL193W,Cluster4712
CAGL0G09218g,YPL193W,Cluster4712
CAGL0H03267g,YPL190C,Cluster1003
CAGL0H03267g,YPL190C,Cluster1003
CAGL0C01419g,YPL184C,Cluster4321
CAGL0C01419g,YPL184C,Cluster4321
CAGL0C01529g,YPL178W,Cluster5716
CAGL0C01529g,YPL178W,Cluster5716
CAGL0F03597g,YPL175W,Cluster11093
CAGL0F03597g,YPL175W,Cluster11093
CAGL0F03619g,YPL174C,Cluster4522
CAGL0F03619g,YPL174C,Cluster4522
CAGL0F03663g,YPL173W,Cluster7330
CAGL0F03663g,YPL173W,Cluster7330
CAGL0F03553g,YPL170W,Cluster8935
CAGL0F03553g,YPL170W,Cluster8935
CAGL0B00286g,YCL064C,Cluster9098
CAGL0B00286g,YCL064C,Cluster9098
CAGL0F03531g,YPL169C,Cluster7852
CAGL0F03531g,YPL169C,Cluster7852
CAGL0M02002g,YPL165C,Cluster9339
CAGL0M02002g,YPL165C,Cluster9339
CAGL0M02079g,YPL161C,Cluster4967
CAGL0M02079g,YPL161C,Cluster4967
CAGL0B00308g,YCL063W,Cluster9166
CAGL0B00308g,YCL063W,Cluster9166
CAGL0M02101g,YPL159C,Cluster1687
CAGL0M02101g,YPL159C,Cluster1687
CAGL0M02277g,YPL151C,Cluster3921
CAGL0M02277g,YPL151C,Cluster3921
CAGL0M02299g,YPL150W,Cluster12457
CAGL0M02299g,YPL150W,Cluster12457
CAGL0B00330g,YCL061C,Cluster909
CAGL0B00330g,YCL061C,Cluster909
CAGL0M02343g,YPL149W,Cluster5497
CAGL0M02343g,YPL149W,Cluster5497
CAGL0M02365g,YPL148C,Cluster8339
CAGL0M02365g,YPL148C,Cluster8339
CAGL0M02783g,YPL127C,Cluster58
CAGL0M02783g,YPL127C,Cluster58
CAGL0J06776g,YPL125W,Cluster736
CAGL0J06776g,YPL125W,Cluster736
CAGL0J06930g,YPL118W,Cluster10099
CAGL0J06930g,YPL118W,Cluster10099
CAGL0J06952g,YPL117C,Cluster10141
CAGL0J06952g,YPL117C,Cluster10141
CAGL0J06974g,YPL116W,Cluster7127
CAGL0J06974g,YPL116W,Cluster7127
CAGL0H05973g,YPL108W,Cluster3971
CAGL0H05973g,YPL108W,Cluster3971
CAGL0H05951g,YPL107W,Cluster1325
CAGL0H05951g,YPL107W,Cluster1325
CAGL0B00396g,YCL057C-A,Cluster9623
CAGL0B00396g,YCL057C-A,Cluster9623
CAGL0H05907g,YPL104W,Cluster10250
CAGL0H05907g,YPL104W,Cluster10250
CAGL0H05885g,YPL103C,Cluster9226
CAGL0H05885g,YPL103C,Cluster9226
CAGL0H05863g,YPL101W,Cluster3766
CAGL0H05863g,YPL101W,Cluster3766
CAGL0H05819g,YPL099C,Cluster5452
CAGL0H05819g,YPL099C,Cluster5452
CAGL0H05731g,YPL094C,Cluster2639
CAGL0H05731g,YPL094C,Cluster2639
CAGL0H05709g,YPL093W,Cluster7108
CAGL0H05709g,YPL093W,Cluster7108
CAGL0H05665g,YPL091W,Cluster8024
CAGL0H05665g,YPL091W,Cluster8024
CAGL0H05555g,YPL083C,Cluster11294
CAGL0H05555g,YPL083C,Cluster11294
CAGL0H05379g,YPL075W,Cluster5694
CAGL0H05379g,YPL075W,Cluster5694
CAGL0H05357g,YPL074W,Cluster3924
CAGL0H05357g,YPL074W,Cluster3924
CAGL0H05181g,YPL065W,Cluster10355
CAGL0H05181g,YPL065W,Cluster10355
CAGL0M07293g,YPL058C,Cluster3239
CAGL0M07293g,YPL058C,Cluster3239
CAGL0L12826g,YPL051W,Cluster11220
CAGL0L12826g,YPL051W,Cluster11220
CAGL0L12804g,YPL050C,Cluster1152
CAGL0L12804g,YPL050C,Cluster1152
CAGL0L12738g,YPL047W,Cluster1081
CAGL0L12738g,YPL047W,Cluster1081
CAGL0L12694g,YPL045W,Cluster295
CAGL0L12694g,YPL045W,Cluster295
CAGL0L12672g,YPL043W,Cluster6160
CAGL0L12672g,YPL043W,Cluster6160
CAGL0L12584g,YPL039W,Cluster5990
CAGL0L12584g,YPL039W,Cluster5990
CAGL0L07018g,YPL033C,Cluster4809
CAGL0L07018g,YPL033C,Cluster4809
CAGL0L12474g,YPL031C,Cluster3707
CAGL0L12474g,YPL031C,Cluster3707
CAGL0L12408g,YPL030W,Cluster11894
CAGL0L12408g,YPL030W,Cluster11894
CAGL0J09482g,YPL024W,Cluster7207
CAGL0J09482g,YPL024W,Cluster7207
CAGL0J09526g,YPL022W,Cluster7451
CAGL0J09526g,YPL022W,Cluster7451
CAGL0L08668g,YPL015C,Cluster2642
CAGL0L08668g,YPL015C,Cluster2642
CAGL0L08778g,YPL011C,Cluster6712
CAGL0L08778g,YPL011C,Cluster6712
CAGL0L08822g,YPL009C,Cluster4710
CAGL0L08822g,YPL009C,Cluster4710
CAGL0L08844g,YPL008W,Cluster8945
CAGL0L08844g,YPL008W,Cluster8945
CAGL0L08866g,YPL007C,Cluster7059
CAGL0L08866g,YPL007C,Cluster7059
CAGL0L09020g,YPL002C,Cluster2027
CAGL0L09020g,YPL002C,Cluster2027
CAGL0L09042g,YPL001W,Cluster10547
CAGL0L09042g,YPL001W,Cluster10547
CAGL0L09108g,YPR002W,Cluster11372
CAGL0L09108g,YPR002W,Cluster11372
CAGL0L09273g,YPR006C,Cluster11298
CAGL0L09273g,YPR006C,Cluster11298
CAGL0L09295g,YPR007C,Cluster3215
CAGL0L09295g,YPR007C,Cluster3215
CAGL0H01661g,YCL048W,Cluster151
CAGL0H01661g,YCL048W,Cluster151
CAGL0K02497g,YPR016C,Cluster1450
CAGL0K02497g,YPR016C,Cluster1450
CAGL0K02321g,YPR023C,Cluster8778
CAGL0K02321g,YPR023C,Cluster8778
CAGL0F00913g,YAL017W,Cluster9998
CAGL0F00913g,YAL017W,Cluster9998
CAGL0K05115g,YPR025C,Cluster2421
CAGL0K05115g,YPR025C,Cluster2421
CAGL0K05379g,YPR036W,Cluster8099
CAGL0K05379g,YPR036W,Cluster8099
CAGL0B00660g,YCL045C,Cluster2880
CAGL0B00660g,YCL045C,Cluster2880
CAGL0H08580g,YPR048W,Cluster11550
CAGL0H08580g,YPR048W,Cluster11550
CAGL0B00682g,YCL044C,Cluster9214
CAGL0B00682g,YCL044C,Cluster9214
CAGL0D01650g,YPR056W,Cluster2653
CAGL0D01650g,YPR056W,Cluster2653
CAGL0K12232g,YPR060C,Cluster8281
CAGL0K12232g,YPR060C,Cluster8281
CAGL0D01496g,YPR067W,Cluster4286
CAGL0D01496g,YPR067W,Cluster4286
CAGL0D01430g,YPR068C,Cluster2610
CAGL0D01430g,YPR068C,Cluster2610
CAGL0K07854g,YPR082C,Cluster8018
CAGL0K07854g,YPR082C,Cluster8018
CAGL0K07898g,YPR084W,Cluster7454
CAGL0K07898g,YPR084W,Cluster7454
CAGL0K08052g,YPR093C,Cluster9710
CAGL0K08052g,YPR093C,Cluster9710
CAGL0K08074g,YPR094W,Cluster273
CAGL0K08074g,YPR094W,Cluster273
CAGL0G01848g,YPR101W,Cluster11179
CAGL0G01848g,YPR101W,Cluster11179
CAGL0G01716g,YPR106W,Cluster4338
CAGL0G01716g,YPR106W,Cluster4338
CAGL0G01694g,YPR107C,Cluster6030
CAGL0G01694g,YPR107C,Cluster6030
CAGL0G01672g,YPR108W,Cluster8307
CAGL0G01672g,YPR108W,Cluster8307
CAGL0B04103g,YPR109W,Cluster6744
CAGL0B04103g,YPR109W,Cluster6744
CAGL0D04488g,YPR116W,Cluster4662
CAGL0D04488g,YPR116W,Cluster4662
CAGL0B00792g,YCL037C,Cluster8446
CAGL0B00792g,YCL037C,Cluster8446
CAGL0D04510g,YPR117W,Cluster9786
CAGL0D04510g,YPR117W,Cluster9786
CAGL0D04686g,YPR122W,Cluster2149
CAGL0D04686g,YPR122W,Cluster2149
CAGL0D04774g,YPR128C,Cluster3835
CAGL0D04774g,YPR128C,Cluster3835
CAGL0D04834g,YPR133W-A,Cluster2298
CAGL0D04834g,YPR133W-A,Cluster2298
CAGL0K05813g,YCL035C,Cluster6745
CAGL0K05813g,YCL035C,Cluster6745
CAGL0D04994g,YPR141C,Cluster7438
CAGL0D04994g,YPR141C,Cluster7438
CAGL0L08492g,YPR148C,Cluster4295
CAGL0L08492g,YPR148C,Cluster4295
CAGL0L08426g,YPR151C,Cluster3406
CAGL0L08426g,YPR151C,Cluster3406
CAGL0B00814g,YCL034W,Cluster8305
CAGL0B00814g,YCL034W,Cluster8305
CAGL0F04895g,YPR160W,Cluster2874
CAGL0F04895g,YPR160W,Cluster2874
CAGL0I08349g,YPR161C,Cluster3701
CAGL0I08349g,YPR161C,Cluster3701
CAGL0I08393g,YPR163C,Cluster1831
CAGL0I08393g,YPR163C,Cluster1831
CAGL0I08481g,YPR166C,Cluster3830
CAGL0I08481g,YPR166C,Cluster3830
CAGL0I08503g,YPR167C,Cluster10647
CAGL0I08503g,YPR167C,Cluster10647
CAGL0I06402g,YPR173C,Cluster7474
CAGL0I06402g,YPR173C,Cluster7474
CAGL0G09889g,YPR180W,Cluster6672
CAGL0G09889g,YPR180W,Cluster6672
CAGL0G09955g,YPR183W,Cluster7521
CAGL0G09955g,YPR183W,Cluster7521
CAGL0B00858g,YCL032W,Cluster11871
CAGL0B00858g,YCL032W,Cluster11871
CAGL0G09977g,YPR184W,Cluster8343
CAGL0G09977g,YPR184W,Cluster8343
CAGL0G09999g,YPR185W,Cluster10248
CAGL0G09999g,YPR185W,Cluster10248
CAGL0G10021g,YPR186C,Cluster10221
CAGL0G10021g,YPR186C,Cluster10221
CAGL0G10043g,YPR187W,Cluster9092
CAGL0G10043g,YPR187W,Cluster9092
CAGL0G10087g,YPR189W,Cluster6472
CAGL0G10087g,YPR189W,Cluster6472
CAGL0G10109g,YPR190C,Cluster5181
CAGL0G10109g,YPR190C,Cluster5181
CAGL0B00902g,YCL030C,Cluster3622
CAGL0B00902g,YCL030C,Cluster3622
CAGL0B00924g,YCL029C,Cluster4521
CAGL0B00924g,YCL029C,Cluster4521
CAGL0B00968g,YCL027W,Cluster4637
CAGL0B00968g,YCL027W,Cluster4637
CAGL0K05709g,YCL024W,Cluster262
CAGL0K05709g,YCL024W,Cluster262
CAGL0H03795g,YCL018W,Cluster11955
CAGL0H03795g,YCL018W,Cluster11955
CAGL0H03817g,YCL017C,Cluster10387
CAGL0H03817g,YCL017C,Cluster10387
CAGL0B04851g,YCL014W,Cluster5907
CAGL0B04851g,YCL014W,Cluster5907
CAGL0B04741g,YCL004W,Cluster11358
CAGL0B04741g,YCL004W,Cluster11358
CAGL0L10758g,YMR205C,Cluster11039
CAGL0L10758g,YMR205C,Cluster11039
CAGL0G06776g,YCR003W,Cluster3852
CAGL0G06776g,YCR003W,Cluster3852
CAGL0H03993g,YCR005C,Cluster4383
CAGL0H03993g,YCR005C,Cluster4383
CAGL0L07744g,YCR011C,Cluster3243
CAGL0L07744g,YCR011C,Cluster3243
CAGL0B03531g,YCR015C,Cluster10345
CAGL0B03531g,YCR015C,Cluster10345
CAGL0L07898g,YCR019W,Cluster12229
CAGL0L07898g,YCR019W,Cluster12229
CAGL0L08030g,YCR024C,Cluster7760
CAGL0L08030g,YCR024C,Cluster7760
CAGL0L08008g,YCR024C-A,Cluster3004
CAGL0L08008g,YCR024C-A,Cluster3004
CAGL0L07986g,YCR026C,Cluster6691
CAGL0L07986g,YCR026C,Cluster6691
CAGL0F02513g,YJL205C,Cluster1993
CAGL0F02513g,YJL205C,Cluster1993
CAGL0L08052g,YCR028C,Cluster5205
CAGL0L08052g,YCR028C,Cluster5205
CAGL0L08068g,YCR028C-A,Cluster8690
CAGL0L08068g,YCR028C-A,Cluster8690
CAGL0K00671g,YCR031C,Cluster9053
CAGL0K00671g,YCR031C,Cluster9053
CAGL0L08162g,YCR033W,Cluster8718
CAGL0L08162g,YCR033W,Cluster8718
CAGL0B01265g,YCR039C,Cluster11700
CAGL0B01265g,YCR039C,Cluster11700
CAGL0L05962g,YGL178W,Cluster4743
CAGL0L05962g,YGL178W,Cluster4743
CAGL0C03003g,YCR051W,Cluster4520
CAGL0C03003g,YCR051W,Cluster4520
CAGL0K09284g,YCR057C,Cluster527
CAGL0K09284g,YCR057C,Cluster527
CAGL0K09218g,YCR061W,Cluster4136
CAGL0K09218g,YCR061W,Cluster4136
CAGL0J03608g,YCR065W,Cluster12159
CAGL0J03608g,YCR065W,Cluster12159
CAGL0J03586g,YCR066W,Cluster9007
CAGL0J03586g,YCR066W,Cluster9007
CAGL0J03498g,YCR071C,Cluster1149
CAGL0J03498g,YCR071C,Cluster1149
CAGL0M10829g,YCR073C,Cluster9278
CAGL0M10829g,YCR073C,Cluster9278
CAGL0M10956g,YCR073W-A,Cluster2402
CAGL0M10956g,YCR073W-A,Cluster2402
CAGL0D04400g,YDR014W-A,Cluster281
CAGL0D04400g,YDR014W-A,Cluster281
CAGL0I07865g,YOL084W,Cluster6476
CAGL0I07865g,YOL084W,Cluster6476
CAGL0E00605g,YCR082W,Cluster10620
CAGL0E00605g,YCR082W,Cluster10620
CAGL0C03597g,YCR088W,Cluster6356
CAGL0C03597g,YCR088W,Cluster6356
CAGL0E00495g,YCR090C,Cluster8420
CAGL0E00495g,YCR090C,Cluster8420
CAGL0E00407g,YCR095C,Cluster6637
CAGL0E00407g,YCR095C,Cluster6637
CAGL0E00341g,YCR097W,Cluster1146
CAGL0E00341g,YCR097W,Cluster1146
CAGL0A00781g,YAL002W,Cluster10026
CAGL0A00781g,YAL002W,Cluster10026
CAGL0C05599g,YDL240W,Cluster1859
CAGL0C05599g,YDL240W,Cluster1859
CAGL0K04961g,YDL235C,Cluster1974
CAGL0K04961g,YDL235C,Cluster1974
CAGL0C05489g,YDL234C,Cluster10089
CAGL0C05489g,YDL234C,Cluster10089
CAGL0H10450g,YDL114W,Cluster1571
CAGL0H10450g,YDL114W,Cluster1571
CAGL0C05423g,YDL230W,Cluster4773
CAGL0C05423g,YDL230W,Cluster4773
CAGL0G05423g,YDL227C,Cluster6785
CAGL0G05423g,YDL227C,Cluster6785
CAGL0G05401g,YDL224C,Cluster5713
CAGL0G05401g,YDL224C,Cluster5713
CAGL0G05676g,YDL216C,Cluster815
CAGL0G05676g,YDL216C,Cluster815
CAGL0G00704g,YAR003W,Cluster3414
CAGL0G00704g,YAR003W,Cluster3414
CAGL0J11176g,YDL211C,Cluster7911
CAGL0J11176g,YDL211C,Cluster7911
CAGL0J09658g,YDL206W,Cluster4479
CAGL0J09658g,YDL206W,Cluster4479
CAGL0J09724g,YDL202W,Cluster12431
CAGL0J09724g,YDL202W,Cluster12431
CAGL0J09108g,YDL190C,Cluster5550
CAGL0J09108g,YDL190C,Cluster5550
CAGL0J09130g,YDL189W,Cluster1197
CAGL0J09130g,YDL189W,Cluster1197
CAGL0D04092g,YHR043C,Cluster2584
CAGL0D04092g,YHR043C,Cluster2584
CAGL0J06402g,YDL182W,Cluster870
CAGL0J06402g,YDL182W,Cluster870
CAGL0L02013g,YKL032C,Cluster8384
CAGL0L02013g,YKL032C,Cluster8384
CAGL0I04444g,YAR015W,Cluster8744
CAGL0I04444g,YAR015W,Cluster8744
CAGL0I03344g,YDL167C,Cluster9913
CAGL0I03344g,YDL167C,Cluster9913
CAGL0I03388g,YDL165W,Cluster6604
CAGL0I03388g,YDL165W,Cluster6604
CAGL0L05610g,YJL127C,Cluster3082
CAGL0L05610g,YJL127C,Cluster3082
CAGL0L07172g,YDL093W,Cluster9893
CAGL0L07172g,YDL093W,Cluster9893
CAGL0M02651g,YPL133C,Cluster11973
CAGL0M02651g,YPL133C,Cluster11973
CAGL0G01166g,YLR348C,Cluster10358
CAGL0G01166g,YLR348C,Cluster10358
CAGL0H09416g,YER017C,Cluster11840
CAGL0H09416g,YER017C,Cluster11840
CAGL0I03476g,YDL160C,Cluster163
CAGL0I03476g,YDL160C,Cluster163
CAGL0E00803g,YDR171W,Cluster1260
CAGL0E00803g,YDR171W,Cluster1260
CAGL0E04840g,YDR218C,Cluster7939
CAGL0E04840g,YDR218C,Cluster7939
CAGL0L12760g,YPL048W,Cluster11907
CAGL0L12760g,YPL048W,Cluster11907
CAGL0B01243g,YCR040W,Cluster11792
CAGL0B01243g,YCR040W,Cluster11792
CAGL0G06798g,YGR169C-A,Cluster11274
CAGL0G06798g,YGR169C-A,Cluster11274
CAGL0I03586g,YDL154W,Cluster8626
CAGL0I03586g,YDL154W,Cluster8626
CAGL0I03630g,YDL150W,Cluster9096
CAGL0I03630g,YDL150W,Cluster9096
CAGL0C04829g,YJR112W-A,Cluster5122
CAGL0C04829g,YJR112W-A,Cluster5122
CAGL0J08844g,YDL148C,Cluster4195
CAGL0J08844g,YDL148C,Cluster4195
CAGL0I03674g,YDL147W,Cluster3717
CAGL0I03674g,YDL147W,Cluster3717
CAGL0C05005g,YAR019C,Cluster3085
CAGL0C05005g,YAR019C,Cluster3085
CAGL0I03718g,YDL145C,Cluster10799
CAGL0I03718g,YDL145C,Cluster10799
CAGL0I03828g,YDL140C,Cluster5957
CAGL0I03828g,YDL140C,Cluster5957
CAGL0J09152g,YDL135C,Cluster11340
CAGL0J09152g,YDL135C,Cluster11340
CAGL0J09196g,YDL133W,Cluster2960
CAGL0J09196g,YDL133W,Cluster2960
CAGL0J09218g,YDL132W,Cluster5239
CAGL0J09218g,YDL132W,Cluster5239
CAGL0J09350g,YDL126C,Cluster4239
CAGL0J09350g,YDL126C,Cluster4239
CAGL0J09394g,YDL124W,Cluster8742
CAGL0J09394g,YDL124W,Cluster8742
CAGL0L05626g,YJL127C-B,Cluster9762
CAGL0L05626g,YJL127C-B,Cluster9762
CAGL0H10582g,YDL122W,Cluster2668
CAGL0H10582g,YDL122W,Cluster2668
CAGL0H10560g,YDL121C,Cluster8510
CAGL0H10560g,YDL121C,Cluster8510
CAGL0K09823g,YNL138W-A,Cluster5966
CAGL0K09823g,YNL138W-A,Cluster5966
CAGL0H06732g,YIL156W-B,Cluster9684
CAGL0H06732g,YIL156W-B,Cluster9684
CAGL0H10516g,YDL117W,Cluster11908
CAGL0H10516g,YDL117W,Cluster11908
CAGL0H10428g,YDL113C,Cluster11113
CAGL0H10428g,YDL113C,Cluster11113
CAGL0H10406g,YDL112W,Cluster2477
CAGL0H10406g,YDL112W,Cluster2477
CAGL0H10362g,YDL110C,Cluster9635
CAGL0H10362g,YDL110C,Cluster9635
CAGL0H10296g,YDL107W,Cluster2813
CAGL0H10296g,YDL107W,Cluster2813
CAGL0L06374g,YER180C-A,Cluster11101
CAGL0L06374g,YER180C-A,Cluster11101
CAGL0L07414g,YDL105W,Cluster5140
CAGL0L07414g,YDL105W,Cluster5140
CAGL0L07392g,YDL104C,Cluster4144
CAGL0L07392g,YDL104C,Cluster4144
CAGL0L07348g,YDL102W,Cluster10883
CAGL0L07348g,YDL102W,Cluster10883
CAGL0L07282g,YDL099W,Cluster8509
CAGL0L07282g,YDL099W,Cluster8509
CAGL0L07106g,YDL090C,Cluster4739
CAGL0L07106g,YDL090C,Cluster4739
CAGL0L07084g,YDL089W,Cluster10007
CAGL0L07084g,YDL089W,Cluster10007
CAGL0L06930g,YDL085C-A,Cluster489
CAGL0L06930g,YDL085C-A,Cluster489
CAGL0I00792g,YDL083C,Cluster4334
CAGL0I00792g,YDL083C,Cluster4334
CAGL0L06842g,YDL080C,Cluster7353
CAGL0L06842g,YDL080C,Cluster7353
CAGL0D00572g,YDL077C,Cluster5065
CAGL0D00572g,YDL077C,Cluster5065
CAGL0D00594g,YDL076C,Cluster2108
CAGL0D00594g,YDL076C,Cluster2108
CAGL0D00616g,YDL075W,Cluster789
CAGL0D00616g,YDL075W,Cluster789
CAGL0D00704g,YDL072C,Cluster6172
CAGL0D00704g,YDL072C,Cluster6172
CAGL0D00748g,YDL067C,Cluster11483
CAGL0D00748g,YDL067C,Cluster11483
CAGL0D00770g,YDL066W,Cluster6443
CAGL0D00770g,YDL066W,Cluster6443
CAGL0D00858g,YDL061C,Cluster4173
CAGL0D00858g,YDL061C,Cluster4173
CAGL0D00880g,YDL060W,Cluster9249
CAGL0D00880g,YDL060W,Cluster9249
CAGL0I04328g,YJL133C-A,Cluster10789
CAGL0I04328g,YJL133C-A,Cluster10789
CAGL0D00902g,YDL059C,Cluster2846
CAGL0D00902g,YDL059C,Cluster2846
CAGL0D01034g,YDL055C,Cluster10332
CAGL0D01034g,YDL055C,Cluster10332
CAGL0I04026g,YDL053C,Cluster9774
CAGL0I04026g,YDL053C,Cluster9774
CAGL0I04070g,YDL052C,Cluster9239
CAGL0I04070g,YDL052C,Cluster9239
CAGL0J02128g,YIL002W-A,Cluster11500
CAGL0J02128g,YIL002W-A,Cluster11500
CAGL0H07975g,YDL051W,Cluster8447
CAGL0H07975g,YDL051W,Cluster8447
CAGL0K01331g,YDL047W,Cluster11228
CAGL0K01331g,YDL047W,Cluster11228
CAGL0K01353g,YDL046W,Cluster4550
CAGL0K01353g,YDL046W,Cluster4550
CAGL0K01397g,YDL045C,Cluster9445
CAGL0K01397g,YDL045C,Cluster9445
CAGL0C05313g,YDL040C,Cluster480
CAGL0C05313g,YDL040C,Cluster480
CAGL0K01551g,YDL031W,Cluster164
CAGL0K01551g,YDL031W,Cluster164
CAGL0K01595g,YDL029W,Cluster11536
CAGL0K01595g,YDL029W,Cluster11536
CAGL0K04587g,YLR367W,Cluster326
CAGL0K04587g,YLR367W,Cluster326
CAGL0K01617g,YDL028C,Cluster2809
CAGL0K01617g,YDL028C,Cluster2809
CAGL0K01727g,YDL020C,Cluster12381
CAGL0K01727g,YDL020C,Cluster12381
CAGL0K01793g,YDL018C,Cluster7871
CAGL0K01793g,YDL018C,Cluster7871
CAGL0K01881g,YDL013W,Cluster3379
CAGL0K01881g,YDL013W,Cluster3379
CAGL0I04510g,YDL012C,Cluster11520
CAGL0I04510g,YDL012C,Cluster11520
CAGL0I04576g,YDL008W,Cluster8326
CAGL0I04576g,YDL008W,Cluster8326
CAGL0I04884g,YDL007W,Cluster7473
CAGL0I04884g,YDL007W,Cluster7473
CAGL0C04301g,YDR002W,Cluster7794
CAGL0C04301g,YDR002W,Cluster7794
CAGL0M10373g,YDR004W,Cluster7283
CAGL0M10373g,YDR004W,Cluster7283
CAGL0D04394g,YDR016C,Cluster8466
CAGL0D04394g,YDR016C,Cluster8466
CAGL0D04378g,YDR017C,Cluster10452
CAGL0D04378g,YDR017C,Cluster10452
CAGL0M06567g,YDR021W,Cluster4279
CAGL0M06567g,YDR021W,Cluster4279
CAGL0K11682g,YDR022C,Cluster7641
CAGL0K11682g,YDR022C,Cluster7641
CAGL0K11792g,YDR027C,Cluster7771
CAGL0K11792g,YDR027C,Cluster7771
CAGL0K11814g,YDR028C,Cluster1937
CAGL0K11814g,YDR028C,Cluster1937
CAGL0K11836g,YDR030C,Cluster11782
CAGL0K11836g,YDR030C,Cluster11782
CAGL0H10142g,YDR035W,Cluster8999
CAGL0H10142g,YDR035W,Cluster8999
CAGL0K12034g,YDR040C,Cluster4819
CAGL0K12034g,YDR040C,Cluster4819
CAGL0H08349g,YDR049W,Cluster11034
CAGL0H08349g,YDR049W,Cluster11034
CAGL0H08327g,YDR050C,Cluster11742
CAGL0H08327g,YDR050C,Cluster11742
CAGL0E04576g,YDR052C,Cluster8539
CAGL0E04576g,YDR052C,Cluster8539
CAGL0E04664g,YDR056C,Cluster7908
CAGL0E04664g,YDR056C,Cluster7908
CAGL0E04708g,YDR058C,Cluster950
CAGL0E04708g,YDR058C,Cluster950
CAGL0G05071g,YDR062W,Cluster4731
CAGL0G05071g,YDR062W,Cluster4731
