qseqid,sseqid,pident,qcovs,evalue,bitscore
root_000002;694,orf19.5725,98.988,99,0.0,1382.0
root_001265;467,orf19.2826,97.216,100,0.0,910.0
root_001267;317,orf19.2108,98.738,100,0.0,644.0
root_001268;181,orf19.211,95.322,94,1.57e-123,343.0
root_001270;107,orf19.2645,97.196,100,5.64e-75,215.0
root_001271;142,orf19.5264,99.296,100,1.82e-99,280.0
root_001273;452,orf19.5256,97.788,100,0.0,881.0
root_001274;627,orf19.5258,98.724,100,0.0,1228.0
root_001276;180,orf19.5649,98.889,100,3.2400000000000004e-123,343.0
root_001277;203,orf19.5648,98.522,100,1.3e-150,414.0
root_001279;126,orf19.5137,98.413,100,5.8000000000000005e-86,244.0
root_001294;93,orf19.4600.1,100.0,100,1.97e-63,184.0
root_001301;102,orf19.5918,94.118,100,6.02e-45,139.0
root_001302;183,orf19.994,98.361,100,5.96e-136,375.0
root_001303;175,orf19.993,100.0,100,3.66e-130,360.0
root_001307;198,orf19.2833,100.0,100,4.15e-130,362.0
root_001350;174,orf19.6840,97.701,100,1.1500000000000001e-123,343.0
root_001352;315,orf19.4017,97.46,100,0.0,632.0
root_001353;607,orf19.3254,97.694,100,0.0,1195.0
root_001354;127,orf19.3255,98.425,100,2.01e-83,238.0
root_001356;310,orf19.1679,98.387,100,0.0,620.0
root_001364;319,orf19.6205,99.373,100,0.0,607.0
root_001365;483,orf19.4148,98.137,100,0.0,957.0
root_001392;378,orf19.1610,98.413,100,0.0,759.0
root_001393;480,orf19.6845,97.292,100,0.0,957.0
root_001407;237,orf19.862,98.312,100,1.0600000000000001e-173,475.0
root_001408;116,orf19.6547,98.276,100,4.85e-80,228.0
root_001409;1919,orf19.2850,98.697,100,0.0,3708.0
root_001410;67,orf19.1440.1,100.0,100,1.85e-44,135.0
root_001411;83,orf19.5365.1,100.0,100,2.8400000000000003e-56,166.0
root_001412;61,orf19.1440.2,95.082,100,1.17e-37,117.0
root_001415;408,orf19.1438,99.265,100,0.0,816.0
root_001417;766,orf19.2650,97.911,100,0.0,1495.0
root_001428;250,orf19.855,97.6,100,0.0,509.0
root_001431;723,orf19.4880,98.202,100,0.0,1475.0
root_001433;239,orf19.4886,99.582,100,1.4400000000000002e-173,475.0
root_001434;278,orf19.4888,98.921,100,0.0,561.0
root_001436;769,orf19.7034,99.35,100,0.0,1499.0
root_001440;301,orf19.7042,99.668,100,0.0,604.0
root_001442;138,orf19.2846,96.377,100,1.94e-93,264.0
root_001454;288,orf19.2853,97.569,100,0.0,577.0
root_001464;452,orf19.3550,97.788,100,0.0,863.0
root_001465;139,orf19.1722,97.842,100,6.599999999999999e-94,265.0
root_001469;109,orf19.257,97.248,100,2.22e-73,211.0
root_001474;120,orf19.4200,97.5,100,1.61e-82,235.0
root_001475;165,orf19.420,98.788,100,4.4600000000000004e-110,308.0
root_001476;176,orf19.1651,98.864,100,3.08e-128,355.0
root_001478;710,orf19.1600,98.028,100,0.0,1397.0
root_001479;477,orf19.2982,98.742,100,0.0,958.0
root_001490;435,orf19.5655,99.31,100,0.0,906.0
root_001500;84,orf19.77.1,97.619,100,1.1399999999999999e-54,162.0
root_001510;708,orf19.2657,98.023,100,0.0,1444.0
root_001510;708,orf19.1825,96.991,99,0.0,1415.0
root_001511;202,orf19.2662,99.01,100,3.66e-131,365.0
root_001512;244,orf19.2091,100.0,100,0.0,507.0
root_001513;777,orf19.5316,97.941,100,0.0,1541.0
root_001516;126,orf19.598,99.206,100,5.97e-92,259.0
root_001519;173,orf19.2701,99.422,100,1.07e-125,348.0
root_001524;311,orf19.1611,99.035,100,0.0,598.0
root_001525;859,orf19.4713,98.603,100,0.0,1694.0
root_001526;513,orf19.4712,98.246,100,0.0,1007.0
root_001526;513,orf19.6896,93.372,100,0.0,894.0
root_001526;513,orf19.3490,94.737,100,0.0,876.0
root_001526;513,orf19.1234,91.618,100,0.0,862.0
root_001526;513,orf19.727,92.008,100,0.0,845.0
root_001526;513,orf19.5775,90.838,100,0.0,835.0
root_001526;513,orf19.5191,90.253,100,0.0,829.0
root_001526;513,orf19.1208,94.118,66,0.0,633.0
root_001527;605,orf19.4711,99.008,100,0.0,1213.0
root_001528;569,orf19.4703,98.594,100,0.0,1155.0
root_001529;301,orf19.4702,98.339,100,0.0,608.0
root_001531;202,orf19.2237.1,99.505,100,1.72e-142,393.0
root_001543;115,orf19.842,100.0,100,1.54e-78,224.0
root_001576;301,orf19.4370,99.668,100,0.0,598.0
root_001577;260,orf19.2231,98.846,100,0.0,506.0
root_001585;79,orf19.3954.1,98.734,100,4.17e-53,157.0
root_001586;137,orf19.134,96.35,100,1.02e-95,270.0
root_001596;153,orf19.6184,97.386,100,3.32e-107,300.0
root_001597;102,orf19.6181,92.0,98,4.69e-65,189.0
root_001598;231,orf19.6179,96.104,100,2.55e-162,446.0
root_001599;355,orf19.6186,98.028,100,0.0,713.0
root_001601;461,orf19.1345,99.349,100,0.0,930.0
root_001601;461,orf19.5179,83.516,99,0.0,799.0
root_001601;461,orf19.2133,82.418,99,0.0,793.0
root_001601;461,orf19.5172,73.154,97,0.0,706.0
root_001601;461,orf19.4821,55.921,98,0.0,524.0
root_001601;461,orf19.4823,53.846,98,2.33e-175,498.0
root_001601;461,orf19.4856,51.739,99,2.19e-174,495.0
root_001601;461,orf19.4804,52.328,97,1.85e-170,485.0
root_001601;461,orf19.4822,52.561,97,1.49e-169,483.0
root_001604;202,orf19.4691,99.505,100,1.32e-149,411.0
root_001604;202,orf19.3908,54.634,100,6.69e-70,209.0
root_001607;542,orf19.6017,97.048,100,0.0,1072.0
root_001610;490,orf19.2302,98.776,100,0.0,979.0
root_001611;108,orf19.7280,98.148,100,6.120000000000001e-72,207.0
root_001613;234,orf19.2303,96.154,100,6.129999999999999e-147,407.0
root_001614;123,orf19.7283,99.187,100,4.5400000000000004e-86,244.0
root_001616;229,orf19.2620,98.69,100,1.7e-162,446.0
root_001616;229,orf19.11,95.215,91,2.66e-127,357.0
root_001617;608,orf19.2624,98.026,100,0.0,1193.0
root_001618;130,CaalfMp10,99.231,100,5.04e-90,254.0
root_001619;476,CaalfMp09,98.109,100,0.0,880.0
root_001620;553,CaalfMp13,99.096,100,0.0,1064.0
root_001621;85,CaalfMp12,100.0,100,1.45e-51,154.0
root_001622;204,orf19.6528,98.529,100,2.64e-146,403.0
root_001623;532,orf19.1666,98.684,100,0.0,1050.0
root_001624;70,orf19.2917.1,98.571,100,1.76e-43,132.0
root_001625;219,orf19.292,98.174,100,5.890000000000001e-160,439.0
root_001625;219,orf19.284,97.717,100,7.19e-159,436.0
root_001626;439,orf19.2914,99.089,100,0.0,883.0
root_001627;227,orf19.2916,99.119,100,2.54e-165,453.0
root_001632;119,orf19.4819,100.0,100,3.82e-80,229.0
root_001635;271,orf19.4861,99.262,100,0.0,548.0
root_001636;95,orf19.4861.1,98.947,100,2.27e-64,187.0
root_001637;670,orf19.5234,98.955,100,0.0,1362.0
root_001638;233,orf19.5235,98.712,100,2.0500000000000003e-164,451.0
root_001639;173,orf19.2985,97.688,100,3.73e-120,334.0
root_001640;126,orf19.2986,99.206,100,3.59e-89,252.0
root_001643;246,orf19.4376,97.967,100,1.4899999999999999e-176,483.0
root_001648;452,orf19.2429,98.451,100,0.0,878.0
root_001648;452,orf19.6690,55.924,93,3.98e-150,441.0
root_001648;452,orf19.3878,58.924,77,6.19e-143,412.0
root_001648;452,orf19.5619,50.698,94,5.58e-124,374.0
root_001648;452,orf19.5508,56.332,50,4.95e-83,253.0
root_001657;321,orf19.5856,98.754,100,0.0,642.0
root_001660;249,orf19.6021,99.197,100,0.0,504.0
root_001669;577,orf19.6022,99.133,100,0.0,1127.0
root_001690;157,orf19.7070,97.452,100,3.2800000000000003e-110,308.0
root_001712;211,orf19.123,99.052,100,1.45e-150,414.0
root_001726;354,orf19.2514,98.87,100,0.0,711.0
root_001727;586,orf19.419,98.976,100,0.0,1165.0
root_001728;359,orf19.4189,100.0,100,0.0,731.0
root_001729;697,orf19.4965,98.278,100,0.0,1373.0
root_001732;343,orf19.2685,100.0,100,0.0,635.0
root_001733;1108,orf19.2064,98.736,100,0.0,2253.0
root_001733;1108,orf19.2063,59.363,96,0.0,1334.0
root_001734;1157,orf19.2063,98.704,100,0.0,2368.0
root_001734;1157,orf19.2064,57.658,95,0.0,1355.0
root_001742;46,orf19.5299.1,97.826,100,2.42e-28,92.8
root_001743;364,orf19.5295,98.901,100,0.0,741.0
root_001744;419,orf19.6604,98.807,100,0.0,826.0
root_001745;442,orf19.530,99.321,100,0.0,872.0
root_001746;378,orf19.53,98.942,100,0.0,768.0
root_001747;205,orf19.6607,99.024,100,1.2599999999999999e-152,419.0
root_001749;99,orf19.5684.1,98.99,100,1.18e-65,191.0
root_001750;455,orf19.6606,99.121,100,0.0,925.0
root_001752;533,orf19.5692,98.124,100,0.0,1075.0
root_001756;279,orf19.3818,96.774,100,0.0,550.0
root_001758;188,orf19.1348,98.936,100,1.38e-138,382.0
root_001759;223,orf19.1344,100.0,100,2.01e-162,445.0
root_001763;110,orf19.4653,99.091,100,2.25e-75,216.0
root_001768;1094,orf19.2653,98.08,100,0.0,2211.0
root_001771;336,orf19.1729,98.214,100,0.0,672.0
root_001784;93,orf19.4528.1,96.774,100,1.1399999999999999e-62,182.0
root_001811;656,orf19.3009,98.323,100,0.0,1272.0
root_001814;253,orf19.3971,98.024,100,0.0,501.0
root_001816;104,orf19.3968,98.077,100,8.66e-67,194.0
root_001817;145,orf19.322,97.931,100,2.66e-98,277.0
root_001818;200,orf19.7480,99.0,100,4.6000000000000006e-144,397.0
root_001819;849,orf19.3245,96.466,100,0.0,1678.0
root_001831;517,orf19.3820,98.453,100,0.0,1055.0
root_001831;517,orf19.2866,98.259,100,0.0,1053.0
root_001831;517,orf19.7301,59.136,98,0.0,601.0
root_001832;396,orf19.3821,98.232,100,0.0,790.0
root_001835;122,orf19.3819,98.361,100,1.66e-86,245.0
root_001837;107,orf19.2061,99.065,100,5.9e-75,215.0
root_001838;233,orf19.2062,100.0,100,1.7400000000000002e-169,464.0
root_001838;233,orf19.2060,66.524,100,1.3600000000000001e-105,302.0
root_001839;304,orf19.2059,99.013,100,0.0,620.0
root_001840;1049,orf19.206,99.142,100,0.0,2083.0
root_001841;229,orf19.2060,100.0,100,1.86e-168,461.0
root_001841;229,orf19.2062,72.0,76,6.59e-93,270.0
root_001851;400,orf19.1539,98.75,100,0.0,792.0
root_001852;139,orf19.68.2,99.281,100,1.62e-98,277.0
root_001853;843,orf19.6797,98.932,100,0.0,1669.0
root_001854;224,orf19.6794,100.0,100,5.929999999999999e-170,464.0
root_001855;366,orf19.6793,99.454,100,0.0,741.0
root_001858;564,orf19.5578,98.404,100,0.0,1147.0
root_001859;269,orf19.5579,97.398,100,0.0,515.0
root_001860;342,orf19.557,99.415,100,0.0,676.0
root_001861;978,orf19.2521,97.955,100,0.0,1946.0
root_001863;590,orf19.6592,98.983,100,0.0,1174.0
root_001864;314,orf19.6586,99.363,100,0.0,617.0
root_001865;156,orf19.1724,98.718,100,1.11e-111,311.0
root_001866;127,orf19.4320,96.85,100,9.05e-87,246.0
root_001868;129,orf19.5079.1,99.225,100,1.75e-92,261.0
root_001870;888,orf19.7561,96.734,100,0.0,1678.0
root_001876;726,orf19.1725,100.0,100,0.0,1241.0
root_001878;167,orf19.5077,100.0,100,5.520000000000001e-124,343.0
root_001880;114,orf19.4842,99.123,100,8.33e-81,230.0
root_001881;73,orf19.4837.1,98.63,100,7.39e-48,144.0
root_001883;201,orf19.2968,98.507,100,4.08e-143,395.0
root_001884;849,orf19.1430,96.466,100,0.0,1654.0
root_001884;849,orf19.5290,95.982,53,0.0,884.0
root_001885;590,orf19.2971,97.288,100,0.0,1157.0
root_001886;185,orf19.7482,99.459,100,6.19e-127,352.0
root_001907;589,orf19.4482,99.321,100,0.0,1204.0
root_001907;589,orf19.1037,89.816,99,0.0,1077.0
root_001931;424,orf19.1641,99.528,100,0.0,872.0
root_001932;106,orf19.6188,97.17,100,1.72e-66,193.0
root_001933;134,orf19.6192,96.269,100,1.51e-91,259.0
root_001949;249,orf19.7140,99.598,100,0.0,506.0
root_001960;179,orf19.3762,98.324,100,1.1e-123,344.0
root_001962;105,orf19.7266,99.048,100,1.9899999999999998e-69,201.0
root_001969;161,orf19.715,98.137,100,5.8e-114,318.0
root_001971;416,orf19.376,98.317,100,0.0,838.0
root_001973;128,orf19.3280,97.656,100,1.64e-83,238.0
root_001982;132,orf19.4169,97.727,100,2.44e-93,263.0
root_001983;646,orf19.4171,97.214,100,0.0,1295.0
root_001984;64,orf19.7499.1,100.0,100,3.64e-43,131.0
root_001985;179,orf19.750,100.0,100,2.16e-121,338.0
root_001986;259,orf19.7502,100.0,100,0.0,513.0
root_001987;408,orf19.7506,98.039,100,0.0,803.0
root_001987;408,orf19.1143,88.529,98,0.0,685.0
root_001990;611,orf19.5935,98.363,100,0.0,1207.0
root_001991;210,orf19.5422,96.19,100,2.8900000000000002e-145,401.0
root_001992;367,orf19.5930,98.638,100,0.0,642.0
root_002001;223,orf19.823,97.758,100,3.18e-162,445.0
root_002014;657,orf19.1326,98.326,100,0.0,1316.0
root_002014;657,orf19.5177,63.927,100,0.0,826.0
root_002014;657,orf19.1596,61.809,91,0.0,674.0
root_002014;657,orf19.4511,54.405,98,0.0,661.0
root_002014;657,orf19.6690,50.313,97,0.0,587.0
root_002014;657,orf19.2663,50.086,88,6.82e-174,506.0
root_002014;657,orf19.156,50.495,77,1.34e-157,461.0
root_002014;657,orf19.3878,55.224,51,3.4e-116,351.0
root_002015;358,orf19.1318,98.603,100,0.0,724.0
root_002016;635,orf19.1321,100.0,100,0.0,1197.0
root_002016;635,orf19.3380,71.053,66,2.5e-11,64.7
root_002017;108,orf19.133,98.148,100,5.4700000000000004e-73,210.0
root_002018;137,orf19.5920,99.27,100,2.97e-99,278.0
root_002039;619,orf19.826,99.354,100,0.0,1236.0
root_002058;134,orf19.3238,97.015,100,4.3e-94,265.0
root_002061;190,orf19.6315,97.368,100,2.0600000000000003e-133,369.0
root_002078;143,orf19.4623,99.174,85,7.81e-47,146.0
root_002090;807,orf19.6310,98.513,100,0.0,1554.0
root_002097;468,orf19.6824,98.291,100,0.0,908.0
root_002099;268,orf19.6813,99.254,100,0.0,516.0
root_002100;219,orf19.7165,99.087,100,3.79e-153,421.0
root_002114;407,orf19.6570,100.0,100,0.0,842.0
root_002114;407,orf19.6569,53.977,85,3.1299999999999997e-134,388.0
root_002115;444,orf19.6566,98.649,100,0.0,901.0
root_002116;379,orf19.6569,99.736,100,0.0,783.0
root_002116;379,orf19.6570,53.977,93,1e-133,386.0
root_002129;195,orf19.1049,99.487,100,8.47e-146,401.0
root_002137;466,orf19.4822,99.356,100,0.0,941.0
root_002137;466,orf19.4804,66.962,97,0.0,649.0
root_002137;466,orf19.4823,66.222,97,0.0,640.0
root_002137;466,orf19.4821,55.699,99,0.0,566.0
root_002137;466,orf19.4856,57.556,97,0.0,561.0
root_002137;466,orf19.1345,52.784,96,8.63e-171,486.0
root_002137;466,orf19.2133,51.002,96,2.39e-168,480.0
root_002137;466,orf19.5179,52.106,97,3.45e-168,479.0
root_002138;464,orf19.4823,99.138,100,0.0,936.0
root_002138;464,orf19.4804,64.425,99,0.0,643.0
root_002138;464,orf19.4822,66.222,97,0.0,642.0
root_002138;464,orf19.4856,63.676,98,0.0,619.0
root_002138;464,orf19.4821,59.737,98,0.0,594.0
root_002138;464,orf19.1345,54.048,98,9.5e-177,501.0
root_002138;464,orf19.2133,52.079,98,6.82e-173,491.0
root_002138;464,orf19.5179,52.735,98,6.87e-173,491.0
root_002138;464,orf19.5172,50.333,97,3.48e-163,466.0
root_002139;400,orf19.520,98.25,100,0.0,775.0
root_002140;790,orf19.5203,95.696,100,0.0,1311.0
root_002141;482,orf19.5205,98.963,100,0.0,968.0
root_002144;273,orf19.4824,98.535,100,0.0,552.0
root_002144;273,orf19.4857,87.179,100,3.25e-179,492.0
root_002145;134,orf19.5719,97.761,100,7.769999999999999e-94,265.0
root_002146;116,orf19.5717,97.414,100,6.349999999999999e-82,233.0
root_002147;748,orf19.1400,98.663,100,0.0,1481.0
root_002148;95,orf19.1409.2,100.0,100,1.45e-66,192.0
root_002169;221,orf19.5688,96.833,100,3.26e-159,437.0
root_002187;253,orf19.4054,99.209,100,1.1600000000000001e-179,491.0
root_002187;253,orf19.3074,74.308,100,1.5e-122,346.0
root_002187;253,orf19.7544,85.375,100,2.09e-119,339.0
root_002187;253,orf19.2661,75.581,100,8.01e-117,335.0
root_002187;253,orf19.6112,75.0,100,2.6000000000000002e-110,316.0
root_002187;253,orf19.7680,70.318,100,3.79e-93,273.0
root_002224;253,orf19.258,99.209,100,0.0,508.0
root_002227;324,orf19.6065,99.691,100,0.0,668.0
root_002241;975,orf19.3429,98.667,100,0.0,1920.0
root_002242;345,orf19.3430,100.0,100,0.0,680.0
root_002243;39,orf19.3432.1,100.0,100,3.660000000000001e-21,74.3
root_002244;148,orf19.3435,99.324,100,5.14e-101,284.0
root_002259;324,orf19.29,98.765,100,0.0,639.0
root_002266;727,orf19.7527,99.175,100,0.0,1468.0
root_002267;147,orf19.7519,100.0,100,2.89e-108,302.0
root_002268;320,orf19.752,99.375,100,0.0,650.0
root_002269;694,orf19.7521,98.415,100,0.0,1398.0
root_002272;558,orf19.893,99.642,100,0.0,1100.0
root_002273;217,orf19.1302,98.157,100,5.93e-155,426.0
root_002291;247,orf19.876,99.595,100,4.82e-162,446.0
root_002292;506,orf19.4988,96.64,100,0.0,979.0
root_002304;428,orf19.7305,99.065,100,0.0,860.0
root_002311;134,orf19.3172,99.254,100,1.96e-97,274.0
root_002335;295,orf19.7457,98.644,100,0.0,583.0
root_002336;110,orf19.7192,99.091,100,7.25e-76,217.0
root_002337;355,orf19.7456,97.746,100,0.0,711.0
root_002342;46,orf19.675.1,100.0,100,2.5699999999999998e-23,80.1
root_002343;213,orf19.675,100.0,100,3.63e-144,398.0
root_002346;194,orf19.6754,98.454,100,1.59e-137,380.0
root_002370;249,orf19.2542,97.189,100,4.34e-171,469.0
root_002371;987,orf19.2547,98.48,100,0.0,1999.0
root_002372;359,orf19.1806,98.607,100,0.0,691.0
root_002373;104,orf19.1821,100.0,100,7.760000000000001e-71,204.0
root_002374;126,orf19.5225,99.206,100,1.36e-87,248.0
root_002376;133,orf19.5223,98.496,100,2.27e-90,256.0
root_002378;100,orf19.2943.5,98.0,100,5.14e-70,202.0
root_002389;398,orf19.5126,100.0,100,0.0,792.0
root_002391;64,orf19.5114.1,100.0,100,1.36e-44,135.0
root_002397;106,orf19.2203,94.34,100,8.879999999999999e-67,194.0
root_002398;556,orf19.2839,98.381,100,0.0,1135.0
root_002406;164,orf19.2836,100.0,100,1.71e-120,334.0
root_002407;67,orf19.7127.1,98.507,100,4.25e-40,124.0
root_002407;67,orf19.362,97.015,100,1.57e-39,127.0
root_002407;67,orf19.3074,95.522,100,5.43e-38,123.0
root_002407;67,orf19.7276.1,94.03,100,2.1500000000000003e-37,117.0
root_002407;67,orf19.7544,95.522,100,7.310000000000001e-37,121.0
root_002407;67,orf19.6112,95.522,100,1.11e-36,121.0
root_002407;67,orf19.2661,92.537,100,1.65e-35,119.0
root_002407;67,orf19.4054,92.537,100,3.64e-35,117.0
root_002407;67,orf19.7680,73.973,100,2.54e-25,92.0
root_002408;817,orf19.2838,98.776,100,0.0,1645.0
root_002410;176,orf19.7127,98.864,100,5.4e-127,352.0
root_002410;176,orf19.6337,96.988,94,7.08e-117,326.0
root_002410;176,orf19.1925,96.386,94,9.539999999999999e-115,321.0
root_002410;176,orf19.6191,93.976,94,4.89e-111,311.0
root_002410;176,orf19.5467,93.976,94,9.560000000000001e-110,308.0
root_002410;176,orf19.5700,93.976,94,9.780000000000001e-110,308.0
root_002410;176,orf19.6112,95.902,69,5.2e-78,231.0
root_002410;176,orf19.2661,96.721,69,7.57e-77,231.0
root_002410;176,orf19.4054,96.97,56,1.4500000000000001e-64,197.0
root_002410;176,orf19.3074,96.939,56,3.34e-64,194.0
root_002410;176,orf19.7544,96.774,53,6.279999999999999e-61,187.0
root_002423;435,orf19.4607,99.77,100,0.0,878.0
root_002442;754,orf19.1956,99.735,100,0.0,1560.0
root_002464;275,orf19.7300,98.909,100,0.0,550.0
root_002491;577,orf19.5980,97.92,100,0.0,1153.0
root_002497;153,orf19.6008.3,96.078,100,1.21e-99,281.0
root_002500;509,orf19.216,97.446,100,0.0,999.0
root_002507;238,orf19.7553,96.639,100,1.19e-162,447.0
root_002508;107,orf19.7348,100.0,100,4.14e-72,207.0
root_002509;111,orf19.7356,96.396,100,6.930000000000001e-58,172.0
root_002510;315,orf19.2784,99.365,100,0.0,629.0
root_002512;171,orf19.2779,97.661,100,6.13e-120,333.0
root_002512;171,orf19.6465,88.235,99,6.63e-97,285.0
root_002516;266,orf19.1677,97.744,100,0.0,525.0
root_002544;101,orf19.3196,99.01,100,1.02e-68,199.0
root_002546;202,orf19.3200,97.525,100,5.75e-141,389.0
root_002548;272,orf19.4507,98.162,100,0.0,539.0
root_002548;272,orf19.6353,61.667,88,2.06e-95,293.0
root_002548;272,orf19.156,62.054,82,4.47e-90,273.0
root_002548;272,orf19.5177,61.603,87,2.14e-89,276.0
root_002548;272,orf19.4510,62.821,86,7.04e-88,273.0
root_002548;272,orf19.4511,55.102,86,9.05e-85,265.0
root_002548;272,orf19.1596,55.159,88,1.6100000000000002e-79,249.0
root_002548;272,orf19.6690,54.622,83,5.31e-78,247.0
root_002548;272,orf19.3878,52.521,83,1.14e-77,238.0
root_002548;272,orf19.2429,50.206,86,1.72e-76,237.0
root_002548;272,orf19.1326,58.14,79,5.5e-76,241.0
root_002548;272,orf19.5508,51.542,79,2.4800000000000003e-72,219.0
root_002548;272,orf19.6704,51.376,76,4.86e-72,219.0
root_002548;272,orf19.5619,50.202,86,2.87e-61,203.0
root_002557;678,orf19.4510,98.23,100,0.0,1355.0
root_002557;678,orf19.4511,54.479,98,0.0,697.0
root_002557;678,orf19.6353,51.868,98,0.0,632.0
root_002557;678,orf19.1596,51.759,86,0.0,551.0
root_002557;678,orf19.156,57.895,73,3.04e-177,512.0
root_002558;216,orf19.4508,97.222,100,1.5999999999999999e-152,420.0
root_002559;107,orf19.4509,100.0,100,9.99e-75,214.0
root_002559;107,orf19.4511,59.596,93,1.4399999999999999e-34,122.0
root_002559;107,orf19.1005,52.632,89,4.79e-28,104.0
root_002559;107,orf19.4510,50.515,91,1.48e-27,102.0
root_002559;107,orf19.5177,58.108,69,5.13e-24,92.8
root_002559;107,orf19.1326,50.685,68,1.06e-17,74.7
root_002561;209,orf19.3923,99.043,100,5.32e-138,382.0
root_002561;209,orf19.4689,69.266,100,5.2699999999999996e-52,165.0
root_002562;152,orf19.3925,95.395,100,3.86e-103,290.0
root_002563;108,orf19.5547,99.074,100,2.14e-78,223.0
root_002564;246,orf19.69,98.374,100,5.8200000000000006e-173,474.0
root_002565;513,orf19.1234,98.441,100,0.0,1015.0
root_002565;513,orf19.6896,89.864,100,0.0,858.0
root_002565;513,orf19.4712,91.618,100,0.0,856.0
root_002565;513,orf19.3490,92.982,100,0.0,849.0
root_002565;513,orf19.727,91.618,100,0.0,837.0
root_002565;513,orf19.5775,90.838,100,0.0,827.0
root_002565;513,orf19.5191,89.084,100,0.0,810.0
root_002565;513,orf19.1208,92.655,69,0.0,623.0
root_002567;225,orf19.7121,95.556,100,6.96e-147,406.0
root_002568;233,orf19.6777,98.283,100,2.58e-172,471.0
root_002569;1019,orf19.7114,100.0,100,0.0,1981.0
root_002569;1019,orf19.5636,54.802,63,1.5200000000000001e-58,199.0
root_002569;1019,orf19.5636,51.471,63,1.45e-57,196.0
root_002569;1019,orf19.5636,59.259,63,7.3100000000000005e-56,191.0
root_002569;1019,orf19.5636,57.353,63,5.4699999999999995e-45,160.0
root_002569;1019,orf19.5674,71.287,58,7.16e-50,175.0
root_002569;1019,orf19.5674,52.795,58,1.8e-43,156.0
root_002569;1019,orf19.5635,61.616,53,2.52e-36,135.0
root_002570;164,orf19.7123,98.78,100,3.4499999999999996e-120,333.0
root_002571;208,orf19.1225,99.038,100,6.51e-145,400.0
root_002581;723,orf19.6608,98.755,100,0.0,1432.0
root_002582;171,orf19.4355,99.415,100,6.4200000000000005e-124,343.0
